"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",256.6,0,0,0.2,0,3542.5,93.1,71.7,36.1,0.6,1.2,0.8,19.6,0.4,0.5,4.4,0.2,0.3,1,11.2,0.1,18.9,2.1,1.4,2.4,114.4,2.9,0.1,0.3,3.7,0.1,40.6,10.7,0.8,1.7,2.7,0.9,20.8,4.9,16.4,3.3,48.4,2.6,10.6,0,1610.6,0,0,94.7,72.1,0,13.2,831.1,0,6972.8
"DOM_A03",0,0.7,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,10.1,0,0,0,0,0,0,1,0,0,0.1,0,0,0,64.6,0,0,0,1.1,0,0.8,25.3,0,130.7
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",1.8,0,0,10.4,0.2,2,1.2,0.2,9.2,20.4,76.1,0,0.9,196.4,30.7,0,0,0.4,0.5,1.5,0,23.3,0.3,0.9,188.1,25.3,5.2,0,0,1.8,0,16.6,0,0,0,0,8.5,0.1,0.3,7.5,0,0,0.2,28.5,0,2.8,0,0,0.1,20.8,0,0,68,0,750.5
"DOM_B09",0.3,0.1,0,1.9,0.8,0.4,0,0,0.5,41.9,2,0,0.1,4,0.7,0.1,0,0,0.1,0.1,0,0,1.8,0.1,10.7,0.1,0.2,0,0,0.3,0,0.1,0,0,0,0,0.7,0.1,0.1,0.8,0,0.1,0,0,0,0,0,0,0,0,0,0,12.9,0,81
"DOM_C10T12",901.4,0,0,0.1,0.1,2921,33.1,1.3,10.3,18.8,71.5,1.8,2,1.4,1.6,7.7,1.3,1.3,2,4.6,0.2,2.6,1.2,6.2,8.9,295.1,5.4,0.4,125.2,55.2,0.1,1389,4.8,0.5,3.6,4.4,0.8,9.4,5.5,19.6,3,215.4,30.5,11.3,0,9546.5,0,0.5,8.6,225.1,0,107.2,7480.3,0,23547.5
"DOM_C13T15",2.8,3.4,0,0.4,0.1,59.1,1726,3,61.8,2.7,37.8,4.8,65.4,8.2,4.1,8.6,6.7,1.3,7.8,251.5,1,142.3,3.3,16.2,83.7,225.1,5.9,0.7,8,34.8,3.1,12.3,9.6,34.4,5.5,3.1,5.3,58,171.7,12.6,6.3,53.5,9.2,2.4,0,2310.4,0.1,3.2,61.7,103.3,0,46.3,4298.5,0,9986.7
"DOM_C16",5.5,0.1,0,0.3,0.1,11.6,1.8,464.8,18.2,1.4,7.7,0.5,7.3,10.6,5.7,15.4,13.5,5,9.8,17.6,2,246.8,2.5,0.7,435.3,50.3,2.7,0.2,0.2,74.6,0.1,4,11.4,0.4,0.8,1.3,4.1,60,48.2,4.6,3.3,8.9,15.6,18.7,0,93.7,0,0.6,32.3,24.1,0,3.8,681.4,0,2429.6
"DOM_C17_18",5,0.1,0,1,0.2,236.6,41.7,11.2,1473.2,3,81.7,18.9,39.3,21,27,32.6,17.1,6.1,28.8,24.8,3.5,27,2.8,7.9,83.6,349.2,26.9,0.7,14.2,112.5,1.6,36.4,891.8,26.4,50.3,50.8,7.8,802.9,105,115.4,193.3,95.2,63.9,20.5,0,654.7,0,0.7,18.3,108,0,9,1524.9,0,7474.5
"DOM_C19",70.5,3.4,0,11.3,2,91.2,48.9,11.7,31.8,1044.3,266.3,19,65.2,38.5,251.6,42.5,6.1,3.5,23.6,28.3,8.7,19.8,198.6,10.9,236,521.7,514.1,36.1,222,177.4,58.3,20.8,10.1,78,16.7,33.8,18.2,167.1,100.5,117.1,26.1,83.9,7,46.2,0,2048.4,0,13.1,140,101.2,0,22.4,2351.6,0,9465.3
"DOM_C20",151.2,0.1,0,4.7,0.5,62.6,329,48.6,91.4,580.7,1884.5,94.5,626.3,46,20.1,97.9,13.6,4.2,23.8,104.3,1.8,16.9,21.1,14.6,170.2,542,10.9,1.3,3,25.5,4.2,15,33.1,10.2,8.9,18.3,26,120.8,52.4,25,16.5,403.3,6.8,32.1,0,559.5,0.1,6.8,67.9,110.8,0,6.4,14655.5,0,21170.8
"DOM_C21",21.4,0,0,0.1,0,14.5,67,3.2,5.6,12.1,165,1014.3,13,1.7,4.3,3,2,0.7,1.2,5.7,0.4,1.8,1.3,2.1,8.3,36.9,0.8,0.3,0.4,3.5,0.1,3.4,4.2,0.4,0.8,3.5,1,17.4,3.1,4,4.6,306.3,3.5,0.9,0,723.6,4.1,661.7,14.2,57.2,0,9.1,2989.7,0,6203.4
"DOM_C22",13.2,0.1,0,1.3,0.3,143.5,103.5,13.9,73,33.1,149.4,14.5,81.3,14.7,28.2,71.4,73.8,5.9,82.2,498.3,3.2,71.4,46.6,93.5,260.7,213.1,37,1,1.4,70.3,1.1,5.6,12.7,3.7,7.5,14.9,4.4,66.1,25.4,12.6,5.6,24.5,1.3,3,0,270.3,0,2.3,112.5,42.5,0,1.2,2903.8,0,5720.8
"DOM_C23",7.7,0,0,3.5,0.8,141.2,19.9,16.5,13,10.1,75.1,8.6,10.8,589.7,109.3,28,20.1,8.7,191.2,80.3,1.9,16.3,8.3,5,2003.5,80.7,12.4,0.9,1.3,14.7,0.6,13.2,2.9,2.5,4.5,4.8,439.2,17.5,59.7,12.6,11.4,9.1,1.1,12.6,0,430.5,0,4.4,125,69.6,0,2.9,1887.2,0,6590.8
"DOM_C24",0,0,0,3.3,0.6,6.4,26,2.4,5,12.3,30.5,0.1,22.3,50.8,2812.5,1074.8,17.5,371.5,194.4,157.4,23.8,66.9,41.6,133.5,166.4,106,7.6,0,0,7.1,0,0.1,1.9,1.2,0,0,6.4,1.7,0.3,10.7,9.2,8.4,0,0.4,0,29.7,0,0,0,71.5,0,0,7805,0,13287.3
"DOM_C25",26.5,3.4,0,8,1.7,125,38.9,18.7,23.7,32.3,137.3,10.3,20.5,40.9,215.3,783.6,80.4,33.9,392.9,706.1,40.8,75.7,37.2,18.8,540.9,148.8,43,9.2,12.4,64.1,4.4,28.2,4,13.8,18.2,82.9,106.9,133.3,72.1,47.9,11.2,13.9,7,6.5,0,403.1,0.2,4,1931.3,66.5,0,3,3118.4,0,9767.2
"DOM_C26",2.5,0.3,0,0.5,0.3,10.3,4.3,2.1,6.3,2.4,18.1,3.3,3.1,3.2,15.5,35.8,447.9,46.3,50,88.9,6.6,18.2,16.3,1.7,128.6,48.5,7.4,2.4,3.2,11.5,0.6,2.3,7.3,41.9,119.2,58.3,3.8,67.5,16.7,30.6,6.4,83.8,7.8,2.4,0,425.4,3.1,21,1453.7,44.3,0,5.1,1915.9,0,5302.7
