"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",3260,11.4,0,0.2,0,13971.9,811.6,1433,4.8,0,106.7,0.6,99.9,77.5,0.4,0,0.1,0.1,0,0.2,0.1,15,0,0,149.6,636.8,0.2,0,0.1,0,0,9,0,0,0,0.1,0.6,0.3,0.5,1.3,15.3,2.8,0.3,0.7,0,11592.6,37.9,0,784.9,771,0,75.4,3107.8,0,36980.8
"DOM_A03",0.1,0,0,0,0,295.2,1.2,0,0.2,0.1,0.2,0.6,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.5,0,1,0,0,0.5,9.8,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0.9,0.2,0,0,1073.5,10.6,0,5.3,42.4,0,7.5,121,0,1572.5
"DOM_B05_06",0,0,1455.4,0,130.9,0,0,0,0,14887.3,13480.5,3603.2,0,0.6,171.7,0,0,1.8,0,0,0,127.1,1526.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1404.8,0,0,12631.5,0,49422.1
"DOM_B07_08",6.1,14.8,0.4,82.5,735.7,99.4,5.8,0.3,3.7,10,43.1,0,1.4,1183.9,584.2,1,3.4,5.6,11.4,3.1,0,35.2,296.9,0,2604.2,6,0.2,0,0,2.4,0,64,0,0,0,0,0.9,0.1,0.2,3.3,0,0,0.1,0,0,0,0,0,28.1,224.4,0,0,388.3,0,6450.1
"DOM_B09",0,0,853.2,44.9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4365.1,0,0,0,4.2,0,5398.6
"DOM_C10T12",1560.8,29.4,3.2,11.3,2.9,7023.6,288.6,1.2,35.6,3.7,63,2.8,16.1,14.3,15.6,15.3,35.3,12.2,9.5,25.8,2.1,11.4,4.3,1.5,28.8,196.9,52.2,0.8,4.5,7.6,0.1,777.1,14.1,4.1,8.2,12.5,6.7,27.1,31.6,17.1,31.3,57.8,46.6,15.5,0,68440.2,75.5,0.3,160.2,1329.1,0,360,3254.1,0,84149.4
"DOM_C13T15",47.8,8.5,0.5,2.2,0.9,157.5,4755.3,2.8,215.1,4.7,33,0.1,100.6,57.9,42.8,55.1,189.3,52.7,31,1426.4,22.7,417,5.4,4.1,37.3,423.5,131.4,21.4,12.8,16.2,1.9,103.2,37.2,2.3,2.9,6,14.7,25.7,66.5,139.7,17.6,52.1,30.8,24.6,0,9420.5,29,0,38.8,445.9,0,232.8,7665.1,0,26633.2
"DOM_C16",20.6,0.1,3.4,37,36.5,21,18.8,284.5,15.9,0.9,11.1,0,8.9,57.3,15.2,30.1,275.1,32.6,14.8,54.3,42.3,663.8,0.1,0.3,648.1,1116.5,1.3,0.1,2.5,2.4,0.7,0.9,0.7,0.6,0.2,0.9,3.9,1.1,1.3,0.8,0.5,4.7,0.3,1.3,0,389.2,5.7,0,9.6,82.5,0,13.1,201.8,0,4135.7
"DOM_C17_18",43.9,0.5,0.6,0.7,0.7,722.6,193.5,5.9,2172.5,6.5,151.9,0.6,135.7,270.8,29.8,103.3,420.7,156.1,62.3,238.9,18,219.4,4.7,3.1,51.7,372.5,177.4,20,10,157.7,41.8,172.1,138.4,12.7,8.7,117.9,440.9,440.7,506.5,274.5,113.4,80.9,49.5,60.1,0,2574.1,10,147.2,30.1,220.7,0,31,985.3,0,12208
"DOM_C19",375.4,97.7,92.9,235.2,59.8,583.3,102.4,20.9,151.7,91.2,357,0.5,116.5,481.8,366.5,75.8,48.4,61.3,35,109.4,11.9,111.5,398.6,42.5,641.8,91,5399.8,19.5,479.3,57.4,24.4,326,20.2,235.9,2.6,14.6,106.3,111,88.3,413.4,27.2,74.2,23.1,55.3,0,9466.7,0.6,0,20.5,391.9,0,135.2,1069.2,0,23323
"DOM_C20",989.3,67.4,785.5,90.3,224.8,1223.7,567.6,25.5,641.3,406.9,2572.1,14.2,2571.6,744.4,192.7,262.5,768.5,374,299.9,497.4,18.6,475.5,935.1,99.2,1040.6,556.8,187.5,0.3,58.7,102.2,4.6,505.9,103.2,3,28.8,13,551,349.1,387.9,28.4,52.8,130.5,99.5,334.1,0,12777.4,15.5,1.7,64.1,701.4,0,33.1,2291,0,35270.3
"DOM_C21",69,0.5,4.4,0.8,1.8,114.3,4.2,0.2,9.2,2.6,286.3,2072.4,14.8,5,1.2,4,42.4,9.3,8.3,28.6,0.6,10.2,5.3,0.7,7.9,56.6,3.1,0.3,0.8,8.7,0.5,4.5,2.7,6.8,0.6,2.4,49.6,31.7,23.7,166.4,2.9,549,9.4,5.9,0,5573,11.4,286.4,50.7,124.3,0,35.9,1685.7,0,11397.2
"DOM_C22",118,0.3,5.3,18.8,0.9,894,173.5,3.9,179.9,12.1,86,0.2,283.5,52.3,14,117.2,873,416.3,101.9,1998.2,20.8,348.7,3.7,9,1002.1,364.3,225.1,2.9,129.5,18.6,1.3,144.4,14.1,2.8,8.6,2.8,21.1,105.2,116.7,8,10.6,46.6,9.6,56.5,0,2119.9,0.8,0.3,94,211.1,0,2.7,2625,0,13076
"DOM_C23",12.1,1.2,5,37.5,90.4,619.2,14.5,5.8,22.2,2.6,35.1,0.5,20.9,1178.5,33.1,118.1,391.5,168,42.5,423.7,35.4,142.9,1.3,31.4,5742.9,217.7,128,0.1,19.9,10.7,12.1,72.1,23.2,1.7,0.2,1.4,33.5,5.3,25.5,59.1,21.9,31.2,6.1,33.3,0,3683.7,0.8,0,41.5,275.5,0,1.1,1571.4,0,15453.4
"DOM_C24",14.4,0.3,10.7,9.3,136.9,40.9,13.4,1.7,19.5,0.9,32.6,0.2,122.9,104.8,3370.8,2107.7,855.6,1478.4,689.5,914.4,109,377.5,2.9,39.7,2857.3,66.9,15.5,0.2,4.2,1.7,0.5,5.3,89.7,1.3,5.8,2.4,62.2,5.2,11,12.2,1.3,1,0.7,2.4,0,213.6,1.4,0,147.9,262.8,0,0.5,3152.3,0,17379.5
"DOM_C25",89.4,0.8,27.4,17.6,34.6,233.1,53,7.5,15.6,37.2,33,0.2,105.6,41.1,116.4,765,430,412.8,293,1241.8,51.4,190.2,17.8,59.5,1683.6,405.1,137.4,0.3,8.7,21.7,50.5,43.1,24.8,27.5,2,100.5,50.8,209.5,143,39.4,17.5,10,11.2,64.5,0,2436.6,5.5,0,482.7,227.2,0,1.6,3273.2,0,13752.3
"DOM_C26",16.9,3.4,21.6,6.1,3.5,72.9,64.3,1.2,30.9,11.2,47.1,2.9,82.5,61.4,30.5,404.1,2698,1522.8,955.3,4522,82.6,1291.8,39.9,6.1,375.4,5036.6,170,0.8,17.4,113.1,56.4,54.3,218.9,1300.5,25.5,21.5,219.2,350.2,675.6,392,146.5,1009.8,25.3,16.1,0,11853.1,33.1,2.8,7758.3,2436.2,0,127.6,37866.8,0,82282.3
"DOM_C27",5.8,2.2,4.4,6.7,1.5,20.6,29.4,0.5,16.3,3.9,8.1,0.2,34.5,9.6,29.5,90.2,1721.5,1355.3,255,1694.4,56.6,93.4,6,3,611.6,283,13.6,0.5,9.5,4.9,1.3,6.1,12.4,158.1,2.6,4.4,59,11,33.1,39,6.2,38.3,3.9,4.2,0,2265.8,3.7,0.1,1273.5,244.2,0,24.8,8179.4,0,18742.5
"DOM_C28",13.7,3.7,5.8,50.2,4.5,46.6,32.6,4.2,20.7,27.3,13.5,0.2,38.9,22.7,46.2,136.2,284,190,473.7,460.9,47.4,161.7,14.5,15.1,324.4,168.2,48.2,0.6,11.3,17.1,3.5,7.3,10.1,3.9,1.6,8.5,16.9,13.6,43.7,23.4,7.2,7.7,11,16.3,0,723.1,7.9,0,5184.1,213.3,0,3.3,3024.6,0,12015
"DOM_C29",69.2,0.5,2.3,186.5,1.5,264.6,141.3,4.9,62.6,4.4,50.9,0.4,71.6,135.3,173.6,146.5,310,222.4,122.9,5930.9,35.6,132.7,9.5,17.2,149.2,808.4,1670.1,16.6,120.5,75.2,7.2,103.5,46.7,27.7,9.4,65.3,41.7,109.6,205.3,71.7,58.8,48.1,48.6,109.7,0,19463,6.1,0.1,6538.6,945,0,33.2,27437.3,0,66313.6
"DOM_C30",0.8,0.9,0.2,1.1,0.2,2.5,1.5,0.1,1.1,0.5,1,0,1.3,3.4,13.2,8.7,29,18.6,8.9,563,392.8,6.4,0.3,0.4,20.4,8.5,2.2,0.1,59.1,0.4,0.4,18.1,0.5,1,0.1,0.7,1,1.2,1.7,4.2,0.4,1.2,0.5,0.9,0,380.2,0.4,0,1031,17.9,0,0.6,1121.2,0,3729.8
