"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",241.6,0,0,0.1,0,139.6,2.2,0.4,0.1,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.9,0.9,0.1,0,0,0.1,0.1,20.3,0,0,0,1.3,0.4,0.2,1.7,57.9,13.3,12.4,0.2,0,0,1365.3,0,118,13.5,21.6,0,2.1,338.2,0,2352.9
"DOM_A03",0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,5.7,0,0.7,0,0,0,0.2,0.2,0,8.1
"DOM_B05_06",112.1,0,1106.4,147.3,23.1,79.8,0.1,0,1.4,506.3,50.6,5.2,4.6,40.6,130.6,6.4,0,0.2,1.5,0.2,0,8.2,283.1,6.1,15.5,8,217,0,0,9.9,0.3,1.5,0,0.5,0,0,3.3,2.3,0.9,6.9,8.9,23,0.7,11.7,0,105,0,0,0,289.3,0,0,3570.4,0,6788.8
"DOM_B07_08",0.2,0.1,146.2,7,0.1,1,0,0.1,0,13.1,20.1,0.4,0,17.4,585.4,0.3,0,0,0,0,0,0.1,0.6,0.6,77.9,0,1.4,0,1.1,0.3,0,0,0,0,0,0,6.8,0.5,1.1,0.3,0.2,0.4,0.3,0.3,0,17.7,0,0,0,27.2,0,0,183.9,0,1112.2
"DOM_B09",0,0,275,0.3,5.7,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0.1,0.1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,315.9
"DOM_C10T12",6.5,0,0.1,0,0,30.5,0.6,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,24.4,0,0,0.6,0.3,0,27.1,0,0,0,1.7,0.6,0.2,2.2,0.5,21.4,5.5,0.6,0,0,898.5,0,0,0,6.9,0,9,75.6,0,1113.3
"DOM_C13T15",0.1,0,0.1,0.1,0,0.2,4.9,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.1,0.3,0.3,0,0,0,0.1,1,0,0,0,0,0.1,0.2,0.8,0.2,0.2,3.8,0.6,0.2,0,37.1,0,0,0.3,0.5,0,3,22.7,0,77.3
"DOM_C16",0.1,0,0.2,0.1,0,0,0,0.3,0.4,0,0,0,0,0.1,0,0,0,0,0,0,0,1.4,0,0,3.8,0.8,0.9,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,5.5,0,0,0,0.2,0,0.1,0.1,0,14.5
"DOM_C17_18",0.3,0,0,0,0,4.2,0,0,2.5,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0.1,27.6,0.7,0,0.1,0,0.6,0.5,5.7,0.1,1.6,0.6,0.2,6.3,0.7,1.4,3.4,1.3,0.3,0.1,0,9,0,0,0,0.9,0,0.6,1.8,0,71.1
"DOM_C19",81.3,0.5,31.8,14.8,5.5,5.8,0.5,0.3,0.5,0.4,0.5,0,0.3,5.6,52.9,0.2,0,0.1,0.2,0.2,0.4,1.2,3.4,2,10.6,141.7,82.4,0.2,41.1,1.6,1.1,3.5,0.9,0.5,0.6,1.2,1.2,4.7,11.4,2.4,7.2,20.8,1.9,2.8,0,253.3,0,0,0,15.8,0,4.1,178.6,0,998.2
"DOM_C20",11.2,0,5.6,4,1.2,1.3,0.3,0.2,0.8,0.3,3.7,1.2,8.9,1,3,0.3,0.2,0.3,0.5,0,0.1,1.4,0.4,0.9,1.4,0.1,1.1,0,0.2,0.1,0,1.7,0.7,0.1,0.2,0.4,0.3,7.4,3,1.1,9.6,4.4,0.4,1.5,0,60.2,0,0,0.6,2.7,0,0.2,51.9,0,196
"DOM_C21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6.6,0,0,0,18.3,0,1.5,0,-0.1,0,0.2,0.5,0,27.2
"DOM_C22",2.1,0.1,0.6,1.2,0.2,2.9,0,0,0.2,0.1,0,0,0.2,0.1,0.6,0.2,0,0,0.3,0.3,0.1,0.3,0.2,0.3,17.3,9.9,3.8,0,0,0.3,0,0.5,0,0.1,0,0.1,0.3,2.3,2.6,0,0.6,3.9,0.2,0.1,0,65.4,0,0,0,1.6,0,0,3.3,0,122
