"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",5114.8,3,31,2.5,1.9,2824.7,33.1,111.8,109.4,1.3,12.8,11.1,0.4,3.4,5.6,0.4,0.2,0.6,1.4,0.1,2.4,13.6,2.1,41.3,44.1,12.7,4.1,1.5,0.7,2.4,0,15.1,0,0,0.1,1.5,6.1,0.4,4.6,53.7,82.3,68.2,3,2.1,0,5586.8,0,183.7,169.6,0.3,0,17.2,1488.7,0,16077.8
"DOM_A03",0.2,2.1,0,0,0,6.2,0.1,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.1,2.1,0,0,0,93.7,0,0,0,0,0,0.3,0.9,0,107
"DOM_B05_06",13.5,0.6,256,7.2,6,330.7,7.3,12.5,28.9,763.1,170.6,0.8,1.5,104,196,1.9,0.5,2.1,7.5,0.8,5.1,24.4,725.9,37.8,6,4.8,116.6,13.4,14.9,35.3,2.5,0.8,0.2,0.4,0.2,1.1,12.4,0.8,2.2,15.2,10.7,5.8,0.8,1.2,0,230.5,0,0,0,-0.1,0,0,511.2,0,3691.4
"DOM_B07_08",4.1,0.2,25.3,20.6,8.3,191.2,4.4,9,15.2,2,244.9,0.6,0.4,124.4,500.7,0.5,0.9,2.9,3,0.1,2.1,14.4,66.8,11.7,91.8,1.4,27.9,3,6.8,12,1.1,0.2,0.1,0.1,0,0.3,3.6,0.2,0.6,0,0,1.7,0.2,0.4,0,75.1,0,0,0,0,0,0,327.1,0,1807.4
"DOM_B09",0.3,0,6.1,3.2,4,5,0.1,0.2,0.4,0.5,8.1,0.1,0.1,11.6,83.8,1.4,0,0.2,0.7,0,0.3,0.4,3.8,1.1,15.5,0.1,2,0.1,0.3,0.8,0,0,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1005.8,0,1156.6
"DOM_C10T12",341.7,5.1,84.9,41.5,14.8,2225.5,1.7,3.6,6.5,1.6,7.3,3.2,0.2,0.5,3.2,0.3,0.7,0.5,1.8,0.1,1.5,0.5,46.8,76,6.8,102.2,89.4,35.1,34.9,44.8,0.1,65,2.6,5.3,21.7,47.3,64.8,24.9,46,30.6,136.5,117.8,11.2,12.4,0,9437.9,16.8,33.1,0,1,0,45.3,3637.6,0,16940.8
"DOM_C13T15",5.9,0.1,2.4,2,1,1.7,24.5,0.2,0.5,0.2,0.4,0.2,0.9,0.3,0.8,0.1,0,0.1,0.4,0.1,0.5,4.6,2.4,1.5,36.2,1.7,5.4,1.1,1.1,2.8,0.2,1.1,0.1,0.2,0.1,0.8,1.6,0.6,0.9,5.2,3.7,2,0.1,0.3,0,471.1,9.3,11.5,0,0.1,0,16.8,219.5,0,844.6
"DOM_C16",54.5,0.8,18,10.5,5.8,67.5,1.3,194.9,26.8,0.2,5.5,1.6,4.4,11.6,2.3,2,0.5,5.5,3.3,0.6,0.9,32.3,9.8,11.7,92.3,16,16,2.9,1.7,15.1,0.2,10.4,7.9,0.8,7.8,7.5,2.9,5.6,0.9,12.5,5.5,18.8,0.9,3.1,0,77.9,0,0,0,0.2,0,2.2,389.3,0,1170.9
"DOM_C17_18",63.9,0.9,14.6,12.6,7.9,179.4,3.4,15.2,161.6,0.4,10.9,10.5,7.6,12.3,2.4,1.2,1.1,10.1,3.2,0.6,0.8,14.2,11.1,13.6,6.1,19,30,3,4.8,22.2,1.1,12.2,56.3,1.6,21.1,9,1,11.5,1.2,29.9,16.2,22.1,2.1,2.3,0,186,0,2.9,0,0.7,0,5.8,484.6,0,1512.4
"DOM_C19",147.5,2.3,42.2,50.3,26.1,192.5,5.4,11.3,13.1,67.7,230.6,5.8,9.6,49.8,1675.3,11.9,2.6,20,19.5,7.2,33.8,18.4,40,33.2,268.2,42.4,106.6,13.3,27.4,12.7,0.6,28.2,1.3,19.2,4.9,20.4,17.7,15.5,27.4,5.4,1.7,50.5,2.9,7.9,0,383.5,0,0,0,0.8,0,16.7,506.2,0,4297.7
