"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",581.7,0.8,0,1.2,0,3315.2,259.4,492,285.9,3.8,14.8,4.1,15.1,3.4,0.8,3.6,2.5,1.4,2.6,4.7,0.4,7.5,4.8,5.4,28.2,75.5,3.1,0.3,1.6,3.3,0.3,302.9,9.4,5.9,5.2,6.2,13,30.3,21.5,8.6,7.8,86.1,7.3,14.8,0,2157.8,0.2,23.1,270.5,64.4,0,40.5,230.3,0,8429.2
"DOM_A03",0,33.6,0,0,0,71.8,0,0,0,0,0.1,0.6,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0.1,0.7,0,0,0,0,0,71,0.1,0,0,0.1,0.1,0.2,0.1,2.9,0.1,0.7,0.1,0,0,438.2,0,0,0.3,6.8,0,1.9,24.8,0,655.2
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",0.1,0,0,25.5,0.8,3.6,0.1,0.2,9.3,0.9,27.2,0.1,0.1,240.3,213.4,37.9,0.1,4.8,0.4,0.1,0.1,0.4,0.6,0.3,254.6,3.5,0.3,0,0,1.4,0,4.9,0,0.1,0,0.1,0.6,1.1,0.5,1,0.6,0.1,0.2,0,0,7.9,0,0.2,8,38.4,0,0,307,0,1196.4
"DOM_B09",0,0.1,0,0.5,0,0.1,0,0,0.1,2.8,0.1,0,0,0.9,0,0,0,0,0,0,0,0,0.3,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,12
"DOM_C10T12",688,7.7,0,1.4,0,1899.6,56.6,1.4,9,0.3,9.1,0.4,1.1,2.3,0.4,3.5,1.6,0.9,1.6,1.4,0.2,3.7,0,1.3,15.6,4.8,1.8,0.3,0.7,0.9,0.1,1512.6,0.9,0.6,0.8,0.7,3.7,15.6,4.5,38.1,18.2,220,0,0.8,0,7573.7,0,0.3,2.6,101.5,0,154.9,959.4,0,13324.5
"DOM_C13T15",2.1,1.9,0,7.9,0,11.2,3544.3,1.3,8.5,7.6,9.9,4.9,19.2,11.7,3,4.8,3.5,3.8,2,46.9,1.3,65.8,36.1,1.2,81.8,135.9,2.4,0.2,13.4,4.1,4.6,74.5,10.7,21.6,1.3,1.2,2.3,13.9,6.7,5.6,2.9,132.6,53.2,8.4,0,4474.2,0.1,0.7,18,111.8,0,140,4979.8,0,14101.1
"DOM_C16",5.4,0,0,0.7,0,16.3,4.3,587,15.9,0.3,1.9,0.1,3.1,12.5,1.1,61.6,0.8,1,1.6,5,0.7,164.6,31.7,0.2,665.9,118.9,0.9,0,0,3.3,0,2.2,2.7,0.3,0.3,0.4,6.8,9.1,6.9,1.5,0.7,0.9,27.3,38.7,0,97.3,0,0.3,5.9,20.6,0,6.8,870.1,0,2803.9
"DOM_C17_18",27.1,8,0,5.2,0,244.2,86.1,17.9,936.1,6.1,47.9,6.5,17,66.1,10,52.8,9.1,4.8,11.8,7.9,2.2,25.2,68.5,51.1,27.9,411.4,7,2.1,1.9,18.9,0.5,18.4,288.6,6.9,71.3,19.5,107.3,234.2,192.9,50.4,27.4,61.7,9.2,42.7,0,164.6,0.1,0.2,6.2,32.6,0,18.3,1111,0,4644.9
"DOM_C19",54.9,10.5,0,23.1,0.1,15.7,29.3,4.8,9.1,134.2,44.2,0.6,9.2,8.7,4.1,13.7,1.1,1.7,3.2,3.9,0.7,15.1,106.5,27,189.3,78.3,178.7,2.8,24.1,24.2,0.4,90.1,4.2,5.5,3.7,2.8,9.8,19.5,16.7,94.2,12.5,113.3,5.3,11.9,0,673.5,0.2,0.4,4.9,12.6,0,30.5,235.5,0,2366.6
"DOM_C20",114.6,1.4,0,13.4,0.2,25,239.1,36.9,85.6,66.8,472.2,12.5,373.5,110,1.8,38.7,5.2,23.1,12.2,41.4,3.5,27.5,0.3,15.1,143.4,79.6,1.1,0,0.1,0.2,0,16.9,23.4,0.1,0.9,0.4,1.6,12.9,7.1,4.8,5.8,113.9,9.2,52.3,0,377.9,11.3,1.4,0,24.4,0,7.8,570.3,0,3186.6
"DOM_C21",2.3,0.1,0,3.1,0,4.9,55.9,0,0.1,0.2,14.8,143.8,0,0.1,0.4,0.1,0.1,0,0,0,0.8,0.1,0.1,1.2,2.4,12.4,0.1,0,0.4,0.2,0,4,0.4,0.1,0,0.6,0.6,5.4,1,2.1,0.3,115,0.3,0.6,0,278.4,1.9,264.6,0,5.9,0,9.4,73.7,0,1007.9
"DOM_C22",0.6,2.1,0,1.2,0,128,81.7,19.8,43.2,0.2,26.7,2.1,143,24.1,0.4,54.6,107.3,130.5,44.7,146.2,2.6,61.9,1.2,1.8,158.1,262.1,18.5,0,0,1.8,0.1,1.6,22.8,0.4,6.8,0.1,0.2,69.5,38.7,2.9,1.7,0.8,1.8,4.8,0,536.7,0,0.1,57.3,21.2,0,0,302.2,0,2534.1
"DOM_C23",11.9,0.1,0,2.6,0,72.9,5.3,0.7,4,0.5,7.6,0.4,6.8,449.4,6.6,17.1,9.5,10.5,17.1,136.2,0.7,10.7,2.1,1.1,1942.2,62.8,3.7,0,0.2,1.5,0,28.8,1.3,0.8,0.8,0.8,1.8,15.3,7.6,26.1,4.6,2.5,1.2,1.5,0,120,0.1,0.2,5.2,22.7,0,0.2,806.2,0,3831.6
"DOM_C24",0.7,0,0,0.7,0,0.7,1.4,0.2,3.9,0.1,4.5,1.1,3.9,40.9,195.6,539.1,3.2,77.5,91.4,119.5,36.8,67.1,1.7,60,217.4,6.3,0.3,0,0,0.9,0,0.7,0.3,0,0,0,0.2,1.1,0.2,0,0.2,0.1,0.2,0.3,0,0.5,0,0,0,8.3,0,0,159,0,1646.3
"DOM_C25",13.3,5.3,0,9.6,0.3,210.3,47.6,9.8,6,1.2,61.1,3.2,18.3,7.7,9.8,217.5,35.1,8.4,127,331.3,4.5,137.6,11,2.7,1075.8,473,1.4,5.3,1.4,0.3,0.3,46.5,20.4,2.5,6.3,13.9,3.7,93.2,59.2,31.4,8.3,30.7,14.7,11.7,0,108.5,0,0.3,270.1,45.9,0,0,486.6,0,4090.1
"DOM_C26",0.3,0.4,0,0.2,0,1,0.6,0.2,0.5,0.4,0.4,0.1,0.3,0.9,0.1,0.3,282.7,23.2,14.6,29.1,0.6,13,12.7,0.3,10.1,35.4,3,0.1,0.9,0.9,0,3.1,31.5,38.2,9.6,15.2,0.5,4.1,1.7,9.2,3.7,20.7,18.4,2,0,260.1,0.1,0.8,573.1,13.6,0,14.4,940.6,0,2392.9
"DOM_C27",0.1,0.2,0,0.5,0,1,0.7,0.1,0.4,0.2,0.5,0.3,0.3,1.9,1.3,0.3,47.1,112.7,29.3,69.5,0.6,23.8,11.6,2.1,160.5,63.4,3.4,0.1,0.3,1.1,2.3,37.6,0.3,23.8,1.7,7.9,0.3,3.6,4.1,9.5,2,3.6,0.3,0.7,0,29.7,0.1,0.4,75.2,5.6,0,4.8,1050.1,0,1797
"DOM_C28",10.1,0.2,0,4.8,0,14.9,13.9,4.7,0.4,0.4,2.4,1,3.3,36,1.4,19.2,3.1,3.9,110.5,15.8,4.8,16.1,0.2,4.7,84.9,15.2,1.4,0.1,0.2,0.1,0,5.9,0.1,0.2,0.3,0.1,0.1,1.4,6.5,21.3,0.6,2.5,0.2,0.6,0,132.4,0,0.1,700.3,8.9,0,0,599.4,0,1854.5
"DOM_C29",0.3,0.1,0,6.7,0.1,1.8,1.3,0.2,0.5,0.3,1.1,0.7,4.6,0.5,0.2,6.2,0.4,0.2,2,1342.5,1.3,2.5,1.2,3,3.6,187.8,25.6,0.3,0.3,0.8,0,0.8,1.6,1.3,1.1,1.2,2.7,5.9,2.2,8.6,1.2,4.1,1.4,1.7,0,1955.1,0,0.2,625.7,40.5,0,10.2,1598.4,0,5859.6
"DOM_C30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.1,3.4,1.9,0,0,0.1,0.7,0.2,0,3.6,0,0,0.3,0,0,0,0,0,0,0,2,0,0,0.1,0,0,16.5,0,0,56.4,0.2,0,0,239.8,0,325.7
"DOM_C31T33",7.4,12.9,0,11.4,0.2,84.5,59.6,8.5,18.6,11.9,11.2,8.3,6.9,21.6,10,13.2,2.6,5.1,4.4,37.7,4.2,164.8,22.6,8.1,72.3,144.3,42.5,4.5,13.2,12.3,4.1,42.4,11.4,19.1,12.4,4,7.3,18.3,23.6,14.7,14.5,36.5,33.7,9.2,0,828.2,0,0.1,408.5,0.9,0,103.6,745.4,0,3162.6
"DOM_D",54.2,4.4,0,26.5,0.2,81.7,143.5,17.4,231.9,115.5,24.5,1,22.4,109.6,61.6,58.2,8.1,10.7,15.3,24.2,6.6,21.4,2150.3,44.5,73.8,379.4,39.2,0.2,3.3,42.6,0.4,173.2,18.3,31.7,6.9,51.8,54.7,140.2,50.5,152.7,63.4,56.6,27.5,70.2,0,1354.7,0.1,0.8,23.4,0.2,0,0.3,60.3,0,6110.2
"DOM_E",0.2,0.2,0,0.9,0,25.5,4,0.6,47,4.4,2.7,0.3,23.4,47.3,267.4,1.8,0.4,0.6,1.1,1.3,0.9,3.9,0.7,56.6,19.1,42.4,3.2,0.1,0.6,5.8,0.2,37.3,1.5,2,0.9,5.5,4.8,6.4,5,67.1,18.3,28.7,6.2,23.8,0,629.9,0,208.1,14.7,0,0,0.1,0.7,0,1623.7
"DOM_F",31.7,7.5,0,20.4,0.3,43.4,53.3,18.7,31.3,29.9,22.2,1.4,11,48.8,10.1,29,5.8,5.4,8.6,18.2,2.1,30.4,9,13.5,6301.7,188.9,108.2,4.3,28.6,83.3,1.7,53.3,13.4,33.9,16.6,57.3,548.8,55.1,37.6,57.7,17.8,50.1,23.2,37.4,0,111.9,0,72.8,14813.9,13.3,0,0.5,0.9,0,23184
"DOM_G",573.3,52.8,0,55.4,0.6,1902.3,1461.9,169.5,320.2,149.7,295.3,132.9,222,220,66.6,212.5,167.3,109.4,122.9,443.2,17.6,189.3,177.9,85.4,879.4,1633.4,212.8,10.4,58.7,111.9,4.7,950.9,133.3,85.4,41.7,56.9,78.1,241.6,143.5,172.2,64,431.7,80.8,81.6,0,9225.2,8.7,233.6,1145.9,159.5,0,304.5,4645.1,0,28343.4
"DOM_H49",40.6,1.1,0,44.1,0.2,127.3,77.8,47.1,83.8,50.1,40.1,2,26.4,67.7,23.9,33.4,13.3,19.3,20.7,24.8,1.8,24.3,3.9,44.6,90.6,533.6,111.4,0.9,1.6,141.7,2.4,11.5,14.7,11.3,6.9,7.9,24.8,60.8,23.3,34.1,20,14,4.6,32.3,0,720.1,0.2,52,24.8,0.3,0,230.2,421.1,0,3415.4
"DOM_H50",0.3,0,0,0.1,0,1.2,3.1,0.2,2.7,28.9,0.5,0.1,0.8,2,0.3,2.5,0.3,0.2,0.3,2.1,1.3,0.2,0.3,0.9,1.4,13.2,0.1,12.3,0.1,0.2,0.2,0.4,0.3,0.6,0.2,0.1,0.6,4.2,1.7,0.2,0.7,0.4,0.1,0.1,0,9.6,0,9.1,1.4,3.7,0,32.9,58.9,0,200.9
