"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",6378.9,47.1,17,1.6,0.8,3695.1,1184.6,203.2,96.2,9.1,53.7,18.9,37.7,7.3,4.1,3.6,4.2,2.2,3.6,4.2,1.4,39.9,36.7,5,65.7,300,19.5,11.4,7.3,9.1,1.1,413.9,9.7,11,3.2,13.9,22,22,19.3,126.8,40.7,95.8,32.5,37.1,0,12964.6,5.3,41.6,601.7,600.4,0,1.9,258.1,0,27591.5
"DOM_A03",17.9,207.8,1,0.1,0,84.3,3,0.2,0.4,0.6,0.8,0.2,0.2,0.3,0.2,0.1,0.3,0.1,0.2,0.2,0.1,0.9,0.9,0.2,1.1,8.9,0.9,1.2,0.5,0.4,0,42.2,0.6,0.6,0.2,0.5,0.5,0.9,0.5,2.7,1.8,3.2,0.8,1.4,0,1355.9,0.9,0.9,11.1,28.2,0,0.1,14.9,0,1800.9
"DOM_B05_06",6.4,1.3,43,1,1.1,3,8.7,0.2,2.7,1261.9,15.2,0.4,0.8,10.3,9.2,0.7,0.5,0.4,0.7,0.7,0.2,0.9,473.7,0.7,4.8,7.7,5.8,1.4,1.2,0.9,0.3,1.4,0.4,0.7,0.1,0.9,1.9,1.3,0.7,4.2,2.2,2.8,0.4,1,0,18.9,0,0.1,57.3,16.2,0,0,83.8,0,2060.1
"DOM_B07_08",2.6,0.5,2.2,5.3,0.3,0.7,0.9,0,1.1,2,10.7,0.3,0.2,41.2,63.1,1.1,0.2,0.4,0.3,0.2,0,0.9,5.2,0.4,32.2,0.8,0.4,0,0,0.3,0,0.2,0,0.1,0,0,0.4,0.2,0.1,1.1,0.1,0.1,0.1,0.2,0,18.3,0,0,4,1.7,0,0,15.7,0,216.4
"DOM_B09",0.2,2.7,48.1,1.3,0.8,0.1,0.1,0,0.2,22.6,0.3,0,0,2.2,0.2,0,0,0,0,0,0,0,1.9,0.1,2.2,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0.3,0.1,0.1,0.4,0,0,0,0,0,0.5,0,0,42,0,0,0,0.9,0,128.1
"DOM_C10T12",838.7,71.8,3.2,0.3,0.2,523.8,82.6,0.7,6,3.2,31.9,8.9,4.1,2.4,1.8,1,1.9,0.9,1.2,1.2,0.4,3.3,6.4,1.4,5.1,74.9,5.9,8,4.4,4,0.4,566.8,4.4,2.6,1.4,4.8,3.3,7.8,5,53.7,32.3,89.4,15.5,19.8,0,5446.8,1.9,2.9,19.8,56.6,0,4.7,518.9,0,8558.2
"DOM_C13T15",30.5,10,8.3,0.7,0.5,13.3,2023.8,2,8.4,3.9,9.8,2.3,10.5,5.2,3.3,3.7,4.9,3.1,4.5,10.6,1.7,27.9,10.9,3,22.2,51.2,11.6,3.8,4.2,3.5,1.6,9.8,5.3,6,1.1,6.5,3.9,8.1,8.5,42.7,8.7,33.3,8.1,24.9,0,2973.6,1.7,2.5,57.5,113.5,0,3.5,5907.6,0,11527.9
"DOM_C16",18.1,3.6,2.6,0.5,0.2,4.5,9.1,90.9,19.2,0.6,3.2,0.6,2.6,8.4,2.3,4.1,2.1,1.9,2.4,5.9,3.5,136.1,8.5,0.8,179.1,18.7,3.3,0.7,0.3,2.7,0.2,1.7,1.9,1.1,0.4,0.7,8.8,4,2.6,5.1,3.3,1.9,2.1,10.9,0,104.6,0.2,0.1,27.1,6.8,0,0.2,6.1,0,726.6
"DOM_C17_18",14.9,4.3,2.8,0.8,0.3,53.2,75.3,3.9,305.1,3.3,25.1,8.4,12.1,19.8,3,4.2,10.1,5.9,4.8,3.8,0.9,17.4,10.1,3.2,11.5,107.3,8.8,2.8,2.6,6.6,3.9,10.8,133,19.8,10,38.6,7.8,44.3,23,52.9,37.5,21.8,9.7,20.8,0,334.8,0.4,1.2,20,13.1,0,0.4,6.7,0,1542.8
"DOM_C19",129.5,53.5,37.5,6.8,2.5,11.5,52.2,2.4,9,178.4,66.7,2.3,9.8,23.4,19,4.2,3.9,3.8,3.8,4.2,1.7,11,180.4,11.1,60.4,103.6,283.6,71.4,89.2,20.8,6.3,8,4.5,13.1,2.6,13.8,9.4,15.4,16.9,67.2,15.7,21.4,5.2,17.7,0,934.6,0.1,0.8,19.6,18.9,0,1.8,22.2,0,2672.8
"DOM_C20",257.2,5.5,15.8,3.6,1.1,16.9,325.1,6.6,43.9,42.5,315.6,31.7,158,31.7,15,10.7,14.9,13.9,8.7,15.1,3.2,29,17.1,9.5,41.5,35.1,7.4,2.7,1.9,3,0.4,5.2,10.7,2.2,1,3.3,5.5,12.5,10.3,18.4,10.8,61.5,4.6,26.2,0,391.3,0.4,1.7,18.8,17.6,0,0.3,23.9,0,2110.1
"DOM_C21",16.5,0.5,0.9,0.2,0,2.7,13.8,0.2,0.9,0.9,11.4,44.5,2.2,0.6,0.9,0.2,0.7,0.3,0.3,0.4,0.2,0.9,0.7,0.4,1.3,4.1,0.6,0.4,0.3,0.3,0.1,0.8,0.4,0.4,0.1,0.5,0.3,3.7,0.6,5.3,2,98.6,0.6,1.3,0,315.7,0.3,19.1,12.9,3.2,0,0.4,12.5,0,586.1
"DOM_C22",25.2,5.4,9.2,1.2,0.8,33,85.1,2.9,15.1,4.7,26.2,6.3,76.1,11.2,4.1,9.5,24.9,19.4,16.1,48.5,5.7,35.1,5.8,4.3,75.2,80.1,42.1,1.7,2.1,5.5,0.9,4.5,3.8,3.8,1.4,2.8,4.5,7,5.5,13.1,3.6,14.3,1.9,17.3,0,221.8,0,0.4,34.2,8.6,0,0,16.4,0,1048.5
"DOM_C23",20.1,1.2,9.3,2.1,1.3,22.3,13.1,3.1,1.7,2.5,13,4.2,6.3,189.8,13.3,6.4,12.9,8.6,6,14.2,2.6,13.3,14,3.1,560.3,23,4.6,1.2,0.7,1.8,0.2,6.7,0.7,1.8,0.4,1.8,16.6,4.8,2.1,9.7,3.3,9.2,1.8,8,0,255,0.1,0.4,56,15.4,0,0,22.8,0,1392.8
