"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1332.9,1.8,2.7,0.3,0,4406.9,33.7,13.9,27.8,1.1,11.8,8.1,8.6,5.9,14.7,3,0.7,0.4,0.7,0,0,7.2,9.3,9.6,11.4,16.2,1.3,4.2,0.3,11.9,0.1,382.1,0,0.5,0,8.2,71.2,6.7,7.9,79.1,11.6,55,18.9,0.7,0,3216.5,0,0,91.5,166.5,0,77.7,173.3,0,10313.9
"DOM_A03",0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,-1.4,0,1.6,6.9,0,27
"DOM_B05_06",1.3,0,7.1,0.5,0,1.5,1.4,0.1,5,132.1,156.8,0.2,0.6,34.6,22.4,5.1,2,0,0,0,0.3,0.2,145.6,1.9,112.4,4.9,2.2,1.6,0.3,0.5,0.1,2,0,0.1,0,3.1,0.1,1.8,0.2,8.4,0.6,4.6,1.4,1.1,0,93.4,0,0,0,19.1,0,0,94.1,0,870.7
"DOM_B07_08",0.3,0,0.3,0.2,0,0.2,0.2,0,1.1,21.1,122.4,0.1,0.2,22.2,6.3,1.8,0.5,0,0,0,0.1,0.1,17.9,0.5,104.7,1.1,0.3,0.5,0,0.1,0,0.4,0,0,0,0.4,0,0.9,0,1.7,0.1,0.5,0.3,0.2,0,18.9,0,0,0,4.6,0,0,85.3,0,416
"DOM_B09",0.1,0,0.1,0,0,0,0,0,0.1,1.6,6.1,0,0,0.2,0,0.1,0,0,0,0,0,0,1.5,0.1,2.7,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,10.7,0,24.2
"DOM_C10T12",355.3,0,0,0,0,1718.9,9.6,0.3,7.7,20.1,100,111.9,0.4,0.1,0,0,0.5,0.4,1.7,0.1,0,0.2,0.6,0.3,4,122.3,1.2,4.1,0.5,0,0.2,1928.1,0.6,0.3,11.4,0.5,0,1.5,1.5,75.2,52,438.9,19.4,9.6,0,13076.8,0,0,0,380.1,0,307.5,2258,0,21022.1
"DOM_C13T15",5.7,0,0.6,0.1,0,12.1,337.9,0.7,12.2,33,184.5,30.8,13.7,1.6,4,6.5,18.1,12.4,24.9,0.7,5.9,43,0.3,0.5,96,194.9,0.4,0.5,0.1,2.8,4,29.3,7.2,0.5,0.3,3.7,0.1,8.1,8.4,7.4,10.9,24.6,5.3,5.4,0,1565.9,0,0.2,20.1,57.2,0,89.6,1051,0,3943.5
"DOM_C16",13.6,0,2.1,0.3,0,40.8,1.3,1078.1,167.1,0.2,1.4,1.1,2.5,23.3,5.7,83.8,55.1,23.5,33.5,0.8,42.5,588.6,0.7,7.8,1653.2,59.8,1,1.4,0.2,7.6,0,4.9,0.5,0.4,0.9,15.2,40.8,4.2,2,52.1,6.4,9.4,17.6,0.7,0,225.7,0,0.1,3,79,0,12.8,352.2,0,4725.1
"DOM_C17_18",7.7,0,7.3,2.5,0,123.6,19.8,10.2,665.3,3.5,45.1,83.4,17.4,28,2,43.4,99.2,61.1,77.3,1.1,4.4,19,13.8,6.2,56.1,2843.7,21.8,24.7,4.9,55.1,13.1,41.1,451.1,81.1,46.9,139.7,41.7,556.2,233.1,109.4,18.8,43.1,15.2,76.8,0,759.4,0.6,0.3,6.7,102.1,0,30.3,1374.7,0,8489.4
"DOM_C19",40.9,0,2.9,0.9,0,9.7,18.1,14.9,45.2,204.8,392.5,158,150.9,28.5,7.1,44.2,53.9,64.3,48.6,1.4,3.1,9.9,25.1,1.8,192.6,207.5,65.6,70.1,18,28.1,5.6,49.4,25,4.4,6,3.8,0.5,23.9,14.2,27.6,14.8,58.3,11.1,7.2,0,655,0,0,0,21.4,0,31.9,28.4,0,2897.1
