"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",88.9,0.2,0,0,0,163.9,0,0.5,0,0.1,0.7,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.1,0,1.3,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0.3,0,0,0.2,0.2,0,283.8,0.3,0,0,11.3,0,7.5,131,0,695.4
"DOM_A03",0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,2.1
"DOM_B05_06",0,0,1.3,0.4,0,7.6,0,0,0.3,64.6,0,0.2,0,20.7,0.2,0.2,0,0,0,3.5,0.5,3,1.1,0.5,0.1,0.2,6.3,0.2,3.5,0.4,0,0,4,9.5,0.9,7.6,0,0,0.1,0,0,3,0.1,0.1,0,0.1,0,0,1.3,6.7,0,0,0.1,0,148.5
"DOM_B07_08",0,0,0.1,1,0,9,0,0.1,0,0,46.6,0.2,0,14.6,7.6,0.3,0,0,0,0,0,0.2,0,0,4.9,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0.1,0,1.6,0,0,0.7,0.3,0,0,220.1,0,308.2
"DOM_B09",0,0,21,0.7,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,56
"DOM_C10T12",13.4,0,0,0,0,99.3,0.1,0,0.2,0.1,2.6,0.4,0.1,0,0.1,0.5,0,0,0,0,0,0.3,0,0.3,0.4,0.4,0,0,0,0.1,0,27.2,0,0,0.1,0,0.3,0,0,4.1,0.6,0.1,1,0.2,0,847,1.9,0,15.3,9.1,0,31,176.7,0,1233.2
"DOM_C13T15",0,0,0.2,0.5,0,0.3,23.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.1,0.1,0,0,0.2,0.2,0,0.3,0,0,0,0.1,0,0,0.5,0.2,0.2,0,0.5,0.2,0,185,1.7,13.3,0.4,6.4,0,35.3,315.3,0,585.3
"DOM_C16",0.4,0,0,0,0,0.1,0.1,2.2,1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,3.9,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.1,0,0,0,0,1.1,0,0,1.3,0.3,0,0,4.4,0,27.1
"DOM_C17_18",0.4,0,0.1,0.3,0,6.8,0.3,0,19.8,0.2,1.5,1.8,0.8,1.7,0.1,0.8,0.1,0.3,0.1,0.1,0,0.5,0.3,0.2,3.6,3.1,0.2,0,1,0.9,0.6,1,2.8,1.3,0.3,3.9,0.3,1.4,5.7,2.5,13.6,0.6,0.5,0.4,0,28.3,2.5,6.2,4.4,1.1,0,0.1,26.9,0,149.3
"DOM_C19",26.3,0.2,6.2,35.2,1,30.9,1.2,0.2,2.4,39.6,6.9,1,2.7,22.1,7.6,2.4,0.1,0.5,0.3,0.2,0.4,0.7,82.8,15.8,16.2,13.8,96.1,8,84.6,4.3,0.5,8.7,0.6,1.5,0.4,0.9,1.1,0.7,6.4,28.6,8.8,2.5,2.1,2.2,0,366.8,3.3,0,2.9,9.2,0,0.4,1.1,0,958.4
