"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",756.9,0.7,0.5,0.2,0.1,1176.3,52.6,21.5,5.9,3.4,22.9,4,9.6,1.3,0.9,0.6,0.6,0.5,1,0.5,0.2,3.5,3.4,0.4,10.7,23.2,1.7,1.8,0.8,0.8,0.1,26.1,0.9,1,0.3,1.2,1.2,2,2.1,12,4.4,9,3.6,3.9,0,927.7,5.3,45.9,53.7,47.2,0,0.4,183.5,0,3437.8
"DOM_A03",0.6,1,0,0,0,10.7,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,26.4,0.2,0.4,0.2,0.1,0,0,1.6,0,43.4
"DOM_B05_06",0.2,0,0.2,0,0,0.2,0.1,0,0.1,78.2,1,0,0,0.4,0.5,0,0,0,0,0,0,0,7.5,0,0.3,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0.1,1.7,0.7,0,0,30.8,0,123.5
"DOM_B07_08",0.4,0,0.1,0.6,0,0.3,0.1,0,0.3,0.6,4.1,0.1,0.1,11.6,1.6,0.1,0,0.1,0.1,0,0,0.2,0.6,0,6.7,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0,0.1,0.8,0.3,0,0,56.2,0,86.1
"DOM_B09",0,0.1,2.3,0.2,0.2,0.1,0,0,0.1,22.3,0.3,0,0,1.3,0.1,0,0,0,0,0,0,0,0.6,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,8.3,0,0,0,1.9,0,39.3
"DOM_C10T12",476.4,4.4,0.4,0.3,0.1,669.5,22.8,1.5,5.8,4.1,72.8,9,2.4,1.5,1.7,0.8,1,0.7,1.4,0.6,0.2,2.3,2.7,0.5,3.3,26.9,2.2,4.9,2.3,1.8,0.1,168.2,2.1,0.9,0.6,1.8,1,3.3,2.5,20.2,13.5,40.8,7.7,8,0,1624.6,11.9,24.3,6,59.3,0,1.1,276.9,0,3599.1
"DOM_C13T15",4.8,0.4,0.5,0.2,0.1,3.9,328.9,1.5,3.4,1.7,5.1,0.9,5.9,2.1,1.3,1.3,1.1,1,2,2.6,0.5,15.3,1.8,0.5,6.6,7.4,1.7,1.1,0.8,0.5,0.3,1.3,0.9,0.8,0.1,0.8,0.3,1.4,1.8,7.6,1.6,7.1,1.7,5.7,0,295.5,3.4,4.9,4.7,17.4,0,0.7,704.9,0,1468
"DOM_C16",1.4,0,0.1,0.1,0,0.9,0.5,30.5,2.5,0.3,1,0.1,0.5,1.1,0.5,0.6,0.2,0.3,0.5,0.5,0.3,12.8,0.8,0.1,16.8,1,0.2,0.1,0.1,0.2,0,0.1,0.1,0.1,0,0.1,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.5,0,6.7,0.3,0.6,2.7,1.2,0,0,209,0,297.3
"DOM_C17_18",4.4,0.1,0.3,0.5,0.1,30.2,9.7,5.8,180,4.7,29.3,5.1,7.8,11.6,2.5,2.6,3.8,3.6,4.3,1.3,0.4,7.6,3.7,0.8,5,24.1,2.2,1.1,0.9,1.8,1,1.7,33.7,5.9,2.7,10.4,1.2,14.3,7.9,13.6,9.8,5.1,3.4,6.9,0,61.4,1.5,6.4,4.9,7.7,0,0.1,81.1,0,636.1
"DOM_C19",45,2.1,4.1,4.5,1.5,9.6,6.9,4.8,6.5,291.3,80.5,1.3,5.3,17.9,17.1,3.1,1.9,2.7,4,2,0.9,6.7,76.9,3.7,33.9,23.6,83.7,31.8,31,6.9,1.8,1.6,1.3,3.7,0.8,3.8,1.7,4.8,6,16.4,4.2,6,1.6,5.4,0,217.2,0.4,2.5,6.7,20.7,0,0.4,566.3,0,1684.6
