"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",348.2,2,3.3,0.5,1.5,1887.6,29.8,515.1,173.1,3.8,12.5,4.4,1.6,5.3,1.1,37.7,2.6,1.3,4,0.7,3.6,8.3,6.5,2,113.9,196.3,4.5,5.6,0.7,10.5,0.5,33.7,21.3,11.5,12,26.9,38.2,25.9,21.9,45.7,9.6,33.7,6.3,5.5,0,1800.2,0,0,71.1,225.6,0,26.4,93.8,0,5897.8
"DOM_A03",3.8,258.4,6,0.6,0.7,2266,0.7,2,1.7,0.1,1.6,0.6,0.4,1.3,1.6,2.6,0.9,0.8,7.5,0.3,6.4,1.5,1.7,0.5,4.2,12.1,1.6,15.2,0.4,1.8,0.7,82.7,5.6,1.6,2.6,1.8,0.8,3.4,2.6,2,3.3,44.9,1.4,0.2,0,255.2,0,0.2,22.6,196.7,0,4.3,2334.1,0,5569.6
"DOM_B05_06",44.7,58.7,260.3,38.8,146.6,126.6,6.6,38,60.6,4372,122.1,7.8,9,111.7,174.8,90.6,15.6,32.7,253.6,9.6,252.1,73.6,122.6,75.8,311.5,467.1,282.3,640.6,207.9,173.5,32.6,34.7,34.2,82.8,23.3,7.1,76.7,93.3,86.5,81.7,30.3,88.3,21,21.3,0,1140.1,0,0.7,3255.9,1635.1,0,30.4,79659.8,0,95023.2
"DOM_B07_08",3.9,2.1,20.1,43.8,29.5,17,0.4,3.4,8.8,0.8,118.9,11.9,1.2,108.1,79.1,2.9,1,0.9,8.5,0.4,18.6,4.1,0.3,2.6,100.4,3.8,6.4,3.5,0.5,1.6,1.8,0.8,2.8,1.7,0.3,0.4,8.1,2,1.5,6.1,0.5,3.2,5.8,0.4,0,35.2,0,0.4,359.8,24.1,0,0.3,432.1,0,1491.9
"DOM_B09",4.1,8,5086.4,104.9,1580,13.1,0.1,1.9,9.5,1124,30,0.3,0.8,37.2,110.4,17.8,0.1,0.2,3.5,0,0.1,1,129.4,5,461,3.3,15.6,16.5,0.1,17.1,0,0.8,0.1,0,0.2,0.1,12,4.9,2,7,0.8,1.9,1.9,0.8,0,0,0,0,0,0,0,0,865,0,9679
"DOM_C10T12",631.3,1000.9,3.3,0.6,4.2,5334.3,19.5,5.1,2.6,2.3,65.8,8.4,1.8,11.8,5.8,4.3,4,2.7,6.6,0.9,5.6,12,5.3,1.4,12.2,241.6,1.2,57.9,1,1.4,0.3,1177.7,26.6,8.2,13.4,31,23.2,35.5,20,57.1,26.6,330.4,5,1.2,0,11573.6,0,0.5,10.3,1075.6,0,114.3,2635.9,0,24622.3
"DOM_C13T15",1.8,8.1,9.6,1.2,2.2,11.3,50.3,3,2.2,1.6,4.1,0.2,2.4,2.6,6.8,5.7,2.4,1.9,9.8,1.7,12.4,30.3,3,6.4,40.8,28.8,2.3,17.9,0.6,5.9,0.4,11.4,9.5,3.4,2.3,0.5,11.6,9.7,6.6,6.3,3.9,40,27.9,9.9,0,616.7,0,0.6,42,40.7,0,15.6,103.7,0,1240.2
"DOM_C16",3.8,7.5,13.8,1.9,10.7,26.7,1.5,682.7,48.1,5.3,25.5,0.2,2.3,14.8,13.4,15.9,3.5,4.7,21.6,3.8,43.5,160.9,12.5,26.3,2078.9,270.3,7.1,9.8,1.9,10.2,1.2,3.9,3.7,5.7,2.5,3.3,245.3,9.2,5.6,5.8,10.3,16.8,42.4,8,0,145.2,0.2,1.3,300,180.7,0,5.2,377.5,0,4902.7
"DOM_C17_18",9.5,38.5,29.2,4.7,10,108,3.5,11.3,639.4,69.5,33.9,8.9,13.2,22.5,13.8,14.7,3.1,9.1,46.9,2.9,40.5,16.1,2.3,10.1,53.4,570.3,18.5,11.3,2.3,20.3,69.9,29.4,875.3,10.5,13.9,12.1,103.8,205.9,69.3,88.5,35.7,43.9,69.1,47.2,0,305.4,0.2,2,109.1,173.3,0,16,1306.5,0,5424.9
"DOM_C19",55.3,78.5,37,24,93.3,53.7,4.7,9.6,20.9,903.7,113.2,6.3,4.7,111.3,102.6,18.2,2.1,26.6,14.5,5,35.1,20.5,15.6,83.6,208,592.4,398.5,963.8,329.9,213.1,8.5,15.5,22.3,27.2,10.3,4.5,78.6,36.5,26.5,67,33.2,61.3,12.9,13.3,0,1479.5,0.4,1.9,3.3,429,0,40.9,3812.4,0,10730.7
