"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",7652.3,17.5,12.6,6.3,0,22888.4,1260.1,220.3,148.8,13.8,45.2,14.9,49.8,4.8,2.6,3.2,0.7,0.9,3.9,6.8,0.2,7.2,22,3.6,227.9,49.3,52.8,0.3,0.9,13.6,0.8,934.6,2.5,40.3,2.1,6.1,145.7,22.1,43.2,126.9,42.5,27,3.4,21.8,0,5538.5,0,0,3066.7,520.9,0,34,9326.6,0,52636.4
"DOM_A03",11,27.8,0,0,0,331.8,0.1,0,0.3,0.3,1.9,1.1,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0,0,0,0.3,2.8,0,0.6,0.5,0.1,132.5,0.1,0.1,0,0,0,0.1,0.4,3,2.5,3,0.3,0.9,0,377.4,0,0.7,0.1,11,0,3.9,490.4,0,1405.8
"DOM_B05_06",4.4,0.1,355.6,7.7,36.6,16.6,3.1,1,2.3,7255.9,129.2,80.5,3,20.5,44.3,5.3,1.3,1.7,3.6,5.1,0.3,10.5,2192.9,4.6,264,36.3,64,0.4,2,16.8,1,20.2,4.5,51.9,5.1,29.7,169.9,12,23.2,49.8,27.6,21.7,2.5,10.5,0,635.5,0,2.1,2700.1,128.6,0,0.2,2647.4,0,17113
"DOM_B07_08",1.3,0.8,105.2,543,0.1,79.3,11.9,0.1,9.3,114.7,66.1,68,1.3,591.7,958.9,28.5,0.6,0.8,1.3,28.6,0.1,2.6,0.1,6.3,858.3,0.4,0.1,0,0.1,0.1,0,11.7,1.1,10.2,0.8,0.1,98.1,0.5,18.1,25.5,0.8,0.3,0.6,2.6,0,133.3,0,2.4,0.5,93.6,0,0,2363.1,0,6243.2
"DOM_B09",0,0,3272.6,79.6,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,82.8,19.7,0,0,0,0,0,0,0,0,0,257.9,0,0,0,21.4,0,3887.6
"DOM_C10T12",1472.9,14.5,15.7,8.8,4.8,6654.7,66.7,8.9,87.3,28.2,178.1,153.8,31.7,55.7,71.4,21.6,12.8,14.4,23.1,56.9,1.4,16.3,9.8,22,127.5,92.1,32.6,0.5,58.4,16.7,1.4,4645.4,24.3,70.8,24.3,39.1,28.7,55.5,109.1,555.4,294.6,344,226.9,149.6,0,35705.5,0,167.7,103.8,653.4,0,135.1,17379.3,0,70073.5
"DOM_C13T15",146.8,6.7,37.8,1.6,29.2,251.1,2231.9,8.2,56.3,12,24.2,56.8,170.9,14.8,14.7,15.1,9.2,8.7,25.6,76,1.9,69.3,8.8,20.4,56.1,127.2,46.6,0.4,19.4,55.8,7.9,103.7,17.9,46.1,7.6,21.4,52.6,30.5,37.9,189,49,92.8,38.3,97.1,0,6693,0,9.7,43.2,108.5,0,92.4,2154,0,13496.1
"DOM_C16",120.8,0.5,0.8,0.3,0.2,97.4,8,286.9,16,2.9,7.6,5.3,12.6,12.5,4.4,20,4.4,9.7,9.1,10.8,0.4,245.9,0.6,48.8,584.7,340.1,1.8,0,0.6,14,0.1,15.3,11.3,4.5,1.1,1.8,63.9,8.2,13.6,12.7,2.2,1.9,10.2,6.1,0,108.4,0,1.6,145.2,21,0,5.6,221,0,2522.9
"DOM_C17_18",22.6,10.3,5.5,43.4,9.2,726.1,58.2,24.2,1648.9,7.5,92.7,136.7,53.2,84.9,10.8,29,33,31.6,23.1,24.5,2.5,38.4,11.4,10,32.5,289.3,40.9,0.9,16.9,10,29.7,99.5,569.5,55.1,101.9,289.9,38.5,306.3,77.2,277.6,176.1,74.1,46.3,132.3,0,1630.4,0,4.4,5.7,56.1,0,18.1,654.6,0,8171.7
"DOM_C19",888.8,42.6,16.9,90.1,39.6,201.2,45.4,25.7,51.8,615,386.9,74.2,205.8,87.3,96.7,34.1,10.3,27.3,23.5,33.6,2.8,24.5,166.2,71.9,176,316.9,1819,9,409.4,256.9,10.9,27.2,10,22.1,10.3,48.1,29.6,42.7,62.8,308.9,27.7,43.8,15.9,24.1,0,3543.3,0,3.1,7.7,85.9,0,48.3,3107.7,0,13729.7
"DOM_C20",728.1,4,17.3,44.5,17.6,243.4,183,29.1,207.8,168.2,964.7,260.4,1058.2,61.7,42.1,60.3,59.1,86,45.1,90.5,5.2,63.5,8.4,18.8,178.6,73.1,71,1.6,13.1,13,1.3,44.9,25.8,30.7,8.3,16.9,142.5,39.5,40.8,48.8,16.8,126.3,27.5,94.8,0,1458.8,0,2,69.3,62.2,0,11.7,2685.8,0,9772.4
"DOM_C21",281.8,1.6,9.3,4.9,3,404.5,43.1,13.4,34.5,37.4,88.6,2790.5,61.9,16.2,21.2,18.3,22.8,18.3,35.5,60.7,1.6,14.4,11.7,5.1,100.1,80.4,23.8,0.3,5.8,8.4,1.5,47.2,21.6,100.9,20.5,35.6,29.9,56.7,14.8,39.3,43.3,1468.1,33.6,250.3,0,5713.2,0,17.4,121.2,165.1,0,20.5,1111.6,0,13531.4
