"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",330.8,8.7,1,1.8,0,4238.4,374.6,220.6,253,64.8,20.9,5.1,75.5,9.5,6.4,6.2,5.6,4.6,10.7,9.6,11.8,113.8,1.4,2.6,1.2,3.3,0.5,0,0.1,0.5,0,15.9,8.6,0.8,1.8,0.6,2.1,2.5,3.7,5.6,1.5,6.5,56.4,87.9,0,3730.8,1,0,187.2,52.7,0,26.6,918.6,0,10893.9
"DOM_A03",0,77.2,0,0,0,276.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0.4,0.5,0,0,0.1,0,0.1,0.1,0,9.6,0.5,0.3,0.3,0,0.4,0.4,0.6,3.5,0.3,1,5.9,16.9,0,62.4,0.4,0,0,4.9,0,1.9,28.8,0,502.8
"DOM_B05_06",1.7,0.1,4,40.5,0.1,10.1,3.6,2.1,27.3,1498,10.4,0.2,1.7,46.4,49.8,6.9,0.4,1.8,4.3,3.2,0.7,6.1,413.1,15.1,3.4,0,0.8,0,0.5,0.7,0,0.6,0.3,1.8,0,0,0,0,0,1.5,0.2,0.8,2.8,1.3,0,18.8,0,0,0.3,1.8,0,0,2110.1,0,4293.4
"DOM_B07_08",6.2,0.1,2.5,8.5,0.2,2.9,0.5,0.5,0.3,3.9,46.4,4.3,1.6,0.1,1375.2,248.3,23.7,83.9,156,138.8,19.8,5.6,0.9,0.5,24.8,1.4,2.2,0,1.6,1.2,0,0.2,0.2,0.7,0.1,0.8,3.2,0.5,0.9,6.9,0.7,1.3,1,0.7,0,7.5,0.1,0,4.1,-0.3,0,0.3,10985.1,0,13175.7
"DOM_B09",0,0,191.6,0.7,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,276.7
"DOM_C10T12",1152.9,36.9,11.1,56.7,0,3251.1,2,0.2,14.3,33.8,116.7,21.5,1.6,0.5,0.8,55.3,0,0.1,1.3,1.1,0,40.6,8.2,15,0.8,35.9,28.3,0.5,15,25.2,0.4,701.8,10.6,83.3,26.8,0.1,28.6,30.1,45.6,35.9,5.8,26,102.3,294.9,0,10700.9,2.7,10.9,0.2,91.2,0,114.7,777.7,0,18018
"DOM_C13T15",94.9,2.5,15.7,50.7,0.2,10.4,382.9,1.4,18.5,5.9,13.6,2.2,26.8,0.4,1.2,1,2.5,1,5.2,176.8,2.4,45.2,2,6.2,38.9,30.1,12.4,0.3,6.7,11.1,0.2,3.5,11.2,30.1,1.1,0.4,1.1,1.2,1.8,17.5,6.3,28.2,73.4,62.9,0,2319.5,0.7,0.1,0.8,17.8,0,63.7,138,0,3748.7
"DOM_C16",15.3,0.2,4.1,101.7,0.7,98.3,4.3,147.8,17.6,253.7,34.3,3.2,2.7,19.4,5.1,16.7,1.8,1.1,5.1,23,5.1,95.1,5.5,1.8,43.8,24.4,8.9,0.1,3.3,8.2,2.3,1.1,3.5,15.5,0.1,0.1,5.3,1.4,1.2,4.4,2.3,7.5,23.6,10.2,0,26.8,0.1,0.5,0.3,1.8,0,4.6,135.3,0,1200.3
"DOM_C17_18",4.5,0.8,5.9,13.9,0.1,239.5,17.3,13.9,759.1,109.8,84.1,20,21.2,34.9,4.3,10,4.5,6.8,16.9,58.7,1,36,6.1,6.8,22,524.4,29.3,0.5,14.9,29.2,3.8,3.2,165,58.6,97.1,15,308.8,200.2,153.7,28.1,18.9,66.4,70.8,43.7,0,658.5,0.2,0,2.2,17.6,0,9.7,418.4,0,4436.2
"DOM_C19",922.7,27.7,173.7,460.5,14.3,114.4,68.7,3.7,32.9,858.5,539.4,30.3,89.8,25.2,520.6,6.2,30.5,77,7.8,9.8,10.7,10.6,248.4,42.8,548.4,564.9,929.1,18.8,534.8,909.1,186.6,15.3,31.7,2231.2,263.4,46.5,264.1,346.8,427.2,194.6,15.2,64.7,295,101.2,0,4320,0,0,24.6,169.7,0,37.2,665.3,0,17531.8
