"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",687.2,10.3,0.2,0.2,0.5,6904.5,45.2,1042.2,300,1,41.1,8.7,792.7,1.4,1.7,2.9,13.2,1,8.3,3.2,164.6,31.3,0,0,6.4,550.7,0,0,0,0,0,218.4,0.1,0.1,0.2,0.8,0,0.1,0.2,20.4,9.6,2.2,0,0,0,855.2,0,0,772.3,-5.8,0,47.7,1341,0,13881.1
"DOM_A03",0.5,148,0,0,0,182.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.3,0,0,0,0,0,339.8,0,0,0,0,0,0,0,0,0,0,0,0,0,648.1,0,0,0,0.1,0,6.2,85.7,0,1548.4
"DOM_B05_06",0.4,0,91.1,1.3,9.5,43.1,0.1,0,0.1,6770.8,131.2,0.1,0.3,25.8,0.1,0,0.2,0.2,0.7,1,0,0.9,280,0,28.8,9.5,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,5.8,0,0,0,-4.5,0,0,4960.5,0,12357.3
"DOM_B07_08",4.8,0.1,0.1,0.5,7.6,0.1,0.1,0,2.6,0.9,3.6,0.1,5.4,352.7,40.6,20.1,1.4,2.9,10.3,6.1,2.3,56.7,0.1,0,406.9,10.3,0.2,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.4,0,0,0.4,-0.2,0,0.4,158.9,0,1097.4
"DOM_B09",0.6,6.1,663.9,11.9,38,2.2,0,0.1,2.9,604.1,5.2,0,0.7,24.9,2.3,0.4,0.1,0.1,0.2,0.1,0,0,5.8,0.8,28.4,0.1,0,0,0,1.3,0,0.2,0,0,0,0,0.9,0.1,0.2,1.9,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,42.7,0,1446.7
"DOM_C10T12",952.2,93.7,1.4,3.9,1.9,8124.6,6.4,2,2.3,23.6,816.6,7,27.7,2,0.5,5.8,0.8,0.8,0.8,0.4,0.1,0.5,0.4,0.4,2.1,1482.6,0,0,0,0.1,0,1392.7,0,0,0.1,0.3,0.5,0.1,0.1,245.4,3.4,26.6,45.6,0.1,0,3500.7,0.1,0,8.5,-40.5,0,377,5928.5,0,23050
"DOM_C13T15",0.7,0.1,0.3,0.5,1.9,2.8,240.6,4.1,68.9,0.2,3.8,1.8,37.3,2.5,1.9,2.6,12.3,4.3,3.5,34.4,2.2,7,0.2,0.6,1,85.4,0.2,0.1,0.8,0.4,3.4,13.9,0,0.1,0.1,1.2,0.9,0.3,0.2,21.7,5.1,1.7,0.7,0,0,245.6,0,0,6.2,-1.3,0,229.9,787.3,0,1839.5
"DOM_C16",10.7,0.3,0.2,0.2,0.8,0.4,0.1,177.8,115.3,0.6,14.7,0,1.6,2,0.3,3.1,29.2,0.5,1.2,1.3,7.2,2.3,0.2,0.3,266.7,47.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,2.5,0.6,0.1,0.1,0,0,0.6,0,0,2.4,-0.3,0,11.9,2369.7,0,3072.5
"DOM_C17_18",0.3,0,15.6,0.4,1.9,25.2,1.5,8.3,402.6,0.6,12.4,0.7,9.9,10.6,5.5,5.2,38.6,5,3,4.9,2.6,7.4,0.1,0.1,0.5,402,3.1,0.6,0.6,6.3,3.4,7.9,65.9,77.1,29,273.6,13.3,76.2,30.3,137.4,27.3,9.2,5.7,1.4,0,118.2,0,0,352.8,-43.7,0,28.6,1466.2,0,3654.8
"DOM_C19",507.7,309.6,678.5,72.8,65.5,87.1,10.9,57.4,52.5,264.2,892.3,2.6,79.2,374.3,87.5,34.5,52,10.3,8.1,10.3,13.8,10.3,581.4,35.1,746.7,2192.9,691.1,201.2,976.1,127.1,80.6,77.7,1.4,4.6,1.9,49.5,16.5,26.9,45.4,132.2,26.7,12.7,33.5,7.3,0,1582.7,0,0,7.5,-5.8,0,156.6,1340.3,0,12831.3
