"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",2994,20.4,1.2,1.7,0.3,9297.6,165.3,526.5,257.9,1,1.1,1.5,10.1,0.7,0.4,1.1,0.8,0.3,3.2,0.4,0.4,0.7,2.1,0.9,43.4,83.6,15.4,1.1,3,6.1,0.3,96.9,5.3,1.9,2.2,15.8,25.5,124.6,65.1,142.9,4.9,89.2,84.6,11,0,1128.7,4.2,15.7,85.3,46,0,71.2,2252.2,0,17716
"DOM_A03",91.9,361,3.9,3.5,1.9,529.8,3.2,1.1,3.9,0.9,1.6,1.8,1.2,1,0.4,0.8,0.1,0.5,0.5,0,0.1,1.4,3.1,1.1,11.2,52.5,3.4,1.9,16.8,1.9,0.3,52.4,14.8,2.9,2.6,34.7,10.6,18.9,23.5,8.7,3,9,5.8,2.4,0,373.6,0.2,73.3,3,12,0,12.5,616.1,0,2382.7
"DOM_B05_06",17.3,5.4,158.7,39.5,12.8,61.8,6.7,3,6,975.6,79.6,0.7,2.6,23.4,97.2,9,0.2,0.2,2.9,0.4,0.2,1.8,215.5,4,188.6,163,15.4,3.7,13.8,3,0.1,3.5,2.6,1.9,0.3,3.4,42.8,17.7,7.7,13,21.8,46,1.8,3.2,0,136.8,0.1,2.8,391.1,6.3,0,2.4,1060.4,0,3878
"DOM_B07_08",14.7,0.1,3.4,9.4,1.1,53.8,14.1,0.3,0.2,0.6,20.6,0.1,6,19.6,50.6,0.6,4.4,2.2,0.3,0,0.1,2.4,0.3,1.4,35.2,3.5,1.2,0.1,0,0.4,0,6.7,0.2,0.2,0.1,2.7,3.9,2,2.2,0.8,0.7,0.4,0.2,0.7,0,433.8,0,1.1,27.7,0.9,0,0.1,404.5,0,1135.6
"DOM_B09",1.5,0.4,114.1,35.8,11.8,17.5,4.7,0.7,0.8,17.6,3.9,0.5,1.1,1.1,25.2,7.5,0.2,0.1,2.1,0.3,0,1,1.4,0.5,18.7,31.5,0.4,0.1,1.1,0.2,0,0.9,0.9,0.4,0.2,0.8,4.2,8.9,5.7,6.8,5,1.7,0.8,0.6,0,3.9,0.1,1.5,80.6,0,0,0.3,14.4,0,439.5
"DOM_C10T12",390.2,188.4,7.8,13.2,1.4,2161.7,83.7,36.5,75.6,21.1,79.4,47.2,63.1,14.7,21.2,16.8,17.1,11.4,9.3,3.2,7.6,5.3,12.7,6.4,67.2,282,12.3,12.1,15.7,13.4,3,577.2,86.4,6,5.3,19.5,53.2,50.9,39.1,42.1,25.6,171.4,28,11.6,0,8426.2,2,53.2,95,67.8,0,238.6,12398.8,0,26098.5
"DOM_C13T15",12.4,6.8,1.5,1.6,0.4,13.1,98.6,1.7,5.9,2,0.9,2.3,3.2,0.9,3.7,1.5,4.3,0.4,0.7,0.8,0.8,8.4,1.7,0.7,32.5,74.7,2.9,0.6,2.9,1.7,0.1,2.8,2.3,0.8,0.5,2.1,32.8,6.5,5.4,10.2,7.4,8.1,2,14.1,0,825.3,0.5,1.3,5.6,5,0,34,349.1,0,1605.5
"DOM_C16",66.7,0.6,1.6,1.8,0.1,33.1,0.9,501,108.9,2.4,1.3,0.6,9.6,24,6.7,15.5,0.5,2.9,4.1,1,7.2,59,1.5,0.3,712,211.9,1.3,0.7,1.3,3.5,0.1,1,2.5,0.5,0.2,0.9,61,24,6.1,4.7,12.1,4.7,3,18.9,0,93.6,0.1,0.8,31,3.1,0,11.3,1029.6,0,3091.3
"DOM_C17_18",105.2,16.8,3.8,13.5,0.5,188.5,13.5,28.3,385.5,7.8,57.8,17.1,55.7,10.7,12.6,7.3,16.7,5.2,2.8,1.3,4.1,9.1,7.3,4.1,51.3,86,4.6,2.7,10.3,12,5.4,38.4,149,9,7.6,28.6,92.3,183.7,35.1,29.2,49.4,41.1,32.1,23.3,0,504,11.7,1.7,194.9,6.7,0,30.2,739.7,0,3355.4
"DOM_C19",212,129.9,44.2,58.1,4.4,123.7,11.8,18.5,30.1,74.5,13.3,2.4,7.8,28.1,41.1,15.9,5.1,2.9,7.4,1.5,5.4,10.7,37.7,18.4,463.4,136.9,509.1,42.6,511.7,44.6,0.7,15,34.1,6,6.1,11.7,57.2,33.7,45.1,49.2,29.6,45,22.8,22.1,0,1415.8,1.1,7.3,41.6,10.5,0,75.5,502,0,5045.4
"DOM_C20",224.5,5.3,5.5,23.2,0.8,70,23,35.5,56.3,6.8,149.1,21.5,130.2,14.8,14.1,5.8,27.9,12.1,3.5,1.9,5.1,4.8,3.7,5.8,65.4,45,14.9,1.8,13.8,4.8,1.2,15.5,42.1,1.6,1.4,1.7,34.3,19.2,19.5,21,10.4,37.9,6.4,6.8,0,473.9,0.1,6.5,14.5,4.7,0,14.8,427.3,0,2158.1
"DOM_C21",49.8,0.3,1.7,3.4,0.2,14.5,3.3,5.3,8.2,1.1,21.6,6.1,19.6,2,1.8,1.3,11.1,1.8,0.7,0.3,0.9,0.7,0.7,0.8,9.1,12.3,0.7,0.1,0.6,0.5,0.2,1.9,5.9,0.3,0.2,0.8,5.2,3.8,2.5,3.2,1.7,35.8,0.9,1.1,0,83.2,0,53.6,6.8,1.2,0,4.9,79.2,0,472.9
