"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",223,0.4,0.6,0.3,0,214.6,23.3,62.4,9.1,0.5,5.7,2.5,17.4,3.9,3,10.2,3.7,7.9,5.1,6.2,0.3,12.5,4.8,2.8,25.8,81.8,12.1,0.4,1.3,4.2,0.3,50.2,3.2,4.2,3,11.9,2.7,29,12.8,15.9,14.3,6.4,8.6,6.7,0,509.6,0.7,5.2,51.6,13.5,0,17,114.5,0,1627.2
"DOM_A03",0.1,0.1,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0.3,0,1.6,0.2,0,0,0,0,0.2,0.3,0,0.1,0.1,1.1,0.2,0,3.6,0.6,0,0.1,0.1,0,0.6,0.7,0,12.1
"DOM_B05_06",0.1,0,0.1,0,0,0,0.1,0,2.5,0,0.1,0,0.1,1.1,0.5,0,0,0,0,0,0,0.2,141.5,0.1,1.3,0.3,0.1,0,0,0.3,0,0,0,0,0,0,0.1,0.5,0.1,0.2,0,0,0.2,0,0,9.2,0,0,4.4,1.5,0,0,0.3,0,165.4
"DOM_B07_08",0.5,0,0.2,1,0,0.6,0.2,0.4,0.4,0,6.1,0.2,0.1,20,2.7,0.2,0.1,0.5,0.1,0.2,0,0.8,0.6,0.6,36.5,0.6,0.4,0,0,0.3,0,0.2,0,0,0,0,0.1,1.2,0.2,0.1,0.1,0.1,0.2,0.5,0,3.9,0,0,1.5,0.9,0,0.4,4.5,0,87.5
"DOM_B09",0,0,0.6,0.2,0.1,0,0,0,0.1,0.4,0.1,0,0,0.7,0.1,0,0,0,0,0,0,0,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,6.1
"DOM_C10T12",69.1,0.8,0,0.1,0,234.9,6.7,1.1,0.9,0,3.4,0.8,0.4,0.6,0.2,3.9,0.4,0.6,0.6,0.1,0,2,0.5,0.3,12.4,46.7,4,0,0.4,2.1,0,95.3,1.7,0.3,0.6,0.7,5.4,5.2,5.5,1.2,10.5,10.7,5.7,1.9,0,988.8,0,0,0.1,12.7,0,36.4,198.7,0,1774.4
"DOM_C13T15",4.1,0.1,0.6,0.2,0,5.6,240.3,4,6,0.2,2.1,1.3,13.1,2.3,2.3,4.9,2.5,4.1,4,8.9,0.3,14.3,2.7,2.1,13.9,40.4,7.1,0.2,0.4,6.8,1.4,3.4,1,2.5,1.8,8.6,2.7,16.4,4.4,13.2,8,17,4.6,2.2,0,319.7,0,1.2,2.2,10.1,0,21.6,523.6,0,1360.4
"DOM_C16",2.8,0,0.8,0.1,0,3.3,6.1,63.9,6.6,0.1,2.2,0.8,5.4,2.4,1.9,5.4,1.2,1.9,1.6,6.2,0.1,54.7,1.5,0.6,33.8,15.3,2.4,0.2,0.4,3.6,0.1,1.2,0.5,0.6,0.7,3.1,2.1,10.6,2,2.1,0.8,2.2,1.1,2,0,25.9,0,0.6,7,3.7,0,2.6,273.8,0,568.2
"DOM_C17_18",8.7,0.2,0.8,0.5,0,22.8,9.6,6.6,172,0.7,7.5,6.9,6.3,6.7,7.1,14.3,5.3,10.8,9.8,4.8,0.5,17,7.7,4.3,18.7,80.5,11.1,0.2,0.3,11.3,1.1,7.9,23.6,5.9,4.4,12.7,1.9,41.5,8.4,40.7,10.5,11.8,10,8.9,0,68.7,0,0.2,0.3,7.4,0,3.2,285,0,1007.1
"DOM_C19",2.5,0,0.1,0.2,0,1.1,0.7,0.8,1.5,0.8,4,1,1.8,1.1,1.1,0.8,0.3,0.4,0.7,0.6,0,0.8,1.5,0.4,3.5,2.4,5.1,0.7,0.8,0.8,0.1,0.3,0.1,0.1,0.2,0.3,0.2,1.1,0.3,0.8,0.4,1.2,0.2,0.2,0,22.6,0,0,0.6,0.5,0,0.1,14.2,0,79
"DOM_C20",24.8,0,1,3.6,0.1,4.3,7.9,14.4,15.3,5,101,26,46.2,3.7,4.8,6.2,4.7,4.8,10.9,8.6,0.1,14.1,1.1,0.4,16,5.7,0.6,0,0,0.2,0.2,0.7,0.4,0.5,0.1,0.2,0.5,5.2,1,9.8,1.2,26.9,0.3,2.2,0,68.5,0,0.2,1,5.5,0,2.1,348.6,0,806.5
"DOM_C21",2.7,0,0.5,1.9,0,2.4,4.7,0.4,0.1,0,0.6,39.9,0.3,0.1,2.6,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.5,1.1,0.1,0.1,0,0.1,0,0.4,0.1,0.1,0.1,0.1,0.1,3.5,0.2,1.9,0.9,67.8,0.1,0.6,0,102.9,0,99,1.6,4.7,0,4.3,270.7,0,618.7
"DOM_C22",1.9,0,0.4,0.1,0.1,16.4,9.6,4,6.4,0.2,10.6,1.2,47.7,2.6,2.7,7.5,11.1,18.6,9.8,73.8,0.4,9.7,2.4,2.2,27.6,33.5,3,0.1,0.1,2,2.2,1.3,0.5,0.7,0.4,1.4,0.7,8.2,1.6,0.8,1.3,2.5,0.6,0.5,0,44.4,0,1.9,16.5,4,0,4.2,344.5,0,743.9
"DOM_C23",4.8,0,0.8,1,0.1,8.1,0.7,2.9,1,0.1,5.4,1,3.1,49.1,5.2,4.2,0.9,4.5,5.9,3.8,0,5.5,1.6,1.4,256.4,2.5,0.7,0,0,0.2,0,1.3,0.4,0.1,0.1,0.2,1.4,9.9,1.4,0.8,0.8,1.4,0.9,0.8,0,36.6,0,0.2,11,4.6,0,0.7,140.5,0,584.1
"DOM_C24",0,0,0.1,0,0,0.6,0.1,0.1,0.1,0,2.1,0.6,0.6,0.5,49.9,66.5,4.9,14,13,12.7,0.5,6.7,0.1,1.4,6,1.4,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,0,0.5,0,0,0,0.8,0,0,0,0.5,0,0,498.3,0,683.6
"DOM_C25",4.8,0,5.7,0.5,0.2,29.3,12.4,13.6,14,1,7.3,9.6,14.3,7.6,12.8,92.2,16.4,45.5,48.8,49.2,1.7,69.2,12.8,9,108.2,20.8,2.6,0.2,0.3,1.4,0.2,2.4,3.4,0.7,0.5,2.5,3.2,34.9,4.4,3.4,1.9,3.5,1.1,2.3,0,47.7,0.1,1,161.8,8.4,0,2.7,552.2,0,1449.9
"DOM_C26",1.4,0,0.1,0,0,2.9,1.6,0.9,1,0.1,1,0.5,1,0.8,0.8,2.6,24.8,11,5.3,4.7,0.1,8.5,1.7,0.5,11.2,8.5,1.4,0.1,0.1,1.4,0,1.1,0.9,0.9,1.8,2.4,0.9,7,1,1.8,1.3,4.9,0.7,4.1,0,45,0,6.2,128.1,2.6,0,4.1,336.9,0,646.2
"DOM_C27",1.3,0,0.7,0.2,0,6.5,3,2.5,3.5,0.2,3.9,1.1,2.5,4,4.3,15.5,42.8,172.4,29.6,39.9,1.1,13.6,20.5,2,65.6,11.1,1.6,0.1,0.2,2.6,0,1.2,1.5,0.7,0.5,2,1.8,14.3,1.8,1.2,1.4,3.6,1,23.1,0,25.4,0,0.4,136,8.9,0,2.8,431.3,0,1111
"DOM_C28",2.3,0,0.9,0.2,0.1,3,1.4,1.1,1.8,0.1,1,0.8,2.1,1.1,2.4,7.6,1.6,4,16,4.8,0.1,6.4,2.3,0.7,10.2,4.1,0.7,0,0.5,0.4,0.1,0.7,0.4,0.5,0.1,0.5,1.2,3.7,0.6,3.8,0.5,0.8,0.4,0.8,0,24.3,0,0.4,78.5,1.5,0,0.4,609.6,0,806.3
"DOM_C29",1.2,0,0.1,0.1,0,1.9,0.8,0.7,0.9,0.1,0.7,0.4,1.9,0.5,0.8,2.6,0.9,3.3,1.4,340.5,0.1,2,0.8,1,8.4,34,6.3,0.1,0.1,2.2,0.3,0.8,0.7,0.5,0.5,1.4,0.5,4.5,0.9,5.5,0.6,0.5,0.4,0.9,0,335.5,0,0.1,227.6,11,0,2.9,721.8,0,1731
"DOM_C30",0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0.3,0.1,2,3,0,0,0.3,0.3,0.6,0,0.1,0,0,0,0.1,0,0,0,0,0,0,1.2,0,0.1,0.1,0.5,0,7.9,0,0,9.4,0,0,0,14.8,0,41.7
"DOM_C31T33",3.3,0.1,7.2,3,0.3,14.3,12.3,11.3,15.7,0.1,7.2,2.3,9.6,9,18.9,48.5,5.4,9.9,39.4,8.9,0.2,40.9,22.7,3.9,14.5,29,2.1,0.1,4.7,1.8,0.5,5.1,1.3,1.6,0.5,3.3,14,8.6,1.4,2,3.6,5.3,2.3,2.3,0,147.6,0,11.8,89.5,1,0,22.3,455.1,0,1125.7
"DOM_D",9.5,0,2.5,1.1,0.2,15.9,12.3,12,62.9,6.2,17.4,4.5,14,14.7,42.2,24.7,3.6,8.4,9,8,0.7,12.3,42.1,11.2,14,69,16.2,0.1,0.1,3.6,0.3,10.7,4.1,1.8,2.5,11.2,1.9,31.2,6.4,14.9,14.6,11,7.2,4.4,0,294.3,0,0.1,3.5,0,0,0.5,33.1,0,892.1
"DOM_E",4.9,0.1,0.5,0.1,0.1,7.1,2.5,1.6,3.7,0.3,3.3,0.7,1.9,1.8,5.7,21.2,1.6,2.8,2.1,3.7,0.2,4.6,3.5,44.1,17.3,23.9,5.4,0.2,0.4,2.8,0.1,5.5,2.1,1.5,1.2,5.2,6.3,29.5,7.7,5.9,4.9,5,5,9.8,0,102.3,0,1,22,0.4,0,1.8,6.2,0,391.7
"DOM_F",15,0.1,1.7,2,0.2,10,2.6,5,3.3,0.2,4,1.8,2.1,41.8,3.4,6.8,2.3,5.9,5.2,4.6,0.1,7.2,5.9,8.9,692.4,28.8,15,0.4,0.6,6,0.4,4.5,1.9,6.4,1.4,10.1,36.6,117.1,12.4,82.7,6.1,10.7,4.2,3.7,0,70.5,0,1.4,2437.6,2.5,0,3.9,79.9,0,3777.3
"DOM_G",107.9,1.2,2.4,2.4,0.4,177.9,82.2,21.2,38.4,5.6,33.8,17.9,27.7,27,21.5,42.4,22.2,37.5,25.1,91.9,1.4,38.1,32.1,11.6,165.6,187.7,70.2,4.6,5.9,30,4.4,65.9,20.5,12.4,10.5,35,16.8,89.3,35.4,41.6,25.7,39.6,20.1,24.2,0,1100.3,0.8,21.3,162.3,21.7,0,51.8,1005,0,4138.3
"DOM_H49",11.3,0.1,0.7,1.7,0.1,27.3,12.8,7.4,11.4,1.9,17.7,3.1,8.5,9.5,10.7,20.8,6.9,12.7,11.6,25.3,0.5,10.2,11.7,4.3,58.3,51,61,0.6,1.6,46.8,0.8,4.9,6.1,1.6,1.7,5.6,2.3,17.3,11.6,5.8,4.1,4.1,3,3.5,0,174.7,0.1,7.5,15.8,32.2,0,94.4,313.5,0,1158.1
"DOM_H50",0.1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0,0.2,0.1,0.1,0.3,1.1,0.2,0.1,0.2,0.2,0.9,0,1.6,0.1,0.1,3.8,0.5,0.2,3.5,0.1,0.5,0,0.1,0.2,0,0,0.1,0,0.2,0.2,0.1,0.1,0.1,0.2,0.6,0,14.3,0,0,0.3,1.1,0,11.5,18.8,0,63.2
"DOM_H51",0.1,0,0,0,0,0.2,0.1,0,0.1,0,0.1,0,0.1,0.1,0.1,0.2,0,0.1,0.2,0.1,0,0.2,0.2,0,0.2,0.2,0.1,0,0,0,0,0.1,0,0,0,0.1,0.1,0.2,0,0,0,0.1,0,0,0,0.1,0,0.1,0.3,1.1,0,47,55.7,0,107.6
"DOM_H52",3.3,0.1,0.1,0.4,0.1,16.3,8,8.6,8.7,1.2,7.3,8.1,7.4,7.2,6.9,16.5,5,14,10.6,30.5,0.4,6.7,6.2,1.9,39.5,40.8,15.5,1,14.7,40,0.4,2.3,8.3,0.3,0.2,0.9,0.4,8.2,1.6,0.8,0.5,0.7,1,0.4,0,75.7,0.1,0.6,2.7,2.3,0,5.5,193.2,0,633.3
"DOM_H53",1.2,0.1,0.1,0.1,0,1.5,1.2,0.7,0.7,0,0.5,0.2,0.6,0.5,0.5,2.8,0.7,0.9,1.2,0.5,0.1,1.3,1,1.4,5.1,22.9,1.3,0,0.1,2.6,6.9,1.5,8.2,17.3,0.6,8.4,0.9,10.5,6.8,15.1,3.3,1.2,2.5,2.5,0,8,0,0.1,0.1,0,0,1,1.4,0,145.9
"DOM_I",1.4,0.1,0.2,0.1,0,2.7,2.1,1.3,1.7,0,0.4,1.1,1.1,0.9,0.8,5,1.4,2.2,2,1,0.1,2.3,1.1,1,10.9,23.8,5.8,0,0.2,0.2,0.2,2,1,1.8,1.8,7.4,0.7,13.9,9.8,8.4,8.1,6.1,5,3.1,0,331,0,6,0,0,0,402.9,0,0,880
"DOM_J58T60",2.2,0.1,0.2,0.1,0,3.5,2.2,1.1,0.8,0.1,1.3,0.5,0.9,0.8,1.1,3.8,1.6,2.4,2.9,3.5,0.1,1.4,1.7,1.6,10.3,24,7.9,0.2,0.6,2.4,0.1,2.7,32.6,1.6,2.1,9.9,0.8,17.6,2.5,17.7,9.3,4.1,3.7,3.3,0,179.1,0.1,42,6.2,0.1,0,5.1,67.7,0,487.7
"DOM_J61",2.7,0.1,0.3,0.2,0.1,4.7,3.7,2.3,1.7,0,1.5,1.6,2,1.5,1.4,5.6,3.1,3.5,3.3,2.9,0.2,3.9,2.2,2.2,13.1,52.3,9.5,0.4,2.4,8.4,0.1,5,8.5,30.4,3.9,8.9,1.4,26.8,16,14.9,9.3,3.1,6.1,4.4,0,178.1,0,2.9,1,0.1,0,13.3,25.5,0,496.4
