"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",2180.1,0.3,0.7,1,0,4169.4,83.8,113.9,8.6,0.1,5.7,2.1,7.8,2.6,2.4,3.4,0.2,0.4,0.5,0.2,0.5,15.4,0,13.9,0,0,0,4.3,0,0,0,565,0,0,0,0,0,0,0,7.2,292.6,1.7,0,6.1,0,6447.3,0,0,76.7,280.2,0,108.3,1539.8,0,15942.4
"DOM_A03",0,40.8,0,0,0,7.5,1.2,0,0,0,0,0,0,1.2,0,0.7,0,0,0,0,0,2.1,0,0,0,0,0,0.6,0,0,0,57.8,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,755.8,0,0,0,17,0,7,274.9,0,1166.9
"DOM_B05_06",0,0,0.1,0,0,0.4,0.1,0,0.1,27.5,0.1,0,0,0.8,2,0.1,0,0.1,0.1,0.1,0.2,0,161.5,0,0.5,0.3,0,0.1,0,0,0,0,0,0,0,0,0.2,0.1,0,0.1,0.1,0,0,0,0,0.6,0,0.6,2.5,1.1,0,0,8,0,207.6
"DOM_B07_08",3.7,0,0,17.6,0.3,9.2,0.4,22.7,2.8,0.7,20.3,2.6,0.5,268.8,98.2,2.6,1.4,0.1,0.2,0,0.1,0.2,0.6,0.4,870.4,4.7,1.3,1.4,1,0.1,0.1,11.6,0.4,0.6,0.1,1.5,1.2,1.6,0.7,1.4,1.9,1.5,0.9,0.3,0,19.5,0,11.4,16.3,18.7,0,1.3,167.9,0,1591.4
"DOM_B09",0.4,0.2,0.7,2,0.2,0.2,0,0,0.1,7.9,0.3,0,0,1.1,0.2,0.2,0,0,0,0,0,0,4.4,0.1,15.7,0.2,0.2,0.3,0,0.2,0,0.1,0,0,0,0,0.4,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,8.5,0,43.8
"DOM_C10T12",253.7,0.8,0,0,0,850.3,12.7,23.4,2,0.4,5.1,5.5,1.1,0.3,8.6,21,4.2,11,8.4,0.1,0.9,0.7,0.1,3.2,1.9,4.9,0.2,93.4,0.1,0,0,2498.3,13.8,0.1,0,1.3,0,6.3,3.3,36.2,3.5,52.3,0.3,4.6,0,10926.8,0,0.6,1.4,257.4,0,394.9,1732.5,0,17247.8
"DOM_C13T15",6.3,1.2,0,0.3,0,16.7,355.1,1.3,3.5,3.1,3,4.5,3.5,2.4,1.1,28,0.3,0.4,0.3,0.1,0.2,19.7,1.1,14.2,21.7,99.3,0.9,2.6,1.2,0.2,0.2,54.4,1.4,7.5,0.1,1,0,4.8,1.9,12.6,1.2,8.2,2.7,4.8,0,2150.2,0,4.5,11.7,47.6,0,161.6,1335.9,0,4404.2
"DOM_C16",11.2,0.7,0,0.8,0.1,188.3,4.6,410.8,26.1,20.7,22.1,20.2,3.7,5.3,7.4,82.9,0.6,1.8,2,0.2,0.3,224.8,2.6,1.1,221.9,3.8,0.5,2.5,0.5,4.7,1,360.2,4.9,0.5,0.2,0.6,0.1,11.8,4,2.3,0.7,2.3,0.6,19.3,0,147.5,0,3,9.5,38.8,0,16.7,64.8,0,1960.9
"DOM_C17_18",2.6,0.3,1.9,2.8,0.1,190,12.5,5.4,355.3,2.8,25,44.3,7.9,17.6,4.9,24.4,0.4,1,0.6,0.1,0.5,2.1,6.6,1.1,359.3,268.7,14,12.1,14.3,1.4,6.2,325.3,183.2,15,26.4,99.7,0.8,415.7,66.6,217.2,35.5,28.4,166.1,162.5,0,360.1,0.1,5,18,143.6,0,34.1,111.8,0,3801.2
"DOM_C19",476.3,66.8,7.9,72.8,0.9,130.7,31,13.2,15.9,539.9,87.8,7.4,12.3,115.9,47.1,37.5,2.6,5.5,6.4,0.6,7.1,10.5,360,109.5,527.9,402.7,531.6,998.5,122.7,94.7,2.3,193.6,14.4,113.2,7.5,29.8,1.6,86.5,45.6,105.1,7.5,32.2,41.8,28.9,0,2580.7,0,6.6,29.8,152.7,0,198.1,1820.3,0,10342
