"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",1527.1,5.6,0.8,1.3,0.2,2929.9,24.6,105.6,13.1,18.3,16.8,10.7,33.6,14.9,12.7,17.1,17.9,11.6,12.6,16.7,1.9,13.9,49.7,13.1,84.5,314.6,22.2,1.6,4.3,12.1,1.9,130.1,9.9,9.7,3,8.6,34.6,27.1,17.4,89.7,9.8,76.7,12,20.8,0,1847.4,0.4,116.9,564.3,145.1,0,45.3,1529.3,0,10009.2
"DOM_A03",0.9,2.1,0,0,0,1.9,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,1.2,0,0,0,0.1,0,5.2,0,0,0,0.1,0.2,0,0.1,0.1,0.1,0.1,0.3,0,0,13,0.4,0.6,5.4,0.4,0,2.1,2.3,0,37.6
"DOM_B05_06",1.6,0,1,0.1,0,2,0.2,0.2,0.5,48.7,2.1,0.2,0.3,1.9,0.4,1.3,0.9,0.6,0.6,1,0.1,0.3,37.1,0.4,3.1,3.5,1.4,0.1,0.3,0.9,0.1,0.3,0.2,0.2,0.1,0.5,0.9,0.7,0.5,1.5,1.3,1.6,0.7,0.3,0,22,0,0.5,10.1,2.1,0,0.3,22.9,0,178.1
"DOM_B07_08",4.1,0.1,0.3,3.7,0.5,5.2,0.2,0.3,0.4,0.5,6.9,0.3,2.2,58.2,5,1.5,1.9,0.8,2.1,1.8,0.1,0.3,1.9,2.8,105.6,3,1.1,0.1,0,1.1,0,0.8,0.1,0.2,0.1,0.2,3.7,0.6,0.5,2.4,0.3,1.3,0.2,0.2,0,6.6,0,1.1,23.6,3.1,0,0.5,20.5,0,277.5
"DOM_B09",0.1,0,22.7,0.6,9.6,0.1,0,0.1,0,37.9,0.2,0,0.6,0.1,2.1,0,0.1,0,0.2,0.2,0,0.6,3.9,0.2,7.3,0.3,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0.4,0.2,0.1,0.1,0.4,0.1,0,0,1.4,0,0,29.5,0.2,0,0,10,0,130
"DOM_C10T12",790,1.1,0.4,0.3,0.1,796.9,9.3,4.5,17.2,11.8,19.5,11,8.6,8.7,9.7,7.6,9.5,9.2,6.5,8.9,1.1,6.2,11.4,4,22.6,119.5,6.1,0.8,2.7,1.2,1.2,554.4,3.3,1.4,1.3,2.3,20.1,21.9,11.4,43.9,3.6,137.7,2.7,8.5,0,6154.6,4.5,12.3,30.8,153.6,0,132.1,1940.7,0,11148.9
"DOM_C13T15",2.4,0,0.1,0.2,0,4.6,148.4,1.1,2.8,1.5,1.3,1.5,12.6,1.9,1.9,2.5,5.4,11.7,3.4,13.3,1.3,37.2,1.2,2.8,11.8,18.4,5.5,0.2,0.2,1.1,0.5,5.7,1.5,0.8,1.1,0.6,5.1,4.1,5.3,14.2,6.3,13.2,4.2,5.6,0,499.7,0,5.4,11.3,16.9,0,58.4,1168.4,0,2124.9
"DOM_C16",17.4,0.3,0.1,0.2,0,8,2,107.9,3.5,0.9,5.7,0.5,4.5,11.6,7.5,13.3,6.7,6.2,5.1,15.9,3,59.1,3.6,1.3,272.7,37.8,5.4,0.6,0.3,2.2,0.1,2.7,0.5,2.5,0.5,0.6,39,12.8,13.7,1.9,1.2,1.4,0.8,3.6,0,23.6,0,2.4,46.1,11.6,0,5.2,352.8,0,1126.3
"DOM_C17_18",9.1,0.1,0.2,0.4,0,108.7,7,11.1,377.9,4,18.7,8.4,17.7,9.7,6.7,7.1,36.4,11.1,9.9,9.8,1.4,13.7,3.5,11.8,20.9,292.2,12.5,0.4,1.9,3.3,11.1,11.1,253,4.2,18.7,87.4,126.7,76.9,37.7,87.9,18.7,28.6,13.5,16.5,0,192,0,3,10.6,28.9,0,10.5,493,0,2545.6
"DOM_C19",214.6,1.3,5.7,7,3,72.2,9.3,10.2,17.1,439.3,447.2,11.9,26.4,59.9,115.8,17.5,19.8,13.6,19.2,39.5,3.9,18,181.1,57.1,163.7,259.5,539.5,19.6,57,51.9,7.5,23.1,9,15.6,14.1,17.3,48.8,39.8,32.4,53.6,19.4,32.4,9.9,14.3,0,1336.3,0,12.5,28.7,64.5,0,56.9,1056.4,0,5794.1
