"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_A01_02",246.9,0.6,0,0,0,104,5.8,2.4,0.6,0,0.6,0.1,0.6,0,0,0,0,0,0,0,0,0.4,1.7,1.2,2.5,26.9,0.3,0.3,0.1,0.2,0,68,0.5,0.1,0.7,0,4.8,1.6,1.3,1,0.3,1.5,1,1.2,0,1030.1,2.1,0,19.9,14,0,11.8,577,0,2132.3
"DOM_A03",22.2,27.3,0,0,0,47.2,0.1,0.2,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.6,0.4,0,19.6,0.1,0.1,0.1,0,0,63.1,0.2,0,0,0,0,0,0,0,0.2,0.6,0.3,0.4,0,557.2,1.1,0,0,6.6,0,1,3.9,0,752.9
"DOM_B05_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOM_B07_08",0.6,0.1,0,0.5,0,0.4,0.4,0,0,0.6,0,0,0,0.7,0.3,0.2,0,0,0,0,0,0.2,1.3,0.8,15.8,0.3,0,0,0,0,0,0.4,0.1,0,0,0,0.8,0.2,0.1,0.1,0,0,0.1,0.2,0,20,0,0,0,0.8,0,0,0.2,0,45.4
"DOM_B09",0.7,0,0,0.2,0.1,0.2,0.2,0,0,0.5,0,0,0,0.1,0.2,0.2,0,0,0,0,0,0.1,1.2,0.5,4.1,0.2,0,0,0,0,0,0.2,0.1,0,0,0,0.9,0.2,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,10.5
"DOM_C10T12",7.1,2.4,0,0,0,36.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,3.5,0.1,0.1,0.1,0,0,20.8,0.2,0.1,0,0,0.3,0.1,0.1,0.7,0.1,0,0.3,0.4,0,337.6,0.5,0,3.3,3.1,0,32.5,143.4,0,594.7
"DOM_C13T15",3.8,1,0,0,0,2.7,465.5,1.4,2,0,0,0,4.4,0,0,0.1,0,0,0,0.1,0,0.4,0.6,0.4,1.9,17.8,1,0.4,0.4,0.3,0,7.8,1.3,0,0.7,0,6,1.9,2.2,4.2,0.1,0.1,1.2,2.3,0,124.1,0,0,1.4,27.3,0,29.3,2325.9,0,3040.2
"DOM_C16",0.8,0,0,0,0,1.7,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1.8,0.6,0.2,0,0,0.1,0,0.7,0.1,0,0.2,0.2,1.1,0.4,0.3,0,0,0,0.1,0.2,0,5.4,0,0,0,0.2,0,1,14,0,31.1
"DOM_C17_18",0.1,0,0,0,0,3.3,1.1,0,2.1,0,0.2,0,0.1,0,0,0.1,0,0,0,0,0,0.3,0.1,0.1,0.7,1.2,0.3,0.1,0.1,0.1,0.1,1.5,1.2,0.1,0.5,0.3,2.2,0.9,0.5,0.4,0.3,0.1,0.2,0.3,0,10.3,0,0,0.7,0.8,0,2,19.2,0,51.6
"DOM_C19",6.9,0,0,0.5,0,1.3,0.3,0.1,0,2.9,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0.3,1.9,0.5,0.7,2.1,1.6,0.5,0.8,0.2,0,0.4,0.1,0,0.1,0,0.2,0.2,0.2,0.3,0,0,0.1,0.1,0,8,0,0,0,0.2,0,19.4,0,0,50.6
