"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2851,0.0612,0.0244,0.0122,0.0137,0.2646,0.0722,0.615,0.2803,0.0192,0.0354,0.0168,0.0264,0.0192,0.0174,0.0147,0.0118,0.018,0.0146,0.013,0.0132,0.042,0.0338,0.0162,0.046,0.011,0.0098,0.0214,0.0141,0.0144,0.0135,0.0681,0.0369,0.0121,0.0138,0.0061,0.0192,0.0145,0.0131,0.0123,0.0109,0.0125,0.0353,0.0148,0
"TTL_A03",4e-04,1.0265,2e-04,1e-04,2e-04,0.0029,3e-04,3e-04,3e-04,2e-04,0.0019,7e-04,4e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,1e-04,2e-04,1e-04,2e-04,1e-04,2e-04,1e-04,0.001,2e-04,2e-04,1e-04,0.0064,1e-04,2e-04,2e-04,1e-04,1e-04,2e-04,3e-04,1e-04,1e-04,2e-04,5e-04,1e-04,0
"TTL_B05_06",0.0635,0.0625,1.1084,0.0275,0.0269,0.0268,0.0233,0.0424,0.0343,0.6955,0.0624,0.013,0.026,0.0721,0.0424,0.0174,0.0091,0.0188,0.0161,0.017,0.0098,0.0174,0.02,0.0337,0.0304,0.0134,0.0669,0.0792,0.1423,0.0356,0.0167,0.0122,0.01,0.0085,0.0069,0.0037,0.0112,0.0073,0.0152,0.0077,0.0055,0.0047,0.0105,0.0093,0
"TTL_B07_08",0.0062,0.0067,0.0287,1.0898,0.05,0.0052,0.0079,0.0068,0.0074,0.0197,0.0194,0.0035,0.011,0.0219,0.204,0.0304,0.0068,0.035,0.0271,0.02,0.0099,0.015,0.0103,0.0162,0.0166,0.0034,0.0076,0.0097,0.0083,0.02,0.0034,0.0031,0.0029,0.0026,0.0023,0.0012,0.0058,0.0027,0.0034,0.0027,0.0017,0.0015,0.0036,0.0031,0
"TTL_B09",6e-04,0.0013,0.002,0.0034,1.0048,5e-04,6e-04,7e-04,0.0014,0.0019,0.0011,3e-04,0.001,0.0035,0.0075,0.0014,4e-04,0.0015,0.0012,0.001,5e-04,8e-04,0.0042,0.001,0.0026,3e-04,6e-04,7e-04,7e-04,0.0014,3e-04,4e-04,3e-04,2e-04,2e-04,1e-04,7e-04,3e-04,3e-04,3e-04,2e-04,2e-04,4e-04,3e-04,0
"TTL_C10T12",0.0556,0.055,0.0083,0.0049,0.0059,1.1474,0.024,0.0287,0.021,0.0081,0.0542,0.0118,0.0146,0.0077,0.0059,0.0057,0.0055,0.0072,0.0058,0.0061,0.0037,0.0072,0.0057,0.0082,0.006,0.0068,0.0046,0.0195,0.0096,0.0057,0.0041,0.1793,0.0057,0.0075,0.0064,0.0035,0.0036,0.0097,0.0104,0.0083,0.0094,0.0172,0.0215,0.005,0
"TTL_C13T15",0.0017,0.0208,0.0049,0.0013,0.0012,0.0016,1.0744,0.0013,0.0052,0.0035,0.0012,8e-04,0.0016,0.0036,0.0013,0.0016,9e-04,0.0013,0.0023,0.0043,0.0013,0.0054,7e-04,0.0012,0.0016,9e-04,0.0014,0.0021,0.0015,0.0015,0.0012,0.0019,0.0014,0.0013,0.0011,3e-04,5e-04,9e-04,8e-04,0.0014,5e-04,0.0016,0.0018,0.001,0
"TTL_C16",0.0188,0.0696,0.018,0.0093,0.0102,0.0107,0.0084,1.0805,0.0436,0.0138,0.0084,0.0047,0.0128,0.0143,0.0117,0.0117,0.006,0.0128,0.0107,0.0076,0.014,0.0531,0.0382,0.0083,0.065,0.0068,0.0066,0.0112,0.0078,0.0086,0.0056,0.0075,0.0074,0.0047,0.0049,0.0031,0.0196,0.0055,0.0054,0.0063,0.0044,0.0036,0.0103,0.0108,0
"TTL_C17_18",0.0132,0.0232,0.0167,0.01,0.0109,0.0351,0.0176,0.0206,1.1374,0.0139,0.0164,0.0292,0.0311,0.019,0.0148,0.0126,0.0176,0.021,0.0153,0.0141,0.0094,0.0199,0.0096,0.0196,0.0115,0.0121,0.0092,0.0142,0.013,0.0127,0.0304,0.0129,0.0794,0.0191,0.0276,0.0082,0.0081,0.0231,0.0156,0.0106,0.0124,0.008,0.0184,0.0145,0
"TTL_C19",0.0782,0.0942,0.061,0.0383,0.0369,0.0363,0.0335,0.0551,0.0462,1.0873,0.0931,0.0191,0.038,0.0825,0.0457,0.0233,0.0127,0.0248,0.0211,0.0233,0.0136,0.0236,0.0266,0.0495,0.042,0.0198,0.1017,0.12,0.2173,0.0526,0.0245,0.017,0.0142,0.0124,0.0099,0.0053,0.0157,0.0105,0.0226,0.0112,0.0079,0.0068,0.0149,0.0135,0
