"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.142,0.079,0.0075,0.0112,0.0109,0.4518,0.0433,0.1298,0.0439,0.0091,0.0344,0.1181,0.3047,0.015,0.011,0.0167,0.0181,0.0237,0.0189,0.0314,0.0264,0.0206,0.0074,0.0076,0.0222,0.0168,0.0205,0.0081,0.032,0.0093,0.0072,0.2076,0.0169,0.0068,0.0246,0.0107,0.0056,0.0192,0.0237,0.0219,0.0236,0.0684,0.0335,0.0365,0
"TTL_A03",0.0085,1.0577,7e-04,0.001,0.001,0.0511,0.002,0.0022,0.0028,9e-04,0.0026,0.0512,0.0035,0.0013,9e-04,0.001,0.0011,0.0012,0.0012,0.0013,0.0012,0.0013,7e-04,7e-04,0.0015,0.0018,0.0016,8e-04,0.0027,0.002,8e-04,0.0399,0.0013,7e-04,0.0024,0.0012,4e-04,0.0017,0.0024,0.0027,0.0026,0.0126,0.0023,0.0032,0
"TTL_B05_06",0.0558,0.1453,1.1562,0.1299,0.079,0.0695,0.0903,0.1005,0.0929,0.8921,0.1624,0.0848,0.1056,0.1729,0.2117,0.1413,0.0729,0.1138,0.1275,0.1183,0.1162,0.0948,0.3965,0.0951,0.1296,0.0372,0.3074,0.205,0.2193,0.1251,0.0569,0.0863,0.071,0.0457,0.0759,0.0375,0.0354,0.0662,0.0867,0.0561,0.0502,0.0706,0.0518,0.1216,0
"TTL_B07_08",0.0019,0.002,0.0019,1.0029,0.0094,0.003,0.0035,0.0035,0.0039,0.002,0.0076,0.0098,0.0035,0.0833,0.0649,0.031,0.0107,0.0221,0.0176,0.0154,0.0148,0.0232,0.0018,0.0023,0.0557,0.0014,0.0017,0.002,0.0023,0.0016,0.0012,0.0023,0.0046,0.0016,0.0038,0.0021,0.0012,0.0033,0.003,0.0023,0.002,0.0035,0.0044,0.005,0
"TTL_B09",0.0034,0.0079,0.0424,0.0229,1.0383,0.004,0.005,0.0057,0.0061,0.0451,0.0097,0.0051,0.0061,0.0129,0.0163,0.0105,0.0046,0.0076,0.0081,0.0073,0.0072,0.0065,0.0201,0.0055,0.0113,0.002,0.0159,0.0106,0.0113,0.0069,0.003,0.0047,0.0041,0.0025,0.0043,0.0021,0.002,0.0038,0.0047,0.0031,0.0028,0.0039,0.003,0.0067,0
"TTL_C10T12",0.1053,0.1915,0.0078,0.0105,0.0104,1.2777,0.0326,0.0293,0.0447,0.01,0.0419,0.092,0.0452,0.0178,0.0103,0.0119,0.0119,0.0137,0.0136,0.0151,0.0143,0.0168,0.0087,0.0077,0.0164,0.0186,0.0169,0.0084,0.0525,0.0076,0.0092,0.3511,0.0171,0.008,0.0253,0.0136,0.0046,0.0192,0.0253,0.0341,0.0276,0.0497,0.0321,0.0509,0
"TTL_C13T15",0.0075,0.0118,0.0054,0.0071,0.0093,0.0091,1.4483,0.0087,0.0144,0.0069,0.0332,0.0201,0.0299,0.0134,0.0078,0.0086,0.0107,0.0198,0.0114,0.0162,0.0334,0.0308,0.0055,0.0067,0.0115,0.0182,0.0163,0.0161,0.0125,0.0183,0.0044,0.0282,0.0185,0.0048,0.02,0.0172,0.0036,0.0148,0.0173,0.0117,0.0055,0.0237,0.0163,0.042,0
"TTL_C16",0.0023,0.0017,0.0011,0.0031,0.0034,0.0021,0.0032,1.2243,0.0029,0.0012,0.0032,0.0036,0.0027,0.0034,0.0015,0.0049,0.0024,0.0037,0.0054,0.0049,0.0109,0.0248,0.001,0.0021,0.0222,0.0015,0.0012,0.0014,0.0019,0.003,9e-04,0.0017,0.0044,0.0011,0.0037,0.002,8e-04,0.0032,0.0036,0.0013,0.0018,0.0017,0.0049,0.0042,0
"TTL_C17_18",0.0057,0.0068,0.0198,0.0073,0.0162,0.0118,0.0162,0.0226,1.4173,0.0172,0.0177,0.0391,0.0126,0.0199,0.0126,0.0127,0.0098,0.014,0.0122,0.0187,0.0136,0.0141,0.0109,0.0097,0.0139,0.0077,0.0119,0.0097,0.0189,0.0081,0.0113,0.0111,0.1149,0.0123,0.1054,0.0318,0.0075,0.0988,0.0663,0.025,0.0466,0.0165,0.0201,0.0168,0
"TTL_C19",0.0609,0.1824,0.1534,0.1488,0.0719,0.0662,0.0684,0.0788,0.0796,1.1958,0.1495,0.0804,0.0931,0.1339,0.1475,0.111,0.0598,0.0911,0.1149,0.1028,0.1016,0.0751,0.1345,0.0658,0.1234,0.032,0.398,0.2635,0.2676,0.0773,0.0572,0.0666,0.059,0.0342,0.073,0.0323,0.0214,0.0629,0.0935,0.0653,0.0457,0.0551,0.0431,0.1102,0
"TTL_C20",0.1187,0.0348,0.0179,0.0498,0.0327,0.0693,0.1207,0.099,0.1782,0.0407,1.3645,0.2386,0.3135,0.1099,0.0393,0.0612,0.0487,0.074,0.059,0.0813,0.0783,0.0559,0.0151,0.046,0.0683,0.0185,0.0308,0.02,0.029,0.0172,0.0104,0.0449,0.078,0.0114,0.0474,0.0182,0.007,0.0486,0.0415,0.0171,0.0234,0.0873,0.022,0.1987,0
"TTL_C21",0.0039,0.0014,3e-04,7e-04,6e-04,0.003,9e-04,0.001,0.0034,4e-04,0.002,1.0555,0.0024,8e-04,4e-04,6e-04,7e-04,7e-04,6e-04,7e-04,7e-04,6e-04,2e-04,3e-04,7e-04,2e-04,5e-04,7e-04,6e-04,0.0019,2e-04,0.0014,8e-04,2e-04,7e-04,4e-04,1e-04,6e-04,6e-04,4e-04,0.0011,0.1405,8e-04,0.0022,0
"TTL_C22",0.0159,0.03,0.0088,0.0168,0.0158,0.0251,0.0451,0.0252,0.0392,0.0109,0.0277,0.0614,1.1223,0.0179,0.0182,0.0366,0.0439,0.0612,0.0414,0.0883,0.0672,0.0338,0.0078,0.0109,0.0358,0.0252,0.0423,0.0112,0.013,0.0167,0.0067,0.0183,0.0243,0.0071,0.0232,0.0079,0.0037,0.0201,0.0208,0.0081,0.0076,0.0279,0.0105,0.0244,0
"TTL_C23",0.0032,0.0045,0.0024,0.0035,0.0133,0.0083,0.0035,0.0082,0.0045,0.0027,0.0061,0.0357,0.0041,1.1602,0.0074,0.0124,0.0126,0.0523,0.0226,0.0218,0.0136,0.0075,0.003,0.0091,0.2747,0.0026,0.0025,0.0023,0.0032,0.0039,0.0017,0.0072,0.0049,0.0024,0.0063,0.0037,0.0042,0.0055,0.0041,0.0067,0.0028,0.0081,0.0042,0.0082,0
"TTL_C24",0.0231,0.0282,0.0224,0.0411,0.0644,0.0382,0.0518,0.0561,0.0428,0.0226,0.0316,0.0425,0.0326,0.0552,1.6915,0.7607,0.2394,0.4478,0.3691,0.3134,0.3318,0.4447,0.0257,0.0234,0.1855,0.025,0.0242,0.036,0.0361,0.0207,0.0192,0.0286,0.0789,0.0295,0.0595,0.0311,0.012,0.0525,0.0484,0.0323,0.0324,0.0429,0.0768,0.0698,0
"TTL_C25",0.0189,0.0092,0.0051,0.0292,0.019,0.0308,0.0124,0.0474,0.0179,0.0057,0.0129,0.0244,0.0166,0.0121,0.0122,1.0435,0.0163,0.0416,0.0937,0.0536,0.0507,0.0195,0.0066,0.005,0.0694,0.0054,0.0062,0.0072,0.0108,0.0094,0.0035,0.014,0.017,0.004,0.0108,0.004,0.003,0.0103,0.015,0.0052,0.0041,0.0133,0.0066,0.019,0
"TTL_C26",0.0107,0.0142,0.041,0.0168,0.0394,0.0169,0.0294,0.0239,0.0347,0.0356,0.0273,0.0387,0.023,0.0285,0.0236,0.0247,2.2405,0.1109,0.099,0.1464,0.0591,0.1395,0.0284,0.0332,0.0376,0.0149,0.0265,0.0204,0.0426,0.0176,0.0411,0.021,0.151,0.1223,0.1929,0.0494,0.0148,0.1263,0.0727,0.1468,0.064,0.1688,0.0445,0.1979,0
"TTL_C27",0.0035,0.0057,0.0053,0.007,0.0087,0.0053,0.0076,0.008,0.0072,0.0056,0.0071,0.0067,0.0067,0.0088,0.0094,0.0095,0.0389,1.2926,0.0487,0.0795,0.0562,0.0148,0.0227,0.0063,0.0718,0.0115,0.0082,0.0071,0.0069,0.0076,0.005,0.0147,0.0182,0.0103,0.0116,0.0067,0.0049,0.0107,0.0087,0.0056,0.0044,0.0094,0.0055,0.019,0
"TTL_C28",0.0095,0.0132,0.0168,0.0337,0.0251,0.0129,0.0147,0.0298,0.0282,0.0153,0.0194,0.0146,0.0167,0.0231,0.0203,0.0192,0.0181,0.0203,1.3181,0.1325,0.0752,0.0137,0.0133,0.0055,0.0205,0.0084,0.0113,0.0143,0.0111,0.0078,0.006,0.0088,0.0111,0.0055,0.0132,0.0036,0.0026,0.0099,0.0112,0.0089,0.0041,0.0099,0.0055,0.0116,0
"TTL_C29",0.0026,0.004,0.0024,0.0041,0.0045,0.0046,0.0056,0.0041,0.0052,0.0037,0.0044,0.005,0.0049,0.0039,0.005,0.0054,0.0086,0.007,0.0124,1.4132,0.0238,0.0065,0.0026,0.0019,0.006,0.0194,0.0165,0.0041,0.0037,0.0029,0.0018,0.0041,0.004,0.0017,0.0039,0.0016,9e-04,0.0034,0.0032,0.0025,0.0019,0.0041,0.0028,0.0057,0
"TTL_C30",0.0014,0.0525,0.0051,0.0055,0.0023,0.0041,0.002,0.002,0.0022,0.0052,0.0023,0.0047,0.0021,0.0025,0.0032,0.003,0.0027,0.0037,0.0047,0.0037,1.3232,0.0026,0.0027,0.001,0.0029,0.0036,0.0045,0.0815,0.0336,0.0019,0.0022,0.0034,0.0019,0.0012,0.0025,0.0011,5e-04,0.0022,0.0039,0.0016,0.001,0.0025,0.0013,0.0024,0
"TTL_C31T33",0.0121,0.0137,0.0246,0.0185,0.0922,0.0173,0.1075,0.0291,0.0384,0.0238,0.0329,0.0406,0.0273,0.0315,0.0256,0.0281,0.0454,0.0331,0.0276,0.0339,0.0444,1.4236,0.023,0.0406,0.03,0.0146,0.0241,0.0227,0.0406,0.018,0.0307,0.0227,0.1366,0.0358,0.0792,0.0665,0.0172,0.0815,0.0754,0.0332,0.0688,0.0335,0.2169,0.0557,0
"TTL_D",0.0388,0.0394,0.0378,0.0768,0.0591,0.0812,0.1648,0.1756,0.1244,0.0477,0.1708,0.0929,0.1465,0.2158,0.165,0.1303,0.084,0.1231,0.1222,0.1301,0.1225,0.0961,1.3391,0.2029,0.1123,0.0555,0.0518,0.0354,0.0875,0.3025,0.0617,0.1595,0.1047,0.0865,0.0846,0.0542,0.0856,0.076,0.0676,0.028,0.0666,0.1229,0.075,0.1598,0
"TTL_E",0.0013,0.0011,0.0015,0.0021,0.003,0.0031,0.0034,0.0039,0.0075,0.0017,0.0048,0.0043,0.0036,0.0053,0.0026,0.0025,0.0026,0.0027,0.0024,0.0033,0.0029,0.0025,0.0019,1.0197,0.0033,0.0017,0.0022,0.0014,0.0036,0.002,0.0049,0.0054,0.0038,0.0042,0.0063,0.0024,0.0072,0.005,0.0054,0.0062,0.0032,0.0042,0.0096,0.0054,0
