"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0998,0.0037,0,0.0031,0.0046,0.2612,0.0241,0.071,0.0145,0.0053,0.0054,0.003,0.0101,0.0035,0.0038,0.0047,0.0042,0.0033,0.0044,0.0067,0.0032,0.0163,0.0022,0.0043,0.0048,0.0078,0.0037,0.0088,0.0149,0.0066,0.0021,0.0623,0.0084,0.0028,0.0037,0.002,9e-04,0.0046,0.0094,0.0026,0.001,0.0089,0.0091,0.006,0
"TTL_A03",6e-04,1.01,0,1e-04,1e-04,0.0023,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,1e-04,3e-04,3e-04,1e-04,1e-04,0.0029,1e-04,1e-04,1e-04,1e-04,0,1e-04,5e-04,0,0,1e-04,2e-04,1e-04,0
"TTL_B05_06",0.0092,0.01,1,0.0305,0.0218,0.0094,0.0108,0.0094,0.0084,0.1622,0.012,0.0052,0.0113,0.0157,0.025,0.0112,0.0073,0.0092,0.0089,0.0096,0.0074,0.009,0.0381,0.008,0.0094,0.0213,0.0138,0.013,0.0182,0.01,0.0075,0.0069,0.0052,0.0062,0.0049,0.0029,0.0019,0.0045,0.0053,0.0033,0.0013,0.0044,0.0047,0.006,0
"TTL_B07_08",0.0114,0.0082,0,1.1042,0.0328,0.0114,0.0135,0.0143,0.0196,0.0314,0.0419,0.0062,0.0201,0.2348,0.0732,0.0235,0.009,0.0224,0.021,0.0158,0.0099,0.0469,0.0078,0.0155,0.0727,0.0098,0.0101,0.0106,0.0107,0.0137,0.0034,0.0192,0.0081,0.0041,0.0053,0.0036,0.0127,0.0055,0.0074,0.0073,0.0023,0.0054,0.0074,0.04,0
"TTL_B09",6e-04,0.0029,0,0.0067,1.0227,5e-04,5e-04,5e-04,6e-04,0.0118,0.001,3e-04,7e-04,0.0033,0.0014,6e-04,3e-04,5e-04,6e-04,5e-04,4e-04,6e-04,0.001,5e-04,0.0018,4e-04,9e-04,7e-04,0.0011,7e-04,5e-04,4e-04,3e-04,3e-04,2e-04,2e-04,3e-04,3e-04,3e-04,3e-04,1e-04,2e-04,3e-04,5e-04,0
"TTL_C10T12",0.228,0.006,0,0.0059,0.0108,1.2502,0.021,0.0233,0.0123,0.0146,0.016,0.0068,0.0136,0.0071,0.0081,0.009,0.0083,0.0071,0.0083,0.0099,0.0059,0.0114,0.0043,0.0088,0.0075,0.0167,0.0082,0.0258,0.0577,0.0176,0.0054,0.2616,0.0093,0.0063,0.0083,0.005,0.0017,0.0091,0.0314,0.0043,0.0018,0.0231,0.0266,0.0094,0
"TTL_C13T15",0.008,0.0589,0,0.0059,0.0103,0.014,1.3525,0.0107,0.0237,0.0092,0.0115,0.007,0.0309,0.0081,0.0075,0.0087,0.01,0.0065,0.0116,0.0432,0.0081,0.0669,0.0045,0.0153,0.0117,0.0144,0.0066,0.0119,0.0149,0.0135,0.0062,0.0099,0.0118,0.0168,0.0076,0.0038,0.0021,0.0105,0.0276,0.0038,0.002,0.0084,0.0133,0.0057,0
"TTL_C16",0.0051,0.0058,0,0.0045,0.0088,0.0056,0.0047,1.3556,0.0096,0.0044,0.0047,0.0029,0.0066,0.0071,0.0056,0.008,0.0103,0.0062,0.009,0.0109,0.0088,0.1016,0.0036,0.004,0.0324,0.0056,0.0042,0.0095,0.0088,0.0165,0.0019,0.0043,0.0088,0.0026,0.0037,0.0022,0.0026,0.0072,0.0091,0.0028,0.0013,0.0026,0.0146,0.0088,0
"TTL_C17_18",0.0202,0.0122,0,0.0149,0.0255,0.0489,0.0308,0.03,1.4214,0.0203,0.0267,0.0244,0.0352,0.0214,0.0222,0.0239,0.0246,0.0175,0.0245,0.0238,0.0178,0.0303,0.0105,0.0178,0.0206,0.0298,0.0167,0.0293,0.0293,0.0323,0.0096,0.0301,0.3366,0.0211,0.039,0.0153,0.005,0.0633,0.0282,0.0154,0.0206,0.0164,0.0625,0.0204,0
"TTL_C19",0.0308,0.048,0,0.0379,0.052,0.0266,0.0291,0.0292,0.0231,1.1795,0.0397,0.0159,0.0401,0.0293,0.0634,0.0314,0.017,0.0224,0.0239,0.0244,0.0243,0.0246,0.0392,0.0221,0.0277,0.0261,0.0723,0.0511,0.0942,0.036,0.0406,0.0174,0.015,0.0245,0.0144,0.0084,0.0052,0.0166,0.0206,0.0125,0.0047,0.0132,0.0147,0.0214,0
"TTL_C20",0.1206,0.0386,0,0.0527,0.0621,0.0689,0.208,0.1407,0.0984,0.3006,1.3696,0.093,0.455,0.0599,0.0503,0.0776,0.0519,0.031,0.056,0.0933,0.0326,0.0702,0.0342,0.0641,0.0602,0.0599,0.0398,0.0465,0.0545,0.0427,0.0255,0.0376,0.0633,0.0264,0.028,0.0151,0.0122,0.0366,0.0379,0.0164,0.0096,0.0878,0.0333,0.041,0
"TTL_C21",0.011,0.0028,0,0.0024,0.0035,0.0059,0.0231,0.0079,0.0051,0.0104,0.0239,1.3186,0.0154,0.0029,0.0034,0.0036,0.0034,0.0023,0.0031,0.0048,0.0025,0.0047,0.0017,0.0039,0.003,0.0036,0.0019,0.003,0.0031,0.0026,0.0012,0.0032,0.0043,0.0017,0.0019,0.0011,6e-04,0.0028,0.0024,0.0013,0.001,0.0306,0.0041,0.0019,0
"TTL_C22",0.015,0.01,0,0.0122,0.0197,0.0253,0.0369,0.0262,0.0291,0.0184,0.0247,0.0114,1.0408,0.0135,0.0167,0.0264,0.0484,0.0135,0.0392,0.0841,0.0144,0.0447,0.0167,0.0741,0.029,0.0143,0.0135,0.0142,0.0143,0.0206,0.0046,0.0113,0.0142,0.0064,0.0102,0.0048,0.0034,0.0101,0.0095,0.0051,0.0023,0.0068,0.0083,0.0059,0
"TTL_C23",0.0098,0.0056,0,0.015,0.023,0.016,0.0102,0.0203,0.0082,0.009,0.0126,0.006,0.0104,1.1292,0.0246,0.0148,0.0126,0.0118,0.0459,0.0163,0.0084,0.0135,0.0079,0.0095,0.1031,0.007,0.0071,0.0096,0.0093,0.0151,0.0027,0.0085,0.005,0.0037,0.0054,0.0042,0.0309,0.0047,0.0094,0.0065,0.0034,0.0037,0.006,0.0071,0
"TTL_C24",0.0155,0.0281,0,0.0339,0.0471,0.0162,0.0262,0.0222,0.0153,0.0216,0.0234,0.0084,0.029,0.0431,1.6482,0.3682,0.0387,0.3205,0.1353,0.0922,0.0899,0.0697,0.0324,0.1463,0.0435,0.0146,0.0133,0.0153,0.0192,0.0157,0.0059,0.0118,0.0096,0.0085,0.0109,0.0063,0.0083,0.0093,0.0101,0.0088,0.004,0.007,0.01,0.0077,0
"TTL_C25",0.0178,0.0491,0,0.0291,0.0453,0.021,0.0189,0.0279,0.0149,0.0188,0.023,0.0098,0.0187,0.0243,0.0552,1.1529,0.0385,0.0297,0.1028,0.0924,0.0662,0.04,0.0128,0.0196,0.0402,0.0119,0.0129,0.0196,0.02,0.0179,0.0068,0.015,0.0086,0.0088,0.013,0.0109,0.0113,0.0133,0.0151,0.0079,0.0032,0.0059,0.0111,0.0081,0
"TTL_C26",0.0078,0.0108,0,0.0086,0.0158,0.0083,0.0089,0.0105,0.0088,0.009,0.0105,0.0081,0.0098,0.0075,0.0134,0.0198,1.3289,0.046,0.0298,0.0301,0.0226,0.0211,0.0108,0.0074,0.0216,0.0093,0.0064,0.0121,0.011,0.0109,0.0037,0.0067,0.0097,0.0292,0.0911,0.0153,0.0033,0.0135,0.0089,0.0094,0.0031,0.0185,0.0153,0.0069,0
"TTL_C27",0.0075,0.02,0,0.0107,0.0149,0.0071,0.0081,0.0074,0.0068,0.0077,0.0083,0.004,0.0094,0.0078,0.0142,0.0248,0.0265,1.1823,0.0613,0.0836,0.0119,0.0164,0.043,0.0096,0.0192,0.0057,0.0075,0.0075,0.007,0.0075,0.0043,0.0054,0.0041,0.0077,0.0088,0.003,0.0034,0.0044,0.0041,0.0053,0.0014,0.0032,0.0056,0.004,0
"TTL_C28",0.0378,0.0234,0,0.0483,0.0432,0.016,0.0158,0.0162,0.0093,0.0189,0.0149,0.0073,0.0117,0.0227,0.0135,0.0193,0.0169,0.0146,1.1294,0.0216,0.0188,0.0202,0.0082,0.0086,0.0195,0.0069,0.0054,0.0093,0.0096,0.0073,0.0066,0.0103,0.0052,0.0055,0.0065,0.0029,0.0032,0.005,0.0069,0.0048,0.0013,0.0039,0.0048,0.0058,0
"TTL_C29",0.0087,0.0089,0,0.0102,0.0144,0.0077,0.0079,0.0081,0.0057,0.0074,0.0069,0.0049,0.0138,0.01,0.0099,0.0184,0.0112,0.0245,0.0871,1.4749,0.0177,0.0151,0.0075,0.0072,0.011,0.0075,0.0047,0.0067,0.0065,0.0057,0.0032,0.0055,0.0037,0.0039,0.0049,0.0026,0.0026,0.0068,0.0064,0.0038,0.001,0.0028,0.004,0.004,0
"TTL_C30",0.0019,0.0458,0,0.0023,0.0043,0.0027,0.0027,0.0032,0.0022,0.0027,0.0024,0.0019,0.0028,0.003,0.003,0.003,0.0035,0.0026,0.0039,0.0052,1.4545,0.0624,0.0013,0.0019,0.0026,0.0031,0.0077,0.01,0.1056,0.0036,0.0043,0.002,0.0018,0.0016,0.0025,0.0013,5e-04,0.003,0.0099,0.0066,6e-04,0.0011,0.0031,0.0017,0
"TTL_C31T33",0.0059,0.0203,0,0.0085,0.02,0.0075,0.0083,0.0136,0.006,0.0066,0.0064,0.0049,0.0082,0.0093,0.008,0.0132,0.0117,0.0079,0.0261,0.0474,0.0302,1.0677,0.0038,0.0048,0.0093,0.0081,0.0038,0.0132,0.0113,0.0051,0.0024,0.0051,0.0056,0.0038,0.005,0.0025,0.0016,0.0105,0.008,0.0034,0.0014,0.0032,0.0155,0.0056,0
"TTL_D",0.0378,0.0146,0,0.1018,0.0509,0.0377,0.0485,0.0342,0.04,0.061,0.0644,0.0172,0.048,0.0619,0.1039,0.0592,0.024,0.0392,0.0375,0.0337,0.033,0.0293,1.0754,0.0601,0.038,0.0218,0.0253,0.0237,0.0237,0.0272,0.0111,0.0416,0.0212,0.0322,0.0206,0.0124,0.0069,0.0167,0.0176,0.0169,0.008,0.0205,0.0288,0.0302,0
"TTL_E",0.0095,0.0039,0,0.0056,0.0102,0.0097,0.014,0.0107,0.0108,0.0158,0.0198,0.0088,0.0159,0.0077,0.0079,0.0079,0.0083,0.0054,0.0081,0.0119,0.0055,0.0088,0.0084,1.1703,0.0135,0.0068,0.013,0.0083,0.0075,0.01,0.0025,0.0129,0.0075,0.0036,0.0067,0.0026,0.0049,0.0069,0.0064,0.0083,0.0017,0.0061,0.0113,0.0063,0
"TTL_F",0.032,0.025,0,0.0457,0.0563,0.0289,0.0257,0.0501,0.0243,0.0266,0.0317,0.0161,0.0264,0.0337,0.0355,0.0399,0.0281,0.0286,0.0423,0.0371,0.0308,0.0363,0.0609,0.0427,1.3572,0.0277,0.0454,0.0642,0.0618,0.1404,0.0124,0.0223,0.0179,0.0147,0.0209,0.0258,0.0735,0.0199,0.0169,0.0599,0.0179,0.014,0.0386,0.0197,0
"TTL_G",0.231,0.1633,0,0.1404,0.1815,0.2773,0.3223,0.259,0.2067,0.3368,0.2139,0.1584,0.2431,0.1675,0.2208,0.1829,0.2551,0.188,0.2126,0.2958,0.1595,0.2246,0.107,0.1376,0.1603,1.1483,0.2007,0.3112,0.274,0.1616,0.1085,0.1884,0.1457,0.1224,0.1421,0.0551,0.0331,0.1,0.1144,0.0506,0.0231,0.0875,0.1079,0.0883,0
