"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1575,0.0055,0,0.0081,0.0085,0.2405,0.0158,0.0951,0.022,0.0075,0.0164,0.0054,0.0108,0.0066,0.0072,0.007,0.0047,0.0055,0.0052,0.0063,0.0031,0.008,0.0066,0.0069,0.0076,0.0082,0.0045,0.0043,0.0094,0.0061,0.0027,0.0711,0.0078,0.003,0.0037,0.0026,0.0018,0.0035,0.01,0.0037,0.0019,0.0088,0.0117,0.0083,0
"TTL_A03",3e-04,1.017,0,1e-04,1e-04,7e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,2e-04,1e-04,1e-04,3e-04,2e-04,1e-04,0.0031,2e-04,1e-04,1e-04,1e-04,0,1e-04,4e-04,0,0,1e-04,2e-04,2e-04,0
"TTL_B05_06",0.0128,0.0263,1,0.0214,0.0341,0.0093,0.0113,0.0107,0.012,0.2178,0.0293,0.0051,0.0174,0.0271,0.026,0.0102,0.0074,0.0103,0.0077,0.008,0.004,0.0098,0.0269,0.0076,0.0096,0.0068,0.0117,0.0216,0.042,0.0074,0.0057,0.0059,0.0046,0.003,0.0038,0.0028,0.002,0.0036,0.0058,0.0032,0.0011,0.0038,0.0044,0.0045,0
"TTL_B07_08",0.0182,0.0186,0,1.1706,0.1354,0.0183,0.0182,0.021,0.0234,0.0181,0.0461,0.0096,0.0239,0.2046,0.1399,0.0388,0.0217,0.042,0.0256,0.0239,0.0128,0.1505,0.0136,0.0229,0.0808,0.0242,0.0146,0.0141,0.0238,0.0128,0.0074,0.0302,0.0086,0.0062,0.0061,0.0039,0.0084,0.0058,0.0095,0.0043,0.0024,0.0076,0.0107,0.0097,0
"TTL_B09",3e-04,5e-04,0,0.0026,1.0127,3e-04,3e-04,3e-04,4e-04,0.0031,6e-04,2e-04,4e-04,0.0019,0.0013,5e-04,3e-04,4e-04,3e-04,3e-04,2e-04,0.0012,5e-04,3e-04,0.001,3e-04,3e-04,4e-04,8e-04,2e-04,2e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,0,1e-04,2e-04,2e-04,0
"TTL_C10T12",0.2856,0.0096,0,0.0099,0.0169,1.3225,0.0184,0.035,0.0254,0.0214,0.0437,0.0111,0.0222,0.0105,0.0125,0.0134,0.0101,0.011,0.0101,0.0123,0.0064,0.0108,0.0083,0.0175,0.0104,0.0173,0.0095,0.0104,0.0271,0.0175,0.006,0.2758,0.0195,0.0069,0.0087,0.0072,0.0026,0.0085,0.019,0.0127,0.006,0.0271,0.0461,0.0194,0
"TTL_C13T15",0.004,0.0756,0,0.0054,0.0068,0.0053,1.2442,0.0055,0.0217,0.0035,0.0062,0.0029,0.0148,0.0051,0.0047,0.0048,0.004,0.0043,0.0044,0.026,0.0039,0.0281,0.0021,0.0047,0.0085,0.004,0.0023,0.003,0.0049,0.0028,0.0013,0.0051,0.0045,0.002,0.0018,0.0012,0.0012,0.0024,0.0041,0.0015,7e-04,0.0044,0.0049,0.0091,0
"TTL_C16",0.0062,0.0049,0,0.0089,0.0088,0.0076,0.0047,1.2434,0.0151,0.0038,0.0065,0.0033,0.008,0.0115,0.008,0.0091,0.005,0.0077,0.0113,0.0067,0.0045,0.028,0.0164,0.0067,0.0343,0.004,0.004,0.0037,0.0058,0.0038,0.002,0.0046,0.0038,0.0022,0.0021,0.0017,0.008,0.0027,0.0055,0.0017,0.0012,0.0032,0.0089,0.0068,0
"TTL_C17_18",0.0164,0.0096,0,0.0093,0.0149,0.0379,0.0201,0.0387,1.2323,0.0117,0.0166,0.016,0.0329,0.019,0.0155,0.0128,0.0133,0.0178,0.0116,0.0159,0.0067,0.0165,0.0062,0.0102,0.0114,0.0211,0.0096,0.0096,0.0158,0.0185,0.0068,0.0172,0.1089,0.0085,0.0079,0.008,0.0034,0.0146,0.016,0.0112,0.0046,0.0105,0.0161,0.018,0
"TTL_C19",0.0648,0.1486,0,0.0576,0.1104,0.043,0.0551,0.0511,0.0554,1.3612,0.1378,0.0243,0.0877,0.0525,0.0466,0.034,0.0304,0.0368,0.0279,0.0338,0.017,0.0374,0.0192,0.0345,0.0368,0.0286,0.062,0.1209,0.2395,0.0373,0.0298,0.0265,0.0226,0.0136,0.0183,0.0124,0.0075,0.0178,0.029,0.0154,0.0051,0.018,0.0205,0.0216,0
