"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1373,0.0397,0.015,0.0129,0.0144,0.1673,0.0166,0.1537,0.026,0.0142,0.0156,0.0093,0.0252,0.0138,0.0151,0.0121,0.0107,0.0138,0.012,0.0154,0.0209,0.0231,0.0133,0.0149,0.0169,0.0152,0.01,0.0046,0.0167,0.0076,0.0099,0.0428,0.0121,0.0086,0.0057,0.0063,0.0036,0.0121,0.01,0.006,0.009,0.0093,0.0166,0.0124,0
"TTL_A03",2e-04,1.0899,1e-04,1e-04,2e-04,6e-04,2e-04,2e-04,2e-04,2e-04,1e-04,1e-04,2e-04,2e-04,2e-04,3e-04,1e-04,2e-04,2e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,2e-04,2e-04,3e-04,2e-04,4e-04,1e-04,0.0019,9e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,0.0012,2e-04,0
"TTL_B05_06",0.0064,0.0063,1.0183,0.0292,0.0212,0.0086,0.0072,0.0096,0.0264,0.0912,0.0185,0.0068,0.0094,0.0255,0.0369,0.0115,0.0057,0.0104,0.0122,0.0138,0.0091,0.0066,0.0823,0.0127,0.0077,0.0063,0.0139,0.0027,0.0106,0.0063,0.0048,0.0076,0.0045,0.0031,0.0023,0.0024,0.002,0.0049,0.0033,0.0033,0.0034,0.0048,0.0056,0.0062,0
"TTL_B07_08",0.0018,0.0019,0.0031,1.0212,0.0152,0.0035,0.002,0.0031,0.0039,0.0022,0.0108,0.0028,0.0029,0.042,0.0226,0.0063,0.0021,0.0056,0.0059,0.0059,0.0044,0.0035,0.0023,0.0064,0.0115,0.0018,0.0017,5e-04,0.0014,0.0023,0.0014,0.0029,0.0014,9e-04,6e-04,8e-04,0.001,0.0028,0.0015,0.0015,7e-04,0.0022,0.0019,0.0012,0
"TTL_B09",1e-04,3e-04,0.0019,0.0031,1.0151,1e-04,1e-04,1e-04,2e-04,0.0011,3e-04,1e-04,1e-04,6e-04,6e-04,2e-04,1e-04,2e-04,2e-04,2e-04,1e-04,1e-04,3e-04,2e-04,3e-04,1e-04,2e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0
"TTL_C10T12",0.0832,0.1338,0.0071,0.0144,0.0089,1.1807,0.008,0.0167,0.0095,0.008,0.0237,0.0065,0.0092,0.0073,0.0066,0.0064,0.006,0.0076,0.0062,0.0076,0.009,0.0076,0.0057,0.0061,0.0066,0.0117,0.0061,0.0045,0.015,0.0048,0.0037,0.1437,0.0061,0.0037,0.0043,0.0079,0.0033,0.0056,0.0106,0.0036,0.0228,0.0162,0.0244,0.0076,0
"TTL_C13T15",0.0033,0.0113,0.0077,0.0075,0.0099,0.0055,1.4387,0.008,0.008,0.0085,0.014,0.0053,0.0443,0.0075,0.0056,0.0046,0.0042,0.0109,0.0051,0.0373,0.0132,0.0088,0.0034,0.0082,0.0049,0.0048,0.0037,0.0025,0.0043,0.0039,0.0082,0.0066,0.0047,0.0025,0.0018,0.0018,0.0016,0.0067,0.0038,0.0026,0.0024,0.0092,0.0116,0.004,0
"TTL_C16",0.0073,0.0079,0.0247,0.011,0.0123,0.0084,0.0076,1.1643,0.0187,0.0101,0.0141,0.0095,0.0122,0.0135,0.0148,0.0195,0.0072,0.0125,0.012,0.0156,0.0098,0.0894,0.0116,0.0118,0.0267,0.0087,0.007,0.0029,0.0126,0.0063,0.0035,0.0071,0.0064,0.0033,0.0029,0.0031,0.0026,0.0164,0.0046,0.0045,0.0029,0.0055,0.0061,0.0053,0
"TTL_C17_18",0.0127,0.0207,0.0089,0.0173,0.0179,0.0483,0.0173,0.0173,1.4027,0.0348,0.0201,0.0755,0.0227,0.0348,0.014,0.0117,0.0136,0.0296,0.0137,0.0213,0.0193,0.0185,0.0086,0.0211,0.0114,0.021,0.0109,0.0044,0.0144,0.0106,0.0132,0.0262,0.058,0.0149,0.0103,0.0172,0.0033,0.0216,0.0126,0.0075,0.0086,0.0121,0.0209,0.0135,0
"TTL_C19",0.0323,0.0147,0.0103,0.0278,0.0519,0.0153,0.012,0.0226,0.0147,1.0317,0.0234,0.006,0.0132,0.034,0.0186,0.0111,0.0078,0.0124,0.0114,0.0133,0.0109,0.0118,0.0089,0.0208,0.0151,0.0104,0.091,0.0139,0.069,0.017,0.0166,0.0118,0.0069,0.0041,0.0035,0.0039,0.0028,0.0067,0.0075,0.0054,0.0044,0.0063,0.0085,0.0063,0
"TTL_C20",0.0707,0.0241,0.0444,0.1692,0.0765,0.0361,0.0936,0.0592,0.1166,0.1118,1.3898,0.0172,0.18,0.0688,0.0354,0.0265,0.0326,0.0899,0.0274,0.0624,0.0696,0.0417,0.031,0.0286,0.0286,0.0179,0.021,0.0055,0.0209,0.0117,0.0092,0.0253,0.0153,0.009,0.0064,0.0064,0.0056,0.0148,0.015,0.0062,0.0118,0.02,0.0164,0.0132,0
"TTL_C21",0.0064,0.0072,0.0044,0.0107,0.0115,0.008,0.0097,0.0062,0.0068,0.0082,0.0134,1.1547,0.0088,0.0061,0.0065,0.0043,0.0056,0.0076,0.005,0.0064,0.0074,0.0044,0.0043,0.0043,0.0046,0.0049,0.0038,0.0012,0.0048,0.0027,0.0021,0.0052,0.0054,0.003,0.0031,0.0024,0.001,0.0092,0.0028,0.0032,0.0023,0.0638,0.0053,0.0066,0
"TTL_C22",0.0119,0.0194,0.0168,0.0224,0.0271,0.0427,0.0181,0.03,0.0262,0.023,0.0506,0.0078,1.2135,0.0245,0.0218,0.0212,0.0302,0.1561,0.0256,0.1005,0.1798,0.0502,0.0117,0.0283,0.0277,0.0136,0.0144,0.0032,0.0147,0.0078,0.0062,0.0142,0.0081,0.0093,0.0046,0.0045,0.0042,0.0124,0.0066,0.0048,0.0041,0.008,0.0084,0.0074,0
"TTL_C23",0.0076,0.0089,0.0104,0.0164,0.0235,0.0111,0.0081,0.0231,0.008,0.0081,0.0139,0.0066,0.0117,1.0985,0.0254,0.0207,0.0104,0.0195,0.0125,0.0244,0.0098,0.0162,0.0097,0.0238,0.0853,0.009,0.0059,0.0019,0.0059,0.0069,0.0039,0.0104,0.0065,0.0038,0.0031,0.0033,0.0038,0.0143,0.0056,0.0075,0.0031,0.0049,0.006,0.0054,0
"TTL_C24",0.0125,0.0171,0.0306,0.0232,0.0559,0.0186,0.0161,0.0506,0.023,0.0194,0.0496,0.0291,0.033,0.0268,1.4187,0.2122,0.0465,0.1841,0.2673,0.2178,0.1665,0.0823,0.0286,0.0523,0.0558,0.02,0.0132,0.0042,0.0154,0.0147,0.007,0.0137,0.0132,0.0111,0.0072,0.0061,0.0091,0.0308,0.0096,0.0087,0.0049,0.0103,0.0112,0.0132,0
