"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.4673,0.164,0.0161,0.0226,0.0078,0.4586,0.0686,0.3553,0.1202,0.0178,0.0354,0.0379,0.0399,0.0257,0.0208,0.019,0.0221,0.0228,0.0198,0.0261,0.0196,0.0902,0.0124,0.0134,0.0266,0.0597,0.0201,0.0281,0.0287,0.0441,0.01,0.1507,0.0322,0.0125,0.0152,0.0133,0.0093,0.0238,0.0312,0.0167,0.0107,0.0213,0.0377,0.0394,0
"TTL_A03",0.001,1.0829,2e-04,4e-04,2e-04,0.0068,7e-04,5e-04,4e-04,3e-04,5e-04,4e-04,4e-04,3e-04,3e-04,3e-04,4e-04,3e-04,3e-04,5e-04,3e-04,5e-04,2e-04,2e-04,3e-04,0.0015,4e-04,6e-04,6e-04,9e-04,1e-04,0.0047,4e-04,2e-04,3e-04,2e-04,1e-04,4e-04,5e-04,2e-04,1e-04,5e-04,5e-04,5e-04,0
"TTL_B05_06",0.053,0.0731,1.0837,0.0789,0.1811,0.047,0.0369,0.043,0.0544,0.4408,0.1073,0.0302,0.0552,0.0909,0.1562,0.0676,0.0433,0.0507,0.059,0.046,0.0455,0.0357,0.3484,0.0777,0.0331,0.0257,0.0736,0.0448,0.0496,0.0474,0.0181,0.0314,0.0273,0.0171,0.0187,0.0193,0.0588,0.0281,0.0303,0.0198,0.023,0.0325,0.0371,0.0268,0
"TTL_B07_08",0.0119,0.0202,0.0143,1.0429,0.011,0.0102,0.0095,0.0122,0.0101,0.1273,0.0526,0.0095,0.0222,0.0675,0.171,0.0587,0.0182,0.0353,0.0419,0.0272,0.0268,0.0152,0.026,0.0201,0.0262,0.0089,0.0217,0.0154,0.0163,0.0168,0.0057,0.0078,0.0082,0.006,0.006,0.0057,0.0086,0.0128,0.0141,0.0067,0.0037,0.0062,0.0121,0.0115,0
"TTL_B09",5e-04,6e-04,0.0069,0.005,1.0314,4e-04,4e-04,4e-04,5e-04,0.0035,0.001,3e-04,6e-04,0.001,0.0018,8e-04,5e-04,6e-04,7e-04,5e-04,5e-04,4e-04,0.0026,8e-04,0.0048,3e-04,7e-04,5e-04,5e-04,5e-04,3e-04,3e-04,3e-04,2e-04,3e-04,2e-04,8e-04,5e-04,5e-04,4e-04,2e-04,3e-04,6e-04,3e-04,0
"TTL_C10T12",0.1132,0.098,0.0112,0.0141,0.0071,1.266,0.0467,0.0409,0.0268,0.0161,0.0358,0.0257,0.0239,0.0171,0.0165,0.0158,0.0205,0.0174,0.0166,0.0229,0.0167,0.0334,0.0102,0.0102,0.0146,0.0658,0.0181,0.0399,0.0403,0.0651,0.0085,0.3476,0.019,0.0124,0.0163,0.0147,0.0061,0.0202,0.0374,0.015,0.0129,0.0243,0.0416,0.0354,0
"TTL_C13T15",0.0071,0.0279,0.0118,0.0131,0.0042,0.0097,1.3466,0.0092,0.0114,0.0093,0.0125,0.0119,0.0436,0.013,0.0128,0.0106,0.0101,0.0134,0.0128,0.076,0.0135,0.0862,0.0076,0.0091,0.01,0.0125,0.009,0.0117,0.012,0.0124,0.0097,0.0113,0.01,0.0055,0.0063,0.0058,0.0038,0.0134,0.0147,0.019,0.0031,0.0055,0.0319,0.0406,0
"TTL_C16",0.011,0.0102,0.0111,0.0094,0.0036,0.0081,0.0072,1.1882,0.0115,0.0076,0.0087,0.0075,0.01,0.0173,0.011,0.0133,0.0133,0.0178,0.0115,0.0111,0.0138,0.157,0.0075,0.0065,0.0386,0.0094,0.0073,0.0098,0.0113,0.0125,0.0051,0.0072,0.009,0.0051,0.0069,0.0033,0.0094,0.009,0.0094,0.0056,0.0039,0.0038,0.0317,0.0137,0
"TTL_C17_18",0.0155,0.0241,0.0106,0.0166,0.0054,0.0391,0.0328,0.0447,1.3757,0.0123,0.0296,0.0628,0.0309,0.0477,0.0189,0.0187,0.0239,0.0258,0.0197,0.022,0.0175,0.0388,0.0099,0.0113,0.0157,0.0317,0.0153,0.0224,0.0225,0.0319,0.0307,0.0259,0.2101,0.0241,0.0269,0.0441,0.0091,0.0742,0.0486,0.0197,0.0339,0.0143,0.0365,0.0388,0
"TTL_C19",0.0389,0.1041,0.0134,0.0312,0.0161,0.0253,0.016,0.0237,0.0169,1.0511,0.0316,0.0239,0.0236,0.0297,0.0358,0.0196,0.0161,0.0194,0.0196,0.0172,0.0158,0.0173,0.0129,0.0266,0.0188,0.0207,0.1162,0.0664,0.0801,0.0593,0.0161,0.0186,0.0126,0.0084,0.013,0.0226,0.0085,0.0158,0.0231,0.0121,0.0077,0.009,0.0145,0.0126,0
