"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0642,0.0876,3e-04,7e-04,6e-04,0.2808,0.0041,0.0021,0.0011,7e-04,0.0051,0.0012,0.001,9e-04,0.0011,0.0012,7e-04,0.0011,0.0012,0.0011,5e-04,0.0013,6e-04,9e-04,0.001,0.001,5e-04,0.0013,0.0011,5e-04,3e-04,0.0559,0.0041,6e-04,6e-04,0.0017,3e-04,0.0011,9e-04,0.0011,6e-04,5e-04,0.007,9e-04,0
"TTL_A03",1e-04,1.0001,0,0,0,0.0017,1e-04,1e-04,1e-04,0,1e-04,0,0.0014,1e-04,1e-04,0,0,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,8e-04,0,1e-04,0,1e-04,1e-04,0,0,3e-04,0.0011,1e-04,0,0,1e-04,1e-04,0,6e-04,2e-04,2e-04,0.0026,5e-04,0
"TTL_B05_06",0.0404,0.0619,1.0182,0.0378,0.0511,0.0302,0.0899,0.0254,0.0395,0.5224,0.0573,0.0124,0.1467,0.093,0.0364,0.0219,0.013,0.0415,0.0191,0.0213,0.009,0.0317,0.1771,0.0821,0.024,0.012,0.0787,0.0554,0.0673,0.0116,0.0046,0.0162,0.017,0.0099,0.009,0.0043,0.0028,0.008,0.0154,0.022,0.0078,0.0048,0.0207,0.0118,0
"TTL_B07_08",0.006,0.1167,0.0016,1.0611,0.0024,0.0107,0.0156,0.0243,0.0091,0.0057,0.0814,0.0112,0.0083,0.2081,0.0221,0.0123,0.0097,0.0367,0.0096,0.0583,0.0116,0.5087,0.0039,0.0074,0.0709,0.0035,0.0031,0.0048,0.0043,0.0038,0.0022,0.0049,0.009,0.0032,0.0032,0.0022,0.0029,0.0034,0.0038,0.0088,0.0042,0.0098,0.0135,0.0131,0
"TTL_B09",0.0025,0.004,0.061,0.0032,1.1127,0.0019,0.0056,0.0016,0.0026,0.0317,0.0038,8e-04,0.009,0.0062,0.0023,0.0014,9e-04,0.0027,0.0013,0.0015,6e-04,0.003,0.0108,0.0052,0.0078,8e-04,0.0048,0.0035,0.0042,9e-04,3e-04,0.0011,0.0013,7e-04,6e-04,4e-04,4e-04,6e-04,0.001,0.0016,6e-04,4e-04,0.0017,0.0013,0
"TTL_C10T12",0.0366,0.0199,5e-04,0.0017,0.001,1.1753,0.0052,0.0016,0.0021,0.0012,0.007,0.0028,0.0015,0.0018,0.0022,0.0029,0.0013,0.0019,0.0022,0.002,0.001,0.0027,0.001,0.0014,0.0014,0.002,0.001,0.0025,0.002,8e-04,5e-04,0.1189,0.0072,0.0012,0.0012,0.0036,6e-04,0.0019,0.0015,0.0019,7e-04,0.0013,0.0107,0.0018,0
"TTL_C13T15",0.0019,0.003,2e-04,0.0018,5e-04,0.0027,1.2421,0.0029,0.0207,8e-04,0.0047,0.0013,0.0092,0.0019,0.0044,0.004,0.0015,0.0041,0.0063,0.0132,0.0014,0.0031,9e-04,0.0014,0.0015,0.0015,0.0013,0.001,8e-04,7e-04,0.0015,0.0074,0.0217,0.0011,8e-04,7e-04,4e-04,0.0018,0.0015,0.006,8e-04,0.0019,0.0337,9e-04,0
"TTL_C16",0.0044,0.0026,2e-04,0.0029,5e-04,0.0039,0.0043,1.4425,0.0069,6e-04,0.0041,0.0012,0.0039,0.0078,0.0097,0.0061,0.0017,0.0057,0.0048,0.0144,0.0015,0.0213,8e-04,0.0011,0.0202,9e-04,5e-04,0.0013,0.001,8e-04,0.0017,0.0012,0.0019,5e-04,5e-04,4e-04,8e-04,6e-04,6e-04,0.0019,6e-04,8e-04,0.0025,0.0023,0
"TTL_C17_18",0.0236,0.0058,5e-04,0.0041,0.0014,0.0277,0.0162,0.0429,1.3217,0.0026,0.0156,0.0082,0.0167,0.0094,0.0084,0.0067,0.0064,0.0061,0.0087,0.0082,0.0037,0.0056,0.0027,0.0042,0.0057,0.0076,0.0027,0.005,0.0045,0.0055,0.0058,0.01,0.1215,0.0061,0.0047,0.0037,0.0016,0.013,0.0087,0.0049,0.0043,0.0026,0.0811,0.0053,0
"TTL_C19",0.075,0.1295,0.0068,0.0794,0.0149,0.0592,0.2049,0.0541,0.0856,1.2416,0.1234,0.026,0.3365,0.15,0.0694,0.0447,0.0268,0.0922,0.039,0.044,0.0174,0.0657,0.1343,0.0913,0.047,0.0253,0.1837,0.1262,0.1549,0.0213,0.0099,0.0271,0.0362,0.0198,0.0189,0.0089,0.005,0.0162,0.0341,0.0461,0.0159,0.0094,0.0441,0.0226,0
