"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1219,0.0094,0.0033,0.0054,0.0043,0.4962,0.0622,0.4086,0.1175,0.0154,0.0505,0.0475,0.0565,0.0237,0.0133,0.0155,0.0191,0.0203,0.0155,0.0152,0.0148,0.0665,0.01,0.0041,0.0341,0.0102,0.0089,0.0089,0.0133,0.009,0.0111,0.1551,0.028,0.008,0.0053,0.0033,0.0042,0.0064,0.0076,0.012,0.0111,0.0209,0.0148,0.0234,0
"TTL_A03",0.0025,1.0591,5e-04,5e-04,6e-04,0.0473,0.0026,0.0023,0.0022,0.0019,0.0039,0.0041,0.0029,0.0019,0.0014,0.0015,0.002,0.0019,0.0016,0.0014,0.0014,0.0027,8e-04,4e-04,0.0016,0.0011,0.0011,0.002,0.0021,0.0011,0.0012,0.0417,0.0019,9e-04,6e-04,3e-04,3e-04,7e-04,8e-04,0.0011,0.0013,0.0029,0.0018,0.0026,0
"TTL_B05_06",0.0045,0.0044,1.0095,0.0102,0.0078,0.0071,0.0101,0.0085,0.0139,0.3693,0.0455,0.0146,0.0284,0.0319,0.0278,0.0174,0.0142,0.0196,0.0147,0.0127,0.0117,0.0146,0.046,0.0048,0.0201,0.0041,0.0416,0.0245,0.0509,0.0117,0.0172,0.0051,0.0071,0.0046,0.0024,0.0016,0.0019,0.0028,0.0042,0.005,0.0031,0.0052,0.0035,0.0098,0
"TTL_B07_08",2e-04,1e-04,3e-04,1.0035,6e-04,4e-04,5e-04,4e-04,0.001,0.0013,0.0046,0.0012,0.0021,0.0231,0.007,0.003,0.0016,0.0028,0.0021,0.0016,0.0013,0.0015,6e-04,3e-04,0.0068,1e-04,4e-04,2e-04,4e-04,3e-04,3e-04,2e-04,4e-04,2e-04,1e-04,1e-04,3e-04,1e-04,1e-04,2e-04,1e-04,3e-04,2e-04,5e-04,0
"TTL_B09",1e-04,1e-04,0.0017,7e-04,1.0009,1e-04,1e-04,1e-04,2e-04,0.0038,6e-04,2e-04,4e-04,6e-04,4e-04,2e-04,2e-04,3e-04,2e-04,2e-04,1e-04,2e-04,6e-04,1e-04,6e-04,0,5e-04,3e-04,5e-04,2e-04,2e-04,1e-04,1e-04,1e-04,0,0,0,0,1e-04,1e-04,0,1e-04,0,1e-04,0
"TTL_C10T12",0.0347,0.0101,0.0014,0.0022,0.0019,1.1545,0.0192,0.0162,0.0161,0.0095,0.0369,0.0363,0.0238,0.0101,0.007,0.0075,0.0101,0.0103,0.0077,0.0067,0.0061,0.0106,0.0035,0.0021,0.0076,0.0051,0.0047,0.0073,0.0107,0.0054,0.0056,0.2106,0.0093,0.0042,0.0032,0.0018,0.0013,0.0038,0.0047,0.0079,0.0101,0.0211,0.0106,0.015,0
"TTL_C13T15",0.0017,0.0023,0.0019,0.0025,0.0025,0.0059,1.4466,0.0068,0.0147,0.0076,0.0139,0.0109,0.0267,0.0123,0.0083,0.0108,0.0137,0.014,0.0121,0.0168,0.0119,0.0343,0.0039,0.0024,0.0119,0.0032,0.0048,0.0035,0.0062,0.0035,0.0067,0.006,0.0084,0.004,0.002,0.0011,0.0012,0.0025,0.0031,0.0046,0.0024,0.0071,0.0058,0.016,0
"TTL_C16",9e-04,7e-04,9e-04,0.0018,0.0014,0.0024,0.0039,1.1221,0.0165,0.0029,0.0048,0.0035,0.0065,0.0115,0.0048,0.007,0.0061,0.0078,0.0061,0.0073,0.0103,0.0806,0.0031,0.0011,0.0394,0.0013,0.0022,0.0014,0.0028,0.0026,0.0024,0.0018,0.0047,0.002,0.001,6e-04,0.0025,0.0013,0.0013,0.0015,0.0013,0.0015,0.0021,0.0062,0
"TTL_C17_18",0.0031,0.0017,0.0021,0.0048,0.0029,0.0259,0.0292,0.0183,1.3996,0.012,0.038,0.0462,0.0416,0.0454,0.0135,0.0181,0.0334,0.0331,0.0201,0.0167,0.0136,0.0327,0.0069,0.0045,0.0178,0.009,0.0078,0.005,0.009,0.0094,0.0331,0.0132,0.2114,0.0158,0.0139,0.0093,0.0033,0.0174,0.0116,0.0108,0.0136,0.011,0.0144,0.0263,0
"TTL_C19",0.0146,0.0148,0.0162,0.0312,0.0203,0.0223,0.0314,0.027,0.0416,1.3055,0.1364,0.045,0.0875,0.0916,0.0781,0.0511,0.0435,0.0591,0.0437,0.0382,0.0354,0.0454,0.0646,0.0156,0.0628,0.0132,0.1411,0.0827,0.1738,0.0384,0.057,0.016,0.022,0.0145,0.0076,0.005,0.0056,0.0089,0.0139,0.0159,0.0096,0.0162,0.011,0.031,0
"TTL_C20",0.0227,0.0047,0.0101,0.0206,0.0138,0.0315,0.0742,0.0512,0.1254,0.1191,1.4722,0.2033,0.4958,0.1196,0.064,0.0722,0.0968,0.1224,0.0694,0.0721,0.0552,0.0888,0.0197,0.0134,0.0677,0.009,0.0253,0.0146,0.0266,0.0132,0.0183,0.0163,0.0459,0.0112,0.0072,0.0035,0.006,0.0105,0.0117,0.0108,0.0086,0.0398,0.0119,0.0425,0
"TTL_C21",0.0011,3e-04,4e-04,0.001,5e-04,0.0018,0.003,0.0015,0.003,0.0029,0.0146,1.1453,0.0098,0.0028,0.0028,0.0022,0.0031,0.0032,0.0024,0.0021,0.0023,0.0026,6e-04,6e-04,0.0019,4e-04,8e-04,6e-04,0.001,5e-04,8e-04,0.001,0.0015,5e-04,4e-04,2e-04,2e-04,0.001,5e-04,0.0011,7e-04,0.0246,8e-04,0.0018,0
"TTL_C22",0.0026,0.0018,0.0027,0.0048,0.0044,0.0137,0.0222,0.0113,0.0254,0.012,0.0341,0.0255,1.1272,0.0243,0.0129,0.0234,0.0458,0.054,0.0358,0.0583,0.0286,0.0404,0.0051,0.004,0.0344,0.0051,0.0127,0.0035,0.007,0.0056,0.0082,0.0059,0.0106,0.0051,0.0025,0.0012,0.0024,0.0032,0.0035,0.0033,0.0021,0.0058,0.0033,0.0152,0
"TTL_C23",0.0013,5e-04,0.0017,0.0052,0.0039,0.0055,0.0044,0.007,0.0046,0.0056,0.0114,0.0103,0.0142,1.1553,0.0161,0.0149,0.0192,0.0189,0.0124,0.0157,0.0099,0.0127,0.0053,0.0025,0.1193,0.0016,0.0033,0.0019,0.0032,0.0033,0.0031,0.0037,0.003,0.0034,0.0012,8e-04,0.0059,0.0017,0.0014,0.0031,0.0019,0.0029,0.0023,0.0059,0
"TTL_C24",0.0029,0.0021,0.0117,0.0109,0.0174,0.0089,0.0147,0.0157,0.0189,0.0222,0.0327,0.0171,0.0498,0.0648,1.6547,0.5199,0.182,0.4024,0.3213,0.2381,0.1905,0.1278,0.0194,0.0182,0.1206,0.0055,0.0128,0.0088,0.0134,0.0091,0.0088,0.0057,0.0101,0.0122,0.0045,0.0019,0.0059,0.0048,0.0045,0.007,0.0037,0.0063,0.0051,0.0239,0
