"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.166,0.0193,0.0017,0.0039,0.003,0.1598,0.0076,0.0634,0.0103,0.0022,0.0065,0.0119,0.0051,0.0035,0.0031,0.0026,0.0036,0.0049,0.0043,0.0038,0.0028,0.0045,0.0097,0.0018,0.0043,0.0032,0.0048,0.003,0.0041,0.0046,0.002,0.0249,0.003,0.0015,0.0018,0.0021,0.0014,0.002,0.0031,0.0022,0.0031,0.0035,0.0052,0.0029,0
"TTL_A03",0.0011,1.1493,1e-04,2e-04,2e-04,0.0122,2e-04,2e-04,2e-04,1e-04,3e-04,2e-04,2e-04,2e-04,2e-04,1e-04,3e-04,3e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,3e-04,2e-04,3e-04,3e-04,1e-04,0.0044,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,2e-04,1e-04,2e-04,2e-04,4e-04,2e-04,0
"TTL_B05_06",0.0584,0.0688,1.0451,0.0892,0.0216,0.0356,0.0244,0.04,0.0378,0.8866,0.0933,0.0175,0.0471,0.0681,0.1788,0.0478,0.0219,0.0418,0.0377,0.0471,0.0386,0.0342,0.3299,0.0265,0.0337,0.0309,0.0978,0.0759,0.2187,0.0457,0.0357,0.0197,0.0131,0.0149,0.0108,0.0147,0.0094,0.0147,0.0279,0.0196,0.0121,0.0165,0.0217,0.0211,0
"TTL_B07_08",0.0036,0.0028,0.0043,1.1136,0.0067,0.0029,0.0019,0.0033,0.0027,0.0233,0.0096,0.0017,0.0059,0.0869,0.0405,0.0145,0.0031,0.0078,0.0067,0.0085,0.0072,0.0067,0.0079,0.0024,0.0179,0.0021,0.004,0.0032,0.0077,0.0024,0.0016,0.0014,0.0011,0.001,9e-04,0.0012,0.0016,0.0014,0.0039,0.0021,0.0011,0.0013,0.0018,0.0019,0
"TTL_B09",0.0075,0.0085,0.1181,0.0471,1.2329,0.0052,0.0036,0.0057,0.0054,0.1012,0.0119,0.0027,0.0066,0.0122,0.0226,0.0067,0.0032,0.0059,0.0053,0.0066,0.0057,0.0048,0.0381,0.0037,0.0069,0.0044,0.013,0.0093,0.0257,0.006,0.0048,0.0028,0.002,0.0021,0.0017,0.0023,0.0015,0.0028,0.004,0.0029,0.0018,0.0025,0.0031,0.0029,0
"TTL_C10T12",0.1092,0.1262,0.0065,0.0134,0.0118,1.2596,0.0165,0.0162,0.0151,0.0087,0.0261,0.0148,0.0189,0.0117,0.0119,0.0084,0.0217,0.0278,0.0246,0.0155,0.0101,0.0084,0.0072,0.0057,0.0068,0.0115,0.0272,0.0161,0.0168,0.0277,0.0101,0.1845,0.0146,0.0054,0.0078,0.008,0.0039,0.0059,0.0124,0.0077,0.0184,0.017,0.0294,0.0132,0
"TTL_C13T15",0.0019,0.0032,0.0011,0.0022,0.0031,0.0023,1.1096,0.0023,0.0049,0.0013,0.0028,0.0013,0.0065,0.0029,0.0019,0.0018,0.0017,0.0024,0.002,0.0097,0.0026,0.0086,0.0013,0.001,0.0032,0.0033,0.0014,0.001,0.0022,0.0011,8e-04,0.0013,0.0014,7e-04,6e-04,8e-04,6e-04,0.0014,0.001,0.0023,0.0011,0.0019,0.0019,0.0043,0
"TTL_C16",0.0022,0.0023,0.0032,0.0045,0.0045,0.0026,0.0022,1.2934,0.0266,0.0032,0.0034,0.0018,0.0037,0.0068,0.0031,0.0078,0.0018,0.0044,0.0029,0.0074,0.0079,0.044,0.0033,0.0022,0.0299,0.0021,0.0023,0.0023,0.0058,0.002,0.0012,0.0013,0.0024,0.0013,0.0011,0.0019,0.0023,0.0016,0.0043,0.0027,0.0022,0.0018,0.0029,0.0071,0
"TTL_C17_18",0.0171,0.008,0.004,0.0089,0.0062,0.0262,0.0134,0.0154,1.1929,0.0048,0.0233,0.013,0.0283,0.0157,0.0068,0.0079,0.0088,0.0146,0.0093,0.0114,0.008,0.0122,0.0048,0.0067,0.0077,0.012,0.0074,0.006,0.0073,0.0123,0.007,0.0085,0.0594,0.0083,0.007,0.0131,0.0035,0.0112,0.0095,0.0153,0.0195,0.0133,0.0221,0.0128,0
"TTL_C19",0.0495,0.0662,0.0154,0.0606,0.012,0.0241,0.0142,0.0259,0.018,1.0419,0.0472,0.0098,0.0256,0.0424,0.0217,0.0168,0.0102,0.0187,0.0145,0.02,0.0141,0.0186,0.0123,0.0139,0.026,0.0255,0.1026,0.0819,0.245,0.0431,0.0348,0.0113,0.0083,0.0088,0.0065,0.0111,0.0049,0.0093,0.0236,0.0141,0.0084,0.0108,0.0103,0.0111,0
"TTL_C20",0.0811,0.0104,0.0073,0.0438,0.0126,0.0267,0.0438,0.0332,0.0514,0.0132,1.2577,0.0279,0.1951,0.0393,0.0173,0.0243,0.0227,0.0328,0.0193,0.0494,0.0218,0.0193,0.0084,0.0109,0.0176,0.0083,0.0093,0.006,0.0121,0.0075,0.0033,0.0077,0.0112,0.004,0.0038,0.0045,0.003,0.0098,0.0092,0.0076,0.0059,0.0093,0.0085,0.0144,0
"TTL_C21",0.0074,0.0018,0.0012,0.0034,0.0023,0.0042,0.0035,0.0028,0.0038,0.0016,0.0154,1.058,0.0114,0.0031,0.0022,0.0023,0.0024,0.0031,0.0033,0.0039,0.0024,0.0036,0.0018,0.0012,0.0018,0.0012,0.0014,0.0011,0.0021,0.0011,7e-04,0.0014,0.0016,0.0012,0.0013,0.0014,6e-04,0.0061,0.0016,0.0021,0.0011,0.0243,0.0017,0.0032,0
"TTL_C22",0.0371,0.0177,0.0065,0.0158,0.0088,0.0383,0.0191,0.0167,0.0471,0.0074,0.0396,0.0261,1.1693,0.0142,0.0099,0.0179,0.0216,0.0401,0.0278,0.0667,0.0273,0.0248,0.0064,0.0128,0.0275,0.0131,0.0175,0.007,0.0101,0.0178,0.0037,0.0088,0.0066,0.0047,0.0042,0.0049,0.0029,0.0042,0.0113,0.0072,0.0048,0.0073,0.0118,0.007,0
"TTL_C23",0.0037,0.0026,0.0023,0.0798,0.0046,0.0082,0.0025,0.0088,0.0032,0.0039,0.0084,0.003,0.0144,1.0762,0.0137,0.0104,0.0045,0.0168,0.005,0.015,0.0083,0.0046,0.0035,0.004,0.0478,0.0034,0.0029,0.0017,0.0035,0.0022,0.0011,0.003,0.0013,0.0011,0.001,0.0017,0.0038,0.0017,0.0021,0.0041,0.0028,0.0018,0.0048,0.0049,0
"TTL_C24",0.0091,0.0106,0.0243,0.0195,0.0272,0.0112,0.0097,0.0144,0.0141,0.0231,0.0167,0.0105,0.0273,0.031,1.3599,0.1873,0.0524,0.1458,0.1532,0.1672,0.163,0.0896,0.0196,0.0197,0.0317,0.0111,0.0125,0.0104,0.0303,0.0078,0.0044,0.0051,0.0051,0.0062,0.0037,0.0042,0.0037,0.0059,0.0095,0.0132,0.0037,0.0065,0.0084,0.0053,0
"TTL_C25",0.0133,0.0152,0.0309,0.0228,0.042,0.0171,0.013,0.0286,0.0214,0.0292,0.0214,0.0148,0.0371,0.03,0.0795,1.1264,0.0389,0.0781,0.1259,0.0921,0.0946,0.0493,0.0215,0.0342,0.0413,0.0102,0.0134,0.0114,0.0355,0.0087,0.0049,0.0063,0.0054,0.0065,0.0041,0.0049,0.0046,0.0066,0.0138,0.0196,0.0045,0.0071,0.0084,0.0067,0
"TTL_C26",0.0079,0.013,0.0124,0.015,0.0167,0.0088,0.0076,0.0082,0.011,0.0124,0.013,0.0091,0.0119,0.0123,0.0127,0.0126,1.1122,0.0437,0.0233,0.0316,0.0212,0.0166,0.014,0.0086,0.0104,0.0077,0.0115,0.0096,0.032,0.0096,0.0053,0.0049,0.0229,0.0254,0.014,0.0056,0.0027,0.009,0.0098,0.0362,0.0105,0.0286,0.0093,0.0136,0
"TTL_C27",0.0028,0.0038,0.0049,0.006,0.0076,0.0034,0.003,0.0032,0.0036,0.0049,0.0044,0.0026,0.005,0.0051,0.0055,0.008,0.0249,1.0943,0.0161,0.0136,0.0447,0.0136,0.0067,0.0046,0.0181,0.0033,0.0044,0.0036,0.0116,0.0027,0.0016,0.0019,0.0027,0.004,0.0024,0.0021,0.0017,0.0038,0.0041,0.0063,0.0018,0.0029,0.0036,0.0022,0
"TTL_C28",0.0131,0.017,0.0605,0.0424,0.0666,0.0174,0.0228,0.0179,0.0259,0.0552,0.0214,0.0216,0.024,0.0286,0.0394,0.031,0.0217,0.0867,1.0895,0.0699,0.0471,0.035,0.0358,0.0165,0.0218,0.013,0.0173,0.0153,0.0506,0.0116,0.0065,0.0074,0.0065,0.0096,0.0053,0.0055,0.0032,0.0075,0.0176,0.0096,0.0043,0.0078,0.0111,0.0073,0
"TTL_C29",0.0104,0.0089,0.0081,0.0172,0.0168,0.0123,0.009,0.0104,0.0104,0.0093,0.0112,0.0067,0.0129,0.0134,0.0133,0.0118,0.0095,0.0173,0.0355,1.2734,0.0138,0.0135,0.0075,0.0077,0.0095,0.035,0.0296,0.0083,0.0111,0.0146,0.0078,0.0068,0.0052,0.0073,0.0045,0.0054,0.0022,0.0061,0.0167,0.0082,0.0052,0.0063,0.0078,0.0053,0
"TTL_C30",0.0033,0.0068,0.0118,0.0088,0.0111,0.0041,0.0037,0.0048,0.0044,0.0112,0.0063,0.0032,0.0062,0.0069,0.0088,0.0079,0.0134,0.007,0.0063,0.0088,1.1819,0.0609,0.0091,0.003,0.0036,0.0029,0.0093,0.0201,0.0542,0.0044,0.0029,0.0022,0.002,0.0032,0.0016,0.002,0.0016,0.0032,0.0039,0.0307,0.0013,0.0043,0.0043,0.0026,0
"TTL_C31T33",0.0106,0.0255,0.0241,0.0316,0.0341,0.0142,0.0146,0.0247,0.0164,0.0241,0.0217,0.0117,0.0211,0.0251,0.0214,0.0208,0.0118,0.0198,0.0162,0.0205,0.0343,1.0413,0.0304,0.0099,0.0109,0.0094,0.02,0.0235,0.0903,0.0132,0.0076,0.0075,0.0069,0.012,0.0049,0.0056,0.0024,0.006,0.0109,0.0091,0.0058,0.0147,0.0154,0.0075,0
