"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2088,0.07,0.0107,0.0061,0.0047,0.2776,0.0149,0.2168,0.0574,0.0102,0.0133,0.0114,0.0446,0.0105,0.0077,0.0062,0.0061,0.0073,0.0057,0.0091,0.0069,0.0303,0.0152,0.0012,0.0214,0.0085,0.0073,0.0233,0.0058,0.0074,0.0053,0.1114,0.0188,0.0061,0.0052,0.0043,0.0024,0.008,0.0089,0.0052,0.0033,0.0039,0.0339,0.022,0
"TTL_A03",0.0061,1.0483,0.001,6e-04,4e-04,0.0378,0.001,0.0013,6e-04,0.001,0.0024,0.0408,0.0015,9e-04,8e-04,6e-04,6e-04,7e-04,5e-04,9e-04,6e-04,7e-04,3e-04,1e-04,7e-04,7e-04,7e-04,0.0048,6e-04,3e-04,4e-04,0.0208,0.001,4e-04,5e-04,4e-04,1e-04,6e-04,8e-04,5e-04,2e-04,6e-04,0.0036,0.0022,0
"TTL_B05_06",0.0355,0.0424,1.0482,0.0276,0.0351,0.0267,0.0097,0.0156,0.0106,0.5846,0.036,0.0199,0.0299,0.0541,0.0667,0.0284,0.0144,0.0237,0.0215,0.0329,0.0232,0.0176,0.0355,0.0041,0.0267,0.0201,0.1082,0.1621,0.0568,0.0076,0.0145,0.0188,0.0129,0.0094,0.0071,0.0059,0.0033,0.0144,0.0258,0.0072,0.0024,0.0064,0.0168,0.0091,0
"TTL_B07_08",0.0101,0.0097,0.0473,1.0725,0.0273,0.0101,0.0056,0.0054,0.0045,0.0351,0.0195,0.006,0.0319,0.0406,0.2014,0.0966,0.0218,0.0463,0.0597,0.0554,0.0375,0.0323,0.0061,0.0021,0.038,0.0101,0.0109,0.0183,0.0099,0.004,0.0074,0.0073,0.0102,0.0078,0.0075,0.0045,0.0037,0.015,0.0132,0.0038,0.0015,0.0033,0.0095,0.005,0
"TTL_B09",2e-04,3e-04,0.0065,2e-04,1.0045,2e-04,1e-04,1e-04,1e-04,0.0037,3e-04,1e-04,2e-04,5e-04,6e-04,2e-04,1e-04,2e-04,2e-04,3e-04,2e-04,1e-04,2e-04,0,4e-04,1e-04,7e-04,0.0011,4e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,1e-04,2e-04,1e-04,0,0,1e-04,1e-04,0
"TTL_C10T12",0.1026,0.2538,0.0156,0.008,0.0057,1.14,0.0165,0.0215,0.0087,0.0147,0.023,0.0253,0.0181,0.0127,0.0117,0.0084,0.0073,0.0091,0.0082,0.0118,0.0081,0.0096,0.0051,0.0015,0.0102,0.0108,0.0097,0.0433,0.009,0.0049,0.0063,0.2608,0.0135,0.0071,0.0075,0.0061,0.0023,0.0093,0.013,0.0069,0.0039,0.0073,0.0398,0.0246,0
"TTL_C13T15",0.0039,0.0102,0.0032,0.0034,0.0025,0.005,1.1003,0.0021,0.0041,0.0037,0.005,0.0038,0.0189,0.0055,0.004,0.0037,0.0035,0.0044,0.0049,0.0044,0.0042,0.0158,0.0015,9e-04,0.0085,0.0044,0.0036,0.0096,0.0031,0.0018,0.0031,0.0079,0.0075,0.0028,0.0021,0.0023,0.001,0.0033,0.0066,0.0019,6e-04,0.002,0.0181,0.0048,0
"TTL_C16",0.0089,0.0094,0.0042,0.0028,0.0023,0.0083,0.0022,1.0797,0.0125,0.004,0.0045,0.0033,0.0043,0.0052,0.0035,0.0036,0.0026,0.0035,0.0028,0.0051,0.0041,0.0367,0.0021,7e-04,0.0429,0.0079,0.0045,0.0072,0.0036,0.002,0.0022,0.0046,0.0076,0.0028,0.0019,0.0031,0.0032,0.0026,0.0036,0.0017,7e-04,9e-04,0.0033,0.0034,0
"TTL_C17_18",0.0204,0.0303,0.0257,0.0199,0.0167,0.0438,0.016,0.0152,1.1344,0.0332,0.0521,0.0399,0.0378,0.0576,0.0245,0.0191,0.0237,0.0308,0.0219,0.0231,0.0194,0.0166,0.015,0.0059,0.0247,0.0388,0.0212,0.0344,0.0179,0.0311,0.0416,0.0274,0.2077,0.0448,0.0256,0.0237,0.0061,0.0604,0.0468,0.0108,0.0082,0.0071,0.0241,0.0233,0
"TTL_C19",0.0616,0.0741,0.045,0.0417,0.0539,0.0439,0.0156,0.0266,0.017,1.075,0.0501,0.0204,0.0466,0.0738,0.05,0.0335,0.0207,0.0328,0.0271,0.0454,0.0328,0.0268,0.0172,0.0067,0.0396,0.0337,0.194,0.2876,0.1011,0.0124,0.0244,0.0309,0.0205,0.015,0.0109,0.0094,0.005,0.0235,0.0431,0.0117,0.0037,0.0106,0.0281,0.0151,0
