"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1479,0.0087,6e-04,0.0014,0.004,0.2251,0.0209,0.0693,0.0497,0.0017,0.0058,0.0082,0.0136,0.0031,0.0028,0.004,0.0026,0.0032,0.0037,0.004,0.0028,0.0463,0.0026,0.0028,0.0026,0.0052,0.0021,0.0036,0.0035,0.0053,0.0031,0.0323,0.0057,9e-04,0.0012,0.0049,7e-04,0.0025,0.0019,0.0081,0.0041,0.0104,0.0021,0.0064,0
"TTL_A03",0.0114,1.062,0,1e-04,2e-04,0.01,4e-04,9e-04,6e-04,1e-04,3e-04,2e-04,3e-04,2e-04,1e-04,3e-04,1e-04,1e-04,2e-04,2e-04,1e-04,7e-04,1e-04,1e-04,1e-04,2e-04,1e-04,3e-04,2e-04,2e-04,1e-04,0.0071,2e-04,0,1e-04,2e-04,0,1e-04,2e-04,4e-04,2e-04,5e-04,1e-04,2e-04,0
"TTL_B05_06",0.0142,0.0204,1.0287,0.0151,0.0556,0.0195,0.0253,0.0294,0.0317,0.3284,0.0569,0.0121,0.0313,0.0381,0.0615,0.0312,0.0126,0.0211,0.0323,0.0187,0.0165,0.0215,0.1774,0.0657,0.0171,0.0103,0.0221,0.0187,0.0333,0.0199,0.0124,0.0104,0.0118,0.0035,0.0035,0.0073,0.0049,0.0076,0.0047,0.0095,0.0145,0.0114,0.0234,0.0166,0
"TTL_B07_08",0.0015,0.0019,0.001,1.0041,0.0071,0.0018,0.0017,0.0022,0.0021,0.0014,0.0142,0.0019,0.0046,0.0201,0.0403,0.0119,0.0019,0.0062,0.0061,0.0037,0.0051,0.0165,0.0015,0.004,0.007,5e-04,0.0014,0.0013,0.0017,0.0037,0.001,7e-04,9e-04,3e-04,4e-04,4e-04,5e-04,0.001,6e-04,0.001,7e-04,9e-04,9e-04,0.0024,0
"TTL_B09",0.0032,0.0093,0.0833,0.005,1.8379,0.0048,0.0049,0.0064,0.0061,0.2029,0.0112,0.0044,0.0075,0.0069,0.0088,0.0063,0.0042,0.0049,0.0066,0.0045,0.0039,0.0059,0.0212,0.0108,0.0091,0.0022,0.0047,0.0088,0.0173,0.0074,0.0038,0.0027,0.0031,0.0013,0.0018,0.0016,0.0016,0.012,0.0028,0.0035,0.0031,0.0031,0.0044,0.0034,0
"TTL_C10T12",0.0367,0.0148,6e-04,0.0013,0.004,1.2055,0.0072,0.0059,0.0061,0.0022,0.0108,0.0109,0.0068,0.003,0.0031,0.0047,0.0033,0.0038,0.0038,0.004,0.0029,0.0128,0.0028,0.0032,0.0025,0.0059,0.0024,0.0034,0.0046,0.0052,0.0021,0.0851,0.003,8e-04,0.0013,0.0111,5e-04,0.0021,0.0024,0.011,0.0078,0.0263,0.002,0.0048,0
"TTL_C13T15",0.0012,0.0036,4e-04,8e-04,0.0023,0.002,1.117,0.0054,0.002,8e-04,0.0039,0.0018,0.0075,0.0022,0.0016,0.0022,0.0015,0.002,0.0026,0.0026,0.0019,0.0062,0.001,0.0014,0.0014,8e-04,0.0017,0.0011,0.0011,0.0016,0.0026,0.0016,9e-04,3e-04,4e-04,0.0015,2e-04,9e-04,6e-04,0.0029,7e-04,0.0021,0.0016,0.0036,0
"TTL_C16",0.0011,0.001,4e-04,5e-04,0.0014,0.0025,0.0013,1.0443,0.0035,6e-04,0.0033,0.0015,0.0018,0.0029,0.0013,0.0018,9e-04,0.0015,0.0021,0.0014,0.0011,0.0068,8e-04,0.001,0.0033,0.0012,0.0011,7e-04,9e-04,0.0014,8e-04,8e-04,9e-04,3e-04,5e-04,0.001,7e-04,0.004,0.0021,8e-04,5e-04,9e-04,6e-04,0.0015,0
"TTL_C17_18",0.0047,0.0066,5e-04,0.0014,0.0036,0.0212,0.0078,0.0202,1.1432,0.0018,0.0068,0.0202,0.011,0.0093,0.0028,0.0059,0.0044,0.0058,0.0047,0.005,0.0031,0.0082,0.0025,0.0039,0.0038,0.0077,0.0019,0.0023,0.0032,0.0041,0.0194,0.0102,0.0811,0.0017,0.0046,0.0054,0.0015,0.0046,0.0038,0.0096,0.004,0.0047,0.0043,0.018,0
"TTL_C19",0.0077,0.0417,0.0032,0.0109,0.0201,0.0091,0.01,0.0167,0.0122,1.0749,0.0292,0.0074,0.0192,0.0141,0.0146,0.0109,0.0056,0.0087,0.0104,0.0078,0.0063,0.0095,0.0318,0.0217,0.008,0.0033,0.0109,0.0393,0.0792,0.0249,0.0074,0.0039,0.0054,0.0013,0.0016,0.0023,0.0014,0.0033,0.0051,0.0053,0.0036,0.0039,0.0047,0.0062,0
"TTL_C20",0.0179,0.0055,0.0034,0.0041,0.0169,0.015,0.0527,0.0349,0.04,0.0065,1.1226,0.0351,0.2383,0.0221,0.013,0.0224,0.0122,0.0328,0.0234,0.0222,0.0112,0.0239,0.0074,0.0103,0.0146,0.004,0.0065,0.0034,0.0045,0.0071,0.0049,0.0048,0.009,0.0013,0.0021,0.0028,0.0023,0.0059,0.0025,0.0037,0.0028,0.0122,0.0032,0.0081,0
"TTL_C21",0.0028,3e-04,1e-04,2e-04,5e-04,0.0016,7e-04,6e-04,6e-04,2e-04,0.0011,1.143,0.0018,4e-04,3e-04,4e-04,5e-04,5e-04,4e-04,4e-04,4e-04,6e-04,2e-04,3e-04,3e-04,2e-04,2e-04,2e-04,3e-04,3e-04,3e-04,4e-04,3e-04,2e-04,2e-04,2e-04,1e-04,8e-04,2e-04,0.003,0.0017,0.0373,3e-04,4e-04,0
"TTL_C22",0.0069,0.0079,0.0011,0.0053,0.0071,0.0187,0.0467,0.0168,0.0166,0.0023,0.014,0.0186,1.058,0.0107,0.0049,0.0174,0.01,0.0279,0.0224,0.0441,0.0081,0.029,0.004,0.0079,0.0227,0.004,0.0047,0.0031,0.0042,0.0081,0.0076,0.0059,0.0035,0.0012,0.0021,0.0014,0.0043,0.0031,0.0022,0.0035,0.0028,0.0038,0.0026,0.0052,0
