"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0952,0.009,0.0044,0.0087,0.0051,0.1831,0.0159,0.2265,0.0105,0.003,0.0113,0.0079,0.0358,0.0071,0.0056,0.0067,0.0086,0.0067,0.007,0.0073,0.0069,0.0121,0.0038,0.003,0.0142,0.0105,0.0027,0.0046,0.0053,0.0071,0.0029,0.0673,0.0056,0.0034,0.0037,0.0033,0.001,0.0061,0.0041,0.0033,0.0061,0.0142,0.0073,0.0083,0
"TTL_A03",0.0015,1.034,6e-04,0.0016,7e-04,0.0366,0.001,0.001,0.001,4e-04,0.0012,9e-04,9e-04,0.0011,8e-04,0.0012,0.0014,0.001,9e-04,8e-04,8e-04,0.0042,7e-04,6e-04,0.001,9e-04,5e-04,9e-04,9e-04,0.001,6e-04,0.019,0.0011,8e-04,0.0011,8e-04,2e-04,0.0011,0.001,6e-04,6e-04,0.0037,0.0011,0.0011,0
"TTL_B05_06",0.0051,0.0134,1.0091,0.0296,0.0235,0.0059,0.0059,0.0073,0.0083,0.2976,0.024,0.0061,0.0101,0.0195,0.0166,0.0089,0.0073,0.0052,0.0056,0.0054,0.0059,0.0071,0.1081,0.0054,0.0126,0.0047,0.0103,0.0192,0.0296,0.0046,0.0057,0.0057,0.0046,0.003,0.0035,0.0019,0.0012,0.0079,0.0033,0.0068,0.0034,0.0067,0.0079,0.0059,0
"TTL_B07_08",5e-04,6e-04,8e-04,1.0036,0.0044,0.0011,9e-04,9e-04,0.0016,0.0016,0.0038,0.0013,0.0018,0.0517,0.0455,0.0119,0.0047,0.0042,0.0053,0.0037,0.0048,0.0031,0.001,6e-04,0.0157,6e-04,5e-04,9e-04,0.001,0.0011,4e-04,8e-04,7e-04,4e-04,3e-04,3e-04,5e-04,9e-04,4e-04,8e-04,4e-04,8e-04,8e-04,0.001,0
"TTL_B09",4e-04,0.0046,0.0128,0.0068,1.0154,7e-04,4e-04,6e-04,0.001,0.0226,0.002,5e-04,9e-04,0.0078,0.0024,0.001,7e-04,5e-04,6e-04,6e-04,6e-04,6e-04,0.0033,6e-04,0.0031,4e-04,8e-04,0.0015,0.0023,6e-04,4e-04,5e-04,4e-04,2e-04,3e-04,2e-04,2e-04,5e-04,3e-04,5e-04,2e-04,5e-04,6e-04,4e-04,0
"TTL_C10T12",0.0357,0.0337,0.0054,0.0149,0.0072,1.1084,0.0126,0.0143,0.0117,0.0041,0.0144,0.0099,0.0097,0.0104,0.0077,0.0099,0.0134,0.0084,0.0087,0.0069,0.0075,0.0081,0.0066,0.0054,0.0094,0.0094,0.0051,0.0084,0.0087,0.0101,0.0062,0.1785,0.0112,0.0081,0.0083,0.0081,0.0017,0.0111,0.0088,0.0052,0.0115,0.0274,0.0111,0.0107,0
"TTL_C13T15",0.0036,0.0162,0.0026,0.0101,0.0055,0.005,1.2595,0.0061,0.0136,0.0022,0.0061,0.0036,0.039,0.0084,0.005,0.006,0.0112,0.0073,0.007,0.0095,0.0084,0.0098,0.0029,0.0041,0.0084,0.0053,0.0027,0.0105,0.0059,0.0057,0.0051,0.0052,0.0066,0.0041,0.0044,0.0033,7e-04,0.0046,0.0057,0.0049,0.0014,0.0083,0.0105,0.0084,0
"TTL_C16",0.0017,0.0025,0.0011,0.0027,0.003,0.0025,0.0023,1.1317,0.0194,9e-04,0.0022,0.0015,0.002,0.0065,0.0034,0.0041,0.0032,0.0026,0.0024,0.0023,0.0037,0.0201,0.0019,0.0012,0.0333,0.0018,0.0014,0.0021,0.0055,0.0136,0.0013,0.0021,0.0035,0.0011,0.0013,0.001,0.0011,0.0021,0.0015,0.0016,9e-04,0.0011,0.0027,0.0019,0
"TTL_C17_18",0.0209,0.0129,0.0087,0.0187,0.0211,0.0451,0.0368,0.0271,1.3381,0.0082,0.048,0.0375,0.0327,0.0455,0.0182,0.0288,0.0448,0.0323,0.0236,0.0205,0.0215,0.0338,0.0161,0.0112,0.0252,0.0303,0.0117,0.0173,0.0296,0.0495,0.0345,0.0248,0.1582,0.0305,0.0402,0.0327,0.0045,0.0742,0.0277,0.0299,0.0202,0.0241,0.0389,0.0254,0
"TTL_C19",0.0143,0.043,0.0119,0.0938,0.0373,0.0146,0.0128,0.0182,0.0165,1.0431,0.0465,0.0131,0.0205,0.0385,0.0374,0.019,0.0143,0.0111,0.012,0.0115,0.0127,0.0146,0.0582,0.0094,0.0363,0.0117,0.0303,0.0635,0.0981,0.0087,0.0157,0.0119,0.01,0.0059,0.0078,0.0045,0.0028,0.0175,0.0081,0.0158,0.0073,0.0142,0.0169,0.0134,0
