"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1903,0.0328,0.0117,0.0075,0.0015,0.2434,0.0389,0.1146,0.022,0.0068,0.0427,0.0065,0.0187,0.0095,0.0067,0.0061,0.0092,0.009,0.0074,0.0043,0.0046,0.021,0.006,0.0064,0.0049,0.0084,0.0058,0.0061,0.015,0.0076,0.0032,0.0353,0.0071,0.0016,0.0058,0.0026,0.0098,0.0057,0.0058,0.0035,0.0047,0.0106,0.0096,0.0092,0
"TTL_A03",0.0016,1.0075,2e-04,2e-04,0,0.023,4e-04,4e-04,2e-04,2e-04,4e-04,1e-04,3e-04,2e-04,3e-04,2e-04,4e-04,3e-04,3e-04,2e-04,1e-04,2e-04,2e-04,8e-04,2e-04,8e-04,1e-04,3e-04,0.001,2e-04,1e-04,0.0048,4e-04,1e-04,2e-04,2e-04,1e-04,3e-04,3e-04,1e-04,1e-04,0.0024,0.0025,4e-04,0
"TTL_B05_06",0.0486,0.1,1.0684,0.0811,0.0117,0.0413,0.0329,0.0365,0.0535,0.3489,0.1609,0.0088,0.0696,0.0511,0.0319,0.0242,0.0274,0.0275,0.0249,0.0209,0.0162,0.0272,0.1921,0.0358,0.021,0.0196,0.0488,0.0668,0.1098,0.0438,0.0143,0.0149,0.0208,0.0077,0.0218,0.0096,0.01,0.0208,0.0333,0.0161,0.007,0.0149,0.0213,0.0281,0
"TTL_B07_08",0.0078,0.0109,0.0032,1.0119,0.0037,0.0059,0.0069,0.0043,0.005,0.0351,0.0168,0.0011,0.01,0.1312,0.0041,0.004,0.0033,0.0039,0.0035,0.0026,0.0024,0.0035,0.0038,0.0053,0.0122,0.0029,0.006,0.0073,0.0153,0.0092,0.0017,0.0018,0.0031,0.001,0.0035,0.0011,0.0012,0.0037,0.0054,0.0035,0.001,0.0018,0.0027,0.0101,0
"TTL_B09",0.0016,0.0032,0.0196,0.0075,1.0049,0.0013,0.0011,0.0012,0.0017,0.0105,0.0045,3e-04,0.0022,0.0045,0.0018,0.0013,9e-04,0.001,0.001,8e-04,6e-04,9e-04,0.0055,0.0013,0.002,7e-04,0.0016,0.0021,0.0035,0.0017,5e-04,5e-04,7e-04,2e-04,7e-04,3e-04,4e-04,7e-04,0.0011,6e-04,3e-04,5e-04,8e-04,0.0011,0
"TTL_C10T12",0.0634,0.0087,0.0027,0.0024,6e-04,1.1071,0.0041,0.0085,0.0034,0.0029,0.0071,0.0016,0.0057,0.0026,0.0027,0.0028,0.0108,0.0035,0.0038,0.0021,0.0017,0.0034,0.0019,0.0018,0.0017,0.005,0.0017,0.0105,0.0172,0.0023,0.0014,0.1276,0.0044,9e-04,0.0029,0.0031,0.0016,0.0027,0.0038,0.0021,0.002,0.0147,0.0101,0.0135,0
"TTL_C13T15",0.0034,0.0174,0.004,0.0024,9e-04,0.0044,1.121,0.004,0.0054,0.0029,0.003,0.0014,0.0041,0.0031,0.0054,0.0035,0.0027,0.0083,0.0038,0.0026,0.0022,0.0271,0.0027,0.0026,0.003,0.0022,0.0024,0.0023,0.0055,0.0043,0.0024,0.0023,0.0031,9e-04,0.0035,0.0015,0.0017,0.0031,0.0033,0.0016,0.0058,0.007,0.0026,0.0046,0
"TTL_C16",0.0122,0.0262,0.0605,0.0175,0.0027,0.0151,0.0107,1.1242,0.0255,0.0221,0.0132,0.0041,0.0094,0.0164,0.0099,0.0085,0.0098,0.0172,0.0092,0.0061,0.0127,0.1274,0.018,0.0146,0.0103,0.0085,0.0076,0.0078,0.0159,0.0187,0.0052,0.0056,0.0153,0.0029,0.0088,0.0041,0.063,0.0194,0.0096,0.0048,0.0188,0.0123,0.0088,0.019,0
"TTL_C17_18",0.0121,0.0101,0.0066,0.0069,0.0015,0.0232,0.0189,0.0299,1.1395,0.0049,0.0054,0.0035,0.0073,0.0149,0.011,0.0079,0.0078,0.026,0.0104,0.0058,0.0056,0.0243,0.0046,0.0045,0.0049,0.0106,0.0113,0.0134,0.0339,0.0194,0.0321,0.0102,0.0662,0.0054,0.0282,0.0109,0.0049,0.0179,0.0069,0.0182,0.0059,0.005,0.0213,0.0096,0
"TTL_C19",0.0716,0.2568,0.0388,0.0474,0.0158,0.0468,0.0418,0.0332,0.0309,1.1059,0.0585,0.0089,0.0461,0.0493,0.032,0.0262,0.0239,0.0267,0.0255,0.0292,0.0219,0.0264,0.062,0.0346,0.0291,0.0321,0.1305,0.1911,0.2769,0.0704,0.0246,0.018,0.0257,0.0089,0.0266,0.0133,0.0131,0.0265,0.0587,0.0317,0.0071,0.0191,0.0232,0.037,0
"TTL_C20",0.1818,0.0787,0.0833,0.0919,0.0107,0.0909,0.0835,0.1486,0.0641,0.0366,1.3301,0.0304,0.4593,0.0885,0.0497,0.0656,0.1032,0.0906,0.0711,0.0248,0.0373,0.0744,0.0252,0.0605,0.0393,0.0244,0.0207,0.0248,0.1152,0.0436,0.0105,0.0316,0.0217,0.0086,0.0445,0.0091,0.0178,0.0274,0.0332,0.0126,0.0135,0.029,0.0185,0.0514,0
"TTL_C21",0.0042,0.0014,0.0011,0.0012,2e-04,0.0023,0.0016,0.0021,0.001,7e-04,0.0037,1.0082,0.0049,0.0012,0.0011,0.0011,0.0015,0.0016,0.0013,5e-04,6e-04,0.0014,5e-04,0.0011,7e-04,4e-04,5e-04,6e-04,0.0018,9e-04,3e-04,8e-04,7e-04,2e-04,0.0011,7e-04,4e-04,6e-04,6e-04,4e-04,5e-04,0.0137,9e-04,0.0017,0
"TTL_C22",0.0249,0.0178,0.0562,0.0368,0.0037,0.0582,0.0148,0.0131,0.0127,0.0229,0.0161,0.0035,1.0345,0.0168,0.0143,0.0107,0.0154,0.1345,0.0163,0.0103,0.0159,0.0239,0.0156,0.0192,0.0123,0.0124,0.022,0.0127,0.0443,0.0325,0.0074,0.012,0.0158,0.0103,0.0596,0.0061,0.0088,0.0171,0.0368,0.0056,0.0046,0.0067,0.0089,0.0165,0
