"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0658,0.0279,0.0022,0.0116,0.0044,0.4159,0.0178,0.0371,0.0169,0.0131,0.0155,0.0146,0.014,0.006,0.0071,0.0068,0.0094,0.0097,0.0094,0.0439,0.0443,0.0515,0.0044,0.0129,0.0068,0.015,0.0033,0.0073,0.0083,0.0033,0.0015,0.0779,0.0154,0.0014,0.0064,0.0014,0.0032,0.0076,0.007,0.0086,0.0112,0.0207,0.0345,0.0366,0
"TTL_A03",0.0081,1.0674,2e-04,0.0015,6e-04,0.0337,0.0018,0.0033,0.0025,0.0012,0.0014,0.0017,0.0012,5e-04,5e-04,5e-04,6e-04,7e-04,6e-04,8e-04,8e-04,0.0033,3e-04,0.0011,6e-04,9e-04,4e-04,9e-04,0.0011,4e-04,2e-04,0.0145,0.01,2e-04,9e-04,1e-04,5e-04,0.0012,0.0011,0.0016,0.0027,0.0051,0.0102,0.0137,0
"TTL_B05_06",0.0142,0.0112,1.0766,0.0429,0.0196,0.0237,0.0144,0.0297,0.0327,0.1073,0.0344,0.0194,0.0299,0.0804,0.114,0.0562,0.0264,0.0416,0.0386,0.0445,0.0414,0.0314,0.281,0.0382,0.0359,0.0056,0.0331,0.0505,0.0496,0.0264,0.0074,0.0138,0.0216,0.0092,0.0128,0.0027,0.0081,0.0139,0.0142,0.0054,0.0065,0.009,0.0131,0.0162,0
"TTL_B07_08",0.0051,0.0038,0.0053,1.0071,0.0152,0.0143,0.0093,0.0319,0.0397,0.111,0.1701,0.0672,0.1371,0.0187,0.0146,0.0122,0.0162,0.0308,0.0211,0.0185,0.0164,0.0302,0.0074,0.0117,0.0341,0.0014,0.0026,0.0041,0.0052,0.0018,0.0011,0.0062,0.0189,0.0011,0.0047,0.001,0.0037,0.0063,0.0058,0.0024,0.0023,0.0048,0.0057,0.006,0
"TTL_B09",0.0015,0.0034,0.0568,0.0265,1.0313,0.0027,0.0015,0.0039,0.0049,0.0151,0.0087,0.0039,0.0067,0.0117,0.0106,0.0058,0.0026,0.0042,0.0037,0.0046,0.0042,0.0039,0.0297,0.0048,0.0069,5e-04,0.0025,0.0033,0.0032,0.0022,5e-04,0.0013,0.0024,6e-04,0.0012,3e-04,0.001,0.0014,0.0014,6e-04,6e-04,0.001,0.0014,0.0015,0
"TTL_C10T12",0.0837,0.0453,0.0035,0.0068,0.0063,1.2537,0.0201,0.0159,0.0164,0.0254,0.0273,0.0273,0.0201,0.0097,0.0107,0.0096,0.0109,0.0114,0.0104,0.014,0.013,0.0164,0.0054,0.0328,0.008,0.0265,0.0048,0.0159,0.0173,0.0054,0.0025,0.1708,0.0101,0.002,0.0079,0.0034,0.0042,0.0097,0.0089,0.0089,0.0106,0.0196,0.0206,0.0257,0
"TTL_C13T15",0.002,0.0024,0.0013,0.0124,0.0036,0.0074,1.7394,0.0415,0.0659,0.0069,0.0102,0.0086,0.0173,0.0044,0.0042,0.0043,0.0061,0.0076,0.0064,0.0048,0.0041,0.0363,0.0042,0.0506,0.0044,0.0022,0.0019,0.0041,0.0042,0.0019,0.001,0.0025,0.0138,9e-04,0.0043,5e-04,0.0022,0.0057,0.0056,0.0037,0.0036,0.0071,0.013,0.0154,0
"TTL_C16",0.0023,0.0016,0.0019,0.0134,0.0034,0.0134,0.0106,1.1894,0.023,0.005,0.0064,0.0042,0.0073,0.011,0.0079,0.0096,0.009,0.0143,0.0117,0.0061,0.0071,0.0567,0.005,0.0047,0.034,0.0033,0.0016,0.003,0.0027,0.0018,6e-04,0.0035,0.0079,7e-04,0.003,0.001,0.0025,0.003,0.0026,0.0011,0.0015,0.0017,0.0054,0.0061,0
"TTL_C17_18",0.0028,0.0019,0.0024,0.0104,0.0032,0.0255,0.0196,0.0205,1.1328,0.0062,0.0087,0.0096,0.01,0.0103,0.0064,0.0074,0.0127,0.0165,0.0119,0.0068,0.007,0.0146,0.0054,0.0065,0.0067,0.0063,0.0032,0.0049,0.0067,0.0038,0.0018,0.0063,0.152,0.0021,0.0057,0.0039,0.0023,0.0098,0.0047,0.0022,0.0037,0.0033,0.0098,0.0065,0
"TTL_C19",0.0377,0.0353,0.0276,0.04,0.0595,0.0575,0.0364,0.1637,0.1487,1.3856,0.2106,0.098,0.153,0.0861,0.0931,0.0567,0.0435,0.0755,0.061,0.0787,0.0787,0.1375,0.0457,0.0572,0.0491,0.0064,0.0185,0.0299,0.0406,0.0092,0.0079,0.0185,0.0591,0.0057,0.0231,0.0063,0.0169,0.0281,0.0368,0.0201,0.0151,0.0271,0.0422,0.0349,0
