"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1021,0.0035,0.0027,0.0027,0.0014,0.2805,0.0246,0.1721,0.0039,0.0016,0.0107,0.0159,0.012,0.0019,0.0018,0.0026,0.0032,0.0018,0.0077,0.0031,0.0032,0.0365,0.0011,0.0017,0.0059,0.0014,0.0015,0.0011,0.0027,9e-04,0.0033,0.1099,0.002,0.0029,0.0025,0.0014,8e-04,0.0026,0.0021,0.0079,0.0014,0.0052,0.0077,0.0171,0
"TTL_A03",0.0014,1.0109,2e-04,2e-04,2e-04,0.04,5e-04,4e-04,4e-04,2e-04,9e-04,8e-04,7e-04,2e-04,2e-04,3e-04,3e-04,2e-04,5e-04,2e-04,2e-04,5e-04,1e-04,2e-04,2e-04,2e-04,2e-04,1e-04,4e-04,1e-04,4e-04,0.0131,3e-04,4e-04,3e-04,1e-04,0,3e-04,2e-04,0.001,1e-04,4e-04,0.001,0.0015,0
"TTL_B05_06",0.0108,0.0598,1.0483,0.0534,0.0448,0.0353,0.0228,0.0281,0.0287,0.514,0.0354,0.0213,0.032,0.3798,0.0733,0.0378,0.0193,0.0428,0.0215,0.0202,0.0181,0.0236,0.1394,0.0518,0.0638,0.0224,0.0926,0.0513,0.0831,0.0397,0.0481,0.0168,0.0117,0.0137,0.0049,0.0063,0.0042,0.0134,0.011,0.0316,0.0061,0.0107,0.0137,0.0133,0
"TTL_B07_08",0.0031,0.0025,0.0167,1.0118,0.0032,0.0047,0.0037,0.0034,0.0031,0.0086,0.0141,0.0064,0.0092,0.067,0.1603,0.0342,0.0114,0.0779,0.0156,0.0141,0.0109,0.0195,0.0094,0.0176,0.0461,0.0011,0.0023,0.0015,0.0025,0.0013,0.0014,0.0024,0.0016,0.0036,0.0026,0.0015,0.0021,0.0017,0.0016,0.0087,9e-04,0.0029,0.0024,0.0031,0
"TTL_B09",5e-04,0.0022,0.0368,0.0117,1.0046,0.0014,9e-04,0.0011,0.0011,0.0183,0.0015,9e-04,0.0014,0.014,0.006,0.0021,0.001,0.0032,0.0011,0.0011,9e-04,0.0012,0.0051,0.0021,0.0031,8e-04,0.0033,0.0019,0.0031,0.0015,0.0018,7e-04,5e-04,7e-04,3e-04,3e-04,2e-04,6e-04,5e-04,0.0013,3e-04,5e-04,6e-04,6e-04,0
"TTL_C10T12",0.0368,0.0072,0.0041,0.0038,0.0024,1.1279,0.0115,0.0102,0.0087,0.0026,0.022,0.0196,0.0158,0.003,0.003,0.0044,0.005,0.003,0.0085,0.0039,0.0038,0.0103,0.002,0.0031,0.0036,0.0026,0.0027,0.0022,0.0056,0.0017,0.0062,0.2078,0.0041,0.0056,0.0044,0.002,7e-04,0.0047,0.0036,0.0177,0.0025,0.0064,0.0193,0.0271,0
"TTL_C13T15",0.0039,0.0219,0.0033,0.0028,0.0021,0.008,1.4275,0.0107,0.0137,0.002,0.0133,0.027,0.0201,0.0031,0.0024,0.0065,0.0051,0.0025,0.0085,0.0041,0.0041,0.0408,0.0012,0.0018,0.0063,0.0019,0.0014,0.001,0.0023,0.0014,0.0017,0.0107,0.0092,0.005,0.0021,0.003,0.001,0.012,0.0103,0.0061,0.0021,0.0093,0.007,0.007,0
"TTL_C16",0.001,0.0017,9e-04,0.0023,4e-04,0.0013,0.0018,1.1706,0.0043,5e-04,0.0026,0.0012,0.0039,0.0014,0.0012,0.0017,0.0014,0.0012,0.0045,0.0073,0.0083,0.0284,3e-04,0.0016,0.0272,4e-04,3e-04,3e-04,6e-04,3e-04,3e-04,9e-04,8e-04,0.001,5e-04,9e-04,0.003,8e-04,7e-04,0.0047,5e-04,0.0021,9e-04,0.0038,0
"TTL_C17_18",0.0075,0.0044,0.0061,0.0068,0.0052,0.0282,0.0155,0.013,1.3667,0.0042,0.0255,0.0292,0.0262,0.0107,0.0058,0.0149,0.0272,0.009,0.0114,0.0131,0.0131,0.017,0.0066,0.0083,0.0085,0.0114,0.0042,0.0034,0.008,0.0062,0.0066,0.0146,0.1398,0.0363,0.0108,0.0207,0.0079,0.0524,0.0301,0.0241,0.0206,0.0098,0.0221,0.0208,0
"TTL_C19",0.0113,0.1083,0.047,0.0754,0.012,0.0377,0.0267,0.0364,0.0369,1.042,0.0397,0.0231,0.0309,0.0393,0.0481,0.0323,0.0236,0.0337,0.0234,0.0198,0.0189,0.0267,0.0384,0.0336,0.0315,0.0372,0.1657,0.0925,0.1491,0.071,0.0865,0.0203,0.0153,0.018,0.0066,0.0085,0.003,0.0203,0.0167,0.0407,0.0084,0.014,0.0159,0.0157,0
"TTL_C20",0.0507,0.0073,0.0137,0.0313,0.0053,0.0378,0.0624,0.068,0.0403,0.0106,1.1929,0.1408,0.2812,0.0179,0.0162,0.0275,0.0248,0.0191,0.0187,0.0409,0.0342,0.0672,0.0037,0.0144,0.0227,0.0057,0.0092,0.0049,0.0085,0.0067,0.0048,0.0187,0.0128,0.0099,0.0046,0.0048,0.0053,0.0094,0.0132,0.0148,0.005,0.0226,0.0132,0.0242,0
"TTL_C21",0.0039,1e-04,3e-04,4e-04,2e-04,0.0022,6e-04,0.0015,4e-04,2e-04,0.0018,1.0422,0.002,3e-04,3e-04,4e-04,6e-04,3e-04,5e-04,4e-04,4e-04,8e-04,1e-04,2e-04,4e-04,1e-04,3e-04,2e-04,4e-04,2e-04,5e-04,9e-04,4e-04,4e-04,2e-04,1e-04,1e-04,8e-04,2e-04,0.0027,3e-04,0.0269,6e-04,8e-04,0
