"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.307,0.087,0.0049,0.006,0.0052,0.3226,0.0334,0.4685,0.0861,0.0062,0.0344,0.0225,0.0322,0.0111,0.0065,0.0086,0.0057,0.0084,0.007,0.0078,0.0055,0.0321,0.0037,0.0044,0.0287,0.007,0.0052,0.0074,0.0065,0.0047,0.0044,0.0843,0.0118,0.0057,0.0067,0.0043,0.0031,0.0045,0.0039,0.0108,0.0039,0.0082,0.0077,0.0076,0
"TTL_A03",0.0056,1.0293,2e-04,2e-04,2e-04,0.0355,6e-04,0.0021,7e-04,2e-04,9e-04,0.0032,9e-04,3e-04,2e-04,2e-04,2e-04,3e-04,2e-04,2e-04,2e-04,4e-04,1e-04,1e-04,3e-04,3e-04,1e-04,3e-04,3e-04,2e-04,1e-04,0.0082,3e-04,2e-04,2e-04,2e-04,1e-04,2e-04,2e-04,3e-04,2e-04,6e-04,3e-04,2e-04,0
"TTL_B05_06",0.0354,0.0551,1.0446,0.0296,0.0315,0.0273,0.021,0.0292,0.0429,0.7259,0.1255,0.0236,0.0481,0.052,0.0599,0.0349,0.0129,0.0306,0.0236,0.0221,0.0177,0.0248,0.0726,0.0258,0.0267,0.0191,0.0582,0.1065,0.0954,0.0205,0.0257,0.0158,0.0152,0.0093,0.0086,0.0103,0.009,0.0078,0.011,0.0117,0.0133,0.01,0.0112,0.0165,0
"TTL_B07_08",0.0081,0.0147,0.0116,1.0335,0.0207,0.0097,0.0059,0.0097,0.012,0.011,0.0112,0.0098,0.0113,0.083,0.2184,0.0713,0.0115,0.0574,0.0388,0.0303,0.0264,0.0973,0.0141,0.0052,0.03,0.0042,0.0058,0.0112,0.008,0.0071,0.0037,0.0048,0.0061,0.0052,0.0072,0.0041,0.0035,0.0046,0.0055,0.0064,0.003,0.006,0.0071,0.005,0
"TTL_B09",0.003,0.0048,0.063,0.0232,1.0283,0.0023,0.0017,0.0024,0.0032,0.0441,0.0081,0.002,0.0034,0.0052,0.0087,0.004,0.0012,0.0034,0.0027,0.0023,0.002,0.0038,0.0055,0.0022,0.0337,0.0016,0.0047,0.0075,0.0066,0.0021,0.0021,0.0015,0.0014,0.0014,0.001,0.0011,0.0025,8e-04,0.001,0.002,0.0013,0.001,0.0013,0.0017,0
"TTL_C10T12",0.0894,0.0341,0.0047,0.006,0.005,1.198,0.0171,0.0359,0.0157,0.0057,0.0266,0.0456,0.0255,0.0076,0.0055,0.0073,0.0069,0.0074,0.0065,0.0072,0.0056,0.01,0.0028,0.0042,0.0079,0.0078,0.0036,0.0068,0.0081,0.0043,0.0034,0.2162,0.0073,0.0043,0.0065,0.0049,0.0023,0.0055,0.0047,0.0079,0.0057,0.0182,0.0084,0.0063,0
"TTL_C13T15",0.0088,0.0858,0.0033,0.0064,0.0041,0.0103,1.3141,0.0077,0.0159,0.0038,0.0089,0.0074,0.0307,0.01,0.0052,0.0054,0.0046,0.0073,0.0063,0.0128,0.0044,0.039,0.0017,0.003,0.0151,0.0047,0.0041,0.0198,0.0034,0.0051,0.0026,0.0081,0.0047,0.003,0.0041,0.0023,0.0017,0.0032,0.0026,0.006,0.0031,0.0117,0.0049,0.0081,0
"TTL_C16",0.0077,0.0272,0.0042,0.0038,0.0042,0.0086,0.007,1.1226,0.081,0.0046,0.0057,0.0069,0.0079,0.0116,0.0062,0.0091,0.0041,0.0073,0.0069,0.0066,0.005,0.0564,0.003,0.0034,0.0542,0.0042,0.004,0.0056,0.0041,0.0039,0.0035,0.004,0.01,0.0052,0.0057,0.0032,0.0041,0.0027,0.0029,0.0042,0.0023,0.0029,0.0059,0.0075,0
"TTL_C17_18",0.0133,0.0252,0.0086,0.01,0.0098,0.0437,0.0183,0.0179,1.2132,0.0128,0.0228,0.0369,0.0243,0.0387,0.0115,0.0145,0.0124,0.0228,0.0123,0.012,0.0126,0.0308,0.005,0.0124,0.0158,0.0163,0.0093,0.0169,0.0145,0.0115,0.0139,0.0195,0.1052,0.0369,0.0317,0.0163,0.0047,0.0106,0.01,0.0086,0.0111,0.0102,0.0352,0.0164,0
"TTL_C19",0.0291,0.0557,0.0148,0.0216,0.0267,0.017,0.0117,0.0199,0.0208,1.0431,0.0856,0.0143,0.0348,0.0186,0.0209,0.0147,0.0077,0.0156,0.0108,0.0114,0.0085,0.0155,0.011,0.0201,0.0214,0.0099,0.0602,0.0955,0.111,0.0141,0.0242,0.0089,0.0077,0.0064,0.0051,0.0051,0.0037,0.004,0.0076,0.0068,0.0063,0.0051,0.0062,0.0094,0
"TTL_C20",0.0783,0.0511,0.0225,0.0334,0.0213,0.0477,0.0665,0.0569,0.0891,0.0425,1.2189,0.0747,0.2783,0.0564,0.0285,0.0421,0.0235,0.0482,0.026,0.0368,0.0198,0.0519,0.0148,0.0162,0.0437,0.0117,0.0287,0.0444,0.0412,0.0147,0.0165,0.0186,0.0183,0.0119,0.0152,0.0099,0.0065,0.0084,0.0163,0.0114,0.01,0.0135,0.0186,0.0315,0
"TTL_C21",0.0016,0.0055,0.001,0.0011,0.0011,0.0036,0.0024,0.0012,0.0014,0.0011,0.002,1.1517,0.0025,0.0011,0.0011,0.0012,0.0022,0.0012,0.0012,0.0012,0.001,0.0013,5e-04,0.0012,0.0013,7e-04,7e-04,0.0014,0.001,8e-04,5e-04,0.0014,0.0014,9e-04,9e-04,9e-04,5e-04,0.0045,7e-04,0.0216,0.001,0.0145,0.0016,0.0011,0
"TTL_C22",0.0124,0.0435,0.008,0.0146,0.0126,0.0384,0.0216,0.0168,0.0197,0.0098,0.0268,0.0365,1.0694,0.0219,0.0105,0.0218,0.0121,0.0304,0.0208,0.0469,0.0124,0.0399,0.007,0.0073,0.0393,0.0115,0.017,0.0214,0.0088,0.0089,0.0058,0.012,0.008,0.0057,0.0083,0.0051,0.0043,0.0043,0.0056,0.0059,0.0044,0.006,0.0197,0.0108,0
"TTL_C23",0.0065,0.0099,0.0061,0.0132,0.0205,0.01,0.0042,0.0093,0.0058,0.0076,0.0101,0.016,0.0134,1.167,0.0299,0.0178,0.0056,0.0353,0.0096,0.0217,0.0113,0.0107,0.003,0.0033,0.0628,0.0026,0.0066,0.0074,0.0068,0.0038,0.0026,0.0052,0.003,0.0036,0.0029,0.0022,0.0045,0.0024,0.0039,0.0043,0.002,0.0027,0.0034,0.0035,0
"TTL_C24",0.0247,0.0406,0.0319,0.045,0.0727,0.0271,0.0146,0.0237,0.0231,0.0275,0.0226,0.019,0.0277,0.0588,1.3607,0.4206,0.053,0.3054,0.2112,0.1512,0.1438,0.0906,0.0117,0.0148,0.0731,0.0141,0.0198,0.0375,0.0288,0.0155,0.0096,0.0127,0.0175,0.0174,0.0174,0.0106,0.0092,0.0136,0.0174,0.0143,0.008,0.0154,0.0191,0.0152,0
"TTL_C25",0.018,0.0238,0.0175,0.0194,0.0217,0.0298,0.0103,0.0185,0.0122,0.0156,0.0148,0.0151,0.0203,0.0234,0.0479,1.1257,0.026,0.043,0.1038,0.1334,0.0576,0.0382,0.0072,0.0144,0.0614,0.0084,0.0128,0.0191,0.0153,0.0081,0.0062,0.0106,0.0113,0.0102,0.0138,0.0081,0.0084,0.0122,0.013,0.0103,0.0057,0.0094,0.0113,0.0129,0
"TTL_C26",0.011,0.0205,0.021,0.0111,0.0485,0.0126,0.01,0.0114,0.0239,0.0177,0.0147,0.0152,0.0124,0.0156,0.0114,0.0122,1.5821,0.0311,0.0366,0.0144,0.0414,0.0187,0.006,0.0158,0.0394,0.0083,0.0104,0.0211,0.0149,0.0081,0.0096,0.0087,0.0576,0.1193,0.0199,0.0136,0.0059,0.0135,0.0129,0.0338,0.0053,0.0714,0.011,0.0157,0
"TTL_C27",0.0079,0.009,0.0057,0.008,0.0115,0.006,0.0038,0.0052,0.0069,0.0053,0.0039,0.0055,0.0039,0.0081,0.0096,0.0063,0.0324,1.0886,0.0227,0.0143,0.0056,0.0066,0.0055,0.0072,0.0222,0.003,0.0042,0.0153,0.0044,0.0035,0.0023,0.004,0.0071,0.0209,0.0087,0.0045,0.0036,0.0061,0.0106,0.0047,0.0033,0.0082,0.0074,0.0068,0
"TTL_C28",0.0201,0.0486,0.0516,0.0677,0.0567,0.0207,0.0111,0.0143,0.0115,0.0394,0.0144,0.0138,0.0121,0.02,0.028,0.031,0.0181,0.0254,1.1325,0.0418,0.0245,0.0175,0.0149,0.0132,0.0323,0.0063,0.0085,0.0359,0.0149,0.0073,0.0054,0.0095,0.0216,0.009,0.0111,0.0068,0.0059,0.0092,0.0147,0.0086,0.0053,0.0107,0.0246,0.0103,0
"TTL_C29",0.0124,0.021,0.0145,0.0158,0.0134,0.0138,0.0103,0.0103,0.0123,0.0139,0.011,0.0129,0.0193,0.0129,0.0136,0.0195,0.0177,0.0147,0.0318,1.5088,0.0818,0.026,0.0045,0.0074,0.014,0.0225,0.0323,0.0225,0.0279,0.0085,0.0092,0.0101,0.0115,0.0078,0.0137,0.0089,0.0042,0.0113,0.0156,0.0128,0.0055,0.0098,0.0206,0.0164,0
"TTL_C30",0.0064,0.0453,0.0026,0.0039,0.0042,0.0058,0.0029,0.004,0.0051,0.0037,0.0035,0.0041,0.0035,0.0042,0.0046,0.0046,0.0043,0.0043,0.0083,0.0047,1.3003,0.0042,0.0017,0.0028,0.0041,0.0026,0.0099,0.0938,0.139,0.0177,0.0151,0.0069,0.0044,0.0021,0.0036,0.0023,0.0013,0.0019,0.0041,0.006,0.0024,0.0025,0.0202,0.0041,0
"TTL_C31T33",0.0252,0.0418,0.0226,0.0189,0.0342,0.0304,0.0269,0.0427,0.0377,0.0218,0.0326,0.0359,0.032,0.0686,0.0313,0.0274,0.0215,0.0306,0.0411,0.0265,0.0183,1.0371,0.0064,0.0226,0.0226,0.0125,0.011,0.0334,0.0179,0.0237,0.0166,0.0135,0.0226,0.0166,0.042,0.0168,0.008,0.0201,0.0214,0.0162,0.0096,0.0198,0.0354,0.0158,0
"TTL_D",0.0247,0.02,0.0392,0.0527,0.0284,0.0247,0.0209,0.0313,0.0611,0.0371,0.0464,0.0225,0.0339,0.0479,0.0925,0.0461,0.0155,0.0377,0.029,0.0252,0.0237,0.0267,1.0066,0.0095,0.0181,0.0222,0.0153,0.0183,0.0187,0.0138,0.0079,0.0263,0.0191,0.01,0.01,0.0163,0.0151,0.0092,0.0105,0.0198,0.0158,0.0197,0.0245,0.0293,0
