"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0132,9e-04,2e-04,4e-04,3e-04,0.19,0.0011,0.067,0.0677,0.0046,0.0046,0.0034,0.0084,3e-04,6e-04,5e-04,9e-04,8e-04,4e-04,8e-04,8e-04,0.0129,2e-04,0.0013,8e-04,4e-04,8e-04,0.0027,0.001,0.0019,6e-04,0.0285,0.0057,6e-04,5e-04,3e-04,1e-04,7e-04,6e-04,6e-04,8e-04,5e-04,5e-04,5e-04,0
"TTL_A03",0.0086,1.0234,1e-04,1e-04,1e-04,0.0185,2e-04,0.0063,0.0344,0.0018,0.0011,0.0011,0.0014,1e-04,2e-04,1e-04,2e-04,2e-04,1e-04,2e-04,2e-04,0.0057,1e-04,7e-04,2e-04,1e-04,2e-04,9e-04,3e-04,7e-04,1e-04,0.0112,0.0056,1e-04,1e-04,1e-04,0,2e-04,2e-04,1e-04,3e-04,1e-04,1e-04,1e-04,0
"TTL_B05_06",0.0066,0.0052,1.0127,0.0151,0.0109,0.0208,0.0136,0.0176,0.0191,0.0322,0.0242,0.0077,0.0374,0.0387,0.025,0.0186,0.0266,0.0262,0.017,0.0352,0.0356,0.1258,0.0181,0.0085,0.0265,0.0604,0.0706,0.043,0.0844,0.1624,0.0664,0.0794,0.0129,0.0689,0.0087,0.0325,0.0157,0.0094,0.0496,0.0355,0.0392,0.0872,0.006,0.0109,0
"TTL_B07_08",0.0045,0.0015,0.0346,1.1127,0.0609,0.0194,0.0034,0.0115,0.0119,0.0747,0.0832,0.03,0.1225,0.2458,0.0407,0.0228,0.0275,0.0275,0.0277,0.0804,0.0941,0.015,0.0573,0.0278,0.1157,0.0058,0.0146,0.0378,0.0156,0.0328,0.0053,0.0118,0.0297,0.0064,0.0049,0.0031,0.0093,0.0068,0.0088,0.0077,0.0031,0.0089,0.0143,0.0114,0
"TTL_B09",0.003,0.0011,0.0753,0.045,1.1273,0.0111,0.0023,0.01,0.0078,0.0592,0.0418,0.0072,0.0778,0.0531,0.0156,0.0097,0.0116,0.0115,0.014,0.0301,0.0303,0.0125,0.0327,0.0203,0.0329,0.0062,0.0114,0.0283,0.015,0.0311,0.0059,0.0107,0.0224,0.0063,0.0024,0.0035,0.0034,0.0038,0.0076,0.0053,0.0037,0.0099,0.0225,0.0046,0
"TTL_C10T12",0.0063,0.0012,1e-04,3e-04,2e-04,1.0445,3e-04,0.0012,0.0011,0.0017,0.0016,0.0011,0.0026,2e-04,4e-04,3e-04,0.0013,9e-04,3e-04,5e-04,5e-04,5e-04,1e-04,2e-04,3e-04,2e-04,4e-04,0.0011,4e-04,8e-04,1e-04,0.0684,3e-04,1e-04,4e-04,1e-04,0,4e-04,3e-04,2e-04,2e-04,3e-04,1e-04,2e-04,0
"TTL_C13T15",0.0167,0.01,7e-04,0.0014,9e-04,0.0069,1.4665,0.0597,0.057,0.0048,0.0047,0.003,0.0087,0.0015,0.002,0.0016,0.01,0.0065,0.0017,0.0029,0.003,0.0446,0.0015,0.0068,0.0036,0.0024,0.0023,0.005,0.0019,0.0033,9e-04,0.0438,0.034,9e-04,0.0138,5e-04,4e-04,0.0147,0.0105,0.005,0.0014,0.0035,0.0122,0.0082,0
"TTL_C16",0.0018,0.001,4e-04,9e-04,6e-04,0.0073,0.0023,1.1282,0.1196,0.0136,0.0139,0.0051,0.0212,0.0016,0.0018,0.0014,0.0034,0.0032,0.0013,0.0025,0.0026,0.0283,8e-04,0.0033,0.0041,0.002,0.0024,0.0076,0.0027,0.0055,0.0075,0.0065,0.0115,0.008,0.0034,0.0029,4e-04,0.0049,0.003,0.0066,0.0018,0.0023,0.0039,0.0034,0
"TTL_C17_18",1e-04,1e-04,0,1e-04,1e-04,5e-04,7e-04,0.007,1.0121,7e-04,7e-04,5e-04,0.0013,1e-04,2e-04,2e-04,4e-04,4e-04,2e-04,3e-04,3e-04,0.0015,1e-04,3e-04,3e-04,1e-04,2e-04,5e-04,2e-04,4e-04,3e-04,4e-04,0.0012,3e-04,3e-04,1e-04,0,4e-04,2e-04,3e-04,1e-04,2e-04,2e-04,2e-04,0
"TTL_C19",0.0275,0.0084,0.0109,0.0267,0.0133,0.0352,0.0095,0.0422,0.0476,1.0895,0.0871,0.0196,0.1279,0.0162,0.0452,0.0272,0.035,0.0368,0.0229,0.0447,0.0434,0.0164,0.0112,0.0089,0.0294,0.0126,0.0436,0.4237,0.1477,0.3257,0.0052,0.0305,0.0208,0.0043,0.0111,0.0097,0.0026,0.022,0.0536,0.0162,0.0048,0.0383,0.0085,0.0139,0
