"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1273,0.0169,8e-04,0.0064,0.0071,0.2463,0.0621,0.433,0.0095,0.0015,0.0074,0.0023,0.0163,0.0138,0.0046,0.0067,0.0086,0.0073,0.0057,0.0091,0.0143,0.0314,0.0019,0.0027,0.0098,0.0113,0.0023,0.0035,0.0053,0.0025,0.003,0.0074,0.0037,0.0017,0.003,0.001,5e-04,0.0018,0.0016,0.0017,0.0014,0.0031,0.0041,0.002,0
"TTL_A03",2e-04,1.0001,0,0,0,0.0041,2e-04,1e-04,1e-04,0,0,1e-04,0,0,0,0,1e-04,0,0,1e-04,0,1e-04,0,0,0,1e-04,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,0
"TTL_B05_06",0.037,0.0825,1.0677,0.0562,0.0805,0.0383,0.0395,0.0286,0.0799,0.7159,0.501,0.4605,0.1609,0.0844,0.082,0.0557,0.0309,0.0543,0.0467,0.0434,0.0349,0.0582,0.1793,0.0516,0.0342,0.01,0.0734,0.0241,0.1127,0.0261,0.0306,0.03,0.0313,0.0203,0.0246,0.0077,0.0075,0.022,0.0157,0.0208,0.0053,0.0276,0.026,0.0294,0
"TTL_B07_08",0.0014,0.0117,0.0027,1.0262,0.155,0.0042,0.0022,0.0015,0.0035,0.0027,0.0046,0.0014,0.0047,0.1149,0.084,0.024,0.0052,0.0174,0.0126,0.0074,0.0101,0.0099,0.0223,0.0059,0.044,0.0011,0.0015,0.0017,0.003,0.0017,0.0038,0.0038,0.0038,0.0013,0.0016,7e-04,7e-04,0.0011,9e-04,0.0016,6e-04,0.0014,0.0014,0.0015,0
"TTL_B09",5e-04,0.0012,0.0153,0.0049,1.0036,6e-04,6e-04,4e-04,0.0012,0.0103,0.0072,0.0066,0.0023,0.0017,0.0015,9e-04,5e-04,9e-04,7e-04,7e-04,6e-04,9e-04,0.0027,8e-04,0.0014,2e-04,0.0011,4e-04,0.0016,4e-04,5e-04,5e-04,5e-04,3e-04,4e-04,1e-04,1e-04,3e-04,2e-04,3e-04,1e-04,4e-04,4e-04,4e-04,0
"TTL_C10T12",0.0566,0.0229,6e-04,0.0032,0.0023,1.1129,0.0218,0.0226,0.0074,0.001,0.0039,0.0014,0.0054,0.0037,0.0029,0.0038,0.0033,0.0036,0.0032,0.0039,0.0034,0.0048,0.0014,0.0016,0.0021,0.0026,0.0019,0.0022,0.004,0.0022,0.0015,0.0259,0.0042,0.001,0.006,0.0012,3e-04,0.0022,0.0017,0.0016,0.0014,0.0041,0.0097,0.0022,0
"TTL_C13T15",0.0056,0.0149,8e-04,0.006,0.0038,0.0088,1.3388,0.0053,0.0548,0.0019,0.0051,0.002,0.024,0.0134,0.0106,0.0165,0.0136,0.0156,0.0127,0.0621,0.0222,0.0587,0.0025,0.0061,0.0054,0.0081,0.0087,0.0341,0.0137,0.0086,0.0089,0.0083,0.0169,0.0032,0.0067,0.0028,0.0012,0.0054,0.006,0.0099,0.002,0.0072,0.0127,0.0062,0
"TTL_C16",0.0027,0.0018,9e-04,0.0117,0.0137,0.0037,0.0058,1.1029,0.007,0.0014,0.0027,0.0022,0.0052,0.0105,0.0059,0.0087,0.0122,0.009,0.007,0.0079,0.0275,0.0641,0.0015,0.003,0.0141,0.0121,0.0023,0.0024,0.0052,0.0025,0.0035,0.0013,0.0028,0.0021,0.0018,0.001,5e-04,0.0014,0.0012,0.0013,5e-04,0.0029,0.002,0.0015,0
"TTL_C17_18",0.0067,0.0055,0.0014,0.0065,0.0065,0.0252,0.0255,0.0079,1.3445,0.0033,0.0138,0.0032,0.0315,0.0452,0.0109,0.0264,0.022,0.0302,0.0218,0.0228,0.0219,0.0351,0.0037,0.0085,0.01,0.0087,0.0107,0.0401,0.0196,0.0442,0.0624,0.0156,0.0525,0.0088,0.0218,0.0161,0.0093,0.0369,0.0277,0.0194,0.0088,0.0122,0.0233,0.0126,0
"TTL_C19",0.0158,0.07,0.0047,0.0455,0.026,0.0174,0.0128,0.0155,0.0261,1.0097,0.0183,0.0046,0.0224,0.0484,0.0407,0.024,0.0112,0.0192,0.0153,0.0167,0.018,0.0176,0.0318,0.0188,0.0182,0.0033,0.0919,0.0224,0.1211,0.0122,0.0252,0.0142,0.011,0.0194,0.0068,0.0036,0.0023,0.0086,0.0053,0.0154,0.0023,0.0071,0.0085,0.0084,0
"TTL_C20",0.0545,0.0772,0.0401,0.0421,0.0787,0.0538,0.0643,0.0365,0.1329,0.0558,1.1379,0.0229,0.3287,0.1048,0.0444,0.0645,0.0454,0.076,0.0697,0.0637,0.0398,0.0788,0.1026,0.0605,0.0425,0.0145,0.0204,0.0171,0.0627,0.0358,0.0254,0.0375,0.0475,0.0124,0.0417,0.0099,0.0114,0.0333,0.0251,0.0121,0.0068,0.0209,0.0397,0.0505,0
"TTL_C21",0.0039,0.0017,8e-04,0.0012,0.0018,0.0039,0.002,0.002,0.0037,0.0012,0.0134,1.2614,0.0065,0.0024,0.0012,0.0021,0.0038,0.0028,0.0027,0.0027,0.0016,0.0028,0.002,0.0014,0.0012,0.001,7e-04,0.001,0.0021,0.0024,0.0013,0.0011,0.0019,0.0012,0.0016,7e-04,9e-04,0.0024,0.0014,0.0066,4e-04,0.0337,0.0031,0.0015,0
"TTL_C22",0.0107,0.0042,0.0014,0.0134,0.0057,0.0285,0.0228,0.0082,0.0448,0.0033,0.009,0.0026,1.0508,0.0158,0.0093,0.0285,0.0376,0.0608,0.0306,0.0878,0.0269,0.0506,0.0032,0.0097,0.0273,0.0083,0.013,0.0118,0.0674,0.0111,0.0101,0.0121,0.0133,0.0071,0.0156,0.0039,0.0017,0.0125,0.0098,0.0042,0.0023,0.0091,0.0086,0.0122,0
"TTL_C23",0.0019,0.0022,8e-04,0.0098,0.0224,0.0107,0.003,0.003,0.005,0.0012,0.0026,0.001,0.0046,1.0914,0.0056,0.0146,0.0103,0.0162,0.0086,0.0142,0.0196,0.0132,0.0012,0.0111,0.0752,0.0026,0.0039,0.0028,0.0084,0.003,0.013,0.0038,0.0064,0.0019,0.0018,0.001,0.0011,0.0015,0.0017,0.0032,0.0014,0.0031,0.0027,0.0041,0
"TTL_C24",0.0053,0.005,0.003,0.0158,0.059,0.0084,0.0099,0.0065,0.0141,0.0046,0.0073,0.003,0.0337,0.026,1.4379,0.3609,0.0555,0.2302,0.1624,0.0813,0.1081,0.0722,0.0041,0.0346,0.0834,0.0076,0.0082,0.0074,0.0178,0.0086,0.0319,0.0049,0.0415,0.0126,0.0138,0.0059,0.0033,0.0096,0.0071,0.0056,0.0024,0.0072,0.0075,0.0077,0
"TTL_C25",0.008,0.0043,0.0027,0.0126,0.0168,0.0115,0.0107,0.009,0.0101,0.0062,0.0059,0.0031,0.0232,0.0127,0.0189,1.1151,0.0236,0.0588,0.0609,0.0596,0.0427,0.0313,0.0048,0.0328,0.041,0.0082,0.0094,0.0064,0.0142,0.0105,0.0791,0.0061,0.0147,0.0091,0.0087,0.0115,0.0023,0.0191,0.0102,0.0057,0.0026,0.005,0.0087,0.0133,0
"TTL_C26",0.0109,0.0142,0.0041,0.0231,0.015,0.0198,0.0289,0.0157,0.0318,0.0086,0.0148,0.0128,0.0359,0.0296,0.0251,0.0828,1.4625,0.182,0.1711,0.1789,0.0841,0.1506,0.0121,0.0203,0.0254,0.0608,0.021,0.017,0.0397,0.0403,0.0877,0.0136,0.0808,0.1414,0.0435,0.0137,0.007,0.033,0.0373,0.0276,0.0121,0.0846,0.0231,0.0126,0
"TTL_C27",0.0022,0.0055,8e-04,0.0093,0.0039,0.0039,0.0068,0.0029,0.0077,0.0019,0.0027,0.0019,0.0112,0.0067,0.0089,0.0251,0.0743,1.1807,0.0663,0.0897,0.0552,0.0228,0.0026,0.0054,0.0198,0.0082,0.0055,0.0046,0.0138,0.0059,0.0093,0.0026,0.0113,0.0303,0.0077,0.0025,0.0022,0.0042,0.0051,0.0051,0.0017,0.0085,0.0048,0.0033,0
"TTL_C28",0.002,0.0074,8e-04,0.0225,0.0068,0.0037,0.0065,0.0043,0.0076,0.0038,0.0026,0.0013,0.0107,0.009,0.0116,0.0298,0.019,0.035,1.0994,0.0301,0.0449,0.028,0.0037,0.0116,0.0123,0.004,0.0044,0.0032,0.0119,0.0076,0.0097,0.002,0.0068,0.0038,0.0038,0.0019,9e-04,0.0027,0.0041,0.0029,0.001,0.0031,0.0064,0.0046,0
"TTL_C29",0.0065,0.0048,0.0012,0.0533,0.0136,0.0119,0.0169,0.0079,0.0186,0.003,0.0067,0.0036,0.0171,0.0277,0.0323,0.0326,0.0221,0.033,0.028,1.2621,0.0275,0.022,0.0046,0.0123,0.0116,0.0108,0.0466,0.0281,0.0534,0.0202,0.015,0.0084,0.0195,0.0075,0.014,0.0074,0.0018,0.0103,0.0112,0.0063,0.0042,0.0071,0.0176,0.0172,0
"TTL_C30",2e-04,0.0011,1e-04,0.0013,5e-04,4e-04,7e-04,3e-04,8e-04,2e-04,3e-04,2e-04,8e-04,0.0011,0.002,0.0022,0.0019,0.0029,0.0021,0.0223,1.2202,0.0013,2e-04,5e-04,8e-04,4e-04,0.001,8e-04,0.0286,6e-04,0.001,0.0013,8e-04,5e-04,5e-04,3e-04,1e-04,5e-04,4e-04,5e-04,1e-04,4e-04,6e-04,5e-04,0
"TTL_C31T33",0.0042,0.003,0.0023,0.0162,0.0062,0.0057,0.0189,0.0049,0.012,0.0027,0.0055,0.0023,0.01,0.0141,0.0163,0.0149,0.0119,0.0176,0.012,0.0151,0.0218,1.0387,0.0023,0.0233,0.0093,0.0045,0.016,0.0146,0.0202,0.013,0.0057,0.0038,0.0113,0.0069,0.008,0.0063,0.0016,0.0041,0.0042,0.007,0.0022,0.0191,0.014,0.0067,0
"TTL_D",0.0134,0.0059,0.0016,0.0552,0.0139,0.0181,0.0211,0.0141,0.0366,0.0024,0.0099,0.0025,0.0282,0.046,0.0513,0.0334,0.0123,0.0255,0.0197,0.0199,0.024,0.0188,1.05,0.1074,0.0125,0.0098,0.0073,0.0068,0.0117,0.0126,0.0124,0.0348,0.0188,0.0082,0.0118,0.0056,0.0066,0.0079,0.0064,0.0229,0.0058,0.0145,0.0175,0.0133,0
