"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1192,0.0039,0.0032,0.0019,0.0031,0.1145,0.045,0.1023,0.0022,0.0017,0.0029,0.0028,0.0108,0.002,0.0017,0.0012,0.002,0.0029,0.0013,0.003,0.0027,0.0051,0.001,0.0011,0.0051,0.0018,0.0017,0.002,0.0027,0.0016,0.0014,0.0337,0.0018,0.002,0.0013,0.0012,0.001,0.0016,0.0019,0.0028,0.0018,0.0019,0.0019,0.0018,0
"TTL_A03",0.0488,1.0325,0.0035,0.0033,0.0036,0.2849,0.0073,0.0075,0.0044,0.0026,0.0061,0.0059,0.0067,0.0039,0.0027,0.0022,0.0021,0.0052,0.0025,0.0032,0.0037,0.0022,0.0017,0.0018,0.0037,0.0032,0.0028,0.0036,0.0049,0.0031,0.0027,0.0491,0.0035,0.0038,0.0025,0.0023,0.0016,0.0031,0.0034,0.0037,0.0021,0.0042,0.0026,0.0034,0
"TTL_B05_06",0.0021,0.0029,1.0081,0.0061,0.0064,0.0017,0.0013,0.0015,0.0013,0.0482,0.0021,0.0017,0.0021,0.0048,0.0064,0.0022,0.0011,0.0026,0.0023,0.0022,0.0023,0.0015,0.0025,0.0024,0.0023,0.002,0.0052,0.0078,0.0087,0.0029,0.0019,0.0011,0.001,0.0017,6e-04,5e-04,4e-04,7e-04,0.0023,8e-04,4e-04,5e-04,6e-04,9e-04,0
"TTL_B07_08",0.001,5e-04,0.0074,1.1555,0.029,0.0019,7e-04,6e-04,8e-04,0.0136,0.0035,0.0035,0.0018,0.0368,0.0078,0.0021,8e-04,0.0014,0.0011,0.0016,0.0014,0.0012,6e-04,0.0073,0.0134,5e-04,9e-04,0.0013,0.0014,6e-04,4e-04,7e-04,4e-04,5e-04,3e-04,2e-04,9e-04,3e-04,6e-04,3e-04,2e-04,4e-04,3e-04,4e-04,0
"TTL_B09",0,0,7e-04,1e-04,1.0004,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTL_C10T12",0.1976,0.0195,0.0139,0.0131,0.0144,1.1551,0.0293,0.0301,0.0176,0.0103,0.0249,0.024,0.0273,0.0158,0.0107,0.0088,0.0085,0.0208,0.0099,0.0129,0.0147,0.0086,0.0068,0.0073,0.0147,0.013,0.0111,0.0145,0.0198,0.0123,0.0107,0.1974,0.014,0.0153,0.0099,0.0091,0.0065,0.0127,0.0135,0.015,0.0085,0.017,0.0105,0.0137,0
"TTL_C13T15",0.0061,0.0413,0.0035,0.0018,0.003,0.0134,1.2908,0.002,0.002,0.0016,0.003,0.0028,0.0046,0.0025,0.0022,0.0015,0.0011,0.0023,0.0013,0.0067,0.007,0.0089,8e-04,0.0013,0.0022,0.0013,0.0014,0.0019,0.0021,0.0011,0.001,0.0109,0.0015,0.0014,7e-04,0.002,5e-04,8e-04,0.002,0.0023,6e-04,0.0029,0.011,0.0014,0
"TTL_C16",0.0011,0.001,0.0047,0.0024,0.0048,0.0011,0.0013,1.2216,0.0013,0.0018,0.001,9e-04,0.0014,0.0014,0.0014,0.001,0.0087,0.0023,0.0011,0.0135,0.0064,0.0402,0.001,0.0019,0.0351,0.0014,0.0018,0.0021,0.0027,0.0011,9e-04,0.0014,9e-04,0.0019,8e-04,5e-04,0.0025,8e-04,0.0013,8e-04,9e-04,7e-04,0.0025,0.0015,0
"TTL_C17_18",0.0052,0.0024,0.0068,0.0037,0.007,0.0068,0.0066,0.0061,1.2664,0.0049,0.0083,0.0089,0.0071,0.0045,0.0035,0.0033,0.0039,0.0076,0.0034,0.0046,0.0048,0.0043,0.003,0.0039,0.0046,0.0098,0.0049,0.0055,0.0076,0.005,0.0247,0.0065,0.1044,0.009,0.0096,0.0104,0.0068,0.0082,0.0079,0.0219,0.0707,0.0027,0.0245,0.0079,0
"TTL_C19",0.0171,0.0248,0.0347,0.0453,0.0368,0.0129,0.0115,0.0097,0.0122,1.1076,0.0268,0.0222,0.0244,0.0145,0.0137,0.0081,0.0062,0.0147,0.009,0.0116,0.0125,0.0085,0.0065,0.0199,0.0111,0.0169,0.0464,0.0693,0.0774,0.0241,0.0158,0.0085,0.008,0.0128,0.0048,0.0033,0.0024,0.0048,0.0184,0.006,0.003,0.0046,0.0043,0.0074,0
"TTL_C20",0.0399,0.0102,0.0347,0.0133,0.0451,0.0151,0.046,0.0237,0.0791,0.0547,1.2552,0.2276,0.2261,0.0204,0.0115,0.011,0.0122,0.0206,0.0128,0.0214,0.0277,0.0179,0.0067,0.0286,0.0309,0.0109,0.0127,0.0135,0.0152,0.0084,0.0077,0.0111,0.028,0.0091,0.0201,0.0051,0.0048,0.0128,0.0255,0.0079,0.0081,0.0207,0.0085,0.0292,0
"TTL_C21",0.0017,7e-04,0.0029,0.0014,0.0035,0.0012,0.002,0.0013,0.0025,0.0019,0.0053,1.0383,0.0052,0.0014,0.0011,8e-04,0.001,0.0022,9e-04,0.0013,0.0016,0.0011,7e-04,0.0011,0.0018,0.0011,0.001,0.0012,0.0015,0.001,7e-04,0.001,0.0015,0.0012,0.0011,7e-04,5e-04,0.0025,0.0017,0.0032,0.0012,0.0623,0.0019,0.0014,0
"TTL_C22",0.0166,0.0097,0.0136,0.0088,0.0136,0.0163,0.0139,0.01,0.0086,0.0081,0.0113,0.0104,1.113,0.0118,0.0068,0.0061,0.0315,0.0238,0.0072,0.0171,0.0199,0.0126,0.0065,0.0091,0.0244,0.0146,0.0235,0.0084,0.0079,0.0075,0.0051,0.0096,0.0078,0.0092,0.005,0.0029,0.0031,0.0045,0.0062,0.0039,0.0031,0.0039,0.0067,0.0052,0
"TTL_C23",0.0013,8e-04,0.0064,0.0031,0.0122,0.0026,0.0014,0.0011,0.0012,0.0025,0.0018,0.0017,0.0022,1.19,0.0069,0.0022,0.0021,0.0092,0.0015,0.0059,0.0053,0.0047,0.0013,0.0015,0.0661,9e-04,0.0012,0.0014,0.0017,8e-04,6e-04,0.0011,8e-04,0.0011,6e-04,4e-04,0.0044,0.0013,0.001,6e-04,3e-04,0.001,8e-04,8e-04,0
"TTL_C24",0.0192,0.0131,0.1369,0.027,0.1297,0.0151,0.0124,0.0168,0.0139,0.0294,0.0152,0.0126,0.0174,0.0262,1.5275,0.363,0.1018,0.1007,0.1479,0.21,0.1635,0.1212,0.0575,0.0458,0.1442,0.013,0.0207,0.0269,0.0238,0.0131,0.0117,0.0131,0.0095,0.021,0.0083,0.0057,0.0124,0.0073,0.0153,0.0084,0.0055,0.0055,0.0112,0.0089,0
"TTL_C25",0.0168,0.0113,0.0392,0.0114,0.0339,0.0118,0.0073,0.0103,0.0073,0.0128,0.0123,0.0072,0.0105,0.0256,0.017,1.0921,0.0253,0.0528,0.0568,0.0579,0.1357,0.0256,0.0341,0.0147,0.0852,0.0065,0.0078,0.0177,0.0139,0.0062,0.0053,0.007,0.0048,0.0088,0.0038,0.0028,0.007,0.0036,0.0073,0.0042,0.0031,0.0026,0.0044,0.0043,0
"TTL_C26",0.0056,0.0077,0.0099,0.0061,0.0099,0.0063,0.007,0.0063,0.0069,0.0053,0.0056,0.0058,0.0069,0.0064,0.0089,0.0052,1.0575,0.018,0.0057,0.0096,0.0185,0.0091,0.0057,0.0044,0.0065,0.0093,0.0083,0.016,0.0142,0.0074,0.0088,0.0073,0.0104,0.0836,0.0219,0.0069,0.0054,0.0111,0.0098,0.0081,0.0077,0.0107,0.0065,0.0094,0
"TTL_C27",0.0056,0.0031,0.0178,0.0065,0.0168,0.0048,0.005,0.0052,0.0054,0.0063,0.0048,0.0046,0.0075,0.0095,0.1045,0.0287,0.0137,1.2574,0.0186,0.0291,0.0235,0.0179,0.0399,0.0063,0.0185,0.0047,0.0046,0.0061,0.0066,0.0044,0.005,0.005,0.0043,0.0135,0.004,0.0026,0.003,0.0034,0.0071,0.0039,0.0024,0.002,0.0033,0.0038,0
"TTL_C28",0.0488,0.0281,0.0624,0.0482,0.0599,0.0345,0.0173,0.0474,0.0217,0.0173,0.0209,0.0156,0.0304,0.0728,0.0378,0.03,0.0146,0.1047,1.1715,0.0464,0.0842,0.0364,0.0302,0.0199,0.083,0.009,0.0108,0.02,0.0178,0.017,0.0063,0.0157,0.0106,0.0103,0.0048,0.0036,0.0073,0.0049,0.0244,0.0055,0.004,0.0046,0.0062,0.0083,0
"TTL_C29",0.0123,0.0051,0.017,0.0602,0.0175,0.0101,0.0121,0.0109,0.0107,0.0097,0.0099,0.0099,0.0125,0.0133,0.0103,0.0076,0.0069,0.0198,0.0108,1.0941,0.0129,0.0107,0.0054,0.0252,0.0119,0.0154,0.0699,0.0108,0.0101,0.0186,0.0216,0.0106,0.0076,0.0143,0.0062,0.006,0.0041,0.0062,0.0228,0.0073,0.0034,0.0036,0.0063,0.0069,0
"TTL_C30",0.0043,0.0191,0.0072,0.0078,0.0064,0.0083,0.0062,0.0056,0.0052,0.0055,0.0044,0.0043,0.0065,0.006,0.0059,0.0037,0.0034,0.008,0.0047,0.005,1.0785,0.007,0.002,0.0023,0.0046,0.0141,0.0059,0.1014,0.0563,0.007,0.0022,0.0045,0.0032,0.0036,0.0018,0.0015,0.001,0.0018,0.0106,0.0028,0.0014,0.0015,0.0024,0.002,0
"TTL_C31T33",0.0139,0.0136,0.0336,0.017,0.0366,0.0133,0.0132,0.0157,0.0153,0.0147,0.0112,0.0107,0.0133,0.0174,0.0168,0.0114,0.0093,0.0302,0.0144,0.0129,0.0264,1.0508,0.0139,0.0102,0.0146,0.0184,0.0126,0.0211,0.0388,0.0121,0.0087,0.0232,0.01,0.0176,0.0081,0.0054,0.0038,0.0084,0.0139,0.012,0.0082,0.0096,0.0511,0.0121,0
"TTL_D",0.0804,0.0215,0.128,0.0425,0.0929,0.0561,0.0693,0.0722,0.095,0.0747,0.0788,0.0835,0.1015,0.0893,0.1454,0.0839,0.0432,0.0943,0.0638,0.0635,0.061,0.0506,1.1229,0.0448,0.0557,0.0643,0.0359,0.0555,0.069,0.0686,0.086,0.0839,0.0691,0.1198,0.0554,0.0462,0.0321,0.0489,0.0588,0.0722,0.0439,0.029,0.0434,0.0627,0
"TTL_E",0.016,0.0037,0.0161,0.0052,0.014,0.0134,0.01,0.022,0.0106,0.0087,0.0186,0.0086,0.0214,0.0158,0.0362,0.0113,0.0059,0.0105,0.0071,0.0097,0.0093,0.0076,0.01,1.0863,0.0098,0.0083,0.0071,0.0095,0.0079,0.0082,0.0068,0.0154,0.0061,0.0098,0.0044,0.0035,0.0031,0.0071,0.0069,0.0042,0.0035,0.006,0.0044,0.008,0
"TTL_F",0.0049,0.0035,0.0228,0.0213,0.0249,0.0049,0.005,0.0056,0.0058,0.0102,0.0046,0.0046,0.0051,0.0066,0.0051,0.0038,0.0033,0.0089,0.0047,0.0047,0.0076,0.0078,0.0043,0.0038,1.0403,0.0053,0.0052,0.0063,0.0105,0.0055,0.0035,0.0048,0.0048,0.006,0.0039,0.0033,0.0668,0.0052,0.0052,0.0031,0.0017,0.0023,0.005,0.006,0
"TTL_G",0.1486,0.0971,0.1543,0.1708,0.1627,0.1628,0.2675,0.2068,0.1766,0.2043,0.1872,0.18,0.214,0.1655,0.1436,0.103,0.119,0.2646,0.1181,0.189,0.1773,0.1247,0.0735,0.0865,0.1661,1.0822,0.1462,0.1625,0.158,0.0783,0.0749,0.1382,0.1034,0.1463,0.06,0.0349,0.0305,0.0465,0.0946,0.0541,0.052,0.068,0.083,0.0608,0
"TTL_H49",0.0111,0.0072,0.0735,0.0157,0.0509,0.0122,0.0145,0.0143,0.0123,0.0476,0.0161,0.0149,0.0183,0.0155,0.0204,0.0135,0.0085,0.0197,0.0114,0.0148,0.0155,0.0122,0.0066,0.0071,0.0147,0.0077,1.0298,0.0145,0.0165,0.0582,0.0057,0.0088,0.0067,0.0076,0.0046,0.0031,0.0028,0.0042,0.0072,0.0044,0.0037,0.0052,0.0045,0.0045,0
"TTL_H50",0.0261,0.0253,0.0554,0.0703,0.0464,0.0317,0.0505,0.0455,0.0434,0.0451,0.0336,0.0325,0.0538,0.049,0.0507,0.029,0.0274,0.0615,0.038,0.0389,0.0519,0.0296,0.0141,0.0172,0.0339,0.131,0.052,1.1037,0.0318,0.0541,0.0133,0.0298,0.0229,0.0242,0.0107,0.007,0.0061,0.0102,0.0658,0.0136,0.0096,0.0109,0.0146,0.0116,0
