"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.15,0.0228,0.0018,0.0019,0.0019,0.2944,0.024,0.0752,0.0041,0.0019,0.0041,0.0102,0.0066,0.0021,0.0018,0.0019,0.0015,0.0021,0.0021,0.0018,0.0022,0.0051,0.0014,0.0014,0.0039,9e-04,0.001,0.0025,0.0026,0.001,0.001,0.0304,0.0016,7e-04,9e-04,3e-04,3e-04,0.0011,8e-04,0.0012,5e-04,0.0013,0.0022,0.0017,0
"TTL_A03",0.0013,1.0246,1e-04,1e-04,1e-04,0.0096,3e-04,3e-04,1e-04,1e-04,2e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5e-04,1e-04,1e-04,1e-04,0,1e-04,2e-04,2e-04,1e-04,1e-04,0.001,1e-04,0,1e-04,0,0,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0
"TTL_B05_06",0.0213,0.1048,1.0687,0.1504,0.1275,0.0254,0.0525,0.034,0.0434,0.4399,0.113,0.0298,0.0643,0.0878,0.0689,0.0427,0.0174,0.0331,0.0321,0.0275,0.0299,0.0315,0.1708,0.0253,0.0407,0.0096,0.0814,0.0569,0.1317,0.023,0.0283,0.0204,0.0149,0.0056,0.007,0.0026,0.0029,0.0097,0.0119,0.0066,0.0041,0.0137,0.0088,0.0135,0
"TTL_B07_08",0.0048,0.015,0.0222,1.0933,0.0757,0.007,0.0133,0.0085,0.0128,0.0531,0.027,0.01,0.0165,0.0954,0.0509,0.0237,0.0065,0.0166,0.0168,0.0137,0.0146,0.0142,0.0855,0.0085,0.0355,0.0022,0.0113,0.0084,0.0176,0.0038,0.0045,0.007,0.0043,0.0024,0.0022,8e-04,0.0017,0.0027,0.0028,0.0017,0.0015,0.0042,0.003,0.0039,0
"TTL_B09",0.0016,0.0073,0.0173,0.014,1.0246,0.0022,0.0041,0.0027,0.0041,0.0296,0.0084,0.0027,0.005,0.0186,0.0055,0.0036,0.0015,0.0027,0.0027,0.0023,0.0024,0.0027,0.0189,0.0021,0.0066,7e-04,0.0056,0.004,0.009,0.0017,0.002,0.0019,0.0013,6e-04,6e-04,2e-04,4e-04,8e-04,9e-04,5e-04,4e-04,0.0012,8e-04,0.0011,0
"TTL_C10T12",0.1194,0.0525,0.0015,0.0018,0.0019,1.1245,0.0194,0.0113,0.0032,0.002,0.0066,0.0137,0.0056,0.0024,0.0025,0.0023,0.0019,0.0025,0.0024,0.0019,0.0023,0.0056,0.0016,0.002,0.0024,0.0012,0.001,0.002,0.003,0.001,9e-04,0.0632,0.0019,6e-04,0.0012,5e-04,3e-04,0.0014,9e-04,0.0021,6e-04,0.0023,0.0041,0.0028,0
"TTL_C13T15",0.003,0.0211,0.0034,0.0035,0.0035,0.0041,1.2904,0.0079,0.0098,0.0038,0.01,0.0267,0.0251,0.0063,0.0039,0.0053,0.0043,0.0057,0.005,0.0081,0.0062,0.0227,0.0026,0.003,0.0043,0.0016,0.0018,0.0026,0.0031,0.0014,0.0017,0.0078,0.0041,8e-04,0.0014,5e-04,3e-04,0.0026,0.0013,0.0018,6e-04,0.0024,0.0019,0.0046,0
"TTL_C16",0.0027,0.0052,0.0073,0.0099,0.01,0.0024,0.0026,1.3134,0.0128,0.0046,0.0038,0.002,0.003,0.0052,0.0026,0.0049,0.0017,0.0041,0.0046,0.0035,0.0088,0.0207,0.0031,0.0015,0.0244,0.001,0.0017,0.0021,0.0028,0.0017,0.0012,0.0021,0.0034,0.001,8e-04,4e-04,0.0011,0.0021,0.0016,6e-04,6e-04,0.0011,0.0013,0.0014,0
"TTL_C17_18",0.0129,0.019,0.0124,0.0101,0.0103,0.038,0.0295,0.0301,1.4059,0.0151,0.032,0.0622,0.0313,0.0334,0.0171,0.022,0.0167,0.0246,0.0188,0.0188,0.0196,0.0271,0.0128,0.0154,0.0212,0.0155,0.009,0.0178,0.0193,0.0158,0.0262,0.0308,0.1982,0.0123,0.023,0.0191,0.0045,0.0732,0.0503,0.0174,0.0092,0.0171,0.0256,0.0248,0
"TTL_C19",0.0624,0.3167,0.115,0.3426,0.269,0.0725,0.1517,0.0975,0.1218,1.3507,0.3314,0.0837,0.1862,0.2051,0.1835,0.1172,0.049,0.0916,0.0886,0.0758,0.083,0.0873,0.391,0.0711,0.1051,0.0278,0.2469,0.1711,0.3999,0.0688,0.0849,0.0548,0.042,0.015,0.0195,0.0074,0.0077,0.0277,0.0349,0.0191,0.0113,0.0384,0.0239,0.0384,0
