"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0311,0.0059,0.0037,0.0071,0.0072,0.2158,0.0301,0.1791,0.0093,0.0026,0.056,0.0589,0.0106,0.0123,0.0092,0.0099,0.0036,0.0104,0.0103,0.0541,0.0953,0.077,0.0025,0.0059,0.0636,0.0111,0.0049,0.0076,0.0171,0.0062,0.0032,0.1001,0.0135,0.0077,0.0075,0.0094,0.0041,0.0035,0.0062,0.0195,0.0066,0.028,0.0312,0.0172,0
"TTL_A03",0.0011,1.0057,2e-04,9e-04,3e-04,0.0208,0.0011,6e-04,9e-04,2e-04,0.0044,0.0048,0.0011,5e-04,6e-04,7e-04,3e-04,8e-04,8e-04,5e-04,8e-04,6e-04,2e-04,4e-04,5e-04,0.0017,6e-04,9e-04,0.0022,7e-04,4e-04,0.0141,0.0011,7e-04,7e-04,0.0012,1e-04,3e-04,5e-04,0.0023,8e-04,0.001,8e-04,0.0014,0
"TTL_B05_06",0.0627,0.0497,1.2449,0.1136,0.0705,0.0453,0.0476,0.0278,0.1017,0.5485,0.1271,0.0457,0.0389,0.3238,0.2361,0.1302,0.0622,0.081,0.0871,0.0229,0.0333,0.041,0.3924,0.0531,0.0558,0.0446,0.0562,0.1006,0.1016,0.0318,0.0321,0.0244,0.0338,0.027,0.0286,0.0328,0.0047,0.0176,0.0224,0.0394,0.0164,0.0244,0.027,0.0216,0
"TTL_B07_08",0.0023,0.0011,0.0073,1.0256,0.0151,0.0023,0.0015,9e-04,0.0022,0.0035,0.0031,0.0021,0.0055,0.1239,0.0108,0.0078,0.0295,0.0035,0.0039,0.0016,0.002,0.0016,0.0043,0.0029,0.0408,0.0012,0.0011,0.002,0.0023,0.0013,7e-04,0.0027,0.0024,0.0023,0.0022,0.0016,0.0014,0.002,0.0185,0.0016,0.0011,0.002,0.0027,0.0021,0
"TTL_B09",0.0023,0.0018,0.0297,0.0041,1.0441,0.003,0.0022,0.0026,0.0048,0.0162,0.0064,0.0041,0.0027,0.0117,0.0077,0.0059,0.005,0.0041,0.0047,0.003,0.0045,0.003,0.0159,0.0023,0.0048,0.0111,0.006,0.0068,0.0055,0.0047,0.0115,0.0021,0.002,0.0013,0.0018,0.0017,4e-04,0.0017,0.0012,0.0023,0.0011,0.0014,0.0019,0.0013,0
"TTL_C10T12",0.0149,0.0046,0.0038,0.0168,0.0058,1.1202,0.021,0.0071,0.0254,0.0041,0.1836,0.1996,0.0262,0.0097,0.0112,0.0138,0.0057,0.0228,0.0193,0.0085,0.0123,0.0099,0.0036,0.0112,0.0086,0.0264,0.0112,0.0173,0.0422,0.0147,0.0079,0.2674,0.0295,0.0155,0.0126,0.023,0.0021,0.0055,0.0108,0.058,0.0164,0.0281,0.0185,0.0303,0
"TTL_C13T15",0.0014,0.0211,0.0084,0.0022,0.0134,0.0088,1.1305,0.0014,0.0029,0.004,0.0131,0.0121,0.0086,0.0038,0.0027,0.0023,0.0107,0.0026,0.0025,0.0018,0.0021,0.0041,0.003,0.0013,0.0114,0.0025,0.0014,0.0023,0.0025,0.0015,9e-04,0.0039,0.0029,0.0018,0.0019,0.0015,7e-04,0.0037,0.0059,0.0137,0.0052,0.05,0.016,0.0358,0
"TTL_C16",0.007,0.0012,0.0013,0.0018,0.0024,0.0086,0.0217,1.1334,0.0038,9e-04,0.0286,0.0176,0.004,0.0037,0.0029,0.0033,0.0013,0.0079,0.0094,0.2567,0.4578,0.2514,0.001,0.0023,0.0447,0.0015,0.0026,0.0039,0.0052,0.0026,9e-04,0.0056,0.0053,0.0033,0.0036,0.0019,0.0021,0.0057,0.0104,0.0042,0.0015,0.0121,0.0566,0.0045,0
"TTL_C17_18",0.0023,6e-04,0.0011,0.0094,0.002,0.0037,0.004,0.001,1.1104,7e-04,0.0155,0.0176,0.0063,0.0201,0.0016,0.0018,0.001,0.0081,0.0068,0.0025,0.003,0.0064,0.0014,0.0012,0.004,0.0027,0.0011,0.0016,0.0018,0.0017,9e-04,0.0015,0.0242,0.0055,0.0083,0.0082,0.0011,0.0032,0.0063,0.0092,0.0207,0.0045,0.0235,0.0021,0
"TTL_C19",0.0339,0.0856,0.0176,0.0176,0.0253,0.0349,0.0159,0.0255,0.0353,1.0137,0.044,0.0277,0.0253,0.0141,0.0296,0.0292,0.0097,0.0221,0.0232,0.0139,0.0215,0.0454,0.011,0.0341,0.0313,0.0175,0.0748,0.138,0.1519,0.0333,0.0192,0.0191,0.0149,0.0133,0.0136,0.0434,0.0041,0.0178,0.0259,0.0529,0.0175,0.0259,0.0244,0.0171,0
"TTL_C20",0.0185,0.0015,0.0034,0.0066,0.0063,0.0135,0.0158,0.0066,0.105,0.0023,1.4228,0.1839,0.0545,0.0116,0.015,0.0152,0.0052,0.1087,0.0655,0.0072,0.009,0.0107,0.002,0.0414,0.0113,0.0064,0.0049,0.0088,0.0064,0.0082,0.0025,0.0062,0.0232,0.0065,0.0075,0.004,0.0016,0.0056,0.0093,0.0114,0.0163,0.018,0.03,0.0309,0
"TTL_C21",0.0014,2e-04,4e-04,6e-04,6e-04,0.0014,0.001,5e-04,0.006,3e-04,0.0231,1.2117,0.0034,0.001,0.0013,0.0013,5e-04,0.0053,0.0054,6e-04,8e-04,0.001,3e-04,0.0035,9e-04,6e-04,5e-04,0.0014,0.001,9e-04,5e-04,6e-04,0.0017,0.001,0.0011,6e-04,3e-04,0.001,8e-04,0.0026,0.0026,0.0119,0.0032,0.0044,0
"TTL_C22",0.0022,0.0036,0.0092,0.002,0.0195,0.0091,0.0197,0.0016,0.008,0.005,0.0105,0.009,1.1063,0.0039,0.0035,0.0036,0.0019,0.007,0.0069,0.0447,0.0378,0.0024,0.0035,0.0085,0.0074,0.0036,0.0126,0.0059,0.0068,0.0085,0.0041,0.0035,0.0022,0.0014,0.0016,0.0013,4e-04,0.0012,0.0032,0.0029,0.0014,0.0042,0.0111,0.0087,0
