"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0861,0.0379,0.005,0.0102,0.0048,0.4696,0.07,0.072,0.0493,0.0125,0.1065,0.0238,0.0492,0.0157,0.0139,0.0145,0.0096,0.0179,0.0119,0.0128,0.0057,0.0203,0.0049,0.0052,0.0148,0.0127,0.0094,0.0103,0.0139,0.0099,0.0101,0.057,0.0342,0.0048,0.0051,0.0027,0.0022,0.0051,0.0068,0.0057,0.0042,0.0082,0.1687,0.0838,0
"TTL_A03",3e-04,1.0014,0,1e-04,0,0.0041,2e-04,3e-04,4e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,0,1e-04,0,0,1e-04,0,1e-04,2e-04,1e-04,1e-04,0,0.0017,3e-04,0,0,0,0,0,0,1e-04,2e-04,2e-04,0.0015,7e-04,0
"TTL_B05_06",0.06,0.0271,1.0579,0.0813,0.033,0.0566,0.0647,0.074,0.0818,0.6001,0.1017,0.0555,0.1327,0.0937,0.1267,0.0847,0.0431,0.0872,0.0624,0.0534,0.035,0.0499,0.0887,0.036,0.0579,0.0234,0.1379,0.0729,0.1396,0.0329,0.0342,0.0332,0.0256,0.0136,0.0141,0.0069,0.0064,0.0125,0.0169,0.0115,0.0081,0.0162,0.041,0.0479,0
"TTL_B07_08",0.0176,0.0056,0.0086,1.0872,0.0091,0.0118,0.0096,0.0146,0.0164,0.0112,0.0653,0.0091,0.0255,0.0719,0.1477,0.054,0.0119,0.0339,0.0424,0.0238,0.0115,0.0175,0.0034,0.0081,0.0371,0.0032,0.0054,0.0063,0.0061,0.0043,0.0055,0.0045,0.0048,0.0031,0.0027,0.0013,0.0036,0.0023,0.0032,0.0022,0.0014,0.0029,0.0079,0.0082,0
"TTL_B09",0.0019,9e-04,0.0162,0.0133,1.014,0.0019,0.0019,0.0023,0.0027,0.0142,0.0041,0.0016,0.0039,0.0051,0.0051,0.0033,0.0013,0.0028,0.0022,0.0018,0.0011,0.0016,0.0046,9e-04,0.004,7e-04,0.0037,0.002,0.0034,0.0012,0.001,0.001,8e-04,5e-04,4e-04,2e-04,5e-04,4e-04,6e-04,4e-04,3e-04,5e-04,0.0014,0.0016,0
"TTL_C10T12",0.0648,0.0639,0.0034,0.0067,0.0035,1.198,0.0487,0.0122,0.0163,0.007,0.0239,0.0264,0.0203,0.0082,0.0073,0.0081,0.0056,0.0098,0.0068,0.007,0.0031,0.0088,0.0056,0.0031,0.007,0.0044,0.0087,0.0072,0.0149,0.0125,0.0052,0.0646,0.0491,0.0036,0.0028,0.0022,0.001,0.0032,0.004,0.0084,0.0022,0.0049,0.413,0.1822,0
"TTL_C13T15",0.0059,0.0017,0.0043,0.0182,0.0035,0.0077,1.3634,0.0207,0.0156,0.0046,0.008,0.0053,0.0167,0.0159,0.0061,0.0062,0.005,0.0058,0.0089,0.0067,0.0043,0.0211,0.0031,0.0018,0.0075,0.0046,0.0078,0.0216,0.0168,0.0086,0.0058,0.0164,0.0078,0.0049,0.0026,0.0025,0.0011,0.0052,0.0102,0.0017,0.0017,0.0063,0.0068,0.0368,0
"TTL_C16",0.0021,7e-04,0.0026,0.0018,0.0024,0.0022,0.0021,1.1827,0.0066,0.0023,0.0049,0.0023,0.0031,0.016,0.0026,0.0057,0.0041,0.0033,0.0041,0.0022,9e-04,0.05,0.0025,6e-04,0.0323,9e-04,0.0016,0.0086,0.0035,0.0058,0.0037,0.0016,0.0023,0.0027,0.0015,0.0011,0.0029,0.0013,0.0025,0.0013,0.001,0.0016,0.0032,0.0035,0
"TTL_C17_18",0.0068,0.0034,0.0117,0.0186,0.0127,0.019,0.0201,0.0222,1.1605,0.0129,0.0177,0.0222,0.0257,0.027,0.0128,0.0184,0.0193,0.0249,0.0147,0.0159,0.0084,0.0257,0.0111,0.0068,0.0146,0.0133,0.0113,0.0195,0.0209,0.021,0.0252,0.0545,0.0776,0.0253,0.0403,0.016,0.0042,0.0514,0.052,0.0081,0.0164,0.0493,0.0192,0.0304,0
"TTL_C19",0.1297,0.0584,0.0508,0.1511,0.0447,0.1138,0.13,0.148,0.1482,1.3518,0.2137,0.1176,0.2835,0.1762,0.1571,0.1425,0.0862,0.1685,0.1088,0.0959,0.069,0.0972,0.0581,0.0343,0.1159,0.0479,0.3024,0.156,0.3062,0.0649,0.0718,0.0672,0.0507,0.0254,0.0285,0.0135,0.0129,0.0236,0.0333,0.0229,0.0156,0.0323,0.0815,0.0927,0
"TTL_C20",0.1896,0.0373,0.0281,0.0599,0.0255,0.1154,0.1243,0.1412,0.1927,0.1018,1.2783,0.1241,0.4058,0.1032,0.0851,0.1135,0.0646,0.1487,0.0845,0.0893,0.0369,0.0999,0.0202,0.0369,0.1003,0.0288,0.0482,0.0472,0.0532,0.0303,0.0663,0.0435,0.0502,0.0191,0.0269,0.0096,0.0111,0.0204,0.0254,0.0162,0.0106,0.0315,0.0683,0.0749,0
"TTL_C21",0.0098,0.0015,8e-04,0.0015,8e-04,0.006,0.003,0.002,0.0021,0.0013,0.0047,1.0173,0.0027,0.0023,0.0029,0.0025,0.002,0.0018,0.0024,0.0021,8e-04,0.0014,0.0012,7e-04,0.0015,8e-04,0.0014,0.0013,0.0014,0.0017,0.0011,0.0013,0.0012,0.0013,6e-04,4e-04,3e-04,7e-04,6e-04,0.0053,5e-04,0.0031,0.0186,0.0177,0
"TTL_C22",0.0113,0.0064,0.0108,0.0283,0.0096,0.0263,0.023,0.0286,0.0393,0.0133,0.0256,0.0218,1.051,0.0167,0.0263,0.04,0.0303,0.0385,0.0413,0.0954,0.0334,0.0414,0.0083,0.0093,0.0408,0.0134,0.0343,0.0373,0.0434,0.0157,0.1362,0.0218,0.0257,0.0103,0.0386,0.0051,0.0047,0.0152,0.0194,0.005,0.0045,0.0207,0.0194,0.0289,0
"TTL_C23",0.0034,0.0012,0.0105,0.004,0.0055,0.0052,0.004,0.0205,0.0048,0.0074,0.0099,0.008,0.0059,1.078,0.0135,0.0093,0.0065,0.0167,0.0067,0.0135,0.0023,0.0123,0.0021,0.0012,0.1333,0.0023,0.0032,0.004,0.0037,0.0035,0.0023,0.005,0.0028,0.0027,0.0012,0.0014,0.0112,0.0013,0.0021,0.0039,0.0018,0.0018,0.0094,0.0135,0
"TTL_C24",0.0088,0.0038,0.0213,0.0252,0.0172,0.0146,0.0119,0.0244,0.0237,0.0193,0.0211,0.0102,0.0271,0.0314,1.1568,0.2541,0.0488,0.1586,0.2174,0.1257,0.0616,0.0673,0.0115,0.0111,0.0557,0.0082,0.0134,0.0202,0.0151,0.0132,0.0107,0.0075,0.0088,0.0098,0.0064,0.0031,0.0046,0.0059,0.0097,0.004,0.0032,0.0055,0.0143,0.0142,0
"TTL_C25",0.0106,0.0051,0.0303,0.0293,0.0128,0.0218,0.0152,0.0311,0.0264,0.0265,0.0258,0.0117,0.0249,0.0227,0.0878,1.0905,0.0392,0.0718,0.1026,0.0529,0.0191,0.0361,0.015,0.0095,0.0477,0.006,0.0108,0.0129,0.0122,0.0087,0.0082,0.0074,0.0077,0.0095,0.0048,0.0023,0.0041,0.0046,0.0075,0.0047,0.0025,0.0048,0.0137,0.0152,0
