"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1733,0.2323,0.1948,0.0501,0.0761,0.4062,0.1346,0.155,0.1035,0.0774,0.3901,0.1499,0.1002,0.0824,0.0731,0.0629,0.0475,0.0576,0.0536,0.0928,0.063,0.0442,0.0449,0.0252,0.3029,0.2288,0.0445,0.0819,0.0777,0.0597,0.0175,0.4671,0.142,0.1197,0.1133,0.0467,0.0128,0.0729,0.1628,0.025,0.0521,0.0472,0.12,0.0782,0
"TTL_A03",1e-04,1.0138,2e-04,3e-04,1e-04,7e-04,3e-04,4e-04,3e-04,1e-04,3e-04,1e-04,1e-04,1e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,2e-04,2e-04,2e-04,1e-04,3e-04,0.0017,3e-04,3e-04,5e-04,4e-04,1e-04,0.0208,7e-04,7e-04,7e-04,3e-04,1e-04,4e-04,5e-04,1e-04,2e-04,2e-04,5e-04,3e-04,0
"TTL_B05_06",0.0052,0.0074,1.1149,0.066,0.3745,0.0152,0.0203,0.0276,0.017,0.4161,0.0172,0.0062,0.5367,0.4345,0.1169,0.0745,0.0232,0.0664,0.0694,0.0228,0.0168,0.0275,0.0537,0.0144,0.0672,0.1213,0.0249,0.013,0.0244,0.0167,0.0068,0.0204,0.0388,0.0499,0.0477,0.0184,0.0052,0.0272,0.0261,0.0086,0.0136,0.007,0.0254,0.0152,0
"TTL_B07_08",0,0,6e-04,1.0664,0.0026,0,2e-04,5e-04,0.0023,2e-04,0.0021,1e-04,3e-04,0.0012,0.0299,0.013,9e-04,0.0116,0.0052,0.0566,0.0444,0.002,0.0228,5e-04,0.0153,2e-04,1e-04,0,3e-04,1e-04,1e-04,0,3e-04,3e-04,4e-04,1e-04,1e-04,2e-04,2e-04,2e-04,2e-04,0,2e-04,1e-04,0
"TTL_B09",0,0,0.001,0.0025,1.001,0,0,0,1e-04,0.0013,0,0,5e-04,4e-04,3e-04,1e-04,0,1e-04,1e-04,2e-04,1e-04,0,0.001,1e-04,4e-04,1e-04,1e-04,0,0,1e-04,0,0,1e-04,1e-04,1e-04,0,1e-04,0,0,0,0,0,0,0,0
"TTL_C10T12",0.0021,0.0036,0.032,0.0191,0.0149,1.0803,0.01,0.0735,0.1773,0.013,0.1353,0.044,0.0168,0.0159,0.0239,0.0218,0.0409,0.034,0.021,0.1922,0.1303,0.0265,0.0399,0.0187,0.0198,0.0478,0.0206,0.1739,0.0724,0.1065,0.0177,0.1545,0.2162,0.1066,0.0983,0.0446,0.012,0.0658,0.3297,0.049,0.0593,0.0991,0.2121,0.1518,0
"TTL_C13T15",0,0,5e-04,0.0081,3e-04,0,1.1224,0.0048,7e-04,2e-04,1e-04,0,3e-04,2e-04,0.0094,0.0122,4e-04,0.0034,0.0081,0.0011,9e-04,0.0035,5e-04,0.0013,8e-04,3e-04,0.0016,7e-04,4e-04,6e-04,1e-04,1e-04,3e-04,4e-04,4e-04,2e-04,0,3e-04,0.0011,1e-04,3e-04,5e-04,3e-04,2e-04,0
"TTL_C16",0,0,5e-04,0.005,5e-04,0,3e-04,1.0536,0.0058,2e-04,2e-04,0,3e-04,2e-04,0.0113,0.015,0.0024,0.0282,0.0185,0.0042,0.0024,0.0149,0.0056,0.001,0.0423,3e-04,1e-04,1e-04,6e-04,6e-04,1e-04,1e-04,5e-04,5e-04,5e-04,3e-04,4e-04,6e-04,0.0047,0.0021,7e-04,1e-04,9e-04,3e-04,0
"TTL_C17_18",0,0,3e-04,0.0026,3e-04,1e-04,3e-04,0.0015,1.0031,1e-04,2e-04,1e-04,2e-04,2e-04,0.0084,0.0127,0.0024,0.0088,0.0047,0.0016,9e-04,0.0012,0.0026,0.0016,8e-04,4e-04,7e-04,3e-04,0.0022,0.0033,0.008,1e-04,0.0101,0.0049,0.0047,0.0019,5e-04,0.0033,0.0063,8e-04,0.0012,0.001,0.0041,0.0012,0
"TTL_C19",0,0,5e-04,0.0036,5e-04,1e-04,9e-04,0.0017,0.0017,1.0002,1e-04,0,3e-04,2e-04,0.0131,0.0069,0.0025,0.004,0.0022,4e-04,3e-04,0.0013,0.0063,0.0067,9e-04,3e-04,0.0036,0.0026,0.0052,6e-04,9e-04,1e-04,0.0033,0.0061,0.0062,0.0019,6e-04,0.0029,0.0017,1e-04,0.0017,3e-04,0.0019,5e-04,0
"TTL_C20",0,1e-04,0.0023,0.0075,0.0015,2e-04,0.0046,0.0223,0.029,9e-04,1.0005,1e-04,0.0012,0.0012,0.0431,0.0398,0.0037,0.0267,0.0139,0.0035,0.0017,0.0072,0.0122,0.0122,0.0028,8e-04,0.0014,2e-04,0.0338,0.0043,8e-04,2e-04,0.0064,0.005,0.0059,0.0018,5e-04,0.0037,0.0153,3e-04,0.0317,0.0015,0.012,0.0024,0
"TTL_C21",0,0,1e-04,3e-04,1e-04,0,1e-04,3e-04,4e-04,0,0,1,0,0,6e-04,6e-04,5e-04,5e-04,3e-04,1e-04,1e-04,2e-04,3e-04,2e-04,2e-04,0,1e-04,0,8e-04,1e-04,1e-04,0,6e-04,0.0012,0.0017,4e-04,1e-04,7e-04,3e-04,0,5e-04,5e-04,4e-04,2e-04,0
"TTL_C22",1e-04,1e-04,0.0021,0.0014,0.0013,3e-04,0.001,0.0017,5e-04,8e-04,3e-04,1e-04,1.0011,0.0014,0.0011,0.001,0.0019,8e-04,9e-04,3e-04,2e-04,0.0059,0.0026,0.0034,0.0145,0.0017,0.0059,4e-04,0.0028,0.01,8e-04,3e-04,0.0038,0.0051,0.0053,0.002,6e-04,0.0026,0.0021,0.0022,0.0036,6e-04,0.0045,0.0031,0
"TTL_C23",0,1e-04,0.0024,0.0569,0.0022,2e-04,0.0014,0.0111,5e-04,9e-04,3e-04,1e-04,0.0012,1.0019,0.135,0.0998,0.0086,0.1086,0.1135,0.0131,0.0065,0.0136,0.0124,0.0054,0.0905,8e-04,3e-04,1e-04,7e-04,5e-04,2e-04,2e-04,8e-04,0.0012,0.0012,5e-04,1e-04,7e-04,0.0035,0.0082,5e-04,2e-04,7e-04,6e-04,0
