"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1828,0.0185,0.0055,0.0029,0.0066,0.4036,0.1179,0.204,0.0468,0.0063,0.0188,0.0136,0.025,0.0102,0.0074,0.007,0.0095,0.0104,0.0104,0.0102,0.007,0.021,0.0056,0.011,0.0206,0.0044,0.0127,0.0126,0.0179,0.0107,0.0071,0.1224,0.0149,0.0112,0.0069,0.0061,0.015,0.0064,0.0084,0.0167,0.0102,0.0115,0.0247,0.0111,0
"TTL_A03",9e-04,1.0253,2e-04,0,3e-04,0.0113,4e-04,4e-04,6e-04,2e-04,8e-04,6e-04,4e-04,3e-04,2e-04,2e-04,4e-04,4e-04,4e-04,3e-04,3e-04,3e-04,1e-04,2e-04,2e-04,1e-04,6e-04,8e-04,0.001,4e-04,3e-04,0.0122,6e-04,2e-04,3e-04,2e-04,1e-04,2e-04,2e-04,7e-04,5e-04,6e-04,9e-04,4e-04,0
"TTL_B05_06",0.0345,0.0312,1.0824,0.0132,0.0538,0.0313,0.0269,0.0368,0.0456,0.7757,0.0996,0.0334,0.0675,0.0474,0.0644,0.0318,0.0285,0.0432,0.0363,0.0329,0.0228,0.0311,0.3341,0.038,0.0365,0.0119,0.0843,0.0642,0.1064,0.0584,0.0242,0.0293,0.0232,0.0197,0.0124,0.0269,0.023,0.0111,0.0116,0.0228,0.0139,0.0158,0.0199,0.0162,0
"TTL_B07_08",0.0041,0.0057,0.0145,1.0839,0.0045,0.0073,0.0057,0.0083,0.0106,0.0208,0.023,0.0112,0.0119,0.1219,0.1697,0.058,0.0184,0.0564,0.0464,0.0381,0.0196,0.016,0.0076,0.0132,0.0614,0.0019,0.0102,0.0103,0.0086,0.0068,0.0038,0.0058,0.0059,0.0074,0.0034,0.0026,0.0173,0.0025,0.0041,0.0052,0.0024,0.0039,0.0043,0.0037,0
"TTL_B09",0.0071,0.0064,0.2187,0.0089,1.0618,0.0065,0.0056,0.0076,0.0094,0.1568,0.0204,0.007,0.0138,0.0104,0.0141,0.0068,0.006,0.0092,0.0078,0.007,0.0048,0.0065,0.0677,0.008,0.0081,0.0025,0.0173,0.0132,0.0218,0.012,0.0051,0.0062,0.0053,0.0043,0.003,0.0058,0.0049,0.0059,0.0032,0.0048,0.0029,0.0034,0.0046,0.0035,0
"TTL_C10T12",0.0331,0.0151,0.0047,0.0016,0.0075,1.1203,0.0148,0.0157,0.0267,0.006,0.0276,0.022,0.0161,0.0143,0.0122,0.0097,0.0129,0.0145,0.0134,0.0126,0.0092,0.0096,0.004,0.0119,0.0104,0.0035,0.0089,0.0141,0.0332,0.0085,0.0058,0.2531,0.017,0.0098,0.0101,0.0081,0.0054,0.008,0.0118,0.0257,0.0168,0.0204,0.0544,0.0164,0
"TTL_C13T15",0.0086,0.0103,0.009,0.0011,0.0202,0.0124,1.2874,0.0116,0.0241,0.0082,0.0116,0.0134,0.0327,0.0076,0.0054,0.0064,0.0101,0.0092,0.0121,0.0165,0.0088,0.0262,0.0052,0.0111,0.0077,0.0041,0.0129,0.0115,0.0181,0.019,0.016,0.0124,0.0122,0.0091,0.0051,0.0051,0.0056,0.0052,0.006,0.0131,0.005,0.0098,0.0178,0.0149,0
"TTL_C16",0.0086,0.0021,0.0021,8e-04,0.0015,0.0076,0.0042,1.1467,0.0072,0.0022,0.0038,0.0034,0.0047,0.0048,0.003,0.0049,0.0054,0.0064,0.0056,0.0065,0.0031,0.0678,0.0019,0.0182,0.032,0.0069,0.0043,0.004,0.0036,0.0067,0.0021,0.0045,0.0066,0.0037,0.002,0.0017,0.0079,0.0022,0.0021,0.003,0.0015,0.0019,0.0057,0.0026,0
"TTL_C17_18",0.0071,0.0167,0.0055,0.0051,0.0098,0.0327,0.0159,0.0187,1.3619,0.0061,0.0292,0.0317,0.0235,0.0287,0.0067,0.0105,0.0247,0.0205,0.0154,0.0131,0.0106,0.0197,0.0061,0.0116,0.0112,0.0102,0.0149,0.0205,0.0181,0.0112,0.0382,0.0258,0.1755,0.0201,0.034,0.0316,0.007,0.0353,0.0138,0.0233,0.0178,0.0135,0.0311,0.0246,0
"TTL_C19",0.0376,0.0329,0.0119,0.0069,0.0209,0.026,0.02,0.0298,0.0346,1.0334,0.0693,0.0212,0.0624,0.0249,0.0178,0.0145,0.0192,0.0247,0.0195,0.0184,0.0142,0.0176,0.0151,0.0227,0.0174,0.0072,0.087,0.0636,0.1046,0.0421,0.0201,0.0144,0.0144,0.0081,0.0074,0.0071,0.0096,0.0071,0.0087,0.015,0.0053,0.0088,0.0123,0.0101,0
"TTL_C20",0.0605,0.0168,0.0158,0.0083,0.0329,0.0462,0.0683,0.0501,0.1263,0.0335,1.2792,0.0769,0.3035,0.0401,0.0172,0.0284,0.0634,0.071,0.0405,0.0432,0.0363,0.0541,0.0108,0.027,0.0324,0.008,0.034,0.0449,0.0292,0.024,0.0162,0.0282,0.0377,0.0159,0.0135,0.0109,0.0277,0.0144,0.0135,0.0146,0.008,0.0276,0.029,0.0346,0
"TTL_C21",0.017,0.0046,0.0033,0.0013,0.0049,0.0199,0.0115,0.0158,0.0167,0.0056,0.0235,1.3481,0.0189,0.0077,0.0058,0.0072,0.0157,0.0123,0.0128,0.0121,0.007,0.009,0.0036,0.0054,0.0093,0.0034,0.0071,0.0098,0.0087,0.007,0.0044,0.0111,0.0148,0.0127,0.0093,0.0064,0.0055,0.0087,0.0035,0.0058,0.0063,0.128,0.0143,0.0447,0
"TTL_C22",0.0215,0.0114,0.0157,0.003,0.0422,0.0392,0.0328,0.0227,0.0679,0.0159,0.0823,0.0338,1.0651,0.0175,0.0087,0.0131,0.0384,0.0414,0.0434,0.0496,0.0381,0.042,0.0099,0.0152,0.0204,0.0079,0.051,0.0231,0.0314,0.0419,0.0208,0.0256,0.0221,0.0095,0.0106,0.007,0.0143,0.0086,0.0078,0.0118,0.005,0.0111,0.0165,0.0126,0
"TTL_C23",0.0038,0.0024,0.0085,0.0023,0.0081,0.0131,0.0036,0.0101,0.0063,0.0075,0.0125,0.0102,0.0088,1.0835,0.009,0.0088,0.0201,0.0174,0.0106,0.0149,0.0087,0.0065,0.0064,0.0079,0.1124,0.0029,0.0105,0.0184,0.0256,0.0063,0.0036,0.0081,0.0063,0.0078,0.0033,0.003,0.0338,0.003,0.0064,0.0049,0.0042,0.0057,0.0059,0.0045,0
"TTL_C24",0.0128,0.0244,0.0421,0.0124,0.0159,0.0211,0.0154,0.038,0.0318,0.0349,0.0301,0.0179,0.0354,0.0344,1.2853,0.3439,0.1001,0.383,0.3193,0.2376,0.1246,0.0966,0.0267,0.0233,0.1388,0.007,0.0384,0.0368,0.0205,0.0265,0.0149,0.0166,0.0214,0.0273,0.0127,0.0092,0.0447,0.0085,0.0143,0.0161,0.0071,0.0109,0.0156,0.0099,0
"TTL_C25",0.0071,0.0191,0.0182,0.0034,0.0093,0.0152,0.0102,0.0294,0.0186,0.0152,0.0199,0.0118,0.0177,0.0128,0.0301,1.081,0.0342,0.1105,0.1479,0.1252,0.0466,0.0405,0.0122,0.0144,0.0597,0.0039,0.0208,0.0216,0.0117,0.0151,0.01,0.0101,0.0119,0.0127,0.0072,0.0054,0.0272,0.005,0.0093,0.009,0.0039,0.0059,0.0105,0.0057,0
"TTL_C26",0.0022,0.0025,0.0047,9e-04,0.007,0.0036,0.0031,0.0039,0.0156,0.0062,0.006,0.0052,0.0047,0.0029,0.0031,0.0044,1.2725,0.0284,0.0169,0.0136,0.0041,0.0097,0.0058,0.004,0.0108,0.0025,0.0059,0.0063,0.0063,0.0054,0.0037,0.0046,0.0469,0.0329,0.0177,0.0053,0.0044,0.0083,0.0067,0.008,0.004,0.0202,0.0085,0.0098,0
"TTL_C27",0.0043,0.0071,0.0062,0.0019,0.0078,0.007,0.0058,0.0092,0.0104,0.0061,0.0069,0.006,0.0065,0.0075,0.011,0.0108,0.0701,1.1088,0.058,0.0397,0.0152,0.0117,0.0209,0.0077,0.0306,0.005,0.0155,0.0131,0.0086,0.0151,0.0061,0.0107,0.014,0.0358,0.0116,0.0048,0.039,0.0054,0.0076,0.0065,0.0041,0.0056,0.0084,0.0053,0
"TTL_C28",0.0086,0.0198,0.0123,0.003,0.0132,0.0107,0.0101,0.0164,0.0189,0.0109,0.0098,0.0089,0.0111,0.0118,0.0129,0.0184,0.0176,0.0466,1.1428,0.1264,0.027,0.015,0.0111,0.0158,0.0413,0.0038,0.0252,0.0494,0.0096,0.0149,0.0069,0.0089,0.0106,0.0091,0.0067,0.0047,0.0141,0.0045,0.0121,0.0078,0.0032,0.005,0.0088,0.0045,0
"TTL_C29",0.0145,0.0319,0.0186,0.0097,0.0295,0.0201,0.0158,0.0286,0.0325,0.018,0.0186,0.0168,0.0191,0.0204,0.0195,0.0205,0.0207,0.0318,0.0767,1.2561,0.0328,0.0168,0.0173,0.0372,0.0251,0.0093,0.0889,0.0519,0.0279,0.0485,0.0232,0.0147,0.0202,0.0174,0.0143,0.0144,0.0122,0.0088,0.0108,0.0246,0.0057,0.0113,0.016,0.009,0
"TTL_C30",6e-04,7e-04,6e-04,2e-04,7e-04,8e-04,6e-04,0.001,0.0011,6e-04,8e-04,7e-04,8e-04,6e-04,6e-04,8e-04,0.002,0.0017,0.0031,0.0036,1.1189,8e-04,6e-04,6e-04,0.0013,3e-04,0.0031,0.0108,0.0023,0.0033,7e-04,7e-04,0.0014,9e-04,7e-04,3e-04,6e-04,3e-04,4e-04,6e-04,2e-04,4e-04,9e-04,4e-04,0
