"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.244,0.1869,0.0193,0.0175,0.0129,0.3819,0.0319,0.1496,0.0218,0.0164,0.02,0.014,0.027,0.0187,0.0181,0.0164,0.0169,0.0144,0.0168,0.0145,0.0162,0.028,0.0206,0.0149,0.0228,0.0236,0.012,0.0227,0.0196,0.0123,0.0071,0.0898,0.0116,0.0082,0.0075,0.0059,0.0093,0.0105,0.0107,0.0131,0.0047,0.027,0.014,0.0137,0
"TTL_A03",2e-04,1.0778,1e-04,1e-04,1e-04,4e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,2e-04,1e-04,1e-04,0,0.0019,0,0,0,0,0,0,1e-04,0,0,1e-04,2e-04,1e-04,0
"TTL_B05_06",0.0235,0.0248,1.103,0.0314,0.0251,0.0221,0.0163,0.0223,0.0235,0.202,0.0665,0.0143,0.0291,0.0334,0.0359,0.019,0.0162,0.0155,0.0184,0.0148,0.0171,0.0163,0.1532,0.0236,0.0176,0.0135,0.0288,0.0375,0.0305,0.0147,0.0073,0.0131,0.0083,0.0076,0.0071,0.0054,0.0081,0.0084,0.0089,0.0094,0.0088,0.0144,0.0149,0.0093,0
"TTL_B07_08",0.0041,0.0054,0.0453,1.0329,0.0653,0.0047,0.0034,0.0067,0.0043,0.0107,0.0101,0.0033,0.0071,0.0407,0.0679,0.0209,0.0069,0.0116,0.0138,0.0084,0.0094,0.0066,0.0086,0.0065,0.0188,0.0026,0.0033,0.0059,0.0039,0.0036,0.001,0.0027,0.0017,0.0015,0.0016,0.0011,0.0028,0.0023,0.0023,0.0017,0.0011,0.0031,0.0025,0.0018,0
"TTL_B09",0.0039,0.0041,0.146,0.0073,1.0874,0.0036,0.0026,0.0037,0.0037,0.0356,0.0109,0.0023,0.005,0.0053,0.0068,0.0034,0.0027,0.0027,0.0032,0.0026,0.0029,0.0029,0.0224,0.0039,0.0034,0.0022,0.0048,0.0064,0.0052,0.0025,0.0012,0.0021,0.0014,0.0012,0.0012,9e-04,0.0013,0.0014,0.0015,0.0015,0.0013,0.0023,0.0023,0.0015,0
"TTL_C10T12",0.1221,0.0552,0.0101,0.0063,0.006,1.143,0.0111,0.0213,0.0159,0.0108,0.0131,0.0099,0.0118,0.0082,0.0075,0.0067,0.0084,0.0067,0.0071,0.0063,0.0074,0.0093,0.0067,0.006,0.0072,0.0109,0.0047,0.0111,0.0117,0.0037,0.0043,0.1597,0.0057,0.0036,0.0046,0.0029,0.0046,0.0066,0.0061,0.0067,0.0021,0.0297,0.0056,0.0063,0
"TTL_C13T15",0.0033,0.0059,0.005,0.0048,0.0036,0.0046,1.2546,0.007,0.0083,0.0038,0.0048,0.0038,0.0194,0.0053,0.0054,0.0052,0.0086,0.0129,0.0078,0.0105,0.0098,0.0469,0.0032,0.006,0.0061,0.0041,0.0045,0.006,0.0048,0.0036,0.0033,0.0055,0.0034,0.0021,0.0029,0.0014,0.0025,0.0028,0.004,0.0035,0.0028,0.0066,0.0062,0.0061,0
"TTL_C16",0.0083,0.0208,0.0073,0.0092,0.0056,0.0079,0.0091,1.2101,0.0101,0.0052,0.009,0.004,0.0101,0.0157,0.0129,0.0124,0.0091,0.0092,0.0103,0.0096,0.0156,0.0696,0.0057,0.0058,0.0471,0.0072,0.0059,0.0134,0.0074,0.0075,0.0023,0.0058,0.0039,0.0044,0.0034,0.0026,0.0095,0.0062,0.0084,0.0024,0.0022,0.0033,0.0043,0.0051,0
"TTL_C17_18",0.0169,0.0166,0.0168,0.0176,0.0138,0.0463,0.0301,0.046,1.3628,0.0149,0.0306,0.0214,0.0323,0.0229,0.0222,0.0185,0.029,0.0221,0.0238,0.0195,0.0209,0.0359,0.0113,0.0197,0.0187,0.0317,0.0135,0.0225,0.0224,0.0114,0.0237,0.0214,0.139,0.0142,0.0294,0.0295,0.0241,0.0261,0.0225,0.0159,0.0108,0.0165,0.0207,0.0185,0
"TTL_C19",0.0781,0.0873,0.1008,0.0864,0.084,0.0601,0.0439,0.0589,0.0496,1.1867,0.2384,0.0384,0.093,0.0705,0.1026,0.0506,0.0473,0.0451,0.0512,0.0419,0.0451,0.0487,0.083,0.0623,0.0512,0.0401,0.1191,0.1731,0.1378,0.0517,0.0217,0.0324,0.0209,0.0177,0.022,0.0129,0.0201,0.0204,0.0244,0.0181,0.0124,0.0289,0.0235,0.0226,0
"TTL_C20",0.0887,0.0438,0.0385,0.0522,0.0443,0.0688,0.067,0.0712,0.0696,0.0471,1.2067,0.0886,0.283,0.0679,0.043,0.0352,0.059,0.0616,0.0559,0.0421,0.0415,0.058,0.0193,0.0327,0.0467,0.0253,0.0235,0.0346,0.0243,0.0162,0.0113,0.0297,0.0196,0.0104,0.0177,0.0088,0.0191,0.0163,0.018,0.0113,0.0104,0.0486,0.019,0.0253,0
"TTL_C21",0.0067,0.017,0.0037,0.0034,0.0035,0.0066,0.0047,0.0043,0.0041,0.003,0.0096,1.0953,0.0115,0.0038,0.005,0.0032,0.0046,0.004,0.004,0.0036,0.0049,0.0039,0.0017,0.0033,0.0032,0.0021,0.0018,0.0045,0.0047,0.0014,0.0012,0.0031,0.002,0.0015,0.0018,0.001,0.0014,0.0031,0.0018,0.0015,0.001,0.036,0.0022,0.0024,0
"TTL_C22",0.0204,0.0261,0.0217,0.0221,0.0179,0.0395,0.055,0.0536,0.0456,0.0142,0.0294,0.0176,1.1125,0.0295,0.0226,0.0288,0.0727,0.0853,0.0445,0.064,0.0389,0.0521,0.013,0.0258,0.0614,0.0211,0.0205,0.0213,0.0171,0.0135,0.0067,0.0192,0.0138,0.0093,0.0115,0.0062,0.0145,0.0146,0.016,0.0078,0.0071,0.0284,0.0125,0.0116,0
"TTL_C23",0.0104,0.0101,0.0152,0.0653,0.0223,0.015,0.0108,0.021,0.0106,0.009,0.0127,0.0106,0.0161,1.129,0.0267,0.0179,0.0247,0.02,0.0213,0.0228,0.0155,0.0163,0.0098,0.014,0.1232,0.0092,0.0079,0.0198,0.0103,0.0122,0.0029,0.0108,0.0056,0.0063,0.0054,0.0046,0.0228,0.0071,0.0079,0.0041,0.004,0.0104,0.0072,0.0066,0
"TTL_C24",0.0307,0.0267,0.0767,0.0632,0.1641,0.0368,0.0344,0.0948,0.0473,0.0367,0.0488,0.0243,0.0637,0.0784,1.6476,0.4444,0.1078,0.2356,0.2648,0.1518,0.1511,0.1092,0.035,0.0461,0.0988,0.0252,0.0274,0.0467,0.0328,0.0274,0.0076,0.0194,0.015,0.014,0.0177,0.0086,0.0234,0.0183,0.0198,0.0131,0.008,0.0176,0.0162,0.0155,0
"TTL_C25",0.0308,0.0199,0.0298,0.0364,0.0246,0.0353,0.0352,0.06,0.0266,0.0217,0.0276,0.0153,0.047,0.0307,0.0336,1.178,0.0568,0.0678,0.1176,0.0997,0.0779,0.0731,0.0311,0.0242,0.0797,0.02,0.0186,0.0291,0.0238,0.0198,0.0057,0.0188,0.0112,0.012,0.0151,0.0072,0.0257,0.012,0.0148,0.0106,0.0077,0.0154,0.0134,0.0126,0
"TTL_C26",0.0156,0.0173,0.0398,0.0246,0.0461,0.0212,0.0257,0.0258,0.027,0.0233,0.0252,0.0213,0.0497,0.0221,0.0267,0.032,1.7851,0.1519,0.074,0.1234,0.0423,0.1145,0.0232,0.0266,0.0285,0.027,0.0204,0.0327,0.0309,0.0197,0.014,0.0165,0.0222,0.045,0.0661,0.0139,0.0138,0.023,0.0205,0.0204,0.0121,0.0452,0.0312,0.0202,0
"TTL_C27",0.0139,0.0141,0.0231,0.0247,0.0233,0.0169,0.0199,0.0214,0.0191,0.019,0.0215,0.0127,0.0304,0.019,0.0299,0.0324,0.2368,1.1865,0.075,0.086,0.0382,0.0535,0.0211,0.02,0.035,0.016,0.0185,0.0288,0.0196,0.0161,0.0062,0.0116,0.0104,0.0155,0.0209,0.0063,0.0101,0.0115,0.0117,0.0091,0.0061,0.0142,0.0137,0.0096,0
"TTL_C28",0.0201,0.0207,0.0384,0.0528,0.033,0.0211,0.0224,0.0297,0.0322,0.0226,0.0307,0.015,0.0338,0.0338,0.0329,0.0403,0.0648,0.0648,1.1377,0.13,0.0417,0.0405,0.0203,0.0239,0.0347,0.0155,0.0172,0.0226,0.0177,0.0149,0.0046,0.0114,0.0111,0.0081,0.0095,0.0054,0.0109,0.0094,0.0105,0.0097,0.0046,0.0096,0.0125,0.0098,0
"TTL_C29",0.018,0.0153,0.0244,0.0266,0.0185,0.0184,0.0276,0.0207,0.0172,0.0149,0.0166,0.0116,0.0313,0.0253,0.0248,0.0324,0.0519,0.0391,0.069,1.5293,0.0508,0.0312,0.0127,0.0268,0.0285,0.0284,0.0427,0.0696,0.0204,0.0179,0.0091,0.0142,0.0099,0.0119,0.01,0.0056,0.0091,0.0096,0.0117,0.0072,0.0045,0.0095,0.0164,0.0125,0
