"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1619,0.0617,0.008,0.0044,0.0034,0.213,0.0257,0.2671,0.1155,0.0076,0.0113,0.0128,0.0174,0.0095,0.0078,0.0063,0.0107,0.0071,0.0081,0,0.0065,0.0183,0.0129,0.0037,0.0147,0.0083,0.0057,0.0137,0.0076,0.0053,0.0028,0.0934,0.012,0.0052,0.0037,0.0035,0.0025,0.0041,0.0062,0.009,0.0048,0.0087,0.0058,0.0145,0
"TTL_A03",0.0106,1.1657,0.0023,8e-04,7e-04,0.1307,0.0035,0.0033,0.0026,0.0021,0.0034,0.0026,0.0028,0.0016,0.0015,0.0012,0.0019,0.0013,0.0013,0,0.0015,0.0015,0.001,6e-04,0.0011,0.0026,0.0014,0.0059,0.002,5e-04,6e-04,0.0277,0.0014,8e-04,8e-04,6e-04,3e-04,6e-04,9e-04,0.0015,0.0011,0.0019,0.0013,0.0022,0
"TTL_B05_06",0.0184,0.0171,1.0366,0.0221,0.03,0.0163,0.0152,0.019,0.0281,0.5679,0.0321,0.0247,0.0231,0.0443,0.06,0.0209,0.0209,0.016,0.0184,0,0.0149,0.0166,0.1343,0.0139,0.015,0.0098,0.0651,0.0462,0.0426,0.0083,0.0102,0.0107,0.0089,0.0074,0.0047,0.0038,0.0034,0.0047,0.008,0.008,0.0046,0.0086,0.0067,0.0077,0
"TTL_B07_08",0.0226,0.0112,0.0412,1.0816,0.0517,0.0168,0.0241,0.0209,0.0251,0.0362,0.1787,0.0245,0.0755,0.2293,0.2973,0.0708,0.0654,0.0568,0.052,0,0.0412,0.0382,0.0127,0.0094,0.044,0.0087,0.0111,0.0084,0.0082,0.0055,0.004,0.0099,0.0109,0.0089,0.0092,0.0068,0.0068,0.0065,0.0093,0.0067,0.0052,0.0085,0.0114,0.0066,0
"TTL_B09",6e-04,2e-04,0.0015,3e-04,1.0021,4e-04,4e-04,4e-04,5e-04,0.0013,0.0044,5e-04,0.0014,0.0088,7e-04,5e-04,8e-04,6e-04,6e-04,0,4e-04,4e-04,4e-04,2e-04,0.0011,1e-04,3e-04,2e-04,2e-04,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,1e-04,0
"TTL_C10T12",0.0933,0.3206,0.0195,0.0064,0.0058,1.1658,0.0298,0.029,0.0222,0.0167,0.0276,0.022,0.0237,0.0129,0.0123,0.0095,0.0151,0.0106,0.0109,0,0.0123,0.0118,0.0082,0.0048,0.009,0.0187,0.0107,0.0195,0.0164,0.0042,0.0045,0.2265,0.0115,0.0062,0.0061,0.0051,0.0025,0.0047,0.0073,0.0123,0.0088,0.0149,0.0112,0.0175,0
"TTL_C13T15",0.0032,0.0048,0.0029,0.0023,0.0018,0.0038,1.2021,0.0034,0.0081,0.0029,0.0051,0.0051,0.0131,0.005,0.0058,0.0042,0.0092,0.0058,0.005,0,0.0072,0.0144,0.0033,0.0033,0.01,0.0024,0.0024,0.0021,0.0021,0.0014,0.0015,0.0041,0.0064,0.0022,0.0016,0.0025,0.0016,0.002,0.0026,0.0038,0.0021,0.003,0.0029,0.0031,0
"TTL_C16",0.0061,0.0031,0.005,0.0026,0.002,0.0054,0.0072,1.167,0.009,0.0039,0.0031,0.0025,0.0041,0.0072,0.0086,0.0081,0.0075,0.0053,0.0054,0,0.0054,0.0495,0.0044,0.0042,0.0468,0.003,0.0025,0.0034,0.0022,0.0026,0.0015,0.0028,0.0026,0.0026,0.0019,0.0015,0.006,0.0013,0.0024,0.0029,0.0019,0.0019,0.0027,0.0034,0
"TTL_C17_18",0.0109,0.0173,0.0177,0.0136,0.0096,0.0311,0.0243,0.0206,1.161,0.0174,0.0237,0.0461,0.0232,0.0322,0.0189,0.0144,0.0402,0.0253,0.0208,0,0.0127,0.0163,0.0371,0.0103,0.0116,0.0227,0.0104,0.0074,0.0084,0.0066,0.008,0.0143,0.0762,0.0217,0.0094,0.012,0.0035,0.0239,0.013,0.0093,0.0101,0.0139,0.015,0.0152,0
"TTL_C19",0.0274,0.0242,0.0272,0.0184,0.0228,0.0189,0.0161,0.0198,0.0208,1.0441,0.0332,0.0117,0.0234,0.032,0.0237,0.0141,0.0184,0.0142,0.0171,0,0.0138,0.0168,0.0196,0.0142,0.016,0.0113,0.1097,0.0798,0.0735,0.0084,0.0153,0.0113,0.0079,0.006,0.0043,0.0034,0.0029,0.0047,0.0099,0.0086,0.0035,0.0089,0.0064,0.0104,0
