"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1774,0.0093,0.0013,0.0095,0.0045,0.2864,0.0206,0.0278,0.0083,0.003,0.0087,0.0262,0.021,0.0088,0.0064,0.0057,0.0113,0.0063,0.0057,0.0056,0.0073,0.0061,0.0053,0.0059,0.0066,0.0062,0.0058,0.0069,0.0076,0.0061,0.0025,0.068,0.0051,0.0033,0.003,0.0026,0.0024,0.0039,0.01,0.006,0.0019,0.0126,0.0208,0.0086,0
"TTL_A03",9e-04,1.0096,0,1e-04,0,0.0037,1e-04,1e-04,1e-04,0,1e-04,7e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,1e-04,0,1e-04,1e-04,2e-04,1e-04,0,0,0.0019,1e-04,0,0,0,0,0,1e-04,1e-04,0,4e-04,3e-04,1e-04,0
"TTL_B05_06",0.0493,0.0469,1.0256,0.0652,0.0657,0.0357,0.0518,0.0281,0.0393,0.7074,0.1713,0.0303,0.0651,0.0639,0.0886,0.0366,0.0193,0.0458,0.0236,0.0265,0.0268,0.0261,0.2269,0.0276,0.0297,0.0189,0.0878,0.0649,0.1267,0.0236,0.0131,0.033,0.013,0.0117,0.0082,0.0087,0.0158,0.0114,0.0184,0.0137,0.0119,0.0136,0.0283,0.0301,0
"TTL_B07_08",0.0028,0.0019,0.0053,1.1132,0.0291,0.0023,0.0048,0.0028,0.0023,0.0042,0.0106,0.002,0.0047,0.0657,0.0673,0.0154,0.002,0.0069,0.0065,0.0059,0.0078,0.0038,0.0025,0.002,0.0124,0.001,0.0012,0.0011,0.0016,0.0012,4e-04,0.0011,8e-04,9e-04,5e-04,4e-04,0.0019,0.001,8e-04,0.0022,6e-04,7e-04,0.001,0.0011,0
"TTL_B09",0.0032,0.0031,0.0564,0.0153,1.1475,0.0025,0.0051,0.0025,0.0028,0.0394,0.0101,0.0021,0.0044,0.0057,0.045,0.0107,0.0019,0.0059,0.0045,0.0046,0.0047,0.0032,0.0134,0.0024,0.0128,0.0014,0.0052,0.004,0.0075,0.0021,9e-04,0.0022,0.001,0.0012,7e-04,7e-04,0.0023,0.0013,0.0014,0.0018,0.001,0.001,0.002,0.002,0
"TTL_C10T12",0.1147,0.0253,0.0013,0.0219,0.0079,1.2253,0.0185,0.0085,0.0124,0.003,0.0161,0.0881,0.0148,0.0161,0.0068,0.0071,0.0135,0.0074,0.0072,0.0066,0.0084,0.0071,0.0051,0.0123,0.007,0.008,0.0051,0.007,0.0085,0.005,0.0039,0.1956,0.0081,0.0046,0.0047,0.0054,0.0026,0.007,0.0092,0.0074,0.0039,0.0277,0.0645,0.0133,0
"TTL_C13T15",0.0016,0.0325,2e-04,0.0013,8e-04,0.0021,1.1677,0.003,0.0128,5e-04,0.0021,0.002,0.0134,0.0052,0.0015,0.0031,0.0014,0.002,0.0023,0.0045,0.0033,0.0103,8e-04,0.0013,0.0019,0.0011,0.0011,0.001,0.0012,0.0012,0.0012,0.002,0.0021,8e-04,5e-04,5e-04,5e-04,7e-04,0.001,0.0013,4e-04,0.0025,0.0015,0.0029,0
"TTL_C16",0.005,0.0026,5e-04,0.0042,0.0025,0.0051,0.0042,1.2352,0.0073,0.0013,0.0034,0.0067,0.0087,0.0089,0.0045,0.0076,0.0039,0.0049,0.0058,0.0061,0.0123,0.0222,0.0038,0.0044,0.0294,0.0026,0.0027,0.003,0.0036,0.0045,0.0012,0.003,0.003,0.0024,0.0016,0.0013,0.0051,0.0025,0.0041,0.0037,0.0016,0.0018,0.0024,0.0088,0
"TTL_C17_18",0.0113,0.0242,0.0018,0.0191,0.0122,0.0384,0.0255,0.0186,1.3411,0.0045,0.0138,0.0318,0.0242,0.0207,0.0162,0.0183,0.0178,0.0151,0.0187,0.0161,0.019,0.0194,0.0093,0.0159,0.0114,0.0166,0.0117,0.0104,0.0104,0.0106,0.0078,0.0195,0.1411,0.0125,0.0122,0.0124,0.0088,0.0199,0.0164,0.0136,0.0121,0.02,0.0158,0.0144,0
"TTL_C19",0.0237,0.0592,0.0033,0.0482,0.0196,0.0185,0.0324,0.0191,0.0191,1.049,0.1092,0.0182,0.0405,0.0283,0.0186,0.0164,0.0157,0.0405,0.0143,0.0168,0.0173,0.0185,0.0254,0.0224,0.0207,0.0135,0.1158,0.0874,0.1779,0.021,0.0139,0.0111,0.0087,0.0071,0.0065,0.0052,0.0075,0.0075,0.0191,0.0084,0.0054,0.0062,0.0131,0.0148,0
"TTL_C20",0.0433,0.0256,0.0031,0.0585,0.0233,0.0357,0.225,0.0522,0.0783,0.0321,1.4114,0.109,0.3396,0.082,0.0253,0.0322,0.024,0.048,0.0281,0.0392,0.0359,0.0496,0.017,0.0272,0.0359,0.0139,0.022,0.0168,0.0245,0.0096,0.006,0.0147,0.0169,0.009,0.0065,0.0064,0.0084,0.0128,0.012,0.0106,0.006,0.0164,0.0116,0.0334,0
"TTL_C21",0.003,0.0011,2e-04,0.002,0.0011,0.0034,0.0043,0.003,0.0028,9e-04,0.0056,1.028,0.005,0.0027,0.0016,0.002,0.0053,0.0022,0.0023,0.002,0.0023,0.0022,0.001,0.0011,0.0019,0.0015,0.0011,0.0017,0.001,9e-04,7e-04,0.0017,0.0018,0.0013,8e-04,7e-04,6e-04,0.0022,8e-04,0.0015,6e-04,0.0114,0.0011,0.0012,0
"TTL_C22",0.0101,0.0049,7e-04,0.0061,0.0035,0.0185,0.0272,0.0463,0.0319,0.0026,0.0132,0.0124,1.0666,0.0381,0.008,0.0199,0.0091,0.0268,0.0271,0.0497,0.0325,0.0273,0.0047,0.0056,0.026,0.0079,0.0152,0.0043,0.005,0.0048,0.0019,0.0063,0.0071,0.0039,0.0026,0.003,0.0046,0.0046,0.005,0.0046,0.0021,0.006,0.0048,0.0078,0
"TTL_C23",0.0056,0.0025,8e-04,0.0121,0.0072,0.0104,0.0043,0.0143,0.0035,0.0016,0.0043,0.0051,0.0062,1.1125,0.0083,0.0095,0.0048,0.0145,0.0062,0.0071,0.0106,0.0069,0.0064,0.0043,0.0666,0.0025,0.0024,0.0022,0.0027,0.0047,0.0012,0.0052,0.0024,0.0032,0.0013,0.0017,0.0079,0.0032,0.0018,0.0065,0.0022,0.0027,0.0052,0.0041,0
"TTL_C24",0.0066,0.0056,0.001,0.0084,0.0055,0.009,0.0082,0.0213,0.0099,0.0024,0.0091,0.0051,0.0163,0.0347,1.1959,0.2518,0.0176,0.0931,0.0857,0.0851,0.0733,0.0352,0.006,0.0154,0.0363,0.0054,0.0044,0.0051,0.0066,0.0047,0.0018,0.0042,0.0033,0.0057,0.0023,0.002,0.0089,0.0041,0.0025,0.0064,0.0027,0.0025,0.0034,0.004,0
"TTL_C25",0.0158,0.0135,0.002,0.0191,0.0129,0.0255,0.0184,0.0464,0.0153,0.0051,0.016,0.0112,0.0158,0.0197,0.0223,1.1131,0.0173,0.0207,0.1334,0.0739,0.1305,0.0585,0.0134,0.0261,0.0708,0.0092,0.0095,0.012,0.0159,0.0099,0.0038,0.0095,0.0064,0.0084,0.0044,0.0038,0.0095,0.009,0.0053,0.0157,0.0047,0.0052,0.0073,0.0079,0
"TTL_C26",0.0147,0.0167,0.002,0.0163,0.0123,0.0162,0.0157,0.0165,0.0156,0.0056,0.014,0.0129,0.0143,0.018,0.0209,0.0184,1.0634,0.0337,0.0681,0.0247,0.0533,0.0305,0.0119,0.0135,0.0193,0.0105,0.0115,0.0148,0.0166,0.0103,0.0066,0.0106,0.0136,0.0688,0.0271,0.0079,0.0069,0.0116,0.0075,0.0101,0.0044,0.0109,0.009,0.0091,0
"TTL_C27",0.0057,0.0049,0.0011,0.0098,0.0076,0.0072,0.0061,0.0065,0.0062,0.0024,0.0055,0.0057,0.0061,0.0097,0.0095,0.0134,0.0221,1.1506,0.0334,0.0229,0.0405,0.019,0.0058,0.0063,0.0213,0.0052,0.0048,0.0059,0.0064,0.0049,0.0034,0.0045,0.0039,0.0224,0.0034,0.0046,0.0039,0.0057,0.0033,0.0056,0.0025,0.0029,0.0048,0.005,0
"TTL_C28",0.0162,0.0174,0.0022,0.022,0.0142,0.0151,0.0139,0.0184,0.0136,0.0057,0.0144,0.0104,0.0144,0.0193,0.0254,0.0315,0.0229,0.0354,1.1575,0.0878,0.0809,0.0508,0.0122,0.0124,0.0274,0.011,0.0097,0.0141,0.0199,0.0079,0.0037,0.0075,0.0056,0.0092,0.0041,0.003,0.0051,0.0073,0.005,0.0071,0.0024,0.0039,0.0054,0.006,0
"TTL_C29",0.0039,0.0024,5e-04,0.0034,0.0019,0.0055,0.0052,0.0052,0.0044,0.0015,0.0037,0.0034,0.0042,0.0045,0.0033,0.0047,0.0059,0.0082,0.0078,1.2607,0.008,0.0045,0.0019,0.0038,0.0047,0.0142,0.0032,0.0021,0.0023,0.0017,0.001,0.0033,0.0024,0.0026,0.0014,0.0011,0.0012,0.0018,0.0023,0.0016,7e-04,0.0014,0.002,0.0017,0
