"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.6441,0.4348,0.0464,0.039,0.0586,0.6542,0.2235,0.27,0.0944,0.0531,0.0969,0.0654,0.0599,0.0508,0.0584,0.0398,0.0495,0.0458,0.0476,0.0445,0.0538,0.1075,0.046,0.0635,0.0419,0.1811,0.0406,0.0714,0.0636,0.0571,0.0258,0.3563,0.0756,0.0223,0.0417,0.0316,0.0311,0.0761,0.0598,0.0427,0.0458,0.0979,0.0983,0.1255,0
"TTL_A03",0,1.1318,1e-04,1e-04,1e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,1e-04,1e-04,1e-04,1e-04,0,0.0014,1e-04,0,1e-04,0,0,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,0
"TTL_B05_06",0.0086,0.031,1.1803,0.0667,0.0592,0.0136,0.0232,0.0267,0.0483,0.4292,0.1379,0.0553,0.048,0.0756,0.149,0.0646,0.0388,0.0457,0.0628,0.0532,0.0603,0.0382,0.4252,0.0663,0.0356,0.0101,0.0549,0.0442,0.0436,0.0194,0.0266,0.0192,0.0303,0.0183,0.0288,0.0164,0.0268,0.0277,0.0308,0.018,0.0203,0.0391,0.0445,0.0439,0
"TTL_B07_08",0.0016,0.0053,0.0144,1.1168,0.0166,0.0021,0.0033,0.0045,0.0052,0.0096,0.0255,0.0078,0.0087,0.0754,0.1233,0.0335,0.0135,0.0253,0.0375,0.0182,0.0256,0.0075,0.0098,0.0105,0.022,0.0032,0.0096,0.0186,0.0069,0.0033,0.0029,0.0029,0.0044,0.0032,0.0034,0.002,0.009,0.0083,0.0091,0.0035,0.0031,0.007,0.0065,0.0076,0
"TTL_B09",0.0013,0.0119,0.0829,0.0415,1.0644,0.0018,0.0028,0.0034,0.0068,0.0578,0.0183,0.0065,0.0061,0.0146,0.0221,0.0087,0.0049,0.0061,0.0086,0.0067,0.0078,0.0047,0.0424,0.0086,0.0101,0.0014,0.0073,0.0063,0.0055,0.0042,0.0032,0.0024,0.0038,0.0022,0.0033,0.002,0.0038,0.0037,0.0045,0.0023,0.0024,0.005,0.0054,0.0054,0
"TTL_C10T12",0.0295,0.169,0.0374,0.0319,0.0466,1.2578,0.0649,0.0308,0.0815,0.043,0.0592,0.0708,0.0497,0.0411,0.055,0.0369,0.0385,0.0409,0.0399,0.0358,0.045,0.0373,0.0423,0.0695,0.0383,0.1853,0.0377,0.0666,0.0602,0.067,0.0264,0.2161,0.0854,0.0213,0.0434,0.0336,0.0261,0.0465,0.0559,0.0448,0.0594,0.1076,0.1167,0.1119,0
"TTL_C13T15",0.0069,0.0178,0.0368,0.0174,0.0225,0.0159,1.292,0.0173,0.0221,0.0253,0.0325,0.0195,0.0355,0.0304,0.0266,0.0189,0.0202,0.027,0.0214,0.0478,0.0262,0.0442,0.0243,0.0398,0.017,0.0284,0.0288,0.0209,0.0189,0.0156,0.019,0.0531,0.0327,0.0108,0.0134,0.0082,0.0226,0.0191,0.0188,0.0203,0.0135,0.1118,0.0583,0.0582,0
"TTL_C16",0.0047,0.0093,0.0082,0.0181,0.0134,0.007,0.0069,1.319,0.0286,0.009,0.0138,0.0097,0.0124,0.0183,0.0127,0.0098,0.009,0.014,0.0149,0.0123,0.0247,0.2367,0.0074,0.0132,0.0323,0.0122,0.0104,0.019,0.0114,0.0097,0.0052,0.0109,0.014,0.0059,0.0148,0.007,0.0274,0.0081,0.0104,0.0103,0.0118,0.0111,0.0209,0.024,0
"TTL_C17_18",0.0016,0.0082,0.0077,0.0091,0.0104,0.0131,0.0109,0.0085,1.2207,0.007,0.0156,0.0125,0.0082,0.0166,0.0099,0.0076,0.0116,0.0109,0.0106,0.0082,0.0083,0.0164,0.007,0.0257,0.0078,0.0073,0.0083,0.0079,0.0119,0.0065,0.0137,0.0074,0.2079,0.0094,0.0136,0.0256,0.0086,0.0148,0.0147,0.0191,0.0664,0.0187,0.0597,0.0507,0
"TTL_C19",0.0049,0.0262,0.0461,0.0654,0.0514,0.0064,0.0124,0.0136,0.022,1.0947,0.0384,0.014,0.02,0.04,0.1326,0.0378,0.0217,0.0263,0.0443,0.0286,0.0395,0.0195,0.0307,0.0364,0.0215,0.0059,0.0314,0.0462,0.047,0.0137,0.0141,0.0099,0.0176,0.0101,0.0141,0.0109,0.0109,0.0221,0.0252,0.0084,0.0084,0.0165,0.0209,0.0252,0
