"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1083,0.0112,0.004,0.0091,0.0055,0.1633,0.0136,0.1925,0.0097,0.0034,0.0097,0.0078,0.0311,0.0064,0.0053,0.0056,0.0069,0.0059,0.0061,0.0058,0.0061,0.0086,0.0037,0.0025,0.0119,0.0098,0.0028,0.0036,0.0051,0.0063,0.0017,0.0641,0.0053,0.0084,0.003,0.0025,9e-04,0.0054,0.0035,0.0033,0.0057,0.0122,0.0066,0.0079,0
"TTL_A03",0.0012,1.0342,4e-04,0.0011,6e-04,0.0244,7e-04,8e-04,8e-04,4e-04,8e-04,7e-04,7e-04,7e-04,6e-04,7e-04,9e-04,7e-04,6e-04,5e-04,6e-04,0.0021,5e-04,4e-04,6e-04,7e-04,4e-04,6e-04,7e-04,7e-04,3e-04,0.017,8e-04,0.0017,6e-04,5e-04,1e-04,6e-04,7e-04,5e-04,5e-04,0.0029,7e-04,9e-04,0
"TTL_B05_06",0.0088,0.0188,1.0141,0.0345,0.0291,0.0085,0.0095,0.0103,0.0126,0.3816,0.0294,0.0095,0.0127,0.0234,0.0226,0.0115,0.0104,0.0076,0.0079,0.0072,0.0092,0.0088,0.1486,0.0062,0.0151,0.0078,0.0174,0.0324,0.0387,0.0076,0.0055,0.0089,0.0074,0.0058,0.0045,0.0028,0.0016,0.0127,0.0048,0.0094,0.0052,0.0076,0.0114,0.0086,0
"TTL_B07_08",6e-04,8e-04,0.001,1.0041,0.0064,0.0011,0.0013,0.0011,0.0019,0.0021,0.0053,0.002,0.0025,0.042,0.0591,0.015,0.0058,0.0056,0.0063,0.0041,0.0069,0.0029,0.0012,6e-04,0.0153,7e-04,7e-04,0.001,0.0015,0.0013,3e-04,8e-04,8e-04,7e-04,4e-04,3e-04,6e-04,9e-04,4e-04,9e-04,4e-04,8e-04,8e-04,0.0012,0
"TTL_B09",5e-04,0.0033,0.0069,0.0085,1.0169,5e-04,4e-04,4e-04,7e-04,0.0148,0.0019,5e-04,7e-04,0.0023,0.0018,7e-04,5e-04,4e-04,4e-04,4e-04,5e-04,5e-04,0.0034,4e-04,0.0019,3e-04,8e-04,0.0012,0.0016,4e-04,2e-04,4e-04,3e-04,2e-04,2e-04,1e-04,1e-04,4e-04,2e-04,4e-04,2e-04,3e-04,4e-04,4e-04,0
"TTL_C10T12",0.0405,0.0471,0.0044,0.0145,0.0084,1.106,0.0125,0.0136,0.0114,0.0042,0.0132,0.0107,0.0093,0.0093,0.0068,0.008,0.0104,0.0075,0.0072,0.0057,0.0068,0.007,0.006,0.0045,0.0075,0.0096,0.0054,0.0063,0.0084,0.0094,0.0039,0.1863,0.0106,0.0228,0.0071,0.0064,0.0016,0.0087,0.0079,0.0055,0.0112,0.0247,0.01,0.0105,0
"TTL_C13T15",0.003,0.0148,0.0022,0.0082,0.0048,0.0037,1.2166,0.0051,0.011,0.0022,0.005,0.0033,0.0256,0.0068,0.004,0.0042,0.0079,0.0057,0.0054,0.0065,0.0064,0.0069,0.0024,0.0022,0.0064,0.0045,0.0025,0.0084,0.0053,0.0045,0.0027,0.0041,0.0055,0.0048,0.0032,0.0023,6e-04,0.0037,0.0047,0.0043,0.0012,0.0058,0.0082,0.0067,0
"TTL_C16",0.0025,0.0026,0.0013,0.0028,0.004,0.0026,0.0027,1.1456,0.0215,0.0012,0.0022,0.0016,0.002,0.0075,0.0033,0.0042,0.0031,0.0025,0.0023,0.002,0.0038,0.0158,0.0025,0.0012,0.0341,0.002,0.0015,0.0017,0.005,0.014,8e-04,0.002,0.004,0.0017,0.0011,9e-04,0.0013,0.0019,0.0014,0.0017,0.001,0.0011,0.0027,0.0019,0
"TTL_C17_18",0.0198,0.0126,0.0088,0.0182,0.0184,0.0368,0.0333,0.0244,1.3102,0.009,0.0386,0.0346,0.0262,0.0395,0.0162,0.0225,0.0373,0.028,0.02,0.0171,0.0187,0.026,0.0148,0.009,0.0199,0.0264,0.0116,0.013,0.0242,0.0428,0.0187,0.0207,0.1587,0.0295,0.0296,0.025,0.0044,0.0548,0.0228,0.0267,0.0185,0.0202,0.0326,0.0216,0
"TTL_C19",0.0194,0.0469,0.01,0.0823,0.0427,0.0162,0.0171,0.0195,0.0177,1.0482,0.055,0.0182,0.0219,0.0401,0.0346,0.018,0.0158,0.0125,0.0128,0.012,0.0147,0.0152,0.0674,0.0087,0.0336,0.0143,0.0407,0.0814,0.0985,0.0102,0.0109,0.0139,0.0123,0.0089,0.0078,0.0051,0.003,0.0199,0.0092,0.0166,0.0083,0.0129,0.0193,0.0154,0
