"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.004,0.0021,0,0,0.0012,0.0049,0.0023,0.0012,0.0023,0.0018,0.0024,0.0023,0,0.002,0.002,0.0018,0.0021,0.002,0.002,0.002,0.0019,9e-04,0.0022,0.0018,0.0011,0.002,0.0022,0.0057,0.0085,0.0011,0.0038,0.0145,0.0014,0.0026,3e-04,8e-04,4e-04,8e-04,0.0021,6e-04,9e-04,0.001,0.0028,0.0024,0
"TTL_A03",2e-04,1.0015,0,0,1e-04,1e-04,2e-04,1e-04,2e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5e-04,7e-04,1e-04,3e-04,9e-04,1e-04,2e-04,0,1e-04,0,1e-04,1e-04,0,1e-04,1e-04,2e-04,2e-04,0
"TTL_B05_06",0.0076,0.0124,1,0,0.0328,0.0022,0.004,0.0013,0.0036,0.0018,0.0018,0.0011,0,0.0065,0.003,0.0019,0.002,0.0021,0.0078,0.0018,0.0019,0.0055,8e-04,0.0011,5e-04,9e-04,0.0018,0.0012,0.0013,0.0064,0.0017,6e-04,6e-04,0.0012,3e-04,6e-04,3e-04,0.001,0.0027,3e-04,8e-04,4e-04,9e-04,9e-04,0
"TTL_B07_08",0.0037,0.0065,0,1,0.0146,5e-04,0.0012,4e-04,9e-04,6e-04,6e-04,4e-04,0,0.0058,0.0015,9e-04,9e-04,0.0011,0.003,7e-04,6e-04,0.0015,2e-04,3e-04,2e-04,3e-04,5e-04,3e-04,3e-04,0.0021,4e-04,2e-04,2e-04,3e-04,1e-04,1e-04,1e-04,3e-04,8e-04,1e-04,2e-04,1e-04,2e-04,2e-04,0
"TTL_B09",0.0018,0.0048,0,0,1.0285,2e-04,2e-04,2e-04,2e-04,1e-04,1e-04,1e-04,0,3e-04,3e-04,2e-04,1e-04,1e-04,9e-04,1e-04,1e-04,0,0,1e-04,0,1e-04,2e-04,1e-04,1e-04,3e-04,2e-04,1e-04,1e-04,1e-04,0,1e-04,0,2e-04,2e-04,0,1e-04,1e-04,1e-04,1e-04,0
"TTL_C10T12",0.0407,0.0405,0,0,0.0109,1.049,0.0437,0.0292,0.0585,0.0308,0.055,0.0504,0,0.0262,0.0278,0.024,0.0297,0.0273,0.0282,0.0245,0.0239,0.0109,0.0124,0.0144,0.0257,0.0239,0.0163,0.0338,0.0319,0.0111,0.0343,0.0401,0.0183,0.0258,0.0035,0.0101,0.0066,0.0103,0.0268,0.0059,0.008,0.0154,0.0254,0.0288,0
"TTL_C13T15",0.0038,0.0044,0,0,0.0021,0.0038,1.0545,0.0026,0.0054,0.0043,0.0053,0.0049,0,0.0048,0.0051,0.0047,0.0055,0.0053,0.0053,0.0056,0.0052,0.0024,0.0012,0.0024,0.0021,0.0047,0.0033,0.004,0.0039,0.002,0.0065,0.0019,0.0032,0.0046,7e-04,0.0021,0.0013,0.0019,0.006,0.0012,0.0014,0.0017,0.004,0.0056,0
"TTL_C16",0.0081,0.0067,0,0,6e-04,0.0037,0.0012,1.0006,0.0013,0.0011,0.0013,0.0012,0,0.0013,0.0013,0.0013,0.0014,0.0013,0.0013,0.0013,0.0012,6e-04,4e-04,9e-04,0.008,0.0011,0.0019,0.0045,0.0018,0.0015,0.0025,8e-04,9e-04,0.0018,1e-04,5e-04,3e-04,5e-04,0.0011,5e-04,7e-04,0.003,0.0014,0.0015,0
"TTL_C17_18",0.0087,0.0109,0,0,0.0019,0.0197,0.0128,0.0028,1.0242,0.0044,0.0068,0.0066,0,0.0078,0.0048,0.0044,0.0074,0.0069,0.0061,0.005,0.0046,0.0035,0.0012,0.0022,0.0041,0.0043,0.0024,0.0035,0.0031,0.0016,0.0042,0.0022,0.0042,0.0038,5e-04,0.002,0.0011,0.0017,0.0035,9e-04,0.0015,0.0038,0.0036,0.0036,0
"TTL_C19",0.0236,0.0228,0,0,0.0176,0.0223,0.0299,0.0132,0.0301,1.1974,0.1465,0.0604,0,0.0697,0.1165,0.0837,0.0446,0.0476,0.0478,0.0411,0.0381,0.0177,0.0075,0.0126,0.0118,0.0357,0.0123,0.0203,0.021,0.01,0.0167,0.0108,0.0132,0.0142,0.0022,0.0075,0.0044,0.0062,0.0181,0.008,0.0074,0.0078,0.0154,0.0155,0
