"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0734,0.0144,0.008,0.009,0.0055,0.3033,0.0504,0.0868,0.0631,0.0159,0.0783,0.0111,0.0427,0.0147,0.0188,0.0124,0.0085,0.0132,0.0085,0.012,0.0066,0.0131,0.004,0.0053,0.012,0.0089,0.0062,0.0061,0.0099,0.0042,0.0035,0.0776,0.0295,0.0046,0.0027,0.0022,9e-04,0.0048,0.0051,0.0052,0.0042,0.0088,0.0074,0.024,0
"TTL_A03",6e-04,1.0141,1e-04,1e-04,1e-04,0.0057,2e-04,5e-04,7e-04,1e-04,4e-04,1e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,0,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,0.0041,4e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,3e-04,3e-04,5e-04,1e-04,7e-04,0
"TTL_B05_06",0.0201,0.0043,1.0357,0.03,0.0219,0.0204,0.0107,0.0161,0.0219,0.2836,0.0338,0.0087,0.0224,0.0299,0.0734,0.0289,0.0106,0.0242,0.0168,0.0204,0.0103,0.0128,0.0368,0.0193,0.021,0.0078,0.0524,0.0238,0.0652,0.0097,0.0099,0.0104,0.0062,0.0052,0.003,0.0021,0.0011,0.0036,0.0059,0.0042,0.0025,0.0041,0.0051,0.0096,0
"TTL_B07_08",0.009,0.001,0.0142,1.0269,0.0161,0.0077,0.0046,0.0081,0.0065,0.0095,0.0273,0.0038,0.0111,0.1109,0.0914,0.028,0.0038,0.0218,0.018,0.0159,0.0077,0.0102,0.0029,0.0106,0.037,0.0017,0.0033,0.0029,0.0038,0.0022,0.0016,0.0035,0.0022,0.0021,0.001,6e-04,0.0021,0.001,0.0021,0.0016,8e-04,0.0017,0.002,0.0029,0
"TTL_B09",0.0018,6e-04,0.0249,0.0148,1.0353,0.0017,9e-04,0.0013,0.0018,0.0211,0.0035,8e-04,0.002,0.005,0.0059,0.0025,9e-04,0.002,0.0014,0.0016,9e-04,0.0011,0.0019,0.0011,0.0026,6e-04,0.004,0.0019,0.005,9e-04,8e-04,8e-04,5e-04,4e-04,2e-04,2e-04,2e-04,3e-04,5e-04,3e-04,2e-04,3e-04,4e-04,8e-04,0
"TTL_C10T12",0.058,0.0163,0.011,0.012,0.0078,1.1758,0.0268,0.0228,0.0289,0.0236,0.073,0.0158,0.0472,0.0173,0.0135,0.0136,0.009,0.0162,0.01,0.0127,0.0075,0.0126,0.006,0.006,0.0107,0.0067,0.008,0.007,0.0148,0.0053,0.0044,0.2163,0.0299,0.0056,0.0034,0.0034,0.0011,0.0059,0.0065,0.0099,0.0083,0.018,0.0072,0.0359,0
"TTL_C13T15",0.0048,6e-04,0.0039,0.0053,0.0032,0.0047,1.3074,0.0155,0.0064,0.0035,0.0048,0.0043,0.0127,0.0042,0.0043,0.0048,0.0044,0.004,0.004,0.0146,0.0058,0.0162,0.0024,0.003,0.0043,0.0018,0.0032,0.0044,0.0075,0.0029,0.0028,0.0054,0.0054,0.0028,0.0012,0.0017,4e-04,0.0019,0.0029,0.0017,0.0021,0.0023,0.0051,0.0164,0
"TTL_C16",0.0029,5e-04,0.0019,0.0026,0.0019,0.0029,0.0024,1.1199,0.0092,0.0017,0.0022,0.0021,0.0027,0.0031,0.0052,0.0051,0.0056,0.0025,0.0047,0.0035,0.0029,0.0396,0.0021,0.0016,0.0127,0.0021,0.001,0.0037,0.0019,0.0023,0.0017,0.0014,0.0032,0.0013,0.001,5e-04,0.001,9e-04,0.0015,7e-04,5e-04,0.0021,0.0017,0.0024,0
"TTL_C17_18",0.0096,0.0017,0.0076,0.01,0.0076,0.0306,0.0246,0.0553,1.1927,0.0106,0.0207,0.0249,0.0402,0.0357,0.0108,0.026,0.0295,0.0187,0.0124,0.0203,0.0094,0.0192,0.0053,0.0054,0.0115,0.0141,0.0074,0.0116,0.0125,0.0097,0.0101,0.0175,0.0546,0.013,0.0123,0.0089,0.0022,0.0219,0.0195,0.0058,0.0062,0.0084,0.0175,0.0149,0
"TTL_C19",0.1069,0.0236,0.0767,0.1443,0.083,0.1042,0.0515,0.0741,0.0945,1.7383,0.172,0.044,0.1118,0.1419,0.1451,0.0768,0.0506,0.0857,0.057,0.0734,0.0406,0.0501,0.0402,0.0363,0.0676,0.0387,0.3082,0.1352,0.3847,0.0467,0.0516,0.0509,0.0269,0.0151,0.012,0.0087,0.0035,0.0155,0.0212,0.0145,0.0101,0.0165,0.0186,0.0465,0
