"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0992,0.0135,0.0085,0.0072,0.007,0.3235,0.0363,0.1602,0.0528,0.0085,0.0129,0.0145,0.0372,0.0086,0.0069,0.0078,0.0088,0.0085,0.0078,0.01,0.0099,0.0253,0.0059,0.007,0.0128,0.0119,0.0053,0.0103,0.0076,0.0087,0.0058,0.0788,0.0146,0.0041,0.0048,0.0043,0.004,0.0086,0.0082,0.0041,0.0041,0.0076,0.0185,0.0065,0
"TTL_A03",9e-04,1.0152,2e-04,3e-04,5e-04,0.0082,5e-04,4e-04,9e-04,3e-04,6e-04,8e-04,4e-04,3e-04,3e-04,3e-04,6e-04,4e-04,3e-04,4e-04,6e-04,3e-04,3e-04,5e-04,7e-04,3e-04,3e-04,5e-04,4e-04,4e-04,4e-04,0.0061,0.0011,5e-04,6e-04,4e-04,6e-04,0.001,7e-04,3e-04,4e-04,8e-04,5e-04,4e-04,0
"TTL_B05_06",0.0105,0.0142,1.0243,0.0422,0.0377,0.0142,0.015,0.0133,0.0161,0.5761,0.0411,0.014,0.0203,0.0285,0.0358,0.0198,0.0118,0.0176,0.0157,0.0167,0.0154,0.0116,0.1597,0.0205,0.0111,0.0102,0.0381,0.0235,0.0331,0.0194,0.01,0.0082,0.0119,0.0062,0.0064,0.0058,0.0032,0.0073,0.0077,0.0066,0.0045,0.0081,0.0047,0.0061,0
"TTL_B07_08",0.0026,0.0048,0.0063,1.015,0.0105,0.0047,0.0037,0.0037,0.0044,0.0052,0.0144,0.006,0.0054,0.0764,0.0856,0.0241,0.0089,0.0227,0.0184,0.0164,0.0147,0.0104,0.0033,0.0096,0.0198,0.0025,0.0023,0.003,0.0028,0.0035,0.0015,0.0019,0.0024,0.0029,0.0018,0.0014,0.0043,0.0022,0.0017,0.0014,9e-04,0.002,0.0017,0.002,0
"TTL_B09",2e-04,0.0011,0.0048,0.0045,1.0097,3e-04,2e-04,2e-04,4e-04,0.0084,8e-04,2e-04,4e-04,0.0017,8e-04,4e-04,2e-04,4e-04,3e-04,3e-04,3e-04,2e-04,0.0014,4e-04,7e-04,2e-04,6e-04,4e-04,5e-04,4e-04,2e-04,2e-04,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0
"TTL_C10T12",0.1169,0.0269,0.0043,0.0066,0.0088,1.2168,0.0314,0.0225,0.0125,0.0073,0.0179,0.0159,0.0131,0.0071,0.0067,0.0066,0.008,0.007,0.0064,0.0072,0.0067,0.0078,0.0067,0.0061,0.0068,0.0058,0.006,0.0225,0.0116,0.0073,0.0062,0.2446,0.006,0.0038,0.0049,0.005,0.0021,0.0078,0.0147,0.0049,0.0078,0.0138,0.0109,0.0061,0
"TTL_C13T15",0.0042,0.0189,0.0045,0.0046,0.005,0.0081,1.3614,0.0069,0.0086,0.0045,0.0177,0.0141,0.0198,0.0063,0.0069,0.0093,0.0074,0.0082,0.0078,0.0231,0.0149,0.0229,0.0028,0.0089,0.0043,0.007,0.0036,0.0085,0.0078,0.0046,0.0229,0.0056,0.0057,0.004,0.0028,0.0017,0.0012,0.0049,0.0044,0.0038,0.0013,0.0097,0.0047,0.0093,0
"TTL_C16",0.0105,0.0104,0.0457,0.0137,0.0103,0.0204,0.009,1.3564,0.0139,0.0282,0.0089,0.0062,0.0089,0.0216,0.0105,0.0174,0.0092,0.0113,0.0141,0.0101,0.0166,0.156,0.0103,0.0095,0.0338,0.0054,0.0065,0.0112,0.0113,0.0233,0.0095,0.0068,0.0085,0.0044,0.0032,0.0033,0.0075,0.0058,0.0049,0.0029,0.0022,0.0035,0.0052,0.0111,0
"TTL_C17_18",0.0131,0.0116,0.0109,0.0202,0.0228,0.0426,0.0334,0.0362,1.3456,0.0183,0.0592,0.068,0.0411,0.0336,0.0197,0.0226,0.0343,0.0326,0.0248,0.0243,0.0241,0.0315,0.0144,0.0227,0.0172,0.023,0.0139,0.0181,0.0205,0.0336,0.0326,0.017,0.2571,0.02,0.0421,0.0255,0.0078,0.0962,0.0467,0.015,0.0101,0.0192,0.0345,0.0482,0
"TTL_C19",0.014,0.0209,0.0247,0.0522,0.036,0.0175,0.0175,0.0158,0.0169,1.0652,0.0596,0.0151,0.0251,0.0334,0.0234,0.0176,0.0128,0.0167,0.0155,0.0167,0.0164,0.0124,0.0419,0.0224,0.0129,0.0121,0.0653,0.0386,0.0568,0.0287,0.0136,0.009,0.014,0.0068,0.0062,0.0062,0.0036,0.0076,0.0097,0.0058,0.0052,0.0102,0.0053,0.0064,0
"TTL_C20",0.0517,0.0249,0.033,0.0689,0.0348,0.0511,0.098,0.0454,0.0707,0.0366,1.2336,0.14,0.2533,0.0503,0.0684,0.0596,0.0415,0.071,0.0546,0.0817,0.068,0.0488,0.0148,0.0404,0.0334,0.0191,0.0153,0.0235,0.0191,0.0371,0.009,0.0175,0.0287,0.008,0.0211,0.0067,0.0095,0.0178,0.0162,0.0084,0.0056,0.0358,0.012,0.025,0
"TTL_C21",0.0076,0.002,0.0035,0.0075,0.0018,0.0055,0.0027,0.0028,0.0029,0.0027,0.0069,1.0603,0.0045,0.0023,0.0073,0.0031,0.0024,0.0033,0.0028,0.0029,0.0053,0.0024,0.0013,0.0024,0.0016,0.001,8e-04,0.0013,0.0012,0.0014,6e-04,0.0024,0.0018,9e-04,0.001,6e-04,5e-04,0.002,0.0014,8e-04,9e-04,0.0316,0.0012,0.003,0
"TTL_C22",0.0145,0.0277,0.0124,0.0206,0.0204,0.0348,0.0404,0.0176,0.0199,0.0123,0.0405,0.0286,1.152,0.0191,0.0192,0.0241,0.0438,0.0595,0.0396,0.1081,0.0829,0.0329,0.0071,0.0163,0.0232,0.0137,0.0143,0.0189,0.0161,0.0351,0.0061,0.0102,0.0103,0.0053,0.0059,0.0036,0.0057,0.0081,0.0073,0.0042,0.0024,0.0079,0.0074,0.0126,0
"TTL_C23",0.0081,0.0069,0.0088,0.0151,0.0197,0.0253,0.0084,0.0094,0.0087,0.0097,0.0151,0.0117,0.0115,1.0855,0.023,0.0162,0.0177,0.0192,0.0155,0.021,0.021,0.0142,0.0104,0.0192,0.1329,0.0094,0.0074,0.0093,0.0091,0.0153,0.0078,0.0102,0.0075,0.0212,0.0057,0.0072,0.0285,0.0087,0.0065,0.0047,0.0043,0.0093,0.0081,0.0091,0
"TTL_C24",0.0158,0.0371,0.0268,0.0403,0.0427,0.0197,0.0174,0.0292,0.023,0.0264,0.0267,0.0207,0.0253,0.0429,1.1987,0.2928,0.0945,0.27,0.2249,0.1939,0.1727,0.1029,0.0223,0.049,0.0482,0.0152,0.0174,0.0239,0.0209,0.0207,0.0089,0.0084,0.0126,0.0103,0.0093,0.0063,0.0109,0.0103,0.01,0.009,0.004,0.0091,0.0084,0.0111,0
"TTL_C25",0.0399,0.033,0.0357,0.0753,0.0477,0.0448,0.0291,0.0529,0.0399,0.0403,0.0496,0.0353,0.0382,0.0557,0.1784,1.149,0.0536,0.1031,0.158,0.0987,0.098,0.0711,0.0415,0.0819,0.0929,0.018,0.018,0.0248,0.0234,0.0383,0.0175,0.0158,0.0181,0.0103,0.0126,0.0093,0.0208,0.0141,0.0154,0.0105,0.0059,0.0113,0.0124,0.0206,0
"TTL_C26",0.0028,0.009,0.0038,0.0065,0.0091,0.0051,0.0054,0.0057,0.0052,0.0049,0.0059,0.0052,0.0053,0.0056,0.0061,0.0064,1.2493,0.0091,0.0085,0.0136,0.0334,0.0146,0.0041,0.0061,0.0098,0.0053,0.005,0.0098,0.0092,0.0136,0.0034,0.0031,0.0134,0.0238,0.0314,0.0069,0.0027,0.014,0.0076,0.0047,0.0057,0.0421,0.0071,0.0157,0
"TTL_C27",0.005,0.0119,0.0087,0.015,0.0173,0.0077,0.0087,0.0106,0.0098,0.0109,0.0127,0.0108,0.0125,0.0163,0.0207,0.0234,0.1391,1.1608,0.1006,0.0484,0.0488,0.0263,0.0229,0.0129,0.0407,0.0072,0.0078,0.0105,0.0105,0.0114,0.0052,0.0041,0.0094,0.0162,0.0102,0.0054,0.0091,0.0071,0.0058,0.0052,0.0038,0.009,0.0072,0.0075,0
"TTL_C28",0.0164,0.0211,0.0369,0.0575,0.0534,0.0175,0.0276,0.0408,0.0379,0.0372,0.0433,0.0395,0.0462,0.0559,0.0666,0.0821,0.0276,0.0384,1.0872,0.0532,0.0882,0.041,0.026,0.0346,0.0274,0.0114,0.0148,0.0169,0.0161,0.0173,0.0077,0.0083,0.0161,0.0096,0.0063,0.0047,0.0064,0.009,0.0109,0.0157,0.0036,0.0075,0.0088,0.0126,0
"TTL_C29",0.011,0.0151,0.0097,0.0181,0.0141,0.0209,0.0212,0.0208,0.0152,0.0141,0.0185,0.0155,0.0188,0.0211,0.0191,0.0186,0.023,0.0189,0.019,1.4211,0.0483,0.0192,0.0085,0.0161,0.0135,0.0582,0.0616,0.0155,0.0135,0.0232,0.01,0.0106,0.0104,0.006,0.0063,0.0038,0.0034,0.008,0.0152,0.0066,0.0027,0.0074,0.0055,0.0067,0
"TTL_C30",0.0014,0.1885,0.0064,0.0058,0.0028,0.0038,0.0022,0.0028,0.0023,0.0055,0.0028,0.0025,0.0025,0.0031,0.0033,0.0033,0.0029,0.0057,0.0034,0.0034,1.0913,0.0213,0.0021,0.0028,0.0018,0.0024,0.0101,0.0851,0.0577,0.0092,0.0022,0.0021,0.0018,0.0013,0.0017,0.0013,6e-04,0.0017,0.0025,0.0119,8e-04,0.0011,0.0013,0.0015,0
"TTL_C31T33",0.0038,0.0109,0.0101,0.0144,0.0156,0.0082,0.0083,0.0148,0.0096,0.0097,0.0098,0.0075,0.0091,0.0116,0.0129,0.0159,0.019,0.0168,0.0189,0.0172,0.0234,1.0535,0.0087,0.0121,0.0098,0.0051,0.0087,0.0159,0.021,0.016,0.008,0.0043,0.0107,0.0085,0.0047,0.0052,0.0026,0.0093,0.0104,0.0068,0.0047,0.0056,0.0119,0.0069,0
"TTL_D",0.0218,0.0195,0.0744,0.0914,0.0456,0.0364,0.0427,0.0354,0.0537,0.0788,0.0609,0.044,0.0502,0.0742,0.0753,0.0556,0.03,0.0433,0.0376,0.0431,0.0359,0.0299,1.1319,0.0635,0.0262,0.0279,0.0244,0.0201,0.0197,0.0293,0.0212,0.026,0.0333,0.0194,0.0236,0.0181,0.0081,0.0244,0.0179,0.0237,0.0132,0.0203,0.0125,0.0201,0
"TTL_E",0.0229,0.0073,0.0053,0.0148,0.012,0.0186,0.0108,0.0174,0.0199,0.0131,0.0149,0.0116,0.0097,0.0117,0.0529,0.0195,0.0109,0.0176,0.0155,0.015,0.0141,0.0116,0.0068,1.2785,0.0075,0.0074,0.0053,0.0079,0.0064,0.0073,0.0032,0.0126,0.0118,0.0037,0.0062,0.0035,0.0033,0.0104,0.0065,0.0046,0.0035,0.0106,0.0055,0.0127,0
"TTL_F",0.0232,0.0143,0.0184,0.0479,0.0537,0.0294,0.0293,0.0261,0.0393,0.0291,0.0329,0.0291,0.0247,0.036,0.0389,0.0314,0.0299,0.0357,0.0298,0.0293,0.0312,0.0262,0.0299,0.1146,1.2271,0.045,0.0325,0.0307,0.0342,0.0414,0.0173,0.0251,0.0354,0.0277,0.0248,0.0486,0.2598,0.0401,0.0279,0.0268,0.0281,0.0297,0.0452,0.0192,0
"TTL_G",0.1105,0.0867,0.0678,0.112,0.0866,0.2103,0.2406,0.1769,0.1358,0.0997,0.1591,0.1566,0.1617,0.1206,0.1394,0.1334,0.2126,0.1477,0.1429,0.2041,0.1563,0.1476,0.0653,0.0923,0.1094,1.0632,0.1504,0.0766,0.0696,0.0867,0.0757,0.1194,0.0956,0.0429,0.0484,0.0316,0.0275,0.0606,0.0524,0.031,0.0219,0.0735,0.0407,0.057,0
"TTL_H49",0.0385,0.0302,0.0432,0.1208,0.0422,0.0764,0.0588,0.0777,0.0683,0.0861,0.0829,0.0437,0.0694,0.0945,0.0808,0.0744,0.0506,0.0648,0.0614,0.0693,0.0519,0.0547,0.0281,0.0332,0.0424,0.0508,1.0343,0.0758,0.0467,0.1114,0.0722,0.0278,0.043,0.0275,0.0196,0.0119,0.0104,0.0229,0.0208,0.0134,0.0104,0.0177,0.0169,0.0178,0
"TTL_H50",0.0029,0.0027,0.0045,0.0046,0.0085,0.0062,0.0062,0.0048,0.0055,0.0096,0.0065,0.0111,0.007,0.0055,0.0062,0.0079,0.0052,0.0068,0.0066,0.0082,0.005,0.0047,0.0027,0.0059,0.003,0.0034,0.0034,1.0068,0.0044,0.0093,0.0014,0.0022,0.0042,0.0012,0.0024,0.0012,8e-04,0.0043,0.0045,0.0022,7e-04,0.0017,0.0026,0.0017,0
"TTL_H51",0.0023,0.0039,0.0035,0.006,0.0059,0.0049,0.0048,0.0049,0.0044,0.0076,0.0068,0.0055,0.0054,0.0054,0.0058,0.0058,0.0075,0.0067,0.0063,0.0061,0.0063,0.0051,0.0039,0.0038,0.0037,0.0031,0.0041,0.0123,1.0269,0.0102,0.0141,0.0024,0.0035,0.0033,0.0041,0.0042,0.0011,0.0053,0.0191,0.0023,8e-04,0.0024,0.003,0.0028,0
"TTL_H52",0.0231,0.0669,0.0263,0.0929,0.0306,0.0412,0.0314,0.0398,0.0365,0.0451,0.0438,0.0306,0.0374,0.0493,0.056,0.0427,0.0377,0.044,0.0395,0.0381,0.0376,0.0295,0.0152,0.0189,0.0228,0.0355,0.0964,0.3283,0.2753,1.199,0.0246,0.0187,0.0203,0.0123,0.0116,0.0095,0.0059,0.0148,0.0176,0.0066,0.004,0.0101,0.0084,0.0103,0
"TTL_H53",0.0016,0.0021,0.0026,0.004,0.0049,0.0037,0.0038,0.0035,0.0055,0.0035,0.0045,0.0048,0.004,0.0039,0.0043,0.0051,0.0037,0.0041,0.0049,0.0039,0.0039,0.0034,0.0034,0.0048,0.0034,0.0037,0.0025,0.0044,0.0038,0.0067,1.1457,0.0023,0.0054,0.0475,0.014,0.0095,0.0019,0.0114,0.0071,0.0031,0.0014,0.0033,0.0031,0.0046,0
"TTL_I",0.0043,0.0043,0.005,0.009,0.0187,0.01,0.0089,0.0099,0.007,0.0077,0.0255,0.0184,0.0112,0.008,0.0084,0.0091,0.0134,0.009,0.0084,0.0083,0.0083,0.0069,0.0081,0.0085,0.0103,0.0076,0.0153,0.0256,0.0328,0.0105,0.0166,1.0057,0.0071,0.0057,0.0064,0.0107,0.0031,0.0123,0.05,0.0054,0.013,0.0171,0.0221,0.0077,0
"TTL_J58T60",0.0041,0.0049,0.0049,0.0094,0.013,0.012,0.0116,0.007,0.0372,0.0085,0.0127,0.0189,0.0085,0.0107,0.0089,0.0085,0.0117,0.0104,0.0092,0.0085,0.0097,0.0079,0.0075,0.0111,0.0075,0.0089,0.0059,0.0086,0.016,0.0145,0.011,0.0075,1.2011,0.0111,0.0228,0.0174,0.0044,0.0756,0.0305,0.0097,0.0065,0.0095,0.0162,0.0262,0
"TTL_J61",0.0104,0.0172,0.0165,0.0244,0.0227,0.0224,0.026,0.0208,0.0265,0.0235,0.0288,0.0234,0.0203,0.0222,0.0253,0.0222,0.032,0.0256,0.0262,0.02,0.0235,0.0195,0.0239,0.0252,0.017,0.0222,0.017,0.0283,0.0297,0.0466,0.0155,0.0147,0.0531,1.1708,0.0404,0.0612,0.0106,0.0447,0.0292,0.0278,0.0134,0.0184,0.0316,0.0348,0
"TTL_J62_63",0.0019,0.0021,0.0022,0.0032,0.0077,0.0034,0.0033,0.0033,0.0028,0.0044,0.0038,0.0034,0.0031,0.0036,0.0041,0.0037,0.0081,0.0041,0.0036,0.0035,0.0042,0.0055,0.0049,0.0039,0.0026,0.0023,0.0022,0.0033,0.0034,0.0034,0.0027,0.0021,0.0048,0.0046,1.0232,0.0133,0.0012,0.0075,0.0041,0.0055,0.0017,0.0062,0.0026,0.0048,0
"TTL_K",0.0475,0.0421,0.0553,0.0654,0.0716,0.0623,0.0634,0.0605,0.0586,0.0725,0.0617,0.0509,0.0588,0.0609,0.0583,0.0571,0.0592,0.0589,0.0597,0.0568,0.0593,0.0515,0.0695,0.0677,0.0565,0.0706,0.0744,0.0772,0.0777,0.0842,0.0362,0.0617,0.0522,0.0562,0.0663,1.2148,0.0496,0.0811,0.0603,0.0372,0.0337,0.0502,0.0508,0.0707,0
"TTL_L",0.0054,0.0058,0.0058,0.0101,0.0111,0.0118,0.0153,0.0135,0.0079,0.0091,0.0112,0.015,0.0087,0.0097,0.0108,0.0126,0.016,0.0128,0.0117,0.0101,0.0111,0.0128,0.0107,0.0089,0.008,0.0276,0.0086,0.0084,0.008,0.0138,0.0054,0.0149,0.0127,0.0089,0.0148,0.0174,1.0033,0.0223,0.0133,0.0052,0.0085,0.0093,0.01,0.0163,0
"TTL_M",0.0194,0.0251,0.0257,0.0557,0.0947,0.0524,0.0568,0.0326,0.0356,0.0477,0.0594,0.0732,0.0388,0.055,0.0513,0.0506,0.0719,0.0635,0.0536,0.0449,0.0501,0.0455,0.0312,0.0547,0.0593,0.0408,0.0253,0.0386,0.0514,0.0513,0.0226,0.0286,0.0578,0.0647,0.0444,0.076,0.0252,1.1507,0.0705,0.0302,0.0123,0.0335,0.0697,0.0675,0
