"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1951,0.1062,0.0121,0.0221,0.0022,0.3169,0.0248,0.2629,0.1381,0.0143,0.0824,0.0663,0.0486,0.0238,0.018,0.0153,0.0228,0.0223,0.0165,0.0199,0.0162,0.0439,0.0175,0.0142,0.0152,0.0205,0.0132,0.0117,0.0112,0.0102,0.0068,0.0473,0.0146,0.0059,0.0079,0.0051,0.0046,0.0114,0.031,0.0069,0.0099,0.0162,0.0026,0.0142,0
"TTL_A03",5e-04,1.0119,0.0058,0.0067,1e-04,0.0062,3e-04,3e-04,4e-04,0.002,6e-04,7e-04,4e-04,5e-04,0.0014,4e-04,4e-04,4e-04,5e-04,4e-04,5e-04,3e-04,9e-04,7e-04,2e-04,7e-04,4e-04,4e-04,3e-04,3e-04,2e-04,0.0011,2e-04,1e-04,1e-04,1e-04,1e-04,2e-04,2e-04,1e-04,2e-04,3e-04,1e-04,0.0046,0
"TTL_B05_06",0.0206,0.0208,1.0651,0.0982,0.0072,0.0221,0.0125,0.0128,0.0309,0.3218,0.0315,0.0289,0.0273,0.0524,0.1231,0.0335,0.0198,0.0292,0.0366,0.0225,0.0377,0.0189,0.1372,0.0255,0.0177,0.0125,0.0494,0.04,0.033,0.0294,0.0141,0.009,0.0109,0.0096,0.0069,0.0056,0.0127,0.0241,0.0149,0.0086,0.0127,0.0145,0.0039,0.013,0
"TTL_B07_08",0.0026,0.003,0.0104,1.0396,0.0027,0.0033,0.0024,0.0025,0.0044,0.0134,0.0045,0.0044,0.006,0.0175,0.0988,0.0201,0.0075,0.0141,0.0215,0.0087,0.0232,0.0076,0.0098,0.0038,0.0076,0.0028,0.0046,0.0047,0.0058,0.0067,0.0018,0.0016,0.0017,0.0015,0.0013,8e-04,0.0029,0.0031,0.003,0.0012,0.0017,0.0019,5e-04,0.0018,0
"TTL_B09",0.0051,0.0045,0.0658,0.0665,1.0946,0.0044,0.0022,0.0029,0.0045,0.046,0.0051,0.0047,0.0045,0.0111,0.0194,0.0058,0.0034,0.0049,0.0061,0.0039,0.0061,0.0033,0.0175,0.0055,0.0049,0.0026,0.0094,0.0077,0.0064,0.0103,0.0029,0.0019,0.0019,0.0016,0.0013,0.001,0.0052,0.004,0.0028,0.0015,0.0021,0.0024,7e-04,0.0023,0
"TTL_C10T12",0.047,0.1364,0.0026,0.0048,8e-04,1.1613,0.0064,0.0123,0.0178,0.0052,0.0375,0.0756,0.0129,0.0046,0.0046,0.0037,0.0067,0.007,0.0049,0.0057,0.0048,0.0065,0.0032,0.0033,0.0025,0.0066,0.0034,0.0091,0.0039,0.0026,0.0018,0.0935,0.0045,0.0016,0.002,0.0014,0.0016,0.0028,0.0075,0.0038,0.0117,0.0209,0.002,0.0084,0
"TTL_C13T15",0.0022,0.0029,0.0016,0.0033,6e-04,0.0038,1.2983,0.0026,0.0156,0.0022,0.0057,0.0064,0.0122,0.0042,0.0031,0.0052,0.0062,0.0065,0.0055,0.0163,0.0059,0.0162,0.0022,0.0032,0.0028,0.0039,0.0036,0.0025,0.0026,0.0025,0.0015,0.0048,0.0028,0.0013,0.0012,0.0049,0.001,0.0023,0.0031,0.0025,0.0019,0.0035,0.0012,0.0028,0
"TTL_C16",0.0134,0.0102,0.0103,0.0186,0.0018,0.0143,0.0109,1.2552,0.0301,0.0085,0.0161,0.015,0.0123,0.0322,0.0161,0.0137,0.0121,0.0163,0.0142,0.0125,0.0134,0.1383,0.0111,0.0109,0.027,0.0141,0.0095,0.0089,0.0102,0.0084,0.0052,0.01,0.0079,0.0046,0.0048,0.0037,0.005,0.0106,0.0272,0.0046,0.0044,0.0112,0.0016,0.0139,0
"TTL_C17_18",0.0058,0.0089,0.0025,0.006,0.0011,0.0327,0.0153,0.0072,1.2371,0.0043,0.017,0.057,0.0135,0.0192,0.0065,0.0081,0.0132,0.0131,0.01,0.0095,0.0062,0.0119,0.0057,0.0056,0.0045,0.0109,0.0041,0.0041,0.0043,0.0039,0.0126,0.0075,0.0602,0.0064,0.01,0.0067,0.0025,0.0104,0.0105,0.0072,0.0085,0.0069,0.0032,0.0113,0
"TTL_C19",0.0469,0.0409,0.0255,0.066,0.0085,0.0382,0.019,0.0233,0.0331,1.0743,0.0591,0.0461,0.0474,0.0517,0.0543,0.0258,0.0254,0.0303,0.0287,0.0257,0.0274,0.0213,0.0338,0.0372,0.0219,0.02,0.1292,0.1012,0.0763,0.0498,0.0284,0.0124,0.013,0.0087,0.0081,0.0064,0.0072,0.0147,0.0252,0.0088,0.0089,0.0134,0.004,0.0156,0
