"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1682,0.0242,0.0084,0.0014,0.0023,0.2193,0.0085,0.0294,0.0063,0.0126,0.0158,0.0063,0.01,0.0044,0.0039,0.0028,0.0044,0.0052,0.0033,0.0038,0.0037,0.0063,0.0038,0.0056,0.0045,0.006,0.0052,0.0165,0.0084,0.0047,0.0017,0.0611,0.0032,0.0018,0.0015,0.0014,0.0011,0.0032,0.0044,0.008,0.007,0.0079,0.0049,0.006,0
"TTL_A03",1e-04,1.3121,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTL_B05_06",0.0042,0.0016,1.11,0.0095,0.0152,0.0058,0.0034,0.0044,0.01,0.0973,0.0177,0.0045,0.0095,0.0354,0.0639,0.009,0.0045,0.0091,0.0114,0.0065,0.0051,0.0067,0.0275,0.0062,0.0072,0.0047,0.0059,0.0103,0.0066,0.0054,0.0027,0.0032,0.0032,0.0022,0.0014,0.0015,0.0011,0.0028,0.0026,0.0038,0.0047,0.0023,0.0034,0.0029,0
"TTL_B07_08",0.0011,4e-04,0.0104,1.0044,0.004,0.0014,9e-04,0.0013,0.0025,0.0118,0.0098,0.0016,0.0034,0.0211,0.0445,0.0049,0.0018,0.0042,0.0051,0.0029,0.0021,0.0029,0.0026,0.0024,0.0048,0.0012,0.0014,0.0028,0.0016,0.0016,7e-04,8e-04,8e-04,6e-04,4e-04,4e-04,5e-04,8e-04,7e-04,0.001,0.001,6e-04,7e-04,7e-04,0
"TTL_B09",1e-04,0,0.0031,2e-04,1.0014,1e-04,0,1e-04,2e-04,5e-04,2e-04,1e-04,1e-04,3e-04,3e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0,0,1e-04,0,0,0,0,1e-04,0,1e-04,1e-04,0,0,0,0
"TTL_C10T12",0.1826,0.0078,0.0134,0.0025,0.0036,1.2222,0.0275,0.0134,0.0138,0.0405,0.0517,0.0171,0.0186,0.0098,0.0091,0.006,0.0107,0.0137,0.0071,0.0082,0.0087,0.0096,0.0082,0.0169,0.0064,0.0127,0.0155,0.0556,0.0294,0.0122,0.0038,0.2505,0.0081,0.0038,0.0033,0.003,0.0018,0.0063,0.0059,0.0235,0.0243,0.0315,0.0123,0.0139,0
"TTL_C13T15",0.0126,0.0016,0.0099,0.0019,0.0023,0.0089,1.3343,0.0047,0.0213,0.0218,0.0178,0.0062,0.0109,0.0245,0.005,0.0035,0.0127,0.0071,0.0065,0.0262,0.0125,0.024,0.0045,0.0125,0.0072,0.0054,0.0052,0.0113,0.0073,0.0045,0.0053,0.0066,0.0078,0.0025,0.0015,0.0012,0.0012,0.0035,0.0047,0.0053,0.0042,0.0039,0.0152,0.01,0
"TTL_C16",0.0063,0.002,0.041,0.0062,0.0082,0.0086,0.0068,1.4147,0.0086,0.0094,0.0068,0.0039,0.0131,0.0169,0.0132,0.0157,0.0177,0.0167,0.0126,0.0112,0.0194,0.0913,0.0133,0.0119,0.0755,0.0069,0.0059,0.0118,0.008,0.0099,0.0039,0.0054,0.0049,0.0058,0.0025,0.0027,0.0072,0.0054,0.0062,0.0054,0.0114,0.0031,0.0072,0.0157,0
"TTL_C17_18",0.0077,0.0036,0.011,0.0025,0.0031,0.0128,0.0117,0.0141,1.1475,0.0129,0.0161,0.0083,0.0233,0.0144,0.0084,0.0086,0.0125,0.0148,0.0097,0.0104,0.0089,0.0128,0.0104,0.0124,0.0074,0.016,0.0067,0.014,0.0092,0.0104,0.0131,0.0084,0.1437,0.0101,0.0052,0.0076,0.003,0.0141,0.0156,0.0065,0.0146,0.0047,0.0103,0.0093,0
"TTL_C19",0.0104,0.003,0.0163,0.004,0.0039,0.0084,0.0092,0.0093,0.011,1.0778,0.0327,0.0103,0.0374,0.018,0.0155,0.008,0.0089,0.0171,0.0076,0.0081,0.0067,0.009,0.0111,0.0069,0.008,0.0097,0.0161,0.0296,0.0233,0.0162,0.0057,0.0061,0.0045,0.0028,0.0018,0.0014,0.0013,0.0038,0.0041,0.0035,0.0054,0.0033,0.005,0.004,0
