"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1778,0.0612,0.0225,0.0284,0.0243,0.4454,0.1971,0.2318,0.1027,0.023,0.0472,0.1943,0.0642,0.0517,0.0259,0.0293,0.0297,0.0328,0.0299,0.0269,0.0266,0.1227,0.0211,0.046,0.1202,0.0458,0.0255,0.0245,0.043,0.1164,0.0328,0.1923,0.0707,0.0192,0.0291,0.0198,0.0099,0.049,0.0349,0.037,0.0372,0.0706,0.0159,0.0247,0
"TTL_A03",0.0058,1.1687,0.0019,0.0029,0.0025,0.0372,0.0051,0.0049,0.0046,0.0022,0.0047,0.0054,0.0035,0.0038,0.0026,0.003,0.0031,0.0035,0.0034,0.0028,0.0027,0.0044,0.0021,0.0044,0.0032,0.0059,0.002,0.0043,0.0041,0.0026,0.0025,0.0772,0.0064,0.0022,0.0032,0.0037,0.0014,0.0061,0.0049,0.0056,0.0047,0.0035,0.0012,0.0018,0
"TTL_B05_06",0.034,0.0222,1.0931,0.1316,0.105,0.0414,0.0635,0.0903,0.0912,0.6745,0.2088,0.0619,0.1257,0.1375,0.1568,0.1137,0.0789,0.0997,0.0984,0.0786,0.0818,0.0874,0.3019,0.1326,0.0955,0.0481,0.1074,0.1945,0.1697,0.1313,0.0621,0.0362,0.0603,0.0468,0.0622,0.0318,0.0188,0.0817,0.0471,0.0382,0.0519,0.0701,0.0206,0.0246,0
"TTL_B07_08",0.0079,0.0052,0.0245,1.1012,0.0361,0.0115,0.0162,0.0207,0.0213,0.0213,0.0631,0.0234,0.0392,0.0736,0.2169,0.1275,0.0434,0.086,0.0787,0.0495,0.0574,0.0379,0.021,0.0292,0.0746,0.0124,0.0139,0.0127,0.0145,0.0185,0.0181,0.008,0.0156,0.0224,0.0241,0.0097,0.007,0.0413,0.0158,0.009,0.0119,0.0219,0.0021,0.0054,0
"TTL_B09",0.0012,8e-04,0.036,0.0067,1.0065,0.0017,0.0022,0.0031,0.0031,0.0224,0.0071,0.0021,0.0043,0.0047,0.0057,0.0041,0.0027,0.0035,0.0035,0.0027,0.0029,0.003,0.0103,0.0045,0.0041,0.0016,0.0036,0.0065,0.0057,0.0044,0.0021,0.0013,0.0021,0.0016,0.0021,0.0011,7e-04,0.0028,0.0016,0.0013,0.0018,0.0024,7e-04,8e-04,0
"TTL_C10T12",0.0969,0.0641,0.0144,0.0244,0.0189,1.2453,0.0662,0.0355,0.0313,0.0228,0.047,0.0903,0.0325,0.0248,0.028,0.0298,0.0229,0.0324,0.031,0.0241,0.0278,0.034,0.021,0.0362,0.0288,0.0388,0.0156,0.015,0.0472,0.0257,0.0184,0.3221,0.1067,0.0162,0.0229,0.0196,0.0078,0.0395,0.0297,0.0363,0.0348,0.0409,0.0273,0.0248,0
"TTL_C13T15",0.0064,0.0041,0.0172,0.0219,0.0205,0.0124,1.6391,0.0245,0.0444,0.0154,0.0207,0.0183,0.0351,0.0334,0.0189,0.024,0.0273,0.0223,0.0323,0.0272,0.0241,0.1673,0.0168,0.0287,0.0237,0.0235,0.0129,0.0132,0.0208,0.0323,0.0512,0.0152,0.0429,0.0183,0.023,0.0151,0.005,0.0311,0.0447,0.1052,0.0201,0.0266,0.0077,0.0878,0
"TTL_C16",0.0028,0.0035,0.0084,0.0065,0.0053,0.0037,0.0044,1.3332,0.0213,0.0064,0.0062,0.0048,0.0071,0.0115,0.0058,0.0192,0.0079,0.0102,0.009,0.0061,0.0081,0.0895,0.0054,0.0107,0.041,0.0054,0.0036,0.0035,0.0037,0.0059,0.0071,0.0032,0.0148,0.0046,0.0061,0.0033,0.0031,0.0118,0.0054,0.0066,0.0144,0.0084,0.0022,0.0073,0
"TTL_C17_18",0.0092,0.0075,0.0145,0.0196,0.0211,0.0339,0.029,0.0352,1.3597,0.0151,0.0314,0.0498,0.0369,0.0479,0.0185,0.0257,0.0402,0.0462,0.0259,0.0253,0.025,0.0532,0.0174,0.0281,0.0255,0.0514,0.0142,0.0112,0.0183,0.0173,0.1456,0.0182,0.1798,0.0286,0.1273,0.0338,0.0085,0.0862,0.0544,0.0503,0.0593,0.029,0.0066,0.0194,0
"TTL_C19",0.0299,0.026,0.0616,0.1319,0.0978,0.0347,0.0504,0.0702,0.0711,1.1066,0.1521,0.047,0.094,0.0998,0.1358,0.0962,0.0685,0.0863,0.0821,0.0645,0.071,0.073,0.1121,0.128,0.0903,0.0476,0.1416,0.3022,0.2564,0.186,0.0615,0.0298,0.0569,0.0366,0.0462,0.0296,0.0149,0.0707,0.0459,0.0348,0.0326,0.0525,0.0078,0.0177,0
