"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1234,0.0188,0.0045,0.0012,0.0017,0.3003,0.0375,0.0545,0.0247,0.006,0.0178,0.0092,0.0179,0.0072,0.0079,0.009,0.008,0.014,0.0082,0.0079,0.0068,0.0152,0.0037,0.006,0.0076,0.0157,0.0044,0.0245,0.0064,0.0123,0.0046,0.0701,0.0083,0.0046,0.0052,0.0021,0.0027,0.0034,0.0068,0.0032,0.0014,0.0095,0.0076,0.0048,0
"TTL_A03",3e-04,1.0071,1e-04,0,0,0.0021,2e-04,2e-04,2e-04,2e-04,5e-04,1e-04,2e-04,1e-04,1e-04,1e-04,2e-04,2e-04,2e-04,1e-04,1e-04,3e-04,1e-04,2e-04,1e-04,3e-04,1e-04,0.0034,2e-04,2e-04,1e-04,0.0037,4e-04,1e-04,1e-04,0,0,1e-04,2e-04,1e-04,1e-04,2e-04,6e-04,1e-04,0
"TTL_B05_06",0.0137,0.0221,1.0479,0.0156,0.011,0.0188,0.0144,0.0134,0.0179,0.5604,0.0447,0.0169,0.0211,0.0272,0.07,0.0213,0.0132,0.021,0.0178,0.016,0.0123,0.0156,0.1561,0.016,0.0149,0.0097,0.0162,0.0111,0.0179,0.0159,0.0122,0.0128,0.0096,0.0081,0.0076,0.0041,0.0026,0.0062,0.0123,0.0112,0.0024,0.009,0.0103,0.007,0
"TTL_B07_08",7e-04,8e-04,0.0029,1.0049,0.0016,0.0016,0.0011,0.0017,0.0032,0.0023,0.0061,0.0012,0.0028,0.0307,0.0283,0.0067,0.0028,0.0051,0.0043,0.0036,0.0028,0.0042,0.0022,0.0026,0.0082,0.0011,7e-04,9e-04,0.0011,0.0018,0.0021,8e-04,0.0011,0.0011,9e-04,4e-04,5e-04,6e-04,0.001,9e-04,1e-04,7e-04,8e-04,7e-04,0
"TTL_B09",4e-04,0.0019,0.017,9e-04,1.0031,5e-04,4e-04,3e-04,5e-04,0.0142,0.0011,4e-04,5e-04,0.0018,0.0015,5e-04,3e-04,5e-04,4e-04,4e-04,3e-04,4e-04,0.0031,5e-04,9e-04,3e-04,4e-04,3e-04,5e-04,5e-04,4e-04,3e-04,3e-04,2e-04,2e-04,1e-04,1e-04,2e-04,3e-04,3e-04,1e-04,2e-04,3e-04,2e-04,0
"TTL_C10T12",0.0909,0.0529,0.0052,0.0015,0.0022,1.2145,0.0471,0.0114,0.0132,0.008,0.0378,0.0123,0.0149,0.0087,0.0085,0.0072,0.0093,0.0104,0.0086,0.0081,0.0062,0.0086,0.0043,0.0071,0.0078,0.0178,0.0045,0.0455,0.0075,0.007,0.0038,0.1858,0.0094,0.0046,0.0053,0.002,0.0014,0.0044,0.0081,0.0042,0.0027,0.0183,0.0123,0.0043,0
"TTL_C13T15",0.0051,0.0282,0.0049,0.001,0.0019,0.0071,1.3393,0.0141,0.0174,0.0114,0.0165,0.007,0.0231,0.0097,0.0115,0.0105,0.0088,0.0094,0.0096,0.0289,0.0124,0.0263,0.0049,0.0151,0.0086,0.0134,0.0045,0.0046,0.0059,0.0044,0.0051,0.0044,0.0058,0.0037,0.0038,0.0013,0.0011,0.0034,0.0069,0.0043,6e-04,0.0059,0.005,0.0069,0
"TTL_C16",0.0043,0.0074,0.006,0.0027,0.0033,0.0109,0.0062,1.4191,0.0104,0.0056,0.0088,0.0042,0.012,0.021,0.0099,0.0185,0.0095,0.0093,0.012,0.0111,0.0159,0.1535,0.0047,0.0113,0.04,0.005,0.0047,0.0071,0.0082,0.0099,0.0102,0.0045,0.0072,0.0067,0.005,0.0019,0.0026,0.0036,0.007,0.0052,6e-04,0.0033,0.005,0.0093,0
"TTL_C17_18",0.0084,0.0103,0.021,0.0037,0.0057,0.0323,0.0279,0.0217,1.3037,0.0223,0.0502,0.0161,0.0386,0.0322,0.0286,0.0259,0.0279,0.039,0.0313,0.0249,0.0231,0.0347,0.0164,0.0272,0.0252,0.0224,0.0131,0.0146,0.0195,0.0132,0.0214,0.0174,0.1434,0.0341,0.0251,0.0164,0.0044,0.0259,0.0412,0.0254,0.0029,0.012,0.048,0.0249,0
"TTL_C19",0.0189,0.033,0.0069,0.0048,0.009,0.0142,0.0121,0.0126,0.012,1.0887,0.0277,0.0092,0.0158,0.026,0.0306,0.014,0.0107,0.0152,0.0127,0.0116,0.0091,0.0118,0.0527,0.0129,0.0152,0.0115,0.0261,0.0141,0.0266,0.0153,0.0091,0.008,0.0084,0.0087,0.0086,0.0036,0.002,0.0067,0.0145,0.0081,0.0021,0.007,0.0079,0.0067,0
