"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1032,0.0032,0.0022,0.0024,0.0015,0.2842,0.0219,0.1761,0.0037,0.0013,0.0109,0.0164,0.0107,0.0017,0.0017,0.0024,0.003,0.0017,0.0069,0.0028,0.0028,0.0338,0.001,0.0015,0.0053,0.001,0.0011,9e-04,0.0022,7e-04,0.0023,0.1039,0.0019,0.0028,0.0025,0.0012,7e-04,0.0025,0.0021,0.0076,0.0011,0.0052,0.0064,0.0174,0
"TTL_A03",0.0017,1.0082,2e-04,2e-04,2e-04,0.0482,4e-04,5e-04,4e-04,1e-04,0.0011,0.001,8e-04,2e-04,2e-04,3e-04,3e-04,2e-04,5e-04,2e-04,2e-04,6e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,4e-04,1e-04,3e-04,0.0149,3e-04,5e-04,3e-04,1e-04,0,3e-04,3e-04,0.0011,1e-04,5e-04,0.001,0.0018,0
"TTL_B05_06",0.009,0.0355,1.0265,0.0342,0.0267,0.0249,0.0149,0.017,0.0185,0.4059,0.0276,0.016,0.0222,0.3978,0.0611,0.0259,0.013,0.0343,0.0151,0.015,0.0128,0.0164,0.1058,0.0443,0.0528,0.0124,0.052,0.0299,0.044,0.023,0.0282,0.012,0.0074,0.0095,0.0033,0.0041,0.0035,0.0091,0.0074,0.0249,0.0037,0.0077,0.0086,0.0107,0
"TTL_B07_08",0.0032,0.0022,0.0153,1.0109,0.0037,0.0047,0.0033,0.003,0.0028,0.0068,0.0141,0.0061,0.0087,0.0599,0.1609,0.033,0.0119,0.0793,0.0154,0.014,0.0103,0.0174,0.0102,0.0166,0.0443,9e-04,0.0016,0.0011,0.0018,9e-04,0.001,0.0023,0.0016,0.0038,0.0024,0.0015,0.0022,0.0017,0.0017,0.0103,8e-04,0.003,0.0022,0.0032,0
"TTL_B09",4e-04,0.0012,0.0335,0.0112,1.0045,9e-04,6e-04,6e-04,7e-04,0.0134,0.0012,7e-04,9e-04,0.0136,0.0058,0.0017,7e-04,0.003,9e-04,9e-04,7e-04,9e-04,0.0036,0.0017,0.0026,4e-04,0.0018,0.001,0.0016,8e-04,0.001,5e-04,4e-04,5e-04,2e-04,2e-04,2e-04,4e-04,4e-04,0.001,2e-04,4e-04,4e-04,4e-04,0
"TTL_C10T12",0.0385,0.0066,0.0037,0.0034,0.0029,1.1357,0.0091,0.0103,0.0087,0.0023,0.0233,0.0206,0.0154,0.0028,0.0029,0.0042,0.0049,0.0029,0.0084,0.0036,0.0034,0.0111,0.0021,0.0029,0.0035,0.0021,0.0021,0.0019,0.0052,0.0014,0.0048,0.2146,0.0041,0.0058,0.0047,0.0019,7e-04,0.0048,0.0038,0.0174,0.0021,0.0067,0.0167,0.0306,0
"TTL_C13T15",0.0051,0.0207,0.0034,0.0027,0.0028,0.0088,1.414,0.0117,0.017,0.002,0.0163,0.0332,0.0211,0.0034,0.0023,0.0068,0.0052,0.0027,0.0095,0.0041,0.0039,0.0489,0.0012,0.0017,0.0067,0.0016,0.0012,9e-04,0.0022,0.0013,0.0015,0.0099,0.0087,0.0051,0.0023,0.0029,0.001,0.0126,0.0103,0.0058,0.0019,0.0105,0.0063,0.0077,0
"TTL_C16",7e-04,0.0016,8e-04,0.0019,5e-04,0.0012,0.0015,1.1483,0.0037,4e-04,0.0023,0.0011,0.0038,0.0012,0.001,0.0016,0.0014,0.0011,0.0044,0.0063,0.0072,0.0298,3e-04,0.0015,0.0226,3e-04,3e-04,2e-04,5e-04,2e-04,3e-04,8e-04,7e-04,0.001,5e-04,9e-04,0.0028,7e-04,7e-04,0.0049,5e-04,0.0023,9e-04,0.0033,0
"TTL_C17_18",0.0076,0.0038,0.0049,0.0058,0.006,0.0273,0.0145,0.0102,1.3394,0.0037,0.0246,0.0275,0.025,0.0091,0.0052,0.0135,0.0221,0.0081,0.0097,0.0111,0.0104,0.0147,0.0072,0.0071,0.0075,0.0098,0.0034,0.003,0.0074,0.0054,0.006,0.0127,0.1223,0.0333,0.0108,0.0178,0.0056,0.0485,0.0311,0.0218,0.018,0.0088,0.0183,0.0214,0
"TTL_C19",0.0085,0.0775,0.0309,0.0535,0.01,0.0306,0.019,0.0259,0.0277,1.0405,0.0304,0.0173,0.0231,0.0276,0.0359,0.0235,0.0167,0.0244,0.0174,0.0156,0.0144,0.0186,0.0344,0.0227,0.0225,0.0243,0.1122,0.0651,0.0947,0.0494,0.0611,0.0159,0.0109,0.0136,0.0048,0.0059,0.0022,0.0158,0.0128,0.034,0.0057,0.0109,0.011,0.0128,0
"TTL_C20",0.0523,0.0066,0.011,0.0251,0.0061,0.036,0.0536,0.0576,0.0344,0.0118,1.1776,0.1372,0.263,0.0146,0.0143,0.0239,0.0221,0.017,0.0171,0.0341,0.0271,0.068,0.0032,0.0121,0.0204,0.0046,0.0074,0.0042,0.007,0.0058,0.0039,0.0163,0.0109,0.0092,0.0045,0.0041,0.005,0.0087,0.0128,0.0137,0.0041,0.0227,0.011,0.0215,0
"TTL_C21",0.0041,1e-04,2e-04,4e-04,3e-04,0.0022,5e-04,0.0015,4e-04,2e-04,0.002,1.0448,0.0021,2e-04,3e-04,4e-04,6e-04,3e-04,5e-04,4e-04,3e-04,8e-04,1e-04,2e-04,4e-04,1e-04,3e-04,2e-04,4e-04,2e-04,3e-04,9e-04,4e-04,5e-04,2e-04,1e-04,1e-04,8e-04,2e-04,0.0023,3e-04,0.0272,5e-04,9e-04,0
"TTL_C22",0.007,0.0056,0.012,0.0117,0.0065,0.0332,0.0315,0.009,0.0308,0.007,0.0635,0.0739,1.1255,0.0083,0.0069,0.0108,0.0137,0.0139,0.0119,0.0289,0.0213,0.0434,0.003,0.0047,0.0314,0.0089,0.0194,0.0075,0.0103,0.007,0.0056,0.0128,0.0093,0.0058,0.0024,0.0033,0.0031,0.0072,0.007,0.0133,0.0039,0.0102,0.0065,0.0096,0
"TTL_C23",0.0024,0.0012,0.0017,0.0089,0.001,0.0083,0.0022,0.0019,0.0023,0.0012,0.0109,0.0126,0.0052,1.0249,0.0047,0.0028,0.0038,0.0032,0.0046,0.0081,0.0068,0.0112,0.0021,0.0292,0.1069,0.0017,0.0019,0.0012,0.0027,0.0013,0.0016,0.0042,0.0014,0.0031,0.001,0.0013,0.0059,0.0019,0.0014,0.0207,8e-04,0.0027,0.002,0.0039,0
"TTL_C24",0.006,0.0091,0.0235,0.0152,0.0136,0.014,0.0098,0.0113,0.0121,0.0127,0.045,0.0223,0.0366,0.0194,1.4312,0.277,0.0856,0.6937,0.1045,0.1064,0.0751,0.0723,0.0121,0.018,0.0529,0.0027,0.0039,0.0038,0.0061,0.0025,0.0026,0.0063,0.0053,0.0173,0.004,0.0055,0.0034,0.0062,0.0063,0.0144,0.0027,0.011,0.01,0.0102,0
"TTL_C25",0.0053,0.0108,0.0207,0.0219,0.0345,0.0215,0.0078,0.0162,0.006,0.0118,0.0183,0.0064,0.0125,0.0121,0.0117,1.0774,0.0321,0.0184,0.0935,0.0845,0.0786,0.028,0.0066,0.0071,0.0388,0.0022,0.003,0.0025,0.0055,0.0023,0.0023,0.0076,0.0032,0.0107,0.0022,0.0023,0.0044,0.004,0.009,0.0104,0.0016,0.0048,0.0084,0.0078,0
"TTL_C26",0.0011,0.0043,0.0012,0.0011,0.0036,0.0018,0.0016,0.0011,0.0159,8e-04,0.0024,0.0027,0.0022,0.001,0.001,0.0025,1.4785,0.0074,0.0044,0.0023,0.0022,0.0012,0.001,9e-04,0.0028,0.0011,6e-04,6e-04,0.0015,8e-04,0.0012,0.0018,0.0105,0.0648,0.0235,0.0035,6e-04,0.0053,0.0045,0.0041,0.0016,0.0061,0.0025,0.0162,0
"TTL_C27",4e-04,0.0015,0.0014,0.0019,0.0023,0.0032,0.0019,0.0012,0.0021,0.0011,0.002,0.0022,0.0048,0.0013,0.006,0.0083,0.0182,1.0187,0.0115,0.0185,0.0156,0.0024,0.011,0.0019,0.013,6e-04,7e-04,0.0019,0.0013,4e-04,5e-04,0.002,0.0013,0.0117,0.0012,9e-04,6e-04,9e-04,0.0011,0.0024,9e-04,0.0039,0.0063,0.005,0
"TTL_C28",0.0016,0.0266,0.0116,0.0081,0.013,0.0123,0.0113,0.0132,0.0064,0.0064,0.0065,0.0059,0.0102,0.0129,0.0051,0.0218,0.07,0.0132,1.1573,0.0203,0.0195,0.0429,0.0032,0.0024,0.0103,0.0014,0.0016,0.0013,0.0029,0.0013,0.0014,0.0037,0.0036,0.009,0.0028,0.0046,9e-04,0.0052,0.0077,0.0066,0.0031,0.0063,0.0052,0.0042,0
"TTL_C29",0.002,0.0024,0.0025,0.0015,0.001,0.0028,0.0026,0.0031,0.0025,0.002,0.0024,0.0023,0.0028,0.0019,0.002,0.0027,0.0052,0.0024,0.0044,1.0464,0.0087,0.002,0.0014,0.0023,0.0019,0.0095,0.0087,0.0071,0.0123,0.0032,0.0031,0.0018,0.0013,0.0125,8e-04,0.0023,3e-04,0.0012,0.0021,0.0037,0.0027,0.0012,0.001,0.0021,0
"TTL_C30",2e-04,0.0159,9e-04,3e-04,4e-04,0.0017,4e-04,9e-04,5e-04,6e-04,5e-04,5e-04,5e-04,5e-04,3e-04,0.0021,0.0012,0.0011,0.0012,0.0205,1.0446,5e-04,2e-04,3e-04,4e-04,9e-04,0.0028,0.0047,0.0246,0.0014,0.0024,6e-04,3e-04,0.0013,3e-04,2e-04,1e-04,5e-04,0.0012,0.001,2e-04,4e-04,4e-04,5e-04,0
"TTL_C31T33",0.0038,0.0263,0.0187,0.0081,0.0107,0.0153,0.0245,0.0129,0.0084,0.0086,0.015,0.0166,0.0137,0.0126,0.0054,0.022,0.042,0.0113,0.1649,0.0134,0.0125,1.2293,0.005,0.0052,0.0138,0.0023,0.0022,0.0017,0.0035,0.0022,0.0023,0.0138,0.0058,0.0099,0.0058,0.011,0.0017,0.0048,0.0129,0.0171,0.012,0.079,0.018,0.0171,0
"TTL_D",0.0067,0.0056,0.0094,0.0461,0.0044,0.0257,0.0509,0.0165,0.0325,0.011,0.0343,0.0253,0.054,0.0253,0.059,0.0331,0.0193,0.0363,0.0222,0.0201,0.0165,0.0138,1.125,0.033,0.0117,0.0112,0.0199,0.0079,0.0115,0.0078,0.0065,0.0176,0.0155,0.0197,0.0065,0.0086,0.0028,0.0126,0.0098,0.015,0.0081,0.0139,0.0313,0.0124,0
"TTL_E",0.0013,0.0053,0.0031,0.0029,0.001,0.0045,0.0042,0.0016,0.0097,0.002,0.0029,0.0028,0.0057,0.0026,0.0096,0.0028,0.0014,0.0051,0.0023,0.0018,0.0017,0.0023,0.0014,1.022,0.0014,0.001,7e-04,7e-04,0.0011,0.0011,0.0011,0.0046,0.0017,0.0013,5e-04,0.0021,4e-04,0.0015,0.0013,0.0117,0.0037,0.0083,0.002,0.0017,0
"TTL_F",9e-04,0.0011,0.0018,0.0086,0.0032,0.0017,0.0025,0.0021,0.0023,0.0022,0.0028,0.0032,0.0021,0.0016,0.004,0.0028,0.0025,0.0026,0.0024,0.0057,0.0065,0.0012,9e-04,0.0495,1.0225,0.0013,8e-04,0.0011,0.0024,0.0011,0.0013,0.0016,0.003,0.013,0.002,0.005,0.0154,0.0031,0.0021,0.0604,0.0011,0.0044,0.0032,0.0034,0
"TTL_G",0.0761,0.0773,0.0536,0.0657,0.0392,0.1844,0.1941,0.1865,0.1375,0.0763,0.1416,0.1504,0.1816,0.06,0.0962,0.1155,0.211,0.1328,0.154,0.1154,0.1009,0.1282,0.0422,0.0484,0.1035,1.0343,0.1189,0.0688,0.0955,0.0612,0.062,0.1144,0.0555,0.0617,0.0226,0.0188,0.0113,0.0427,0.0454,0.0735,0.0197,0.0626,0.0371,0.0548,0
"TTL_H49",0.0244,0.0429,0.1833,0.0607,0.0285,0.0617,0.0667,0.1488,0.1379,0.1332,0.086,0.066,0.0732,0.0918,0.0572,0.0614,0.0729,0.0636,0.0531,0.0455,0.0392,0.0571,0.0467,0.0437,0.0594,0.1922,1.2064,0.3855,0.4901,0.3292,0.2251,0.0408,0.0396,0.0456,0.0154,0.0181,0.0066,0.0298,0.0409,0.052,0.0229,0.0302,0.0248,0.0369,0
"TTL_H50",8e-04,0.0043,0.024,0.0043,0.0011,0.0021,0.002,0.0048,0.0046,0.0166,0.0026,0.0014,0.0019,0.0099,0.0042,0.0024,0.0018,0.0041,0.0015,0.0013,0.0011,0.0015,0.0029,0.0016,0.0023,0.003,0.0033,1.0543,0.0047,0.0169,0.0021,0.001,0.0012,9e-04,3e-04,3e-04,2e-04,7e-04,7e-04,0.0014,3e-04,6e-04,6e-04,8e-04,0
"TTL_H51",9e-04,0.0014,0.0095,0.0019,0.0058,0.004,0.0045,0.0029,0.0025,0.0051,0.0029,0.0031,0.0029,0.0048,0.0025,0.0027,0.0084,0.0036,0.0035,0.0023,0.002,0.0057,0.0019,0.0016,0.0022,0.0016,0.0017,0.0024,1.0366,0.0088,0.0232,0.002,0.003,0.0045,0.0036,0.0023,6e-04,0.0058,0.0039,0.0096,0.0012,0.0063,0.003,0.005,0
"TTL_H52",0.0098,0.0221,0.1008,0.0279,0.0121,0.0252,0.0264,0.0634,0.054,0.0728,0.0346,0.0239,0.0278,0.0469,0.0258,0.025,0.0282,0.0285,0.0207,0.0171,0.0149,0.023,0.0168,0.0182,0.0242,0.0797,0.0825,0.2341,0.2042,1.1557,0.0713,0.0159,0.0141,0.016,0.0056,0.0059,0.0025,0.0112,0.0152,0.0199,0.0082,0.0116,0.0085,0.0128,0
