"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2098,0.0065,0.0054,0.013,0.0028,0.2482,0.0185,0.5918,0.0733,0.0061,0.0152,0.0078,0.0179,0.0149,0.0094,0.0072,0.0069,0.0076,0.0076,0.0094,0.0083,0.0272,0.0097,0.0077,0.0325,0.0051,0.0032,0.0086,0.0089,0.0046,0.0016,0.0531,0.0142,0.0047,0.0029,0.0036,0.0016,0.0052,0.0039,0.0068,0.0082,0.005,0.01,0.0075,0
"TTL_A03",5e-04,1.003,1e-04,1e-04,0,0.0044,5e-04,3e-04,1e-04,1e-04,5e-04,3e-04,3e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2e-04,1e-04,3e-04,1e-04,1e-04,0.0014,1e-04,1e-04,0,0.0031,3e-04,1e-04,1e-04,1e-04,0,1e-04,1e-04,0,1e-04,3e-04,4e-04,3e-04,0
"TTL_B05_06",0.0314,0.1129,1.0163,0.0389,0.0197,0.0239,0.0204,0.0223,0.0266,0.6091,0.0633,0.0129,0.0279,0.032,0.0492,0.0215,0.0135,0.0197,0.0177,0.0203,0.0134,0.0154,0.2178,0.0202,0.0173,0.0178,0.0511,0.0556,0.0623,0.0153,0.0049,0.0155,0.0168,0.0118,0.0075,0.0073,0.0027,0.0093,0.0074,0.008,0.0079,0.0064,0.0143,0.0097,0
"TTL_B07_08",0.0041,0.0058,0.0016,1.0425,0.0059,0.0038,0.0034,0.0029,0.0074,0.0034,0.0125,0.0024,0.0058,0.0651,0.0592,0.0148,0.0052,0.0102,0.0082,0.0087,0.0042,0.0066,0.002,0.0093,0.0156,0.0011,0.0011,0.0021,0.0022,0.0013,6e-04,0.0021,0.002,0.0015,7e-04,9e-04,5e-04,0.0014,0.001,9e-04,7e-04,9e-04,0.0016,0.0015,0
"TTL_B09",2e-04,5e-04,0.0025,0.001,1.0012,1e-04,1e-04,1e-04,1e-04,0.0023,3e-04,1e-04,1e-04,3e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,9e-04,1e-04,2e-04,1e-04,2e-04,2e-04,3e-04,1e-04,0,1e-04,1e-04,1e-04,0,0,0,1e-04,0,0,0,0,1e-04,1e-04,0
"TTL_C10T12",0.1016,0.0061,0.0088,0.0115,0.0026,1.2008,0.0307,0.0522,0.0187,0.0099,0.0382,0.0167,0.0153,0.0078,0.0104,0.0084,0.008,0.009,0.0084,0.0089,0.0073,0.0108,0.0059,0.0088,0.0077,0.01,0.0059,0.0169,0.0178,0.0058,0.0031,0.1762,0.0114,0.0058,0.0058,0.0049,0.0019,0.0095,0.0069,0.0041,0.029,0.0174,0.018,0.0076,0
"TTL_C13T15",0.0039,0.0127,0.0024,0.0035,0.0012,0.0027,1.2192,0.0027,0.0075,0.0026,0.0081,0.0048,0.0088,0.0042,0.0046,0.0031,0.0067,0.0053,0.0045,0.0144,0.0079,0.0146,0.0014,0.0032,0.0043,0.0025,0.0011,0.0033,0.0036,0.0013,0.0024,0.0029,0.0038,0.0037,7e-04,0.0012,7e-04,0.0012,8e-04,0.0019,0.0014,0.0022,0.0032,0.0031,0
"TTL_C16",0.0127,0.0053,0.0025,0.015,0.0024,0.0078,0.0038,1.1148,0.0168,0.003,0.0045,0.004,0.0056,0.0205,0.0094,0.0071,0.0061,0.0062,0.007,0.0097,0.0098,0.0438,0.0029,0.006,0.0274,0.0025,0.0015,0.005,0.0069,0.0036,8e-04,0.0029,0.0074,0.0035,0.0013,0.0016,0.0011,0.0021,0.0014,0.0018,0.0014,0.0011,0.0045,0.0047,0
"TTL_C17_18",0.0133,0.0124,0.0112,0.0202,0.0048,0.0308,0.0256,0.0144,1.2711,0.0138,0.0315,0.0313,0.0285,0.0264,0.0158,0.0136,0.02,0.0202,0.0174,0.0163,0.0136,0.0155,0.0088,0.0225,0.0127,0.0192,0.0084,0.0191,0.0124,0.0159,0.0046,0.0127,0.1382,0.0159,0.0126,0.0206,0.0044,0.0296,0.0215,0.0097,0.0106,0.0064,0.0191,0.0206,0
"TTL_C19",0.0486,0.1594,0.0176,0.0501,0.0165,0.0291,0.0269,0.0323,0.0271,1.1272,0.0927,0.0173,0.0357,0.0348,0.0273,0.0201,0.0156,0.0207,0.02,0.023,0.0157,0.018,0.0591,0.0218,0.0242,0.0267,0.0862,0.0964,0.1087,0.0223,0.0066,0.0188,0.0203,0.0143,0.0113,0.0091,0.0031,0.0127,0.0106,0.0087,0.0074,0.0071,0.0167,0.0113,0
