"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.4429,0.0971,0.0138,0.017,0.0178,0.6597,0.1042,0.2498,0.0607,0.0114,0.0655,0.0722,0.06,0.0225,0.0181,0.0192,0.0277,0.0255,0.0207,0.0193,0.0188,0.047,0.0136,0.0249,0.0289,0.0394,0.0176,0.0304,0.0329,0.0254,0.0203,0.2948,0.0367,0.0188,0.0222,0.0143,0.01,0.0258,0.0309,0.0441,0.0384,0.0701,0.0668,0.0586,0
"TTL_A03",0.0013,1.0213,1e-04,1e-04,2e-04,0.0046,4e-04,4e-04,3e-04,1e-04,5e-04,5e-04,3e-04,2e-04,1e-04,1e-04,2e-04,2e-04,2e-04,2e-04,1e-04,3e-04,1e-04,2e-04,2e-04,3e-04,1e-04,4e-04,3e-04,2e-04,2e-04,0.0039,3e-04,2e-04,2e-04,1e-04,1e-04,2e-04,2e-04,3e-04,3e-04,6e-04,5e-04,5e-04,0
"TTL_B05_06",0.0318,0.035,1.1237,0.0686,0.0748,0.0324,0.0354,0.0499,0.0588,0.4042,0.1192,0.0448,0.0757,0.0949,0.1104,0.0633,0.0482,0.064,0.0501,0.0353,0.0404,0.0468,0.2786,0.0716,0.0455,0.0265,0.07,0.0676,0.0792,0.0422,0.0443,0.0266,0.035,0.0274,0.0201,0.0159,0.0155,0.0228,0.0237,0.031,0.0297,0.0325,0.0396,0.0509,0
"TTL_B07_08",0.0029,0.0024,0.0031,1.0395,0.0079,0.0031,0.0025,0.0046,0.005,0.0018,0.0167,0.0054,0.0079,0.0837,0.0224,0.0111,0.0067,0.0102,0.0078,0.005,0.0054,0.0072,0.0029,0.0066,0.0296,0.0017,0.0022,0.0017,0.0017,0.0027,0.0018,0.0021,0.0025,0.0019,0.0014,0.001,0.003,0.0018,0.0016,0.0028,0.0015,0.0023,0.0026,0.0038,0
"TTL_B09",0.0027,0.0125,0.0501,0.033,1.0574,0.0026,0.0025,0.0037,0.0048,0.0246,0.0087,0.0033,0.0055,0.0136,0.0077,0.0047,0.0039,0.0048,0.0041,0.0027,0.003,0.0035,0.0162,0.006,0.0074,0.0018,0.0049,0.0044,0.0051,0.0035,0.0029,0.002,0.0026,0.002,0.0015,0.0011,0.0016,0.0017,0.0017,0.0026,0.002,0.0023,0.0028,0.0036,0
"TTL_C10T12",0.2752,0.148,0.0112,0.0146,0.0146,1.432,0.0676,0.0633,0.0395,0.0104,0.0794,0.0871,0.0473,0.0203,0.0176,0.0182,0.028,0.0247,0.0201,0.0176,0.0171,0.0293,0.0117,0.0235,0.019,0.0376,0.0167,0.0385,0.045,0.0277,0.0202,0.497,0.035,0.0197,0.0266,0.0158,0.0078,0.0294,0.0343,0.0482,0.0493,0.1001,0.0812,0.0671,0
"TTL_C13T15",0.0079,0.0191,0.0074,0.0077,0.0084,0.0094,1.4686,0.0155,0.0195,0.0049,0.013,0.0141,0.0327,0.0122,0.0091,0.0108,0.0157,0.0147,0.0124,0.0162,0.0141,0.0536,0.0056,0.0152,0.0131,0.0125,0.0094,0.0122,0.0124,0.0114,0.0166,0.0106,0.0172,0.0095,0.007,0.0052,0.0032,0.0109,0.0143,0.0219,0.0083,0.0239,0.0314,0.0468,0
"TTL_C16",0.0036,0.0038,0.0026,0.0041,0.0038,0.004,0.0041,1.2195,0.0173,0.0016,0.0048,0.0044,0.007,0.0087,0.0046,0.0064,0.0061,0.0069,0.0057,0.0052,0.0102,0.0719,0.0026,0.0052,0.0316,0.0035,0.0034,0.004,0.0044,0.0047,0.0038,0.003,0.0075,0.0033,0.003,0.0022,0.0044,0.0039,0.0038,0.0036,0.0032,0.0032,0.0064,0.0099,0
"TTL_C17_18",0.0204,0.0172,0.0105,0.0191,0.015,0.0458,0.038,0.0603,1.5179,0.0092,0.0525,0.073,0.0614,0.0496,0.0208,0.027,0.0497,0.0475,0.03,0.0235,0.0227,0.0491,0.0123,0.0308,0.0264,0.0363,0.0184,0.0197,0.0225,0.0309,0.0691,0.0289,0.3422,0.0408,0.0573,0.0442,0.0112,0.065,0.0501,0.0382,0.0427,0.0318,0.0612,0.0648,0
"TTL_C19",0.0379,0.0582,0.038,0.0607,0.0426,0.0318,0.0303,0.0421,0.0375,1.0592,0.0881,0.0374,0.0608,0.0592,0.0586,0.0395,0.0384,0.0457,0.0347,0.0273,0.029,0.0409,0.0551,0.0534,0.0436,0.028,0.1326,0.1438,0.1772,0.0559,0.0593,0.0232,0.0272,0.0225,0.0186,0.0135,0.0103,0.021,0.0259,0.0293,0.0193,0.0255,0.0292,0.0434,0
