"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0843,0.0485,0.0122,0.0118,0.0115,0.3461,0.1741,0.2363,0.1098,0.0223,0.0236,0.0264,0.0452,0.0172,0.0141,0.0206,0.0172,0.0116,0.0154,0.0223,0.0265,0.0987,0.0105,0.0121,0.0132,0.0086,0.0128,0.0205,0.0175,0.0146,0.0132,0.073,0.0274,0.0149,0.0151,0.003,0.0073,0.0097,0.0121,0.0081,0.0042,0.0091,0.0325,0.0737,0
"TTL_A03",0.0033,1.1527,6e-04,5e-04,5e-04,0.0253,0.0011,0.0014,0.0012,9e-04,0.0011,0.0012,0.001,7e-04,7e-04,0.0012,6e-04,5e-04,7e-04,7e-04,7e-04,0.0074,6e-04,8e-04,5e-04,3e-04,7e-04,9e-04,9e-04,7e-04,5e-04,0.0083,0.0012,8e-04,9e-04,2e-04,4e-04,5e-04,7e-04,8e-04,3e-04,5e-04,0.0023,0.0088,0
"TTL_B05_06",0.0644,0.0412,1.054,0.0399,0.0697,0.0462,0.0435,0.0488,0.0466,0.408,0.078,0.0502,0.0646,0.1014,0.0795,0.0533,0.0466,0.0415,0.0405,0.0431,0.0393,0.0723,0.143,0.0385,0.0601,0.0258,0.0755,0.1178,0.123,0.0985,0.1193,0.0286,0.0416,0.0995,0.0533,0.0119,0.0197,0.0329,0.0425,0.0278,0.0105,0.0219,0.0573,0.0593,0
"TTL_B07_08",0.0137,0.0077,0.0165,1.0164,0.0115,0.0105,0.0094,0.015,0.0104,0.0177,0.0177,0.0133,0.0146,0.0097,0.2851,0.1515,0.0407,0.0773,0.0763,0.0755,0.0517,0.0277,0.0152,0.0112,0.028,0.0057,0.01,0.0227,0.0146,0.011,0.0105,0.0054,0.0101,0.0101,0.0089,0.0021,0.0043,0.006,0.0073,0.0069,0.0026,0.0062,0.0129,0.0174,0
"TTL_B09",0.0037,0.0023,0.055,0.0025,1.1223,0.0026,0.0024,0.0028,0.0026,0.022,0.0043,0.0028,0.0036,0.0055,0.0044,0.003,0.0026,0.0023,0.0023,0.0024,0.0022,0.0043,0.0076,0.0023,0.0093,0.0014,0.0043,0.0065,0.0069,0.0055,0.0065,0.0016,0.0024,0.0055,0.003,7e-04,0.0011,0.0019,0.0024,0.0016,6e-04,0.0013,0.0032,0.0033,0
"TTL_C10T12",0.1564,0.0971,0.0155,0.0151,0.0146,1.2834,0.0364,0.0466,0.0365,0.0222,0.0385,0.0425,0.0277,0.0155,0.0155,0.0331,0.014,0.0117,0.0156,0.0164,0.0155,0.0537,0.0142,0.0187,0.0135,0.0087,0.0185,0.0237,0.0253,0.0205,0.0132,0.2398,0.0241,0.0227,0.0224,0.0034,0.0088,0.0129,0.0184,0.0127,0.0056,0.0114,0.0389,0.1228,0
"TTL_C13T15",0.0209,0.012,0.0125,0.0107,0.0078,0.013,1.208,0.0128,0.0187,0.0112,0.0103,0.0102,0.0218,0.0071,0.0085,0.0092,0.0106,0.0064,0.0092,0.052,0.0168,0.045,0.0062,0.0097,0.0121,0.0058,0.0096,0.0159,0.0135,0.011,0.0076,0.0067,0.0172,0.0115,0.0062,0.0018,0.0032,0.0045,0.0054,0.006,0.0036,0.0094,0.0266,0.0355,0
"TTL_C16",0.0084,0.0048,0.0065,0.0121,0.0095,0.0136,0.0069,1.1449,0.0122,0.0216,0.0119,0.0087,0.0083,0.0121,0.0092,0.0113,0.0069,0.0051,0.0065,0.0095,0.0107,0.0579,0.0069,0.0047,0.0109,0.004,0.0073,0.0114,0.0105,0.009,0.012,0.0049,0.0075,0.0085,0.005,0.0014,0.0025,0.0034,0.0042,0.0032,0.0017,0.0036,0.0103,0.0102,0
"TTL_C17_18",0.0201,0.0146,0.0187,0.0148,0.0193,0.0392,0.0249,0.0348,1.2415,0.0283,0.0326,0.0397,0.0327,0.0297,0.0169,0.022,0.0235,0.0172,0.022,0.0319,0.0205,0.0438,0.0179,0.0172,0.0223,0.0365,0.0215,0.0287,0.0299,0.0252,0.024,0.0179,0.1145,0.0242,0.0501,0.0068,0.0315,0.0327,0.0341,0.0142,0.0096,0.0198,0.0353,0.037,0
"TTL_C19",0.1674,0.1071,0.1366,0.0941,0.1818,0.1145,0.109,0.1114,0.1011,1.1668,0.1817,0.1215,0.16,0.0955,0.1541,0.1082,0.118,0.0972,0.0901,0.0948,0.0862,0.1097,0.1533,0.0888,0.1321,0.0683,0.2062,0.3219,0.3406,0.272,0.3315,0.072,0.1035,0.2765,0.1442,0.0311,0.049,0.0863,0.113,0.0737,0.0263,0.0546,0.1408,0.1387,0
"TTL_C20",0.1276,0.0797,0.0886,0.0809,0.1399,0.0884,0.1152,0.1048,0.1344,0.124,1.3554,0.1933,0.4111,0.0826,0.1083,0.0825,0.0566,0.0625,0.0627,0.0787,0.0474,0.1203,0.0471,0.0536,0.0649,0.0264,0.0475,0.0732,0.0729,0.0581,0.1151,0.0396,0.0768,0.0543,0.0471,0.0095,0.0195,0.0276,0.0371,0.0252,0.0139,0.0341,0.0781,0.0756,0
