"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.8976,0.1868,0.196,0.2178,0.198,1.0889,0.5151,0.8439,0.4266,0.2015,0.7201,0.5487,0.5892,0.2107,0.1785,0.1827,0.2293,0.2294,0.1993,0.2382,0.2032,0.4033,0.2685,0.2853,0.2924,0.373,0.1835,0.2149,0.2052,0.2123,0.1592,0.6579,0.2702,0.147,0.1919,0.1496,0.1691,0.26,0.3428,0.3435,0.3586,0.4147,0.4743,0.4489,0
"TTL_A03",0.0267,1.7228,0.0242,0.0254,0.0229,0.1771,0.024,0.0313,0.0295,0.0235,0.0498,0.0472,0.0307,0.0222,0.021,0.0208,0.0249,0.0246,0.0231,0.0229,0.0208,0.0282,0.0215,0.027,0.0218,0.0453,0.0238,0.0443,0.0312,0.0281,0.0211,0.2494,0.0385,0.0271,0.0445,0.0276,0.0225,0.0354,0.0315,0.0751,0.0619,0.067,0.0695,0.0634,0
"TTL_B05_06",0.0101,0.0119,1.1327,0.1132,0.1018,0.0113,0.0172,0.0245,0.0388,0.6524,0.0573,0.0284,0.0424,0.0909,0.0935,0.0589,0.0424,0.0564,0.0482,0.0455,0.044,0.036,0.2556,0.0674,0.0582,0.035,0.1741,0.1455,0.2225,0.0837,0.0826,0.0103,0.0319,0.0272,0.0306,0.0271,0.0253,0.0358,0.0354,0.0341,0.022,0.0217,0.0268,0.0334,0
"TTL_B07_08",0.0024,0.002,0.0561,1.2741,0.1079,0.0028,0.005,0.0098,0.0162,0.0429,0.0325,0.0125,0.0222,0.2832,0.4861,0.1907,0.0564,0.1248,0.1119,0.0829,0.0856,0.0399,0.0372,0.0373,0.1421,0.0095,0.0181,0.0148,0.02,0.0165,0.011,0.0024,0.0101,0.0112,0.0105,0.0067,0.0205,0.0136,0.0096,0.0099,0.0061,0.0071,0.0081,0.0121,0
"TTL_B09",1e-04,1e-04,0.0063,0.0022,1.0043,1e-04,1e-04,2e-04,3e-04,0.0044,4e-04,2e-04,3e-04,0.0011,0.0012,7e-04,4e-04,5e-04,5e-04,4e-04,4e-04,3e-04,0.0016,5e-04,6e-04,3e-04,0.0012,0.001,0.0015,6e-04,6e-04,1e-04,2e-04,2e-04,2e-04,2e-04,2e-04,3e-04,3e-04,2e-04,2e-04,2e-04,2e-04,2e-04,0
"TTL_C10T12",0.1049,0.0563,0.0475,0.0508,0.0467,1.1417,0.0668,0.064,0.0883,0.0499,0.1658,0.1476,0.0883,0.0493,0.042,0.0422,0.0517,0.0516,0.0452,0.0483,0.0426,0.0574,0.0466,0.067,0.0477,0.0793,0.0456,0.0752,0.0665,0.0573,0.0442,0.2527,0.0851,0.0434,0.0639,0.053,0.0452,0.0663,0.0743,0.1133,0.1515,0.1399,0.1531,0.1264,0
"TTL_C13T15",0.0062,0.0086,0.0516,0.0392,0.0521,0.008,1.6344,0.0239,0.0682,0.0389,0.024,0.0352,0.0653,0.0463,0.0341,0.0416,0.0526,0.0447,0.0493,0.1117,0.0706,0.1681,0.0335,0.0598,0.0482,0.0445,0.0348,0.0322,0.0453,0.0416,0.0583,0.0106,0.048,0.0299,0.0368,0.0267,0.0225,0.0575,0.0624,0.0671,0.034,0.0657,0.0793,0.1162,0
"TTL_C16",0.0012,0.001,0.0072,0.0094,0.0074,0.0014,0.0031,1.2062,0.0297,0.0057,0.0045,0.0039,0.0078,0.0158,0.0085,0.0147,0.0099,0.0134,0.0116,0.0147,0.0212,0.1003,0.0115,0.0081,0.0687,0.0059,0.0053,0.0047,0.0057,0.0089,0.0057,0.0013,0.01,0.005,0.0065,0.0047,0.0187,0.0076,0.0063,0.0049,0.005,0.0051,0.0067,0.0111,0
"TTL_C17_18",0.0024,0.0024,0.0124,0.0134,0.0129,0.0045,0.0096,0.0147,1.3611,0.0111,0.0155,0.0264,0.0245,0.0288,0.0125,0.0164,0.0312,0.0271,0.0189,0.018,0.015,0.025,0.0121,0.0168,0.0151,0.021,0.0125,0.0103,0.012,0.0209,0.039,0.0037,0.1964,0.0248,0.0492,0.0368,0.016,0.0453,0.0292,0.0233,0.0282,0.0142,0.0219,0.0213,0
"TTL_C19",0.0168,0.0202,0.1186,0.1703,0.144,0.0186,0.0275,0.0387,0.0572,1.2335,0.0861,0.044,0.0655,0.1318,0.1275,0.084,0.0639,0.0845,0.0692,0.0683,0.0643,0.0562,0.126,0.1031,0.0896,0.057,0.3054,0.2563,0.3944,0.1408,0.1407,0.0168,0.0497,0.0404,0.0484,0.0435,0.0363,0.0572,0.0584,0.0544,0.0332,0.0338,0.0408,0.0532,0
"TTL_C20",0.0169,0.0069,0.088,0.093,0.0828,0.014,0.0337,0.0593,0.1426,0.113,1.2551,0.128,0.3449,0.1115,0.0766,0.0812,0.1015,0.1358,0.0753,0.0996,0.0851,0.0843,0.0536,0.0899,0.0787,0.03,0.0495,0.0383,0.0533,0.0395,0.0336,0.0106,0.0627,0.0244,0.0337,0.02,0.0339,0.0417,0.0391,0.0252,0.0225,0.0533,0.0282,0.0576,0
"TTL_C21",9e-04,4e-04,0.0028,0.0026,0.0024,8e-04,0.0012,0.0015,0.003,0.0027,0.0054,1.1238,0.0057,0.0025,0.0024,0.0022,0.0031,0.0031,0.0028,0.0023,0.0021,0.0028,0.0016,0.0024,0.002,0.0014,0.0015,0.0015,0.0018,0.0015,0.0015,6e-04,0.002,0.0012,0.0016,0.0011,0.001,0.0054,0.0014,0.0028,0.0021,0.0792,0.0024,0.0031,0
