"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.3374,0.1786,0.0174,0.0294,0.022,0.6218,0.0437,0.4961,0.0724,0.0218,0.1451,0.1046,0.1123,0.0265,0.0191,0.0246,0.0246,0.0238,0.0243,0.0266,0.0368,0.1861,0.01,0.0224,0.027,0.0216,0.0202,0.0265,0.043,0.0224,0.0068,0.2002,0.0312,0.0163,0.0135,0.0097,0.0107,0.0467,0.0338,0.0116,0.0096,0.0459,0.0201,0.0264,0
"TTL_A03",0.0234,1.1649,0.001,0.0016,0.0016,0.1679,0.0017,0.0099,0.0038,0.0018,0.0041,0.0107,0.0035,0.0017,0.0012,0.0015,0.0014,0.0013,0.0014,0.0014,0.0019,0.0049,5e-04,0.0047,0.0016,0.0022,0.0017,0.0026,0.0032,0.0086,7e-04,0.048,0.0025,0.0011,0.0014,0.001,8e-04,0.0033,0.0029,0.0013,0.0011,0.0043,0.0014,0.0019,0
"TTL_B05_06",0.0641,0.1894,1.232,0.2054,0.0504,0.0845,0.0531,0.0995,0.0929,0.8132,0.179,0.0622,0.1229,0.2789,0.1229,0.1102,0.0578,0.0697,0.084,0.079,0.1,0.0898,0.1189,0.0955,0.1428,0.0617,0.3221,0.337,0.31,0.085,0.0502,0.1467,0.0616,0.0636,0.0261,0.0259,0.0288,0.0431,0.0573,0.0291,0.0148,0.0426,0.0323,0.0594,0
"TTL_B07_08",0.0133,0.0083,0.0135,1.0907,0.0055,0.0119,0.0118,0.0177,0.0195,0.0126,0.0841,0.0118,0.0406,0.1107,0.0974,0.0575,0.017,0.0292,0.0366,0.0284,0.0328,0.0258,0.0056,0.0108,0.0552,0.006,0.0098,0.0102,0.0114,0.0058,0.002,0.007,0.0085,0.0139,0.0033,0.0023,0.008,0.0076,0.0062,0.0026,0.0016,0.0077,0.0054,0.0173,0
"TTL_B09",0.0017,0.0049,0.0311,0.009,1.0019,0.0022,0.0014,0.0026,0.0025,0.0206,0.0051,0.0017,0.0034,0.0078,0.0035,0.0031,0.0016,0.0019,0.0023,0.0022,0.0028,0.0024,0.003,0.0025,0.004,0.0016,0.0082,0.0086,0.0079,0.0022,0.0013,0.0038,0.0016,0.0017,7e-04,7e-04,8e-04,0.0014,0.0015,8e-04,4e-04,0.0011,9e-04,0.0016,0
"TTL_C10T12",0.1958,0.3843,0.0073,0.0111,0.01,1.4304,0.012,0.0782,0.0288,0.0134,0.031,0.0597,0.0263,0.0117,0.008,0.0098,0.0092,0.0089,0.0094,0.0096,0.0122,0.0375,0.0034,0.0088,0.0103,0.0143,0.0104,0.0129,0.0219,0.0108,0.0038,0.2576,0.0161,0.0073,0.0087,0.0061,0.0051,0.0182,0.0173,0.0079,0.0058,0.0261,0.0091,0.0122,0
"TTL_C13T15",0.0095,0.0368,0.0117,0.0145,0.0083,0.0146,1.7343,0.0282,0.0666,0.014,0.0156,0.0114,0.0204,0.0201,0.0094,0.0115,0.011,0.0102,0.0112,0.0571,0.0251,0.0573,0.0062,0.0246,0.0138,0.0147,0.0125,0.0138,0.0208,0.0136,0.018,0.0235,0.0244,0.0114,0.0059,0.0065,0.0079,0.0127,0.0194,0.0091,0.0055,0.0156,0.0232,0.0825,0
"TTL_C16",0.0086,0.0087,0.0076,0.0097,0.0117,0.0104,0.0106,1.447,0.0739,0.0075,0.016,0.0105,0.0114,0.011,0.0084,0.0102,0.0123,0.0097,0.01,0.01,0.0137,0.2163,0.0084,0.0127,0.0215,0.0095,0.0062,0.0174,0.035,0.0174,0.0045,0.0079,0.0225,0.0089,0.0052,0.0047,0.0062,0.0101,0.0177,0.0062,0.0038,0.0127,0.0136,0.0138,0
"TTL_C17_18",0.0201,0.0201,0.0114,0.0158,0.0176,0.0424,0.0444,0.0513,1.577,0.0133,0.0357,0.0562,0.0408,0.0387,0.0148,0.022,0.045,0.0359,0.024,0.0264,0.0254,0.0687,0.0073,0.0141,0.0216,0.0415,0.015,0.0168,0.0206,0.0157,0.0382,0.0321,0.39,0.0345,0.023,0.0203,0.0118,0.0678,0.0284,0.0268,0.0121,0.0324,0.2024,0.0311,0
"TTL_C19",0.1009,0.3792,0.2634,0.3873,0.058,0.146,0.078,0.1646,0.1256,1.7027,0.1814,0.092,0.161,0.2489,0.1588,0.1435,0.087,0.1008,0.1214,0.1158,0.1521,0.1333,0.0651,0.1723,0.2206,0.1117,0.6583,0.6904,0.6312,0.166,0.1001,0.2744,0.1012,0.1053,0.0453,0.0473,0.0427,0.0713,0.1049,0.0541,0.0266,0.0672,0.0501,0.0872,0
