"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.0465,0.2598,0.0086,0.0174,0.0059,0.2531,0.0243,0.4175,0.025,0.0072,0.0139,0.0113,0.0173,0.0072,0.0142,0.0132,0.0097,0.0087,0.0119,0.0064,0.0067,0.018,0.0068,0.0062,0.0143,0.0041,0.0021,0.0022,0.0044,0.0025,0.007,0.0928,0.0277,0.0036,9e-04,0.0011,6e-04,0.0011,7e-04,0.0193,0.0024,0.007,0.0119,0.016,0
"TTL_A03",5e-04,1.0116,5e-04,0.001,6e-04,0.0037,0.0157,5e-04,9e-04,4e-04,0.0051,0.0067,0.0019,5e-04,6e-04,5e-04,0.001,8e-04,7e-04,7e-04,6e-04,4e-04,3e-04,4e-04,5e-04,2e-04,2e-04,2e-04,4e-04,2e-04,3e-04,0.014,4e-04,2e-04,1e-04,1e-04,0,1e-04,0,0.004,3e-04,0.0013,0.001,0.0016,0
"TTL_B05_06",0.0074,0.0048,1.1001,0.0609,0.056,0.0293,0.024,0.0192,0.0419,0.7859,0.0393,0.02,0.0429,0.1067,0.1366,0.08,0.0458,0.0439,0.0462,0.0437,0.0476,0.0192,0.2426,0.014,0.0371,0.0129,0.0634,0.037,0.1001,0.0121,0.0632,0.0256,0.0224,0.0272,0.0047,0.007,0.0035,0.0094,0.0046,0.0263,0.0049,0.0129,0.0091,0.015,0
"TTL_B07_08",0.0015,0.001,0.0066,1.0206,0.0024,0.004,0.0018,0.0024,0.0034,0.0065,0.0114,0.0045,0.0063,0.058,0.2369,0.0989,0.0195,0.0278,0.0266,0.0481,0.0325,0.0389,0.0033,0.0018,0.0407,0.001,0.0016,0.0013,0.0033,0.0021,0.0017,0.0023,0.0013,0.0013,4e-04,6e-04,4e-04,4e-04,3e-04,0.0022,4e-04,0.0016,9e-04,0.0018,0
"TTL_B09",6e-04,0.001,0.0023,0.0043,1.0009,6e-04,3e-04,5e-04,8e-04,0.0018,6e-04,2e-04,0.0011,0.001,0.002,0.0013,6e-04,6e-04,8e-04,5e-04,5e-04,4e-04,0.0015,0.0016,5e-04,2e-04,2e-04,2e-04,3e-04,1e-04,5e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3e-04,1e-04,2e-04,2e-04,3e-04,0
"TTL_C10T12",0.0494,0.0201,0.0022,0.0042,0.0062,1.1462,0.0051,0.0215,0.0077,0.003,0.012,0.0098,0.0079,0.0056,0.0087,0.0068,0.0063,0.0052,0.0054,0.0033,0.0034,0.003,0.0068,0.0028,0.0037,0.0026,0.0015,0.0011,0.0042,0.0018,0.0042,0.1869,0.0059,0.003,7e-04,8e-04,5e-04,7e-04,3e-04,0.0222,0.0029,0.0111,0.0334,0.0405,0
"TTL_C13T15",0.0064,0.0023,0.0029,0.0041,0.0096,0.0054,1.2928,0.0065,0.0131,0.003,0.0082,0.0058,0.0312,0.0046,0.006,0.0078,0.0226,0.0162,0.009,0.0288,0.0266,0.0117,0.0024,0.0028,0.0137,0.0015,0.0043,0.0024,0.0033,0.002,0.0048,0.0179,0.0031,0.0045,0.004,5e-04,4e-04,4e-04,3e-04,0.0177,0.0047,0.0245,0.0015,0.005,0
"TTL_C16",0.0021,0.001,0.003,0.0089,0.0015,0.0027,0.0017,1.0259,0.0025,0.0025,0.002,0.0013,0.0033,0.0046,0.0092,0.0111,0.0075,0.0071,0.0145,0.0054,0.0059,0.0275,0.0021,0.0012,0.0233,0.0015,8e-04,0.0017,0.0018,0.0021,0.0079,0.0014,0.0017,0.0041,3e-04,4e-04,3e-04,0.0012,2e-04,0.0029,6e-04,0.001,0.0013,0.0026,0
"TTL_C17_18",0.005,0.0031,0.0079,0.0129,0.008,0.0376,0.0168,0.0147,1.2374,0.0092,0.0365,0.0392,0.029,0.0221,0.018,0.0237,0.0593,0.0405,0.0297,0.0167,0.0176,0.0107,0.0073,0.0095,0.0101,0.0116,0.0053,0.0039,0.0119,0.0104,0.0371,0.0159,0.0494,0.016,0.0131,0.0082,0.002,0.0057,0.0079,0.0229,0.0138,0.0118,0.0203,0.0332,0
"TTL_C19",0.0058,0.0031,0.0097,0.0195,0.0218,0.0192,0.0118,0.0122,0.0236,1.0226,0.0236,0.0121,0.0274,0.0263,0.0446,0.0307,0.0254,0.025,0.0278,0.0385,0.0441,0.0141,0.0077,0.0076,0.0139,0.0114,0.0769,0.0457,0.124,0.0093,0.0685,0.0107,0.0141,0.0208,0.0039,0.0062,0.0016,0.0088,0.0046,0.0272,0.0028,0.0087,0.0064,0.0108,0
"TTL_C20",0.0584,0.0183,0.0285,0.0901,0.0565,0.0559,0.0766,0.0532,0.1398,0.0314,1.3732,0.1619,0.3637,0.0539,0.0551,0.0564,0.1455,0.132,0.1112,0.0518,0.0463,0.0527,0.0132,0.0209,0.0497,0.0087,0.0166,0.0078,0.0225,0.0119,0.0181,0.0242,0.0254,0.0094,0.0045,0.0029,0.0012,0.0087,0.0028,0.0133,0.0051,0.0776,0.0174,0.033,0
"TTL_C21",0.0017,7e-04,6e-04,0.0025,0.0013,0.0022,0.0016,0.0015,0.0033,7e-04,0.0081,1.062,0.0081,0.0014,0.0015,0.0015,0.004,0.0027,0.0032,0.0014,0.0015,0.0015,3e-04,7e-04,0.0013,2e-04,4e-04,2e-04,6e-04,3e-04,5e-04,9e-04,8e-04,3e-04,1e-04,1e-04,0,1e-04,1e-04,6e-04,2e-04,0.0282,0.0013,0.0014,0
"TTL_C22",0.0089,0.0052,0.0253,0.0489,0.0079,0.0349,0.0252,0.0162,0.0437,0.0234,0.0538,0.0418,1.0485,0.0261,0.0359,0.0562,0.0803,0.0644,0.0657,0.052,0.0485,0.0295,0.0095,0.0113,0.017,0.0132,0.0355,0.0107,0.0353,0.0167,0.0231,0.0164,0.016,0.0096,0.0055,0.0023,8e-04,0.0016,0.0021,0.0114,0.0039,0.0155,0.0057,0.0105,0
"TTL_C23",0.0031,0.0015,0.007,0.006,0.0034,0.024,0.004,0.0045,0.0052,0.0067,0.0145,0.0146,0.0092,1.0962,0.0318,0.0262,0.0313,0.0247,0.0272,0.0358,0.0257,0.0107,0.0139,0.0026,0.2117,0.003,0.0019,0.0023,0.0043,0.0071,0.0032,0.0155,0.0026,0.0026,6e-04,6e-04,0.0011,8e-04,4e-04,0.0049,0.0012,0.003,0.0042,0.0085,0
