"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1111,0.004,0.0022,0.0075,0.0086,0.3412,0.0145,0.0032,0.0101,0.0015,0.0049,0.0067,0.0036,0.0013,0.0019,0.0013,0.0018,0.002,0.0017,0.0015,0.0011,0.0024,0.0014,4e-04,0.0012,3e-04,0.0011,9e-04,0.0024,0.0011,0.001,0.0364,0.0015,4e-04,2e-04,6e-04,3e-04,7e-04,7e-04,0.0016,0.0012,0.0062,9e-04,5e-04,0
"TTL_A03",1e-04,1.0036,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,1e-04,0,0,0
"TTL_B05_06",0.0209,0.0629,1.1274,0.0123,0.0153,0.105,0.0726,0.1403,0.0628,0.6878,0.0529,0.0344,0.0815,0.1586,0.1653,0.0739,0.0616,0.0692,0.0674,0.0865,0.0514,0.0626,0.557,0.084,0.0385,0.0174,0.1711,0.1563,0.2536,0.0477,0.0235,0.1302,0.0398,0.0256,0.0094,0.0093,0.0048,0.0164,0.0203,0.0106,0.012,0.0251,0.034,0.0439,0
"TTL_B07_08",0.0031,0.0011,5e-04,1.0146,0.0093,0.0035,0.0169,0.016,0.0192,9e-04,0.1296,0.051,0.0454,0.0539,0.144,0.046,0.0484,0.0519,0.0446,0.0471,0.0219,0.0148,0.0011,0.0023,0.0367,5e-04,0.0014,7e-04,0.0017,0.0015,0.002,0.0053,0.0054,0.0027,0.0015,5e-04,0.0026,0.0023,0.001,8e-04,0.0012,0.0065,0.0013,0.0012,0
"TTL_B09",0.0212,0.0047,0.0012,0.0234,1.0167,0.0068,9e-04,6e-04,8e-04,8e-04,0.0032,0.0015,0.0013,0.0015,0.0037,0.0013,0.0015,0.0016,0.0017,0.0015,7e-04,5e-04,6e-04,2e-04,0.0013,1e-04,3e-04,2e-04,4e-04,6e-04,0.0063,0.001,3e-04,2e-04,1e-04,0.0048,1e-04,1e-04,1e-04,2e-04,1e-04,3e-04,1e-04,1e-04,0
"TTL_C10T12",0.0364,0.0113,6e-04,0.0011,0.0012,1.075,0.0089,0.0016,0.0021,5e-04,0.0021,0.0029,0.0036,0.0011,9e-04,0.0014,0.0018,0.0019,0.0021,0.0016,0.0011,0.0016,9e-04,5e-04,9e-04,3e-04,0.0015,5e-04,0.0041,0.0022,5e-04,0.0279,6e-04,6e-04,2e-04,6e-04,2e-04,0.0012,9e-04,0.0024,0.0028,0.0134,0.0022,9e-04,0
"TTL_C13T15",3e-04,4e-04,1e-04,1e-04,5e-04,6e-04,1.2749,0.0029,0.0071,1e-04,0.0022,0.0038,0.0047,4e-04,0.001,0.0012,0.0033,0.0016,0.0011,0.0042,0.0037,0.0113,2e-04,3e-04,0.0011,1e-04,2e-04,1e-04,0.0017,4e-04,5e-04,0.0027,0.0011,3e-04,2e-04,2e-04,1e-04,0.0013,5e-04,3e-04,5e-04,0.002,4e-04,6e-04,0
"TTL_C16",0.0015,0.0043,8e-04,6e-04,0.0014,0.0027,0.0019,1.0853,0.0038,6e-04,0.001,0.0016,0.002,0.0016,0.0042,0.0043,0.0034,0.005,0.004,0.0036,0.0076,0.1787,0.0012,8e-04,0.0084,5e-04,0.0022,5e-04,0.0062,0.0034,9e-04,0.0018,9e-04,9e-04,3e-04,9e-04,7e-04,0.0016,0.001,0.0012,0.0016,0.0033,0.0024,0.0019,0
"TTL_C17_18",3e-04,3e-04,1e-04,2e-04,6e-04,0.0021,0.0022,9e-04,1.0878,2e-04,0.0011,0.0029,0.0016,7e-04,0.0015,0.0016,0.0022,0.0022,0.0025,0.0083,0.0022,0.0012,4e-04,7e-04,0.0018,5e-04,9e-04,0.0011,0.001,0.0044,0.0449,0.0053,0.1109,0.0013,0.0012,0.0064,0.0012,0.0068,0.003,7e-04,0.0097,0.0078,0.0039,0.0019,0
"TTL_C19",0.024,0.0464,0.0051,0.0138,0.0078,0.0704,0.0422,0.017,0.0422,1.0058,0.0444,0.0291,0.0929,0.1108,0.1302,0.0592,0.0485,0.0559,0.0535,0.0473,0.049,0.0195,0.1723,0.0452,0.0294,0.0132,0.0797,0.1407,0.0924,0.037,0.023,0.0648,0.0277,0.0079,0.0035,0.004,0.0038,0.012,0.0157,0.0061,0.0087,0.0161,0.0117,0.019,0
