"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.1637,0.0374,0.0045,0.0098,0.0041,0.4704,0.0146,0.4824,0.0501,0.0087,0.0226,0.015,0.0286,0.008,0.0052,0.0056,0.0059,0.0072,0.0158,0.0046,0.0038,0.0333,0.0022,0.0062,0.0155,0.0052,0.0094,0.0106,0.0128,0.0204,0.002,0.0822,0.0137,0.0048,0.0028,0.002,0.0028,0.0073,0.0099,0.0025,0.004,0.0108,0.0054,0.0163,0
"TTL_A03",0.0085,1.0676,3e-04,5e-04,4e-04,0.1186,5e-04,0.004,9e-04,8e-04,0.0015,0.0014,8e-04,5e-04,4e-04,4e-04,4e-04,4e-04,7e-04,3e-04,3e-04,9e-04,2e-04,0.0059,6e-04,4e-04,0.0012,0.0012,0.0019,0.0049,1e-04,0.0275,7e-04,4e-04,4e-04,2e-04,2e-04,6e-04,0.0016,4e-04,4e-04,0.0012,3e-04,6e-04,0
"TTL_B05_06",0.0285,0.0707,1.0809,0.0394,0.0233,0.0481,0.0214,0.0434,0.0417,0.263,0.0972,0.0345,0.0504,0.1209,0.0449,0.0335,0.0127,0.0209,0.0438,0.0215,0.0122,0.0306,0.0457,0.0313,0.0443,0.0106,0.0791,0.1177,0.0485,0.0172,0.0046,0.0496,0.0241,0.0128,0.0049,0.0044,0.0138,0.0148,0.0163,0.0055,0.007,0.0237,0.011,0.0228,0
"TTL_B07_08",0.0106,0.0062,0.0035,1.1994,0.0023,0.009,0.0097,0.0141,0.0101,0.0099,0.049,0.0135,0.0118,0.091,0.0308,0.0176,0.0039,0.0077,0.0143,0.0092,0.004,0.0106,0.002,0.0066,0.0399,0.003,0.0054,0.0119,0.005,0.0027,5e-04,0.0048,0.0041,0.0036,9e-04,7e-04,0.0053,0.0066,0.0045,9e-04,0.001,0.0057,0.003,0.0188,0
"TTL_B09",8e-04,0.0021,0.0281,0.0047,1.0011,0.0014,6e-04,0.0012,0.0012,0.007,0.0028,0.001,0.0014,0.0037,0.0013,0.001,4e-04,6e-04,0.0013,6e-04,4e-04,9e-04,0.0012,9e-04,0.0014,3e-04,0.0022,0.0032,0.0014,6e-04,1e-04,0.0014,7e-04,4e-04,2e-04,1e-04,4e-04,6e-04,5e-04,2e-04,2e-04,7e-04,3e-04,7e-04,0
"TTL_C10T12",0.0703,0.039,0.002,0.0028,0.0024,1.1768,0.0032,0.032,0.0067,0.0046,0.0111,0.0085,0.0053,0.003,0.0024,0.0025,0.0026,0.0027,0.0048,0.002,0.0016,0.0066,0.001,0.003,0.0037,0.0028,0.007,0.0069,0.0143,0.0172,7e-04,0.1167,0.0043,0.0025,0.0022,0.0011,9e-04,0.0033,0.0123,0.0022,0.0016,0.0072,0.0019,0.0043,0
"TTL_C13T15",0.0052,0.0389,0.0036,0.0048,0.0036,0.0143,1.4849,0.0154,0.0368,0.0057,0.0097,0.0071,0.0206,0.0058,0.006,0.0064,0.0061,0.007,0.012,0.0197,0.0047,0.0475,0.0047,0.0054,0.0115,0.0055,0.0056,0.0085,0.0093,0.0035,0.0032,0.0153,0.01,0.0056,0.0025,0.0015,0.0011,0.0043,0.0053,0.0016,0.0017,0.0177,0.0055,0.0193,0
"TTL_C16",0.0117,0.0234,0.0028,0.0094,0.0025,0.0119,0.0046,1.1108,0.0368,0.0038,0.0128,0.0076,0.0062,0.0053,0.0041,0.0045,0.0044,0.0046,0.0213,0.0031,0.0027,0.0311,0.0015,0.0062,0.0226,0.0029,0.0055,0.0064,0.0059,0.0035,0.0015,0.0097,0.0093,0.0038,0.0012,0.0017,0.0039,0.0062,0.0054,0.0018,0.0045,0.0075,0.0033,0.0144,0
"TTL_C17_18",0.0154,0.0134,0.0082,0.01,0.0083,0.0423,0.0216,0.0657,1.4123,0.0102,0.0381,0.032,0.0286,0.0351,0.0108,0.0128,0.0224,0.032,0.0193,0.011,0.0072,0.0522,0.0038,0.006,0.0172,0.0152,0.0104,0.0138,0.0129,0.0079,0.0318,0.0239,0.2526,0.0253,0.0096,0.0158,0.0033,0.0301,0.0154,0.0099,0.0087,0.0255,0.0464,0.0133,0
"TTL_C19",0.0878,0.4702,0.1186,0.1512,0.0397,0.1561,0.0628,0.1948,0.1503,1.919,0.1271,0.0761,0.1378,0.1907,0.1259,0.1037,0.0545,0.0783,0.2031,0.0734,0.0525,0.0976,0.1437,0.2001,0.1353,0.0503,0.5371,0.8258,0.3117,0.1034,0.0276,0.2463,0.1247,0.0651,0.0256,0.025,0.026,0.0663,0.0754,0.033,0.0424,0.1049,0.0516,0.0963,0
"TTL_C20",0.241,0.0439,0.0239,0.0414,0.0198,0.1266,0.0694,0.1861,0.1029,0.0466,1.4821,0.3419,0.2169,0.0573,0.0251,0.0294,0.0258,0.0461,0.0538,0.0363,0.0156,0.0699,0.0085,0.0262,0.0635,0.0121,0.0274,0.037,0.0228,0.0127,0.0042,0.0421,0.0382,0.0142,0.0061,0.0037,0.0078,0.0219,0.0203,0.0049,0.0068,0.0971,0.0174,0.0546,0
"TTL_C21",0.0017,6e-04,3e-04,3e-04,2e-04,0.0016,5e-04,0.0011,6e-04,4e-04,0.0013,1.1961,8e-04,4e-04,3e-04,3e-04,5e-04,5e-04,5e-04,3e-04,2e-04,6e-04,2e-04,2e-04,4e-04,4e-04,4e-04,4e-04,3e-04,3e-04,1e-04,4e-04,3e-04,4e-04,1e-04,1e-04,1e-04,3e-04,2e-04,7e-04,6e-04,0.139,0.0016,4e-04,0
"TTL_C22",0.0429,0.1038,0.0245,0.0415,0.0144,0.0705,0.0867,0.08,0.0997,0.1717,0.1187,0.0708,1.5943,0.0906,0.0311,0.0332,0.047,0.1088,0.0898,0.0535,0.0296,0.1243,0.0205,0.0433,0.112,0.0217,0.0918,0.0967,0.0543,0.0207,0.0074,0.0411,0.0487,0.0303,0.0129,0.0058,0.0133,0.0215,0.0192,0.0064,0.0085,0.0418,0.0153,0.0372,0
"TTL_C23",0.0154,0.0125,0.0061,0.0832,0.0038,0.0156,0.0213,0.0327,0.018,0.0116,0.0316,0.0132,0.0141,1.205,0.0408,0.0359,0.0095,0.0216,0.03,0.0166,0.0067,0.0198,0.0037,0.0071,0.1785,0.009,0.0085,0.0177,0.0136,0.0048,0.001,0.0214,0.0091,0.0162,0.0022,0.0017,0.0273,0.0149,0.0136,0.0038,0.0032,0.0095,0.0212,0.0277,0
"TTL_C24",0.0276,0.0676,0.0332,0.0514,0.0157,0.0411,0.0267,0.0493,0.0523,0.0609,0.0857,0.0373,0.0444,0.0469,1.6011,0.6178,0.0699,0.1737,0.315,0.3424,0.1101,0.1387,0.024,0.0316,0.1382,0.0245,0.0417,0.0609,0.0488,0.0147,0.0036,0.0221,0.0332,0.0361,0.0076,0.0055,0.0106,0.0271,0.0212,0.0052,0.0075,0.0299,0.0127,0.0617,0
"TTL_C25",0.0119,0.0308,0.0136,0.0232,0.0059,0.0197,0.0142,0.0234,0.0207,0.027,0.0351,0.0159,0.018,0.0168,0.0597,1.0955,0.0277,0.0441,0.0879,0.0943,0.0437,0.0523,0.0091,0.0143,0.0477,0.009,0.0171,0.0269,0.0209,0.0061,0.0015,0.0094,0.0125,0.0119,0.0033,0.0021,0.0058,0.0116,0.0101,0.0021,0.0031,0.0123,0.0061,0.021,0
"TTL_C26",0.0135,0.0289,0.0642,0.0196,0.0333,0.022,0.0163,0.0275,0.0255,0.0336,0.0282,0.0169,0.0197,0.0216,0.1647,0.2079,1.7911,0.4855,0.0904,0.0604,0.0292,0.0666,0.0335,0.0188,0.0931,0.0123,0.0239,0.0312,0.0304,0.0122,0.0031,0.0268,0.0529,0.2198,0.0372,0.0065,0.005,0.0249,0.0133,0.006,0.0097,0.0363,0.0125,0.0412,0
"TTL_C27",0.0065,0.0122,0.013,0.0097,0.0241,0.0091,0.0067,0.0115,0.0126,0.011,0.0092,0.0068,0.0078,0.0085,0.0197,0.0221,0.0619,1.167,0.0639,0.0154,0.0106,0.0205,0.0314,0.0075,0.0812,0.0064,0.0115,0.0136,0.0119,0.0068,0.0012,0.0152,0.0597,0.0692,0.0066,0.0034,0.0022,0.0112,0.0067,0.0029,0.0066,0.0153,0.0092,0.021,0
"TTL_C28",0.0072,0.0378,0.0175,0.011,0.0055,0.0167,0.0064,0.0173,0.0117,0.0198,0.0102,0.0078,0.0091,0.012,0.0187,0.0188,0.0188,0.0164,1.1898,0.0231,0.0098,0.0294,0.0115,0.0111,0.0304,0.0096,0.0212,0.0307,0.0305,0.008,0.0014,0.0101,0.0207,0.0103,0.0047,0.0051,0.0019,0.012,0.0112,0.006,0.0065,0.0115,0.0066,0.0453,0
"TTL_C29",0.0079,0.0135,0.0064,0.0087,0.004,0.0131,0.0124,0.0131,0.0148,0.015,0.0144,0.0114,0.0158,0.0114,0.0438,0.0512,0.0244,0.0242,0.067,1.699,0.0172,0.0199,0.0048,0.0063,0.0179,0.0662,0.0119,0.0139,0.0096,0.0041,0.0013,0.0076,0.011,0.01,0.0025,0.0018,0.0019,0.005,0.0051,0.0017,0.0021,0.0101,0.0037,0.0124,0
"TTL_C30",0.004,0.0037,0.0022,0.0103,9e-04,0.0041,0.0033,0.0053,0.0055,0.004,0.0044,0.0027,0.016,0.0034,0.0028,0.0029,0.0037,0.0045,0.0059,0.0029,1.9754,0.0041,0.0011,0.0145,0.0054,0.0075,0.0057,0.0106,0.0031,0.0035,4e-04,0.0024,0.0029,0.0037,0.0011,8e-04,7e-04,0.0023,0.0674,5e-04,5e-04,0.0027,0.001,0.0024,0
"TTL_C31T33",0.0248,0.04,0.0374,0.0389,0.0614,0.0523,0.0411,0.0584,0.1776,0.0305,0.0408,0.0462,0.0323,0.041,0.0672,0.0732,0.068,0.0646,0.0779,0.0448,0.0625,1.3071,0.0341,0.0313,0.0392,0.016,0.0268,0.1126,0.15,0.0368,0.0132,0.0261,0.0571,0.0416,0.0179,0.0121,0.0068,0.03,0.0404,0.0113,0.015,0.1208,0.021,0.0335,0
"TTL_D",0.026,0.0351,0.0348,0.0284,0.0238,0.0354,0.0237,0.049,0.0574,0.0259,0.0426,0.0266,0.0455,0.0401,0.0761,0.0552,0.016,0.0249,0.0411,0.0322,0.0168,0.0364,1.0288,0.0364,0.026,0.0085,0.0165,0.0207,0.0146,0.0162,0.0033,0.024,0.0388,0.0152,0.0072,0.0103,0.0042,0.0117,0.008,0.0032,0.0059,0.0317,0.0144,0.0345,0
