"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.3432,0.0943,0.0211,0.0244,0.0252,0.6389,0.1399,0.3601,0.1082,0.0212,0.0827,0.0861,0.0877,0.0268,0.0217,0.0213,0.0275,0.0293,0.024,0.0274,0.0258,0.0761,0.0337,0.0263,0.0441,0.0425,0.0203,0.0251,0.027,0.0245,0.0179,0.2599,0.0375,0.0213,0.0223,0.0142,0.0113,0.0244,0.0333,0.0387,0.0329,0.0453,0.0575,0.0516,0
"TTL_A03",0.0012,1.0883,6e-04,6e-04,7e-04,0.0114,9e-04,8e-04,7e-04,6e-04,0.001,0.0011,8e-04,5e-04,5e-04,4e-04,6e-04,6e-04,5e-04,5e-04,5e-04,9e-04,7e-04,5e-04,6e-04,7e-04,5e-04,9e-04,9e-04,6e-04,4e-04,0.0123,8e-04,5e-04,6e-04,4e-04,2e-04,6e-04,6e-04,7e-04,7e-04,9e-04,0.0014,0.001,0
"TTL_B05_06",0.0309,0.0715,1.1512,0.1257,0.1153,0.0336,0.0547,0.0461,0.073,0.7618,0.1536,0.06,0.0951,0.1208,0.1289,0.071,0.0586,0.0795,0.064,0.0625,0.0575,0.0566,0.4459,0.0785,0.0721,0.0461,0.152,0.1343,0.1968,0.0704,0.0646,0.0344,0.0403,0.0399,0.0273,0.0204,0.0197,0.0327,0.0369,0.0453,0.0313,0.0393,0.0544,0.061,0
"TTL_B07_08",9e-04,0.0013,0.0044,1.029,0.0116,0.0012,0.002,0.0019,0.0029,0.0049,0.0099,0.0033,0.0054,0.0397,0.067,0.0217,0.0083,0.0197,0.0151,0.0125,0.011,0.0077,0.0058,0.0039,0.0191,0.0013,0.0019,0.0016,0.002,0.0017,0.001,9e-04,0.0013,0.0013,9e-04,5e-04,0.0011,0.0013,0.0011,0.0014,8e-04,0.0013,0.0015,0.0025,0
"TTL_B09",9e-04,0.0022,0.0268,0.0133,1.0267,0.001,0.0017,0.0014,0.0024,0.0216,0.0046,0.0018,0.0029,0.0054,0.0063,0.003,0.002,0.0031,0.0025,0.0023,0.0021,0.0019,0.0134,0.0025,0.0036,0.0014,0.0044,0.0039,0.0056,0.0022,0.0019,0.001,0.0012,0.0012,8e-04,6e-04,7e-04,0.0011,0.0012,0.0014,9e-04,0.0012,0.0017,0.0019,0
"TTL_C10T12",0.0494,0.0569,0.0046,0.0062,0.0061,1.0955,0.0186,0.0173,0.0139,0.0054,0.0315,0.0279,0.0189,0.0071,0.006,0.0058,0.0081,0.0086,0.0067,0.007,0.0062,0.0101,0.007,0.0072,0.0075,0.0118,0.0056,0.0105,0.0098,0.0073,0.0049,0.1746,0.0107,0.0063,0.0077,0.0048,0.0026,0.008,0.0093,0.0131,0.0153,0.023,0.0262,0.0186,0
"TTL_C13T15",0.0024,0.0066,0.0041,0.0047,0.0047,0.0036,1.2259,0.0057,0.0102,0.0041,0.0084,0.0073,0.0151,0.006,0.005,0.0059,0.0078,0.008,0.0074,0.012,0.008,0.0203,0.0052,0.006,0.0071,0.0052,0.0039,0.0041,0.0047,0.004,0.0048,0.0041,0.0066,0.0038,0.0039,0.0022,0.0014,0.0044,0.005,0.0068,0.0031,0.007,0.0096,0.0144,0
"TTL_C16",0.0021,0.0036,0.0034,0.006,0.004,0.0029,0.0047,1.19,0.0221,0.0029,0.0054,0.0041,0.0071,0.0092,0.005,0.0072,0.0063,0.0082,0.0067,0.01,0.0153,0.1011,0.0065,0.0043,0.0427,0.0041,0.003,0.0028,0.0033,0.0047,0.0026,0.0024,0.0064,0.003,0.0025,0.0016,0.0042,0.0039,0.0036,0.003,0.0026,0.0036,0.0057,0.0098,0
"TTL_C17_18",0.0041,0.007,0.0054,0.0077,0.0071,0.0143,0.0192,0.0167,1.3083,0.0057,0.0195,0.0334,0.025,0.0204,0.0084,0.01,0.0195,0.0197,0.0127,0.0125,0.0099,0.0225,0.0085,0.0107,0.0114,0.0173,0.007,0.0063,0.0073,0.0109,0.0216,0.0098,0.1477,0.0168,0.0215,0.0164,0.0045,0.0267,0.0184,0.0154,0.0186,0.0124,0.0236,0.0235,0
"TTL_C19",0.03,0.0819,0.0543,0.0925,0.0715,0.0289,0.0389,0.0371,0.0467,1.104,0.1111,0.0459,0.0724,0.0823,0.0699,0.0451,0.0405,0.0538,0.0422,0.0426,0.0395,0.0435,0.1045,0.0592,0.062,0.0412,0.1828,0.1676,0.2515,0.0672,0.0678,0.0239,0.0298,0.0257,0.0213,0.0162,0.0111,0.0264,0.0345,0.0361,0.0195,0.0277,0.0354,0.0477,0
